,r2
6960,"[0.21568125291604856, 0.12251983479736539, 0.21832766738101883, 0.14671937632917387, 0.08995677681328995, 0.16296666886621636, 0.1044915208554098, 0.2629791880593819, 0.20170996428026922, 0.19957410042156287]"
6961,"[0.22216768652437324, 0.2035140614157399, 0.13160224320521252, 0.17438835220379179, 0.20971939505211357, 0.14995216768270248, 0.16590505896543828, 0.14207264857412671, 0.1764705076561941, 0.1444978874235191]"
6962,"[0.11507608034401717, 0.12501833050697142, 0.16522640699696922, 0.22172349805236835, 0.14255142402402132, 0.19374488467735806, 0.1986491187419792, 0.19752216644586773, 0.1765933505848316, 0.19644790283563818]"
6963,"[0.12881914928193794, 0.1823256110733542, 0.14689760781209038, 0.21893332408901223, 0.14600500317414933, 0.2561108018529602, 0.1843850999837885, 0.14491628350429242, 0.14323063501690525, 0.13150193357981155]"
6964,"[0.0850027009999742, 0.17101339616640898, 0.20555629831068933, 0.19729008277927673, 0.1629621584555493, 0.18653080990459836, 0.2212133750035239, 0.16032204355324853, 0.17757474191887312, 0.13037402028733713]"
6965,"[0.11500988217137287, 0.15224819162897607, 0.11605897266680343, 0.19767553318329822, 0.21739680545566753, 0.24885300809545197, 0.09961885868870479, 0.16678273175754788, 0.1357792666115739, 0.2620948796020963]"
6966,"[0.18093148110368962, 0.1857959002935171, 0.11891956572252216, 0.17592641428566058, 0.17963656772497516, 0.19067682640381178, 0.19247634043894346, 0.1612401070554581, 0.18279836336103805, 0.16039904509191594]"
6967,"[0.2208727531084409, 0.15021525176026151, 0.15592326464574846, 0.15962733273208052, 0.11855710028655464, 0.19395964540369648, 0.1863850844537568, 0.1882715634100537, 0.1578782362702884, 0.1712367452152671]"
6968,"[0.2161298841292204, 0.18550438931980961, 0.21614289179143487, 0.1737418871971398, 0.1429018766908896, 0.12250520133779097, 0.2171269358698964, 0.1714547044817989, 0.13944761653963378, 0.1492875144309349]"
6969,"[0.15834906389687098, 0.171689533289896, 0.17434251545451096, 0.15029730263258756, 0.20521999491179244, 0.1585988565113562, 0.12874289247453818, 0.2345464027032158, 0.14123111161884194, 0.18841749668341445]"
6970,"[0.17395178583105386, 0.16166644228058114, 0.1696422762102766, 0.11683948688819257, 0.21402553584864836, 0.1396918354757004, 0.19267145234855532, 0.18995750169694248, 0.203683180725046, 0.16460234222490733]"
6971,"[0.2553561652001545, 0.14380315930121845, 0.13766215399248516, 0.1864830828128652, 0.1784974615053454, 0.15569935130794632, 0.1369686445971291, 0.25537649868350043, 0.13590241554850935, 0.13576522256962364]"
6972,"[0.1438799350675235, 0.1918275434891218, 0.22833405655923644, 0.22537423883836272, 0.21886833790197535, 0.11054515971834922, 0.1527036659831813, 0.15451087537577557, 0.08639377748090427, 0.1677236385232651]"
6973,"[0.13615646790383273, 0.21116807158595463, 0.1505304079795884, 0.2162773786003941, 0.17771942571392885, 0.08202973339786135, 0.20041022975933742, 0.21669669919311696, 0.17215098302852716, 0.16112545881649754]"
6974,"[0.18048068105344228, 0.14813556478801515, 0.1534559994485245, 0.1207065093395322, 0.2218715287794889, 0.17809404128637452, 0.19851201906466032, 0.18046727045268374, 0.1410130893638275, 0.1596144483575206]"
6975,"[0.13568239128684645, 0.19416468774013618, 0.1467062381420161, 0.14664622717734754, 0.15998241794299484, 0.21966921166819842, 0.10585971264521421, 0.24832748932141224, 0.19204385662223056, 0.17535776205160858]"
6976,"[0.14886252980041537, 0.16138916260202096, 0.15909594818757566, 0.21614741835146978, 0.1926245541487236, 0.10799059585672988, 0.20521623837627945, 0.2033714381970696, 0.14192792075295724, 0.19188255388765096]"
6977,"[0.1483419247033485, 0.0893032228953099, 0.22280281328178408, 0.17310542949060148, 0.22228701147073526, 0.18249564487637449, 0.14319797067126117, 0.19069521933776423, 0.18360403934051073, 0.14519671929499045]"
6978,"[0.14193810677262786, 0.17015009750794408, 0.2538831085513513, 0.1281188577214195, 0.15375742177988472, 0.15572308510956756, 0.17398848740922945, 0.15750299466827822, 0.2259481145243305, 0.14984591252868296]"
6979,"[0.1317862370861005, 0.21747924556995735, 0.14098150240941387, 0.13509302785797694, 0.19141143546580308, 0.1387033871706569, 0.19934517212091618, 0.13931667745535758, 0.18531253956228777, 0.21881656921966097]"
6980,"[0.1698722037975161, 0.1605446906609611, 0.1453916545321149, 0.14006475935753415, 0.15800962078963054, 0.12929944014308148, 0.23341600558624176, 0.22899497132198354, 0.21101000930657643, 0.15165399289689452]"
6981,"[0.19741977293779367, 0.20380848162041443, 0.09284067294083209, 0.14888844134156587, 0.160927367385288, 0.1581260392449073, 0.20411226025123141, 0.17766781443779023, 0.17006127625280554, 0.1901498398715149]"
6982,"[0.17088625437297622, 0.1693309897227493, 0.16716489846769167, 0.19833189828654596, 0.21904121596706305, 0.16696765646626233, 0.1615707409296686, 0.1511949583176665, 0.1273219068326068, 0.18078049821095177]"
6983,"[0.12079758091345671, 0.2126276690512916, 0.15387981072379542, 0.1720741039471344, 0.18598981919529067, 0.17224073127065076, 0.2396245034614114, 0.1582111104838455, 0.10537558373077549, 0.19828977988493968]"
6984,"[0.17606422922857334, 0.1620438048026076, 0.2103053998570259, 0.17624478612776395, 0.21151494510118607, 0.170083707880208, 0.17875642283950266, 0.17361445670840914, 0.11268830944378105, 0.1370626707002296]"
6985,"[0.11327422555891709, 0.2239637087572941, 0.18475486378793005, 0.16217070186354088, 0.14833969070388708, 0.12625727060759062, 0.1297474237852011, 0.27237279243703794, 0.17123019860122224, 0.17305107189585922]"
6986,"[0.08537727807413087, 0.2330149667084359, 0.1796067072303773, 0.176152064343845, 0.16827866646170142, 0.2116902345458318, 0.12388722137085528, 0.15565502141620202, 0.22500256064068813, 0.1373207545493218]"
6987,"[0.06891026848646142, 0.1370728826984149, 0.15248668560678413, 0.19041772187241635, 0.26203997440831617, 0.18163491717825064, 0.13457155273365118, 0.20433001475712465, 0.1939986158589403, 0.19641106938958441]"
6988,"[0.1392042716800158, 0.13582226781248075, 0.16662136191057741, 0.17682508299650612, 0.20547046454459583, 0.1832720270116669, 0.20208062427433826, 0.16208253322939914, 0.16218018920449417, 0.17986278709404346]"
6989,"[0.1817064509382864, 0.16804526172420553, 0.15056153361405478, 0.20332531998802672, 0.13511634274563422, 0.14925127448506303, 0.16487002469353462, 0.2011250217371855, 0.167962240703165, 0.18872081734815083]"
6990,"[0.16137396848799823, 0.16972852556458928, 0.18874754980646624, 0.18528762208287108, 0.1268792664317956, 0.20338343531568914, 0.17375913661644327, 0.1455578394651943, 0.16646681675913966, 0.17576699303193577]"
6991,"[0.2295806046349007, 0.1827543671539582, 0.17741260078793164, 0.16610487855943246, 0.19181798577382947, 0.11918908934095052, 0.15503193869209575, 0.12659597133919587, 0.15583743903838043, 0.19464675601801518]"
6992,"[0.14929937949887717, 0.1753940927421006, 0.14113483404997562, 0.17964728886369485, 0.14667662082544286, 0.074682621056963, 0.21657000717061836, 0.19783759527506173, 0.26828995985015613, 0.13412817753716755]"
6993,"[0.18661910455859565, 0.1669112943080403, 0.16044119258896006, 0.14404844581502563, 0.1801444703216466, 0.1989983572277204, 0.14135093803534549, 0.13763883318167747, 0.21812741872800312, 0.18116274768074003]"
6994,"[0.18962491921513647, 0.14077631557722703, 0.1493777773753735, 0.1487119213836905, 0.14685495147490557, 0.1479840666774953, 0.1498393539741314, 0.1795795803745025, 0.23025021316728433, 0.20445021780097505]"
6995,"[0.2060667404052522, 0.19779545073775118, 0.15044810013586885, 0.17834334964145415, 0.10634229317103505, 0.21121636848290115, 0.19226338247805863, 0.16003750154825291, 0.14630287271035203, 0.1709858204531982]"
6996,"[0.11757590614109992, 0.1763277102158911, 0.19068652288716648, 0.13750764049323771, 0.16160330138152057, 0.16564095576114524, 0.14741388002069966, 0.20859832558279146, 0.22713187873619245, 0.17218539636252972]"
6997,"[0.12146274005811519, 0.22559485995611706, 0.13332394979711726, 0.11384966629638649, 0.1873242974454269, 0.15259427889941823, 0.19897659572152326, 0.175507060187989, 0.20636313305492693, 0.18741199368712091]"
6998,"[0.1657528585683009, 0.1333427717584621, 0.25081354199585615, 0.13825832212408273, 0.15765292759076743, 0.19331347543530475, 0.09897160845878594, 0.1825139836298787, 0.20783349443483456, 0.189750512547757]"
6999,"[0.11305964396928458, 0.1697954408720913, 0.20165220908829018, 0.16067882443648518, 0.1543052283106473, 0.24206558448008464, 0.14864086440510738, 0.17910752806448949, 0.2157550372955458, 0.13168902090816326]"
7000,"[0.1967871422742945, 0.1708148212174957, 0.20924371699141142, 0.15923658913143823, 0.1639392452450389, 0.13270695713175473, 0.19472549349872004, 0.17495643490890256, 0.19435677749905733, 0.12467120325282777]"
7001,"[0.14241333469936535, 0.1969242019809615, 0.20735136393601572, 0.17987987725883525, 0.10388472037414775, 0.13797380714435037, 0.13051212035361104, 0.2648572670017485, 0.16315834030717158, 0.18944162014309973]"
7002,"[0.17971067912089045, 0.19595940103379617, 0.18003731876842055, 0.2240736180213032, 0.0844588839929229, 0.16637071364954448, 0.15487381941005762, 0.139613101987631, 0.21404197152132898, 0.18058313549913085]"
7003,"[0.1752493084647193, 0.18950251374538407, 0.11513627221979628, 0.15574730332526165, 0.1942280551905715, 0.199954112748833, 0.18396029741923847, 0.23052838305229761, 0.17356404560340877, 0.09431170659720245]"
7004,"[0.15304631072324304, 0.17722429276237417, 0.20418829340574052, 0.18660831016210522, 0.17982144942450962, 0.20320976816244907, 0.18467150302442548, 0.14405544000439086, 0.14985517621222766, 0.13841880516771787]"
7005,"[0.21432080392359787, 0.16831970485746106, 0.16526962870670125, 0.17772791752630057, 0.12411815229437084, 0.13482590949039763, 0.14475016986301648, 0.16756382277741544, 0.24847326404307846, 0.14106580240021804]"
7006,"[0.17813490106038787, 0.22333517145125648, 0.1701392503211403, 0.1551611867933851, 0.17205322425243708, 0.154358493150765, 0.13519384748074637, 0.21525041282931157, 0.1917144820955442, 0.12024596352926176]"
7007,"[0.15720029054251383, 0.20979459145753243, 0.14870184844061696, 0.2367574107779883, 0.11869849973801616, 0.22640901089526333, 0.17665931692939685, 0.10344507702490857, 0.15574345769412634, 0.16524217049943923]"
7008,"[0.20546939185974267, 0.19653618680946316, 0.21788938078048226, 0.11833382733897835, 0.1356400984418159, 0.18634318360272473, 0.2400001817980154, 0.1507839292551969, 0.16238470573546426, 0.09868820259190292]"
7009,"[0.18548301695522673, 0.1551817173247413, 0.16151226631053905, 0.11880773398286448, 0.215069081467974, 0.16935074279140128, 0.13096860486746997, 0.2021791270204195, 0.2179448465320568, 0.15455863547115611]"
7010,"[0.19609998125411798, 0.14275765688381048, 0.11617472817196839, 0.16219475717227583, 0.13929819111125274, 0.2485624895417613, 0.24677683208894985, 0.12229817878392213, 0.16523137899465712, 0.16147633394581085]"
7011,"[0.10445924683430774, 0.20486158677795663, 0.23591230200549418, 0.17796906325413053, 0.09782748202106617, 0.1542371729017542, 0.18937765428822217, 0.19868427021808788, 0.19953321258695333, 0.12914238042182746]"
7012,"[0.16189550128971752, 0.16366014564773257, 0.17202201013778318, 0.22001372020584997, 0.1532787972076094, 0.1341673513712074, 0.18397415114022309, 0.18129352032827173, 0.21488530792797234, 0.1405541307203272]"
7013,"[0.18600748977596515, 0.20380028971487996, 0.19290327948528174, 0.21147100827245013, 0.13861690562581797, 0.12756775437614876, 0.12823052056314876, 0.16327799186940473, 0.13568099383714904, 0.20089307616429786]"
7014,"[0.23773550389786247, 0.14126895718233612, 0.12964635139540293, 0.14212308677906327, 0.1493331176463094, 0.21887923289473243, 0.1818727887289806, 0.19061294182252497, 0.09194644620588022, 0.20369963714651995]"
7015,"[0.1942991925857488, 0.1385208510405137, 0.13056370028093223, 0.1662156998220411, 0.1865281491206987, 0.14378293611864434, 0.17735703832340755, 0.19355886106156794, 0.19481361424653165, 0.16840194264364716]"
7016,"[0.10064799818249492, 0.15298415929070597, 0.17499790246802704, 0.18903794448282152, 0.2361577736470395, 0.17028786747471725, 0.16395577814021622, 0.16115456701534492, 0.14988997868233567, 0.20942829754243864]"
7017,"[0.19781827967264498, 0.16854862712970575, 0.13605611586971011, 0.20169579301173213, 0.16926051783560625, 0.2096094256974913, 0.16409647278485828, 0.12842506663842923, 0.14866349676210844, 0.190612331481408]"
7018,"[0.12099297594568481, 0.12036672135463966, 0.1811412593059455, 0.19835736678274685, 0.19898469822700637, 0.1357955554943293, 0.18945253956794283, 0.1855550554125588, 0.16371478109947635, 0.20229555864476845]"
7019,"[0.20631103218884062, 0.18375330253343647, 0.15376835677679346, 0.2085505782417919, 0.22982510061745776, 0.15012251386962416, 0.15956720048272932, 0.1132564520296967, 0.1725173799211308, 0.14090741097819748]"
7020,"[0.22021930904396736, 0.14690720120716683, 0.15689926795972975, 0.1807850939300214, 0.12879941168701825, 0.17431710882445073, 0.08715905383041123, 0.18169865808558028, 0.18454487584960189, 0.22265122836830564]"
7021,"[0.13715068309510903, 0.16782201918001438, 0.15395395757158148, 0.21566260648411906, 0.12556567790330475, 0.1117286231985859, 0.24376425077784525, 0.2462251525278223, 0.07058161413803798, 0.21089129457885458]"
7022,"[0.20463278876622948, 0.2044672064652291, 0.09861186755220264, 0.15521301945841637, 0.1325884902465917, 0.14033772117596433, 0.1589728778747599, 0.23260188588483777, 0.18225705115860746, 0.16499988465955406]"
7023,"[0.12034806691470146, 0.2256306824412606, 0.1765471562217128, 0.18130407947374527, 0.17150014826119608, 0.19145220983722688, 0.1760486580097329, 0.1543284566091523, 0.10373770770085022, 0.20812572816851893]"
7024,"[0.19351918099872356, 0.24115309196908652, 0.19389496056366828, 0.13029527435025734, 0.11084411413696327, 0.15296964643490518, 0.1494300102956233, 0.18845887418426566, 0.21736399991076505, 0.12268136857219525]"
7025,"[0.1838201049003051, 0.2291468770315832, 0.19588550969334584, 0.21742035876040078, 0.1693096358359205, 0.18747864950129378, 0.18483464713868303, 0.120780165833553, 0.11611282853201865, 0.10502270205013053]"
7026,"[0.11322055831897238, 0.21661695368503497, 0.09636671165004307, 0.22793440429852507, 0.16575241319176126, 0.1140264891980246, 0.21080959106225772, 0.14134001573848343, 0.17471241755794475, 0.2355383275711338]"
7027,"[0.2018806253980554, 0.21234852667903747, 0.20956881647953307, 0.1582183724911661, 0.15767572787784978, 0.09949307449540667, 0.11595329070192606, 0.14302642512861863, 0.19651425058826322, 0.22120012926263566]"
7028,"[0.1384399769966964, 0.19128217780788603, 0.16692360973731302, 0.16923844482751305, 0.1552928522012028, 0.21316051848711592, 0.21506348505290696, 0.13011052204017026, 0.1392760972612932, 0.1864667466344222]"
7029,"[0.24334372163250462, 0.1380517898486915, 0.12786363959043756, 0.14656359385410123, 0.2079198623305738, 0.19140554986427416, 0.1486680811447033, 0.18229980230897824, 0.161492987068115, 0.17538842149922818]"
7030,"[0.14015462954521452, 0.21531983476358574, 0.1345298895454986, 0.18052756715250529, 0.12598859492076897, 0.23129561673190646, 0.10732126036045408, 0.2249678855445829, 0.19187189138579686, 0.1497162828446298]"
7031,"[0.09755915252039782, 0.1808059822217264, 0.15607457575713246, 0.17937070248996334, 0.18713037321995518, 0.16664660112230767, 0.17431004889862922, 0.17618837943035615, 0.20463836457383688, 0.1733847644195079]"
7032,"[0.11400820824391644, 0.17686835750158625, 0.1512858036000071, 0.16552260447730738, 0.1502048541895411, 0.21876070308426943, 0.1759385276113582, 0.20927338790585237, 0.17887804060924306, 0.16082610301907252]"
7033,"[0.18946272310902712, 0.13819795222590647, 0.25858473934880555, 0.09109278041397562, 0.16922809174857445, 0.15631677533670663, 0.12391383406236833, 0.21409569178654764, 0.20384981274411107, 0.16919945332900943]"
7034,"[0.22184862688902496, 0.1884720468282891, 0.15149017596001357, 0.17311012417460947, 0.16190334021438135, 0.17310545371986474, 0.18380225672356554, 0.16742165812653687, 0.14343402609457712, 0.14980509076412651]"
7035,"[0.19982147486747903, 0.15788309841258208, 0.23486893437165468, 0.17083286659064256, 0.1250351683694666, 0.1790641674363438, 0.13254838739216368, 0.11339689281204812, 0.19994363420214767, 0.19487671006185603]"
7036,"[0.14175207483676078, 0.21713395651112521, 0.1862677462980783, 0.1640143887167953, 0.17466586356553748, 0.09743574152285761, 0.16650100688145197, 0.1805331182215093, 0.10345594448796214, 0.2411920783401299]"
7037,"[0.1667859026904851, 0.13347509020069526, 0.21263451777098974, 0.16121834737976748, 0.19627658052139818, 0.15976028985534285, 0.15950496664099567, 0.11600077128580688, 0.20806064861520923, 0.2018787932375845]"
7038,"[0.19953441669667915, 0.18559242943938625, 0.1466470334999005, 0.17874642776232452, 0.13632969951513696, 0.09387717071433543, 0.21316630951486437, 0.17292647140026063, 0.20159394192154212, 0.1817076561027402]"
7039,"[0.11035222035768766, 0.1672630354107486, 0.2266215433898422, 0.19932425654605912, 0.23999224574067868, 0.15316158453249984, 0.2075353056739755, 0.1272405291999963, 0.08627914652846425, 0.18153795676042828]"
7040,"[0.1581025804609364, 0.1528162886190183, 0.1673978418498029, 0.1866007587087638, 0.1550621904971191, 0.16013785032879402, 0.12480713979952807, 0.21996654490309042, 0.19563629597668886, 0.19829013386815952]"
7041,"[0.23256922567905391, 0.20360892436723743, 0.12904230290586893, 0.18718180405423424, 0.1417985374438453, 0.12205581256941966, 0.20287377585442612, 0.1830270678049426, 0.1505596884880841, 0.17428816047310625]"
7042,"[0.1752622072648935, 0.24070731978450222, 0.1934579936431029, 0.12077615542160614, 0.1806400371477921, 0.1502985395360964, 0.14756803256044893, 0.15842162687997174, 0.18153874562502514, 0.16380783940946342]"
7043,"[0.14030852187873522, 0.18404680111545935, 0.16307041990101223, 0.15720251916971917, 0.19114785063458284, 0.19344225872134813, 0.15119910177986806, 0.20022465009818302, 0.2043536534472865, 0.14090543555712864]"
7044,"[0.14490239388311166, 0.17348952460356593, 0.20297853055188553, 0.23880380740410345, 0.11727639440640159, 0.19256235867786553, 0.196270977481378, 0.1744086487654588, 0.18042864842181827, 0.09068596296946174]"
7045,"[0.15148964633912332, 0.15683863067163129, 0.20584697735710977, 0.14776803157410967, 0.19442593199931846, 0.1800351005867702, 0.2012879462429611, 0.15632616351344986, 0.14685457981529715, 0.17395531848232748]"
7046,"[0.11951160933313676, 0.14033271710990436, 0.13243548749979206, 0.18562224896604784, 0.17277667631072502, 0.19180623187155899, 0.23273008437062892, 0.18603599813527993, 0.12538364547772862, 0.21240626651810812]"
7047,"[0.14837883093370863, 0.1673862966376216, 0.16006552366907834, 0.15863324783651345, 0.17862774602253173, 0.1740656863133193, 0.12220023018135051, 0.24289820101376103, 0.19262368697111, 0.16261322630347752]"
7048,"[0.20527013066612443, 0.16285092005653734, 0.19983277267727162, 0.19655125956829367, 0.1645041070027552, 0.20189859502593221, 0.1462709277005838, 0.176145107430267, 0.14137553706096317, 0.11401042475682388]"
7049,"[0.16815093331107633, 0.17840896170391174, 0.20104781270862015, 0.16159437400118548, 0.1922368640562393, 0.11136384182220138, 0.17167651816798812, 0.15687479200932275, 0.22005761488458175, 0.14083807992347497]"
7050,"[0.14595583614498853, 0.24077888587425533, 0.13454725909022613, 0.11926909414256948, 0.17745551377268753, 0.22774055493970813, 0.1932285200996089, 0.1840881143009896, 0.07248801563160145, 0.20747627603515617]"
7051,"[0.17469017124008712, 0.1301498242464595, 0.17729841305167593, 0.17364268276826234, 0.17730075905302345, 0.24213532191378673, 0.15778754893705182, 0.1496353038268059, 0.17953154678933225, 0.1357163411106006]"
7052,"[0.17651257246316698, 0.18560905410946438, 0.17553955869188553, 0.20545240224958128, 0.20777282078778614, 0.1264180044029799, 0.20387094798992478, 0.16182967419265293, 0.08401838718059329, 0.17325377391294572]"
7053,"[0.19382190406009991, 0.18194458887282094, 0.12763473221087973, 0.1883569168585777, 0.23657570331230082, 0.20276953653599417, 0.18275508913951644, 0.06950040333154939, 0.17602773920882686, 0.16010929591620404]"
7054,"[0.17800816456788982, 0.17073313862844253, 0.16418846120027308, 0.20443668439514928, 0.1880943253674231, 0.17473026170319783, 0.1389068278298662, 0.15943799459156316, 0.15346385061091383, 0.18392908851489953]"
7055,"[0.18353643572139655, 0.17828842909919906, 0.14792921484720367, 0.14651779040288904, 0.19888859409931314, 0.15928259519156351, 0.10120936673115022, 0.17965033322594848, 0.17197257143599642, 0.20989984396209593]"
7056,"[0.17816623962295752, 0.1800701548562187, 0.21266217681820276, 0.1420075231073652, 0.166162841637847, 0.17495906295484243, 0.21334667091901438, 0.1267768195024458, 0.16277863107077895, 0.1339851095263469]"
7057,"[0.20000371888018864, 0.24614906326877883, 0.1386501940634376, 0.13643035962889016, 0.18312013877276911, 0.17991412909493265, 0.16371392419432773, 0.16504725377293883, 0.12644684543922313, 0.17333472726873334]"
7058,"[0.18537501641565535, 0.1768743834383648, 0.1549489217705946, 0.1583650631769078, 0.21803781734624494, 0.1203096664462846, 0.21348026504006634, 0.11611465111191732, 0.14966367658390567, 0.20218499693487246]"
7059,"[0.20806316075312603, 0.16348493113087503, 0.2197517742707884, 0.15778412202634506, 0.19872278642897245, 0.06401260950762144, 0.21967334660244142, 0.11775338417717685, 0.1995507056068463, 0.15610293100502126]"
7060,"[0.19178473030261944, 0.17728791476024508, 0.177879173348104, 0.18359390524453667, 0.1603484123029809, 0.1686399973439371, 0.09575299088522304, 0.20557168991493036, 0.18188546878359524, 0.14899416209482885]"
7061,"[0.18176181133391034, 0.22524462936957845, 0.2513024073230644, 0.12554961070723092, 0.1274892859868031, 0.20281173229072047, 0.14225427886712894, 0.2007786874357278, 0.12320918819256199, 0.14080883434876978]"
7062,"[0.19382613330392606, 0.2308767349097154, 0.16956829641967708, 0.16593244239572147, 0.11115968724504965, 0.17738698158419064, 0.19371343232942206, 0.17113963422830236, 0.14159013294010336, 0.1545702242015432]"
7063,"[0.14353583231193456, 0.1280842637968319, 0.1668705347308509, 0.16800999088021695, 0.20194242055228273, 0.20627905812845881, 0.18360994149923138, 0.1627399403383245, 0.23293008875121946, 0.12698342509744098]"
7064,"[0.19100295917572618, 0.17013404689890987, 0.15513850599339463, 0.17418138012609863, 0.15518855007400878, 0.16680633472546058, 0.179541941902023, 0.18536354694643709, 0.14521671914770407, 0.16542081224787486]"
7065,"[0.12880044564561566, 0.2207054691467809, 0.1674745758914531, 0.12383416473521092, 0.11569205770468882, 0.22326100262663418, 0.19233176511892525, 0.1977610527038668, 0.1170409208910036, 0.2093969516879446]"
7066,"[0.11198967980708552, 0.17023825454626573, 0.18660431582331616, 0.14860936082789022, 0.16781699760674285, 0.20776893327350876, 0.11534917722357751, 0.1803934348064582, 0.1898957588981427, 0.2293017900521015]"
7067,"[0.17597119817306528, 0.12056786066173752, 0.21938390523310836, 0.19463077148956398, 0.1559991515513045, 0.2004416719973191, 0.14628425264004197, 0.13956877167390136, 0.17335487585520426, 0.15392457541548155]"
7068,"[0.22072462622460942, 0.19716128732427973, 0.16323956617947066, 0.16946300116006618, 0.20917794916394672, 0.20842066714009677, 0.14725575759204934, 0.14123644401929314, 0.10466633968381656, 0.15404458667780818]"
7069,"[0.15534526887374567, 0.15300728014081066, 0.2305175466360626, 0.23381079440001218, 0.15814959712753562, 0.15847715935279094, 0.15662746290416374, 0.14988392360874836, 0.12853781107712492, 0.18155183748265813]"
7070,"[0.11300508621822947, 0.16406569131804571, 0.1494883874094035, 0.20332539892476997, 0.13188890524993047, 0.17931411232833105, 0.13588861966064947, 0.20346693957475437, 0.20874239881654988, 0.2202868873627989]"
7071,"[0.14083610934299118, 0.133816903975291, 0.11636798408597326, 0.21615053081335367, 0.16692772301798853, 0.1585837087578219, 0.20495932520475102, 0.1673222497350212, 0.21712256994950485, 0.18728022055537463]"
7072,"[0.14524810711250158, 0.1722604694850265, 0.1729854273083833, 0.11016494724732173, 0.1759087475887411, 0.2680435833127791, 0.1849345100586952, 0.1387522743469447, 0.19793893947215513, 0.14361194683467493]"
7073,"[0.17265947235251333, 0.15510595250849224, 0.18091928879808983, 0.16233626137784285, 0.1635162877370373, 0.23899268447657185, 0.10830853094229942, 0.15256481552619783, 0.1930979275827327, 0.17606494858644894]"
7074,"[0.2014090759067697, 0.23417423033138574, 0.20267178958320498, 0.1590673002149232, 0.1894217165321027, 0.12581310152171787, 0.17271538930805264, 0.20247325080365053, 0.1356496890587836, 0.06942096808876297]"
7075,"[0.21981324251208967, 0.1637884265392887, 0.1892393461399967, 0.2754716459359656, 0.17978304063119666, 0.12353243035578854, 0.14246410956603728, 0.15555644838799743, 0.09909971255589245, 0.16014582432236235]"
7076,"[0.15486784841410794, 0.14755032810435298, 0.19061268274420695, 0.1562765277793966, 0.13858635127284935, 0.22331808612593862, 0.12535321023230073, 0.2977967728354327, 0.18430472128030062, 0.08805489543995915]"
7077,"[0.1259424159686099, 0.16233006101860936, 0.18964032891859528, 0.18989140116496017, 0.1931035566681918, 0.15662275618553312, 0.19941627402619455, 0.17702589563830373, 0.15467830077023959, 0.17606598186801636]"
7078,"[0.18296541675315592, 0.1648984437456571, 0.18664678430945603, 0.2023028888604278, 0.1859402959936085, 0.11743036464921852, 0.22821814420888775, 0.17582729976978995, 0.17154765168832242, 0.08673931895716047]"
7079,"[0.15089889404876222, 0.1954215060915232, 0.13954058460594387, 0.17273864311766962, 0.1245670860478365, 0.20782159765711816, 0.19799808310790434, 0.22213354208222302, 0.1509784803167995, 0.1448637892257293]"
7080,"[0.13016901869411202, 0.1886520447995036, 0.2046829925836604, 0.18706146740238494, 0.16891110292262146, 0.17816651704515685, 0.14375410532859167, 0.14383157754254572, 0.21327667834580144, 0.14971505271240138]"
7081,"[0.16134784651561762, 0.19364048071538675, 0.18822551352903172, 0.14553580034204838, 0.19368018998894754, 0.12240143599821429, 0.17095686248410136, 0.18622903269515267, 0.20101528968910365, 0.12025521753969304]"
7082,"[0.19828256778267828, 0.20343076397391346, 0.18084411717897475, 0.1327053288171005, 0.1626287730476632, 0.13493952228983574, 0.22822571820185156, 0.14104038705688704, 0.23308023886271922, 0.08811976232813712]"
7083,"[0.14922665082743636, 0.22607013343610372, 0.15578304130790588, 0.13406370670524315, 0.17460722078067792, 0.1672883748255526, 0.17396672481540176, 0.15989910154064313, 0.1840960463531789, 0.18521733884679048]"
7084,"[0.12141641841653705, 0.18653413253169682, 0.1948381264882484, 0.11567753091860511, 0.1281678865697783, 0.22257619592058275, 0.20082627343127302, 0.21338736000999137, 0.12080502053838771, 0.17868688964085755]"
7085,"[0.13827482064972707, 0.14884062044778135, 0.1755736047403047, 0.20234564690359558, 0.2291498726368817, 0.1450811467817369, 0.14483859019976197, 0.14918252039728874, 0.20136758391631093, 0.16570845053478922]"
7086,"[0.12067446728652786, 0.13528064797241957, 0.2153038418043155, 0.21917640809793737, 0.15283942763579006, 0.17931322115704773, 0.2026832535347437, 0.18379109467185106, 0.10374112119203271, 0.17049034931237228]"
7087,"[0.19224618627093026, 0.1577859461032035, 0.21217018996539816, 0.162175368373917, 0.10140361590886748, 0.17108701769646895, 0.08778216549088358, 0.1871441323905263, 0.21648695962422004, 0.19645455117001998]"
7088,"[0.154467568561362, 0.1581711994278786, 0.22372803772732586, 0.21143873033246152, 0.20723646080856017, 0.22608746083584397, 0.148181358752706, 0.15252384223716886, 0.11007663247640398, 0.11205506552663402]"
7089,"[0.20781620218632946, 0.15474475918058328, 0.12360499044108142, 0.2153054191199395, 0.10892954252331266, 0.16975483550775095, 0.20306225706740388, 0.260338678677309, 0.12897752258094464, 0.1191160100008708]"
7090,"[0.1495252645310976, 0.0949280088885669, 0.14382792255627286, 0.1704120298623305, 0.1879681373910005, 0.18413343693768192, 0.22204360790812894, 0.15368480921121042, 0.2050699104500272, 0.1895658040905729]"
7091,"[0.09843324183920044, 0.234544898800222, 0.16998788790694896, 0.18618047471748467, 0.17838259757855623, 0.16780268151220334, 0.1374668131755412, 0.1545412240155507, 0.21237523928377722, 0.16242482887520715]"
