,imv
8022,"[0.12619500923548865, 0.12080438757216162, 0.07486090465397964, 0.11412739302504023, 0.1325176538671598, 0.1487088144089507, 0.11677503256854015, 0.1237914615267523, 0.09337581021538706, 0.14104140344938526]"
8023,"[0.1567557864288669, 0.16335775019528856, 0.12412868306965887, 0.1087863177819029, 0.08355072147788968, 0.09705640004914859, 0.12594615683151375, 0.09947014376374562, 0.14061811462248233, 0.07617674976584116]"
8024,"[0.11481802307988784, 0.09094059953002391, 0.12449174269518194, 0.13778671637334075, 0.15046171454200574, 0.12207946499143951, 0.1232675087550593, 0.08414464180924172, 0.1204971465342186, 0.12731080306933243]"
8025,"[0.15056468353576785, 0.11456781075606084, 0.12064676139064133, 0.10747510714900406, 0.13254602882013605, 0.12128277881306555, 0.13063835786989206, 0.12426226626570927, 0.10218780356371406, 0.09675322642322125]"
8026,"[0.10290442174828408, 0.13698346049268456, 0.10830632100121997, 0.11350186752041826, 0.11766184126246104, 0.14956362354695174, 0.11825413483002824, 0.11091503709084188, 0.10269812737307445, 0.13667128222161087]"
8027,"[0.10666056917327282, 0.10152930078538575, 0.14721229434040312, 0.14950772566753798, 0.10403351442555643, 0.14986298481359892, 0.1258085814320526, 0.09616903472890886, 0.11885676183981483, 0.09478215889491914]"
8028,"[0.12796305767379054, 0.10658935645492908, 0.14607707209731396, 0.08619376814740172, 0.11997275576476178, 0.0945010937687183, 0.11987410939338734, 0.13751340593971467, 0.13671763961478087, 0.11738207890349148]"
8029,"[0.1088414029094574, 0.09889360496731496, 0.11355115267875475, 0.15035614855313126, 0.1581941920631577, 0.10072078682360043, 0.09212547831076935, 0.10578432951712642, 0.1349458224612508, 0.12762504461502538]"
8030,"[0.13051980051248913, 0.12598382320061288, 0.1445694373887374, 0.12134923169727371, 0.10320792923865754, 0.1069483781751855, 0.09890609290464096, 0.12526222775445398, 0.14199644685765583, 0.09960594790633526]"
8031,"[0.13493594544827678, 0.11413339276456998, 0.09634246599678532, 0.12857813456338327, 0.13685931938931434, 0.0878104658319728, 0.1135168745366596, 0.13675760742366574, 0.13213233183525483, 0.11568240408383522]"
8032,"[0.1388130744356443, 0.11765365138466483, 0.12482531492234382, 0.11219551945807485, 0.12255295957048508, 0.12388377713557153, 0.08584454794282613, 0.13771387327057363, 0.09969396935258351, 0.132252760840129]"
8033,"[0.09568186302235332, 0.1326863156487953, 0.07097146073705903, 0.14128637722006052, 0.12430828651609617, 0.13298212032260495, 0.11199565955559425, 0.12468755242766145, 0.13505770928547892, 0.12287661166218601]"
8034,"[0.11966856757903992, 0.13479450607211602, 0.12076980606401239, 0.1459424706971109, 0.10263564335144018, 0.05848040221255089, 0.11965632540093254, 0.12167120088946391, 0.13722724138062747, 0.12732929889441932]"
8035,"[0.10147319680911993, 0.09857122636570262, 0.11652754144145717, 0.15575420978650648, 0.14769951734599712, 0.10635430223737079, 0.10574768053983356, 0.11678690507217852, 0.1310557923401931, 0.11493997586295099]"
8036,"[0.11039198430684023, 0.09789555147246741, 0.11096433393908549, 0.13658832606817192, 0.1440260395317008, 0.11888852363886622, 0.10739532499118343, 0.1331196820861049, 0.1278780301704695, 0.11512766422314742]"
8037,"[0.1472139184306481, 0.08712586974474876, 0.12767579061998913, 0.10912400391223917, 0.14668440828390197, 0.09557411953011925, 0.13732307275281774, 0.09819796569465673, 0.13227678430533335, 0.10895268313554692]"
8038,"[0.1090844966539991, 0.09599968678003694, 0.12563148633810015, 0.14262095719205098, 0.13577956480020528, 0.10061060518343193, 0.12354044489086197, 0.11932258735691706, 0.1327635033470104, 0.10756308798572367]"
8039,"[0.08464717241811352, 0.12103786630156346, 0.113282854219031, 0.13250799037293606, 0.12232256011193422, 0.13963450049948192, 0.1266478218174812, 0.09887057892556218, 0.13751705338180686, 0.11852389375545223]"
8040,"[0.11576348854152997, 0.1309164507166384, 0.11308432819955357, 0.12726455571349704, 0.12777533210044267, 0.09840715976849024, 0.1240565997027248, 0.10182392247343959, 0.11394445703877738, 0.1261364072691321]"
8041,"[0.1371531487504862, 0.13663731312010646, 0.13931348922360612, 0.1361969631207266, 0.07825425740487298, 0.12653077865234127, 0.105450425810312, 0.13740130925957633, 0.10191069912053036, 0.09715171985415179]"
8042,"[0.10615483104960755, 0.11296607637696743, 0.13924281405077987, 0.13543754616000983, 0.10206655093066089, 0.15174935291643413, 0.13884020083785803, 0.08486064462746147, 0.089250832779977, 0.13147872573355981]"
8043,"[0.10786386053605337, 0.14387141546153148, 0.10278062672229726, 0.11874017299083696, 0.10832694915741041, 0.10052462465750216, 0.1357736770845678, 0.08898503883781671, 0.16963291605338696, 0.1184213883486359]"
8044,"[0.12714926775231972, 0.11012129188629771, 0.11082122510962372, 0.11071305778977882, 0.12128434180504657, 0.13183466953006673, 0.11335490702028424, 0.14034708054406683, 0.1390725559551604, 0.0877497509981987]"
8045,"[0.13826148650019304, 0.11565451475049862, 0.08227008023890274, 0.1371273594439929, 0.10518568392225307, 0.1484281352177229, 0.10859349886811684, 0.13354195839214364, 0.10453860104354967, 0.12539326639131076]"
8046,"[0.12031707647599482, 0.13768918304664374, 0.10564541892008746, 0.15325690467990163, 0.11712349764534326, 0.09209974749069227, 0.11421971301496152, 0.08428686141456575, 0.14330241114276282, 0.12601420230367427]"
8047,"[0.09065809872015641, 0.1087701097696057, 0.14275446298321148, 0.14537558215392427, 0.10939133163811599, 0.1139999601879185, 0.11047218402051662, 0.09828886753424652, 0.12462619499001623, 0.1429476918947429]"
8048,"[0.12713498457487224, 0.14116141791656248, 0.12698178007759608, 0.12482979610458439, 0.08194019128478927, 0.09236515427981554, 0.1336366341616759, 0.1443451913614269, 0.1382335007030333, 0.08491544171687498]"
8049,"[0.08452153220293833, 0.15710676221898134, 0.13093133122281775, 0.12233649777224756, 0.1429487029179829, 0.10928932657900244, 0.09571288214479441, 0.1257421345543466, 0.08933238850375773, 0.134109779590459]"
8050,"[0.12123612349219298, 0.12884217029275707, 0.0897489833626443, 0.13092096929342154, 0.13737847318112031, 0.0913477875449951, 0.16992388695247304, 0.10678313260299221, 0.10393409153087824, 0.09477260840200705]"
8051,"[0.11345461678168693, 0.12356398130293791, 0.14196921884926603, 0.10906998679416385, 0.10046293806523686, 0.10227094073693754, 0.13397340698773497, 0.11157487221194952, 0.15404119058128496, 0.09829551957263707]"
8052,"[0.05361338318236839, 0.1095723485227296, 0.15659145659609758, 0.12033000739935745, 0.1538236963711273, 0.11950714569099409, 0.13374883330647172, 0.07887269776543798, 0.11818685800791018, 0.13435181143210526]"
8053,"[0.10902438859353701, 0.12738500474735917, 0.10484543730152622, 0.12572876773615196, 0.11742377747515693, 0.13154493977826737, 0.10277465363550917, 0.11354596805388792, 0.12624369245642467, 0.14602172103628067]"
8054,"[0.11058898607416895, 0.13224773075751428, 0.13859506500198207, 0.0758028872069845, 0.11687455557375669, 0.11959168459787278, 0.13572933746196766, 0.13876610393114802, 0.12232475320000474, 0.1010340854598132]"
8055,"[0.11151392836584229, 0.15398321142333, 0.07840497835087991, 0.11787570062682311, 0.11567158032635073, 0.10363684551419455, 0.12479678825338088, 0.10911515800228566, 0.15194193560267455, 0.13223936774602318]"
8056,"[0.05786779366915494, 0.13420052461382198, 0.11413640535234595, 0.13206149121921193, 0.14659156305589371, 0.1048601577465315, 0.16576128522469596, 0.13852634112545828, 0.08409137457602318, 0.10949545945169074]"
8057,"[0.11035277711906405, 0.13051906994824058, 0.12577834480425742, 0.10887362711700511, 0.12177739651248182, 0.14986961091868115, 0.10809068352888615, 0.09509665148547206, 0.1301230451097775, 0.10942745981075772]"
8058,"[0.1159934056484977, 0.14016290385895266, 0.08088440891153223, 0.12673858781836, 0.14555646763260785, 0.09749925322847028, 0.12258309137824118, 0.0780667548421268, 0.1372047406405335, 0.14845746406180732]"
8059,"[0.13752560454832546, 0.10387989424736882, 0.12549558381317205, 0.12560614011817314, 0.14155413674682293, 0.12087032484317838, 0.12257821117639539, 0.10124814831418358, 0.10541956658286372, 0.11563502383930037]"
8060,"[0.1710341033273632, 0.12329357082708113, 0.08656709530405295, 0.10408925077667007, 0.1342597070210782, 0.12624974249652793, 0.08735769757422343, 0.09818403036687534, 0.10759794588219704, 0.1552265665856543]"
8061,"[0.12197061815579538, 0.11013441829319152, 0.13372560136476372, 0.12949635392723494, 0.10512701121763955, 0.13301680174972702, 0.12602241489555696, 0.10792976244418347, 0.10005572219971728, 0.13548243386781508]"
8062,"[0.10254218945608826, 0.14121236578264315, 0.1310930423079607, 0.12871627160779991, 0.11001348968162473, 0.10739191612810402, 0.12349419945839638, 0.10471012440114698, 0.13975832508462543, 0.09595018276030517]"
8063,"[0.10035973823234919, 0.18652356647518933, 0.12345541331565645, 0.08187369024442404, 0.1127030251181841, 0.1309524300920475, 0.1219447007302759, 0.1230808268786115, 0.12219689438964791, 0.08087618409744458]"
8064,"[0.09963464701949155, 0.11653349171754995, 0.14907485647794097, 0.1165868049416866, 0.14403805130437525, 0.1559457049348851, 0.0708385023344797, 0.09816638874053368, 0.13928250323498298, 0.09054918937068131]"
8065,"[0.14027261144610387, 0.08774512942075204, 0.1139303507995645, 0.0764210405193269, 0.05811221395325547, 0.13956690084353235, 0.16716135730558337, 0.11343105416922764, 0.12644920774443721, 0.15812485766384413]"
8066,"[0.11535405789654853, 0.11275082791016258, 0.12468012965212465, 0.08936420390990575, 0.11906843484818429, 0.0996891447620867, 0.11377864636334656, 0.12826398548400725, 0.14285585913449675, 0.1479937795127019]"
8067,"[0.11282778531026712, 0.07510080138586907, 0.11591911472581798, 0.12612537014433442, 0.11017218068308399, 0.12050282581176586, 0.11928989879385687, 0.14136587359303382, 0.10794363097390945, 0.1612773203398517]"
8068,"[0.1253245093186124, 0.11265741371822731, 0.12270678551159978, 0.1209463843697707, 0.09819246105950435, 0.06940911871099271, 0.13651637120761548, 0.16591404308624577, 0.07425851578471389, 0.15614620313428293]"
8069,"[0.13478297544745926, 0.11442810089054829, 0.12771434295481582, 0.13578843724873657, 0.13305249842223044, 0.14783985875935363, 0.05398671442843148, 0.1263491754855772, 0.09936534223274575, 0.1157941831496172]"
8070,"[0.12612683405004696, 0.08642781451020724, 0.13973945418766567, 0.11244743072142994, 0.10931560946866384, 0.13378450826372104, 0.12480884143232172, 0.09139307582049143, 0.1486303944724423, 0.13017640176272896]"
8071,"[0.11425481326671501, 0.09779645338386649, 0.12090342016883218, 0.10800853072744408, 0.1279844804110695, 0.1574191303520667, 0.1287623676220128, 0.09313496784142354, 0.10471662181369185, 0.14387012687906128]"
8072,"[0.10397989998102, 0.14961488734519057, 0.08984923690811542, 0.13904022466063853, 0.14308143804129045, 0.10570770634172386, 0.09229008295762572, 0.134347326726718, 0.11665898331840516, 0.11985937130878437]"
8073,"[0.1172078305577995, 0.13277611883345344, 0.13466738405421083, 0.12104676318181574, 0.11187483039056323, 0.12193507121412965, 0.11333596060563635, 0.14592134141423546, 0.1344125383129566, 0.0639406767729686]"
8074,"[0.13207702963957835, 0.14109454060479837, 0.11770524910930431, 0.11557037103620572, 0.10848972893594629, 0.12881719776193595, 0.10513265710371852, 0.13438597018244622, 0.12637579632026213, 0.08946235949265657]"
8075,"[0.12040154845164043, 0.13297166512687122, 0.1297925263195158, 0.10385891896839936, 0.07515381819189434, 0.09960307665112339, 0.13795708244951352, 0.14030402294770283, 0.1555024300312667, 0.10482969995729181]"
8076,"[0.13392629417191088, 0.14409813398651758, 0.10462230635416855, 0.15958277927745135, 0.07388179392692125, 0.13145905083810286, 0.12811315821692573, 0.08944782475319005, 0.09514613135602705, 0.12771736620767898]"
8077,"[0.16261184917915697, 0.12492885592695226, 0.14107463874443366, 0.10051713378911532, 0.1465541969156033, 0.1387383390496602, 0.07220175112395354, 0.09533774652941333, 0.08817428671684144, 0.11368502485297319]"
8078,"[0.08842468283343878, 0.14624548797074743, 0.1307725274946786, 0.10062062836298649, 0.10765244497406734, 0.11824123611780195, 0.1334318895627258, 0.12952418841768534, 0.11938960368597049, 0.12570551022518384]"
8079,"[0.16483027159530908, 0.09935772678062701, 0.1136976206456443, 0.1398923043989073, 0.11747119024780518, 0.10689038166959472, 0.12633922109568402, 0.10856260435829365, 0.11056533355958201, 0.11183218641315983]"
8080,"[0.11652560821073721, 0.11078142784458289, 0.12088682052258302, 0.11550095371787251, 0.1283910596393418, 0.12705606763995939, 0.13162118476520548, 0.08569849608642086, 0.13575719756087457, 0.12954670155424614]"
8081,"[0.11207898580352925, 0.1495661394616642, 0.11308211014105359, 0.07498816145130247, 0.08681044253490304, 0.11285774144849142, 0.13061276233153324, 0.1570632799678296, 0.13501588293511124, 0.12303449459756245]"
8082,"[0.10520490626064377, 0.12911200851845858, 0.11914766694393518, 0.13012565496854683, 0.16476233599109463, 0.11277154281216321, 0.14059233146899575, 0.1499491076925551, 0.06680272354749604, 0.07145733327843573]"
8083,"[0.11300585529238008, 0.13611038123712274, 0.11372659451951776, 0.11436432064248947, 0.1704404159243668, 0.08904495464769327, 0.12498185191795858, 0.11872135547178819, 0.12289135227153626, 0.09334132485748904]"
8084,"[0.14459673883568122, 0.09438909342249, 0.1505355377404376, 0.11251683687032075, 0.09596253023627997, 0.10727690038961328, 0.13447357193675405, 0.10062093205748791, 0.1070358711801885, 0.13970807867677565]"
8085,"[0.1402609960718613, 0.11580698293334675, 0.12560533255306852, 0.10046193192132133, 0.12434736488708556, 0.08897557464895758, 0.13378550690380484, 0.12681435075506536, 0.10742881272009777, 0.13372477491975063]"
8086,"[0.12867413758599425, 0.11383163164599261, 0.14751721790872466, 0.09866267055502854, 0.13965868920407606, 0.11486586665935936, 0.10899111309139792, 0.08153996618665786, 0.14910379961745346, 0.10067949661253797]"
8087,"[0.1431055415094567, 0.11678513156694637, 0.12000381246122853, 0.12391002808766727, 0.10486407671995465, 0.07641259318977446, 0.12958370849979878, 0.12336286227837565, 0.12454531167729961, 0.12908928260712374]"
8088,"[0.14665614142541322, 0.11876864269286387, 0.0868640261995609, 0.11060116458783176, 0.14296335693966186, 0.10913645255989694, 0.1076435284183152, 0.145132739524101, 0.14258359320194355, 0.08594434212960592]"
8089,"[0.09015963852590128, 0.13742636233749037, 0.12218935360929653, 0.11445950471864509, 0.14213632550168745, 0.11480516632228961, 0.11394484695073688, 0.12771361515573867, 0.1227291707691031, 0.10605782015519871]"
8090,"[0.12160922764100147, 0.11535343999126965, 0.1515827700541108, 0.06409419250254524, 0.11642921161731051, 0.14295943396487967, 0.12465263070513546, 0.13380968292280235, 0.11104801055490422, 0.10476285680011896]"
8091,"[0.09392779365409387, 0.1352840146541892, 0.09840426293557585, 0.12147825782913277, 0.1276764323027719, 0.12423481361466747, 0.12879859655440998, 0.11039125054118819, 0.12358029083770135, 0.1327170031218935]"
8092,"[0.1512190276874433, 0.14551550931414028, 0.03400619382854198, 0.1493603545965219, 0.10083290194520118, 0.09854161789706128, 0.1539571236899052, 0.07733192803525228, 0.13280378532655135, 0.1259116673868805]"
8093,"[0.160950844524429, 0.12390990043427746, 0.11541969101703975, 0.12795831608598, 0.13740880096148786, 0.10602527604211218, 0.12063130475702327, 0.11073638313947444, 0.09431552913206852, 0.09382725378883926]"
8094,"[0.1228545238447351, 0.10997197410993372, 0.10443605333420646, 0.10168987066718178, 0.0753447433058926, 0.1015634342111412, 0.13357447685085058, 0.12534629564718283, 0.15402700003611602, 0.15806323140445722]"
8095,"[0.104401936989278, 0.13962149398139723, 0.1151101289149125, 0.10964347012379502, 0.08792941732395197, 0.1621753387518786, 0.1375904458813258, 0.13146358697509833, 0.0826768714389893, 0.12045304751390673]"
8096,"[0.13834590159611904, 0.12041661178551742, 0.12069769000263866, 0.13848435027905806, 0.13508184298697004, 0.08995623003795006, 0.08793749785788275, 0.13420442871685717, 0.07142685355273475, 0.14670829177428932]"
8097,"[0.12104379758436119, 0.08972592080467927, 0.09888777995185674, 0.1312590272741437, 0.10036906093527954, 0.1267118844290985, 0.14571623751022647, 0.07894377675543568, 0.1302640807655191, 0.16523618035268997]"
8098,"[0.11350928603379801, 0.12825863413623687, 0.08844197700312409, 0.1349425657712941, 0.09260132629830717, 0.12086189065611269, 0.13594828804957435, 0.16848398074524512, 0.11962691028992703, 0.08325230291872686]"
8099,"[0.08433599498592292, 0.14505116892894507, 0.11802937423295735, 0.07469923002820325, 0.10410014465681519, 0.17674474387008793, 0.135324810261424, 0.09661881526508509, 0.13316423742312178, 0.11448084097206845]"
8100,"[0.13510144507865507, 0.13560305106032494, 0.13213853670601736, 0.12377298091630042, 0.10924645154957617, 0.11541768787998279, 0.1004214968862762, 0.08045409814578748, 0.11286377063715067, 0.14518612149615354]"
8101,"[0.10536819232266838, 0.12260975008025209, 0.11893325532367066, 0.10800636444564467, 0.12582782925245334, 0.11548201833949652, 0.12289774858279885, 0.1201112026733537, 0.10938491955091914, 0.15408269915179812]"
8102,"[0.13284332671929355, 0.09796708521797433, 0.08871837068482927, 0.1302646726532272, 0.13972362178598652, 0.13481223630811154, 0.1287578451992248, 0.1031000005892865, 0.12128081203653669, 0.11733008303964806]"
8103,"[0.13717789827359586, 0.09715529208102941, 0.09518932974028627, 0.10216162576615086, 0.14179991739407224, 0.050229724876237454, 0.1402626416114811, 0.17361481076584706, 0.15355561174856336, 0.09205133131198139]"
8104,"[0.12008408665916627, 0.13081258663359385, 0.12253881657559718, 0.11094239200900055, 0.10561463222849454, 0.14291713874606884, 0.10852364836288818, 0.1413695845449296, 0.08545513398883144, 0.12609514247408507]"
8105,"[0.10858089343330332, 0.10096688464324065, 0.14101457394970962, 0.13705385353682065, 0.14456827404892178, 0.10843770510193204, 0.09910238266215904, 0.13360335891985017, 0.09664738250863032, 0.12732578344913692]"
8106,"[0.10820955625166512, 0.13347270691952978, 0.1325376532102923, 0.07202765382372485, 0.10205663079110179, 0.13226864069811578, 0.08711520528848754, 0.11433357137960141, 0.12125239806294258, 0.17383448357534628]"
8107,"[0.11017862423161189, 0.14968920812885286, 0.12194269472610196, 0.10053255050404451, 0.14373018177301877, 0.12675741681730102, 0.11744669547631112, 0.10568956903416836, 0.10951615741221225, 0.10674480576762425]"
8108,"[0.13594257207760943, 0.11665828166907073, 0.13211416934321765, 0.0993813361857723, 0.08307305758284865, 0.10168396968694324, 0.15494122609080935, 0.0993759720124191, 0.15291315151760726, 0.12228593406623298]"
8109,"[0.13546052795905084, 0.1370808246087237, 0.1157334452473039, 0.12665775001646246, 0.1180208732819013, 0.12208991103306815, 0.1284765322233056, 0.12538233873364185, 0.06771278363970748, 0.1130948885311128]"
8110,"[0.14782681892155172, 0.09739856955292868, 0.12859579438916136, 0.14872583343682147, 0.11186855922195005, 0.095079062890854, 0.0779850677255583, 0.1159653511536045, 0.15475027865394467, 0.11007551778676194]"
8111,"[0.14342620056612207, 0.11084550397511826, 0.08712476119066923, 0.151982431272985, 0.13382237597494856, 0.1314961908900356, 0.11994489332646793, 0.11444303819054998, 0.09077732791537849, 0.10741504409941188]"
8112,"[0.11127319690183275, 0.1516786198448002, 0.05612306979991484, 0.14410728390979635, 0.1388777499710613, 0.09127011606043968, 0.13644425577593006, 0.09086493816964561, 0.12863320016540486, 0.1320323383360646]"
8113,"[0.14968369609247553, 0.09941433966663246, 0.11969315276617794, 0.11748954131723147, 0.11845007432869177, 0.13200344708169073, 0.14010596693291288, 0.13732604050265548, 0.07634201960633193, 0.10499341936876976]"
8114,"[0.1500773476644096, 0.09318727266916021, 0.14778984602398845, 0.14089233217038374, 0.08701074540862677, 0.10924439105240046, 0.10906677197037168, 0.12970092111254702, 0.09154755003658535, 0.11809714277312643]"
8115,"[0.1351611763187532, 0.11047678724035209, 0.09156470010092972, 0.14913833602494808, 0.08526800388099577, 0.13594171350697742, 0.07790087825149028, 0.1472606597820692, 0.13072532889173755, 0.12875378810311058]"
8116,"[0.14588108744000933, 0.09938262821486299, 0.14763296943333776, 0.12496643151229862, 0.09199702854380888, 0.0696724676956267, 0.1163027343551838, 0.11310684717371339, 0.1447523311947913, 0.13392420427171622]"
8117,"[0.10987590895113544, 0.12577276258157405, 0.1251297654618187, 0.1584374968827324, 0.11190459147253469, 0.11905694150185372, 0.09825450802809964, 0.121628165299214, 0.13304776082551062, 0.08709664063959827]"
8118,"[0.1495489407474068, 0.09350049906589043, 0.13959155030297815, 0.1148425254303685, 0.11715658412971107, 0.13311334753364112, 0.07798937627806268, 0.13439102968706174, 0.12559767759705773, 0.10839910226942204]"
8119,"[0.08837720126632528, 0.14327638082224872, 0.11795451467261124, 0.13595941803776013, 0.10283074702364388, 0.1515728237899692, 0.08969734383111755, 0.1174661625362646, 0.11645617565265606, 0.13569993462618218]"
8120,"[0.1466033197020026, 0.1274443747095694, 0.12117699119227078, 0.12162156610185701, 0.12983610602745946, 0.11195601679000097, 0.11845108348704751, 0.11875821597012508, 0.077828761151614, 0.12204599470307359]"
8121,"[0.1289101214345784, 0.13046741520376148, 0.09146639900133102, 0.1340474452261568, 0.13222204651756997, 0.10869347279674503, 0.1358977934899967, 0.14246723186391033, 0.0772591327594593, 0.11583456484604711]"
8122,"[0.11092779502143114, 0.09750069257612842, 0.13096028324096232, 0.1371645775902948, 0.10591727167655453, 0.11935233289522579, 0.13624080238957761, 0.11325258330451303, 0.11473758566075355, 0.1278155281947241]"
8123,"[0.11062670790584853, 0.11318892367663486, 0.1092926403330129, 0.13079433844239444, 0.09796542875928076, 0.12211051983728667, 0.10727700144725255, 0.15043229308504413, 0.12348376232905685, 0.12557987217374267]"
8124,"[0.07915446853247209, 0.10976659127171227, 0.1580432416054751, 0.12669706723515245, 0.1262189001138704, 0.10401601933534659, 0.10929371444152397, 0.1264308828042111, 0.12560436351390983, 0.12896526884630263]"
8125,"[0.09918932367692698, 0.11134775005057572, 0.09768690962537586, 0.14499453574155194, 0.12553223959293167, 0.11967460687339229, 0.12597217602252994, 0.10273453189264932, 0.1424325624769699, 0.12541362492746794]"
8126,"[0.11045518705662812, 0.11559476587532852, 0.09177089220538003, 0.12157795516108162, 0.08823162040486357, 0.11866469450327077, 0.1198233804743763, 0.12418623375725113, 0.12116844960438668, 0.1774151092725315]"
8127,"[0.11354391291989592, 0.10387025840446207, 0.10784864223821812, 0.1445497340149092, 0.09934306337768212, 0.12421574125659304, 0.11871846100733036, 0.10976748602871715, 0.1443279515384287, 0.13210884259288638]"
8128,"[0.15047146126285382, 0.13692684048885687, 0.1130317669849249, 0.11803248219151924, 0.11444179277561246, 0.09764646107034017, 0.1157763994690816, 0.11552083433985785, 0.13084383057796187, 0.10798906593721166]"
8129,"[0.15459397952489945, 0.1004440629874852, 0.08887883784035155, 0.14421207371202005, 0.12701587141647275, 0.09727566130347486, 0.13123012394261693, 0.1284208369214596, 0.07561278920402059, 0.1419804213680007]"
8130,"[0.12026219684110483, 0.09708236565007415, 0.14461101250980357, 0.10249599456415759, 0.12319270265243955, 0.11440935622039423, 0.12603851750893252, 0.1401829121877868, 0.11784895003842034, 0.11634568830583188]"
8131,"[0.14487500036605702, 0.12031802724867385, 0.11983862826575846, 0.13608780804716492, 0.09694050505648724, 0.12053636845068301, 0.1489273588036143, 0.12192103865969577, 0.10824686731726059, 0.07993855334399085]"
8132,"[0.10837651456703142, 0.09842628110189428, 0.14473071812174856, 0.1390165566514811, 0.07225615007327399, 0.13552070978359687, 0.12318901947925634, 0.10044661404200242, 0.1382577026406337, 0.1332189019631176]"
8133,"[0.15354968805011673, 0.11638884874892029, 0.10254735618259761, 0.09228861379672354, 0.13607674184178845, 0.13010043227298265, 0.1342299818155891, 0.07691449503049702, 0.13501108591167968, 0.11011243589480092]"
8134,"[0.12500533076478063, 0.1272893085341195, 0.1759024799901384, 0.14196941470487176, 0.14253738977722416, 0.09735961840587143, 0.11135709649473899, 0.10874311046378621, 0.08617526328848948, 0.06878569730594632]"
8135,"[0.10691910403790529, 0.14264977424540357, 0.09256149970388372, 0.09629078691164382, 0.12195514167452558, 0.10201468511174035, 0.14371814152026918, 0.15113174673990085, 0.10927932948074331, 0.12367588218973767]"
8136,"[0.1128202490426102, 0.14273798584437455, 0.13591270617733436, 0.12058753552658312, 0.0838775881096343, 0.10899032096044323, 0.11022161383628021, 0.12030410801227098, -0.27813489405107944, 0.153618004162753]"
8137,"[0.1325748011509076, 0.12121469653404973, 0.09046391468191024, 0.10819589748121847, 0.1041152846754121, 0.10956934906195032, 0.1493025826064533, 0.08208914018612172, 0.1479242821324372, 0.1360420144129293]"
8138,"[0.15148988809032057, 0.14732001426868238, 0.11483596006095415, 0.108492422127431, 0.0785010113876871, 0.08706200732060214, 0.12612954707836152, 0.0989941674871778, 0.1364823077360631, 0.1369447987088364]"
8139,"[0.14597824208601454, 0.15941737422827357, 0.11141502400348692, 0.11166191432356669, 0.11105204464071683, 0.11050007860008211, 0.08516322496601268, 0.12290721566869808, 0.12569081678974695, 0.113889231302355]"
8140,"[0.12336859655781081, 0.11604618515196012, 0.10781051417143864, 0.13821322288836882, 0.13152481013254919, 0.12693802008962313, 0.10384252628954883, 0.12333181950805096, 0.1113015452042208, 0.12029817307413597]"
8141,"[0.10740525416666395, 0.10013072388355417, 0.12956126653086514, 0.14325802867407725, 0.12489211607216913, 0.12853190298265763, 0.12305590107610147, 0.12596259067240043, 0.12733094042482007, 0.08808377167133338]"
8142,"[0.13853192381878965, 0.11286049871125348, 0.14578462025333494, 0.1408656473905899, 0.11644703101312152, 0.11728084312603959, 0.09987054862577455, 0.09056935854801224, 0.09367973332071734, 0.13144685577356502]"
8143,"[0.1266562216280751, 0.11630757672044324, 0.1168359427558901, 0.14036473978814673, 0.1322512613705048, 0.06728013337647519, 0.11286751031591634, 0.11796766138895261, 0.13692067423889995, 0.12231985024974905]"
8144,"[0.11903127967876963, 0.10559296184007137, 0.12481573132305893, 0.09763416520518671, 0.11820579634092791, 0.10111910769947435, 0.0913121431308335, 0.11463595671058924, 0.14734084111284917, 0.17121781968221444]"
8145,"[0.10023312389954371, 0.10723244249598478, 0.09529421087574858, 0.13556294849951803, 0.13095170124114267, 0.14879434713662007, 0.11651216300180024, 0.13842654779320618, 0.10729138467706327, 0.11913263364340057]"
8146,"[0.11587967780284252, 0.09827080301006796, 0.09088746027230198, 0.13231551767299293, 0.11701921882308598, 0.1604427827099469, 0.12941028484356312, 0.09462901305053023, 0.11755497720391954, 0.1312446090549449]"
8147,"[0.11676149111071536, 0.13902991044159768, 0.08470413120512953, 0.061470398166381446, 0.1356294845784146, 0.11580842428646398, 0.12213494244718087, 0.13061750874539513, 0.14134045584475233, 0.1336932547854783]"
8148,"[0.08641862309940365, 0.12666717011332668, 0.10826065636269408, 0.12258637098636377, 0.13922173962139275, 0.11521854627863906, 0.1413220593001886, 0.13277985689108682, 0.1480067176952545, 0.07624058746321305]"
8149,"[0.11768678768362868, 0.1333889538401697, 0.12102875312450899, 0.13934909895073716, 0.13363893942546845, 0.11756531589977752, 0.12514139746095312, 0.13560325723280742, 0.09533217735703625, 0.07915044648737145]"
8150,"[0.11007638691969936, 0.08607827229494931, 0.12724159519674869, 0.11157358712341738, 0.11683961101463493, 0.11595504104004754, 0.1228553158130951, 0.12173701332192809, 0.14382201711967418, 0.1367007566653344]"
8151,"[0.1449151749929726, 0.12797761084859272, 0.08013044676607427, 0.11682360619956679, 0.12644506468186964, 0.13518449770172566, 0.12746965243297864, 0.1113051440986011, 0.1388281907811392, 0.09061256192609857]"
8152,"[0.14950745998925385, 0.1604679963132957, 0.1360589917212262, 0.12118622956807674, 0.09808561201272174, 0.08650685696260675, 0.1113726472294185, 0.12253056375035506, 0.06873697002680611, 0.1231255008864847]"
8153,"[0.12295902831404154, 0.11973598748890137, 0.11077642387406779, 0.1292518808015348, 0.08497440067097754, 0.12452142360583804, 0.16608564474746845, 0.10861160198720682, 0.11141742973047555, 0.11358353226279212]"
