,r2
6093,"[0.15563727576204922, 0.1979851731933958, 0.11057262774675547, 0.1827957574024337, 0.2084475157513369]"
6094,"[0.18709965976604925, 0.17355631649309788, 0.16939582874119596, 0.16580967046768813, 0.15713783871682552]"
6095,"[0.1644930015823749, 0.11984523430553173, 0.18801248221319133, 0.18314616306210663, 0.19747864930982018]"
6096,"[0.1903043126621088, 0.2080614519307198, 0.1530900263342344, 0.18331028854014586, 0.12434220944138408]"
6097,"[0.1731466901085138, 0.18539745640966476, 0.17023294746025452, 0.17543177760484052, 0.15986648515286206]"
6098,"[0.16472615907555377, 0.19562826275258882, 0.1693695736472518, 0.1670424903705554, 0.15484945456520793]"
6099,"[0.1917817321819445, 0.14452597013561308, 0.17051947445990523, 0.17191188290925918, 0.17755505602096078]"
6100,"[0.13119688555115427, 0.17444677467600256, 0.17434385866558078, 0.16888508645432077, 0.19872425171164687]"
6101,"[0.18365108816116094, 0.15960279972786307, 0.12817176227727634, 0.20379021369698624, 0.17197101710211726]"
6102,"[0.15587692830389932, 0.1351462449850268, 0.19927318505832292, 0.19137404025312554, 0.17756214747485222]"
6103,"[0.21957946405948314, 0.2025065950286803, 0.14026278805738612, 0.15385674143791772, 0.14502354688204833]"
6104,"[0.1578713052251406, 0.12363870254493059, 0.21048129082209732, 0.19194345963994341, 0.16637781723434852]"
6105,"[0.16554504482064403, 0.20208407843276088, 0.14083891622046274, 0.1513785926243031, 0.20686179528684556]"
6106,"[0.16412146933819816, 0.19032766506225307, 0.14811078045469028, 0.2278073605810086, 0.13314129231373684]"
6107,"[0.19287944547657043, 0.14404452178723082, 0.1586957344109553, 0.19855466659243237, 0.1587498487679042]"
6108,"[0.21182966567708816, 0.16503432356417536, 0.17315834056312718, 0.15072174057111565, 0.14737509749099953]"
6109,"[0.18574224897160108, 0.15675126990935973, 0.14407031267799708, 0.17246193937607546, 0.18974048853115977]"
6110,"[0.18321001778980706, 0.15860564460586968, 0.16909236823507856, 0.20329173671876, 0.15410481722155656]"
6111,"[0.17390012100507168, 0.16990736156567343, 0.14816841983956486, 0.1949046852278138, 0.17833504993714455]"
6112,"[0.1340588949867585, 0.1832031563771871, 0.16757980293956354, 0.15695319528098306, 0.213974606300815]"
6113,"[0.17255330629421006, 0.16973629739358576, 0.13192904846626063, 0.1984809091216585, 0.184639916421951]"
6114,"[0.1945901882247788, 0.13545944354362238, 0.1973458114069655, 0.1616967342427854, 0.16391681703313665]"
6115,"[0.1776985465487131, 0.19973822657141116, 0.15275708485616557, 0.1528773116971608, 0.18319506583137213]"
6116,"[0.17104675560374127, 0.1691659034300974, 0.17857730640711034, 0.1459399412170057, 0.18462864411378688]"
6117,"[0.15423982626356536, 0.19449201237846803, 0.14720915212699115, 0.18515438357536207, 0.17667729075115335]"
6118,"[0.1484650070648652, 0.19074016237100633, 0.19005337307371595, 0.14868151906335425, 0.1736381393067724]"
6119,"[0.19668080403379173, 0.17784245985659142, 0.15152643447315728, 0.18565216526035544, 0.15278882368819435]"
6120,"[0.16614474551293112, 0.1695369008354316, 0.17795789237578263, 0.13923069130423726, 0.2052057535121562]"
6121,"[0.20470721580605933, 0.20309565128277363, 0.14994965671380212, 0.1612060522281792, 0.147652050989736]"
6122,"[0.1497011660918096, 0.17987041376908908, 0.19287685439991953, 0.17155366191300592, 0.16009794651468323]"
6123,"[0.1589972066475026, 0.2010239332137419, 0.17893157033699536, 0.15775554838170558, 0.15112982802976827]"
6124,"[0.21238875215690178, 0.18950229775349847, 0.15812624825724653, 0.1274640892371508, 0.16966678479674824]"
6125,"[0.19388340319057007, 0.1138548463447806, 0.15618626013745718, 0.22045124073011546, 0.17550406155084142]"
6126,"[0.18736284713169715, 0.1784067934129251, 0.17694507544867777, 0.1622720653826346, 0.16047337733610234]"
6127,"[0.14662836576651772, 0.1817195376917372, 0.15270520088699102, 0.17235184006994797, 0.19475117071007886]"
6128,"[0.16279263871216543, 0.15217727116802804, 0.23044409153824985, 0.17861462353885116, 0.13311376480833004]"
6129,"[0.176588605965739, 0.18128995023129724, 0.1965639635984553, 0.19153612971293288, 0.10988795500222548]"
6130,"[0.195543541915969, 0.18545203168866475, 0.13697988599493938, 0.15883109460095413, 0.17534638443941164]"
6131,"[0.16462668727193985, 0.19696930835644166, 0.12391189742675668, 0.16489594235994143, 0.1978576641346549]"
6132,"[0.19833941008839262, 0.18478869241032836, 0.1884961975465339, 0.15985086120801217, 0.12701945796749137]"
6133,"[0.13463360698024252, 0.13345464134290186, 0.20837455487446488, 0.19752477746962804, 0.17979712183562802]"
6134,"[0.1614975086924637, 0.1956445124281616, 0.17145556650052596, 0.17698175047505504, 0.15585345984687093]"
6135,"[0.16828349150244648, 0.21081323253321305, 0.17891041614478254, 0.14461400961348503, 0.1480444786163846]"
6136,"[0.19524619352060657, 0.1860352377717449, 0.22961626720625905, 0.10841923045216506, 0.12377557013297213]"
6137,"[0.2151422720214331, 0.16249939670076707, 0.12467862874925695, 0.1818604860297932, 0.15527013496104303]"
6138,"[0.19723826050777238, 0.10280704221202097, 0.19296270584654007, 0.1977245168043441, 0.1600345499133865]"
6139,"[0.15726538165751647, 0.1860402355810874, 0.19451311644510905, 0.1581760819068906, 0.1623354555245714]"
6140,"[0.1790934005004472, 0.1376768864555773, 0.1800763951054184, 0.18567768507455729, 0.17125465893918235]"
6141,"[0.1914518990545555, 0.1533660592995908, 0.19962888503393195, 0.15563713075260022, 0.14528254516007577]"
6142,"[0.17990627942896542, 0.16542294929659795, 0.15464300708170264, 0.19402788199202314, 0.17513545609431935]"
6143,"[0.1840511234886122, 0.14863985139518388, 0.17519074886935126, 0.171417664198789, 0.17976433425359128]"
6144,"[0.13946116155756538, 0.1903344916858314, 0.1636069710895922, 0.20823793504801313, 0.1519459259841942]"
6145,"[0.17412560372704255, 0.12159125204702692, 0.18640193887102752, 0.1910134706890464, 0.18943764192113188]"
6146,"[0.1771227059149001, 0.16218172270792597, 0.20155192504332908, 0.1470952665557912, 0.16632877364254706]"
6147,"[0.17905527281044176, 0.14424152912136579, 0.1695232213239366, 0.1877309607364558, 0.18284431871429307]"
6148,"[0.194825650251917, 0.14513965603543288, 0.15835655873846244, 0.1678327312963367, 0.18916853958858082]"
6149,"[0.1999259767429198, 0.13529816044472698, 0.16401326925708481, 0.16738782290532883, 0.1908256630722871]"
6150,"[0.18506023602215804, 0.19284249712266588, 0.16376504447207407, 0.14215979128244272, 0.17120304185818003]"
6151,"[0.17861877885464716, 0.20073770473176145, 0.1765764534134937, 0.14485796872871914, 0.1506181493134895]"
6152,"[0.15428968220184203, 0.21907950994068592, 0.17196319530419635, 0.16964575918586322, 0.14445208979579705]"
6153,"[0.15541339483459338, 0.18324452889195042, 0.22238163127121013, 0.16021010845949435, 0.13985290818574136]"
6154,"[0.14607671307404857, 0.2070802316420095, 0.12733414719738256, 0.207893452013306, 0.17164132480412453]"
6155,"[0.1913932586538334, 0.1273159175872921, 0.18770351455389045, 0.16150938548696658, 0.18732716104846436]"
6156,"[0.17375736854513635, 0.1935948283392367, 0.17323831559371106, 0.17684807680051284, 0.1412828236377085]"
6157,"[0.21122639593208525, 0.16767447316482198, 0.1815857620663266, 0.13166900893894207, 0.16216976607035138]"
6158,"[0.1614221335104017, 0.1525905128112186, 0.17869652416292658, 0.1787270103970694, 0.18585136491957244]"
6159,"[0.1878883259189189, 0.16616802247574536, 0.18111118339782595, 0.18074186987167706, 0.1470445415142596]"
6160,"[0.19289626709320196, 0.1556400112159133, 0.16166350000154905, 0.19900939405166795, 0.15336297915614228]"
6161,"[0.16281689685748024, 0.18746266719401128, 0.15421098050240356, 0.18355230615854246, 0.16875754396701548]"
6162,"[0.1753179371221233, 0.1737166054644098, 0.170931467209406, 0.21210048138252735, 0.1252067329420703]"
6163,"[0.1679652129163519, 0.18764847924944783, 0.15263771220241773, 0.17232503551388656, 0.16979820466271367]"
6164,"[0.22661072695866047, 0.14169121117968564, 0.12927999658835243, 0.19690930062767398, 0.17128259310955507]"
6165,"[0.12649998415150587, 0.1756043081613281, 0.18882622806511418, 0.16870246802526478, 0.19399131929247648]"
6166,"[0.18112986612419613, 0.20145836025804187, 0.16089378569234358, 0.18542678875864416, 0.13584658775432268]"
6167,"[0.2117901222837124, 0.13095168259780343, 0.1801482559187827, 0.16475717984193483, 0.17579021160270336]"
6168,"[0.15807708559201739, 0.15681542400852821, 0.19177512284655052, 0.19587353848309663, 0.13381857500224625]"
6169,"[0.17371666101990335, 0.21673335894820156, 0.17593810840091495, 0.14415628661231206, 0.13829353370217468]"
6170,"[0.1641113551342266, 0.2060486603463223, 0.16539558325695214, 0.14601823701404626, 0.1768887843851199]"
6171,"[0.1750441831361086, 0.1575055132167319, 0.17189819547567875, 0.1731077126923286, 0.1891961707822033]"
6172,"[0.19592416639597732, 0.14760660467637043, 0.11228338855201847, 0.2093396130269224, 0.18976197531575612]"
6173,"[0.12299622720081171, 0.21742285625186286, 0.1899825704208553, 0.16980373277778427, 0.15606603998213664]"
6174,"[0.1796398740601044, 0.16054748956200504, 0.14398779969116882, 0.20400208233301498, 0.17593154018210344]"
6175,"[0.18433820278427326, 0.2012043705515285, 0.1468245451400524, 0.17068050842185412, 0.15786079159845434]"
6176,"[0.1587148094653118, 0.17676755758707685, 0.1995057444856232, 0.126967590865953, 0.19057147239071714]"
6177,"[0.1747723001540814, 0.2104248399982186, 0.1692486836414906, 0.16691297218334622, 0.12835316082109982]"
6178,"[0.1898360619350048, 0.2015700446158155, 0.14980275736712434, 0.14715607198220493, 0.17412623996411092]"
6179,"[0.1784788015216826, 0.1526073240646072, 0.1714063686392664, 0.17504799351467049, 0.17355850237381765]"
6180,"[0.1867397140348872, 0.17980295457533446, 0.19006545761447835, 0.15871626009673878, 0.15279964555069236]"
6181,"[0.10017847913031697, 0.17610649377515486, 0.16424619912754912, 0.1904314104178425, 0.22433519322022388]"
6182,"[0.20094166888691956, 0.1406496701228388, 0.1706024282919132, 0.16181312129237158, 0.18962082026732174]"
6183,"[0.1799491465238291, 0.14546012777660933, 0.20907561035986932, 0.16423474781989023, 0.14820153841797068]"
6184,"[0.15954136964431231, 0.1471436863213409, 0.18282559462816572, 0.1728080177015825, 0.18827155637982984]"
6185,"[0.15493213480853596, 0.1708235130725263, 0.18353990395274267, 0.16837583613243345, 0.18177504772063768]"
6186,"[0.17090348283740298, 0.15500719954017672, 0.1633415108026709, 0.19869110705570248, 0.1707055759947399]"
6187,"[0.148236847527352, 0.18812638170512974, 0.15512175322944666, 0.22814555801505643, 0.14137534695910847]"
6188,"[0.19369120788728045, 0.1709961003211864, 0.16733296339435777, 0.1657500007545808, 0.1482594196793834]"
6189,"[0.17574584852425224, 0.13319902794557337, 0.20256500347591255, 0.16013282479044777, 0.192303576767214]"
6190,"[0.19487150033998457, 0.14981840625663234, 0.18616009617644202, 0.1862026904647448, 0.14742903397299034]"
6191,"[0.15980648235527417, 0.20746273353790445, 0.12931361952851517, 0.17809360883166547, 0.1855655168284076]"
6192,"[0.14940904393989318, 0.14683048775846075, 0.1965612174256134, 0.1854813112009347, 0.18704779777400127]"
6193,"[0.19966441143547753, 0.1485619069776175, 0.20105643859461697, 0.1716760095011438, 0.12874893131303677]"
6194,"[0.15354335601819846, 0.18725148162118987, 0.1393427253592131, 0.15154211379339044, 0.221194288791297]"
6195,"[0.150420901770696, 0.20760934415217247, 0.19904533498900057, 0.1449931756946906, 0.15271573147480844]"
6196,"[0.17035339099263558, 0.20509629564791731, 0.15112789496571166, 0.15935897756808692, 0.16181938650847183]"
6197,"[0.17926092640477187, 0.18740525411481468, 0.15575904150321318, 0.15890426761333565, 0.18424631917423262]"
6198,"[0.1691177095705203, 0.16892915786923346, 0.1737576391027914, 0.16395370068323145, 0.18732474919049447]"
6199,"[0.1915134324592468, 0.16772945920219295, 0.17055167123308224, 0.17841897547927432, 0.16368380300844554]"
6200,"[0.1628943740123534, 0.15693616620679018, 0.17340902327771912, 0.16926737533103475, 0.1925459217794474]"
6201,"[0.22527545936966298, 0.19891945360378083, 0.1429132066211648, 0.13578190079341823, 0.14248793089808154]"
6202,"[0.1769597138153869, 0.20467365075354194, 0.14042940621834799, 0.16215000590358208, 0.18075291507141455]"
6203,"[0.17246684623678254, 0.165116696424778, 0.17356819454670624, 0.1778763855526002, 0.16508784350210937]"
6204,"[0.18700017030346783, 0.21936910590800118, 0.1843297375321874, 0.12196721846147163, 0.14878293197845371]"
6205,"[0.1973622896625099, 0.15034663650194657, 0.1628794856779432, 0.15340069076634255, 0.18750132231147665]"
6206,"[0.19458165975791208, 0.1578064404767262, 0.13622982985142063, 0.16659284547995123, 0.20860936360010185]"
6207,"[0.17472081549507912, 0.15517274727827524, 0.20434230137892784, 0.14870687607283528, 0.17808095381423172]"
6208,"[0.15063743500137194, 0.1776579188495423, 0.19867128449651883, 0.15600052803141373, 0.18552348748744563]"
6209,"[0.1590838821406777, 0.17564277006058338, 0.16305746793678721, 0.19968036629032482, 0.1648168695494988]"
6210,"[0.2034655869983788, 0.15510006067399296, 0.16369740644733022, 0.171437797334401, 0.16430935853370143]"
6211,"[0.15873528775223145, 0.16114661768342353, 0.1512783373171912, 0.18802631351887855, 0.19524199684579002]"
6212,"[0.1667446137830293, 0.17062758412774592, 0.19692286795055958, 0.18060516747142297, 0.14783327032093363]"
6213,"[0.14834474300752298, 0.18940884837529626, 0.17724372137848643, 0.1440236021380349, 0.19955060355703325]"
6214,"[0.18554141872946195, 0.1445691109472914, 0.21021841703454758, 0.14526990523575778, 0.1660327651445892]"
6215,"[0.172423255290017, 0.17557899830622903, 0.15169740009033006, 0.16940690902512445, 0.1820095973680338]"
6216,"[0.21125160648028074, 0.11977236561525684, 0.1801806089401935, 0.12793911236422095, 0.2101668572507429]"
6217,"[0.18610274236362645, 0.15880257586997493, 0.17554540870773494, 0.16957496261651783, 0.17654517285776927]"
6218,"[0.18184418793172918, 0.1419900757101754, 0.19646721148191737, 0.1669284834159459, 0.17833281531545053]"
6219,"[0.12247830713491747, 0.15823417991790767, 0.15634743716569122, 0.18966207418050962, 0.21530559914075187]"
6220,"[0.18024319141472323, 0.1108826764463926, 0.18061905158045066, 0.2156923531351158, 0.16450625870466995]"
6221,"[0.20112262458729324, 0.17116840761938645, 0.1877095852358852, 0.1046209612638721, 0.18388575517657313]"
6222,"[0.22141611585326515, 0.10992138485656755, 0.15585143335427454, 0.22272725316556863, 0.15454801111368432]"
6223,"[0.16644053052939212, 0.15107351769406485, 0.14210087828996354, 0.19300685327797296, 0.20847593994704827]"
6224,"[0.14258179603652266, 0.16479858831095118, 0.17993283861207177, 0.17994901010083242, 0.1855786000801004]"
6225,"[0.16689473765082308, 0.15645299503604582, 0.1721315706596105, 0.16844445827490107, 0.19302419274737814]"
6226,"[0.18714585391892802, 0.18963395611224565, 0.1658742754283108, 0.14274813012675602, 0.18468108424832042]"
6227,"[0.16889222475356336, 0.16941753562784156, 0.1987938027042404, 0.19504937173135828, 0.12278377115575823]"
6228,"[0.19016767975880688, 0.12906050079883113, 0.23559022171370592, 0.11051621028639935, 0.18634698130963168]"
6229,"[0.22162609266040212, 0.1954768448774974, 0.15589552765744297, 0.10716948419717742, 0.1696737560060193]"
6230,"[0.1567220832218994, 0.19854077908269885, 0.13889165897091993, 0.20447518622743843, 0.1541635248072205]"
6231,"[0.2017008094468462, 0.1496216718306328, 0.13843860369692995, 0.2087751714934204, 0.1527132429143213]"
6232,"[0.16604914148651018, 0.1825570882336719, 0.20131580906369906, 0.15917735874764116, 0.14751693640667773]"
6233,"[0.16982006451672216, 0.2068634909031405, 0.14583419235574846, 0.1806353547442312, 0.1514633362659903]"
6234,"[0.18642980354692973, 0.15944973477851687, 0.1616168025943303, 0.19662462645050305, 0.14741193543469677]"
6235,"[0.16174529794091996, 0.18645654624963492, 0.1873197576359581, 0.12047616624849455, 0.20700570832177334]"
6236,"[0.16678323322831023, 0.19899016990165241, 0.16600142984671995, 0.16685733664140745, 0.14854453141832924]"
6237,"[0.19807488556324904, 0.18909261121141485, 0.15828999297405666, 0.16178715460342674, 0.15403186392849255]"
6238,"[0.20376081681216862, 0.1830250966056639, 0.1449225742182918, 0.15733005212498086, 0.16627359708561085]"
6239,"[0.16239856332533986, 0.18837099051755968, 0.1445619437458785, 0.15937797182403857, 0.18976835375840484]"
6240,"[0.19409737736745347, 0.1569200279321702, 0.1649617735478014, 0.21079210343578114, 0.1286174913163396]"
6241,"[0.15420129674058647, 0.16416380435298294, 0.15708207481346403, 0.14985448212280983, 0.2212146086026361]"
6242,"[0.1570480050098022, 0.12447346752258892, 0.18661355269630597, 0.20521684885241032, 0.1737967123599392]"
6243,"[0.22879259690731713, 0.17474200441849863, 0.1424495678162736, 0.15702748091493113, 0.1303771278104161]"
6244,"[0.1941310707841014, 0.18754948297033813, 0.15031741036888024, 0.14715467255917591, 0.17707352207241323]"
6245,"[0.1392349530262219, 0.14988896567279375, 0.19120304856550763, 0.20939933660797538, 0.18056191668228672]"
6246,"[0.17058972345299062, 0.1544011608584579, 0.20246554401763295, 0.18593614240534417, 0.14940360591643476]"
6247,"[0.22256840982315096, 0.14250580759110587, 0.15354464437153525, 0.15539186640247438, 0.17938125709156627]"
6248,"[0.17892447484996665, 0.1928177721093446, 0.1480831098298534, 0.17720917964301353, 0.1563486890568202]"
6249,"[0.16229159250290326, 0.19496706912678674, 0.1902588232283856, 0.18051932787608715, 0.12989646650077513]"
6250,"[0.16560153447417214, 0.15558889027328082, 0.1907081018210116, 0.19769736251338899, 0.1512980616086197]"
6251,"[0.1965237383373034, 0.15256246367334747, 0.15467877659146856, 0.15978571031871414, 0.19157526149747972]"
6252,"[0.14693264849089605, 0.17783332672288876, 0.17334008836724657, 0.15160401927727452, 0.1932549612721508]"
6253,"[0.1899472044470114, 0.15132239562203864, 0.2004969090824058, 0.1494666527920836, 0.1746053001851119]"
6254,"[0.17208848213658823, 0.23393308720084782, 0.18010194026174697, 0.13788329496398843, 0.13414305847123864]"
6255,"[0.1473001357255428, 0.19264421032465906, 0.20085808189580945, 0.1537465802599417, 0.16872872682047646]"
6256,"[0.163539025779054, 0.1822895859310396, 0.1933943929913391, 0.13661365845326245, 0.18899201999674675]"
6257,"[0.1414100244914761, 0.17548140954950886, 0.19315133453522026, 0.17058882514147033, 0.17207821031620696]"
6258,"[0.1986329423531955, 0.161249713836771, 0.21027147270569302, 0.1206008435824849, 0.15156614526126921]"
6259,"[0.20805545331408604, 0.13004265612179056, 0.17022338451283325, 0.18844533848130174, 0.15203880751451015]"
6260,"[0.14948242450265914, 0.12605107049303332, 0.18910085373822505, 0.21187490476944226, 0.19045693585362922]"
6261,"[0.17847704105573525, 0.20282764041717916, 0.17747638440516078, 0.10908274502741111, 0.1849046567095286]"
6262,"[0.1570096733212374, 0.1782692819441536, 0.17281752098890857, 0.15133035872798106, 0.2071558689609434]"
6263,"[0.1432727927579157, 0.23293463819261662, 0.13545712236392415, 0.16118912644422267, 0.17532127005602727]"
6264,"[0.18348713772002256, 0.16853822683012687, 0.16110560188768497, 0.20835505115759556, 0.15020317498123537]"
6265,"[0.16987586090856355, 0.14750892680329597, 0.1881565895176447, 0.15005649506733487, 0.2031058644311139]"
6266,"[0.16399923144919215, 0.183193398816197, 0.1467620349704588, 0.15532173402841964, 0.2013995919613889]"
6267,"[0.17928197525698597, 0.1483754990734577, 0.16458745071399816, 0.1590103730533694, 0.19818642636826378]"
6268,"[0.186305636745276, 0.1767852769426923, 0.1318892171976338, 0.17482958560504958, 0.18252824293514902]"
6269,"[0.1774306083093583, 0.12992650924937055, 0.17683532253289214, 0.1716271990623237, 0.2044023588196553]"
6270,"[0.1335077217216084, 0.20401304292666889, 0.19808190300579553, 0.14406046942019213, 0.1690300434932731]"
6271,"[0.19306373466832127, 0.20639617427029533, 0.11684268734027159, 0.1581385477480216, 0.18991123356431805]"
6272,"[0.15194837506440717, 0.2034190519140806, 0.1573112552159831, 0.19568139224943526, 0.15424297259898911]"
6273,"[0.19234003472242822, 0.15448410893758713, 0.18065767415597545, 0.17775189128205127, 0.1618760589168411]"
6274,"[0.172117893203805, 0.22125196495714639, 0.12697643896391753, 0.16093009484527854, 0.19064576862375582]"
6275,"[0.18214631001162873, 0.11540511942982346, 0.19589328950965368, 0.1937436946593043, 0.16529454459669268]"
6276,"[0.1308074061831671, 0.22970831868079977, 0.2021260892474469, 0.10107600437167774, 0.18828949991121657]"
6277,"[0.08288440684048504, 0.1905573572344963, 0.21377573493988822, 0.16441946002831864, 0.19571359327941185]"
6278,"[0.15793621369660005, 0.16528350910184675, 0.17107126564954078, 0.17958354428053924, 0.17977661283488433]"
6279,"[0.1522618019074865, 0.19978582046811133, 0.18210085836724432, 0.1688022145242588, 0.15059524960763693]"
6280,"[0.17292813435205223, 0.1778983584125552, 0.19140242944358654, 0.13900329922439048, 0.17789240133315842]"
6281,"[0.15596476469004072, 0.15284645955991027, 0.1696767397024408, 0.19744544648902707, 0.19329995421143908]"
6282,"[0.19400662900848875, 0.14688758751026787, 0.1497013381919876, 0.16148765161774725, 0.20977905862788127]"
6283,"[0.1958246615257878, 0.16607617633561012, 0.16498415487080675, 0.18876595299795296, 0.14936583161097394]"
6284,"[0.1559543635248809, 0.1709660179253022, 0.17057188251326727, 0.20597897000236043, 0.16091183626900074]"
6285,"[0.17440635739000676, 0.19582181534285503, 0.17451552499513812, 0.15549671826407696, 0.14735131250778333]"
6286,"[0.18983008737377616, 0.1544445519399359, 0.12044672516994503, 0.22139780269162102, 0.16532154021479273]"
6287,"[0.09482159091314879, 0.21717861521208248, 0.16869887742430878, 0.21641816849699014, 0.16138097987333855]"
6288,"[0.13594675918391752, 0.19308485976345868, 0.17843120353852526, 0.16941107159393076, 0.1819662293725668]"
6289,"[0.18296237793147174, 0.1777170070536328, 0.17350353708724375, 0.1872606518392086, 0.14326268871956838]"
6290,"[0.14898060582293404, 0.1779496960004815, 0.16444216186021932, 0.19193440649130866, 0.17624630396464802]"
6291,"[0.15197983056335895, 0.2000676923721474, 0.1787256728723996, 0.169193218306794, 0.1598301705940336]"
6292,"[0.19741385841954473, 0.19192912075853652, 0.14139852362537342, 0.13772509172499947, 0.18000455446099384]"
6293,"[0.15797291518485046, 0.18983704944903346, 0.1888320746968043, 0.16094088321309297, 0.15226241623511283]"
6294,"[0.16523545834219444, 0.16066646519297723, 0.19491544971269492, 0.21251437146588437, 0.1313474304382225]"
6295,"[0.19002428121103765, 0.13936558044808678, 0.17661033462797293, 0.1562131999627332, 0.18268148476789214]"
6296,"[0.15333784170959597, 0.19330119759290698, 0.1834184263949712, 0.20206783679388152, 0.1051185334774769]"
6297,"[0.15280393578896223, 0.17200889489842086, 0.18963087624731767, 0.17952628458239106, 0.1589272141974447]"
6298,"[0.1712059482159931, 0.1584798441832368, 0.18593644783715413, 0.17321996217600755, 0.17863188123012874]"
6299,"[0.2194950191090912, 0.1746135904839623, 0.1483991343000579, 0.18127593133632702, 0.13596107314682127]"
6300,"[0.13506881851366914, 0.1875666352694918, 0.16634404206432463, 0.1879869384311369, 0.17919144790633645]"
6301,"[0.1850801354617353, 0.18173094884053065, 0.1746580748058555, 0.14664080002501179, 0.17865271064248767]"
6302,"[0.14681010183311494, 0.19558940696900828, 0.17767889579685603, 0.16092156810772362, 0.17260925109133995]"
6303,"[0.1830852410946856, 0.1607611072159334, 0.2044299480065983, 0.17473090231270716, 0.12856639056133068]"
6304,"[0.1593144386629507, 0.18181745605195654, 0.15088362567786096, 0.2002668298885827, 0.17473079412840886]"
6305,"[0.16851158445434877, 0.1810232731958883, 0.1750684982242695, 0.15050753237845071, 0.18938470011863995]"
6306,"[0.18369083597626978, 0.17953185665015625, 0.13820734659710465, 0.15892378686192754, 0.17711148655877995]"
6307,"[0.17356607411202774, 0.1708771439034934, 0.14539026080105077, 0.17157241065161544, 0.186375813464562]"
6308,"[0.20519643952655353, 0.18749301125430007, 0.17365489727149241, 0.13766786945768827, 0.1547723917404802]"
6309,"[0.15065696634541348, 0.19057201616931085, 0.1631773357120503, 0.17020061229458172, 0.18239473051221267]"
6310,"[0.17386097898598252, 0.18415178051917813, 0.18983993588609072, 0.1673033738757026, 0.1481166840735435]"
6311,"[0.1347912104629052, 0.17953748347667087, 0.21020272875471224, 0.17975372087596675, 0.15271163085119122]"
6312,"[0.17901924047315454, 0.18669970095364075, 0.15325391233424135, 0.12680724829454282, 0.20102688282536252]"
6313,"[0.15952696343738892, 0.17957907497069692, 0.15637529055822474, 0.15506365754299245, 0.2045974846205436]"
6314,"[0.14402015369342547, 0.15682684659584256, 0.12589915810098606, 0.21969810282373736, 0.2003934115699344]"
6315,"[0.20142868743790443, 0.11831233318954304, 0.1343412135787907, 0.21773980612637045, 0.19028764571551549]"
6316,"[0.14226318203829946, 0.16007009919831638, 0.19739593897900976, 0.15390024693291748, 0.18860591043549157]"
6317,"[0.21989629218732565, 0.16475783740272765, 0.18024777190359853, 0.13151814221464297, 0.1543204581543426]"
6318,"[0.22252871158706822, 0.14763466260022595, 0.15736738482623525, 0.13192535195285227, 0.191890970197376]"
6319,"[0.21306262888367, 0.14880190271208116, 0.1793691940842841, 0.1771571340840753, 0.13410550544713085]"
6320,"[0.16273520806193742, 0.18148033897690474, 0.14205927902504245, 0.19370334301964554, 0.17818067770789714]"
6321,"[0.19056004815354466, 0.1972966327429373, 0.14864219588434735, 0.17218036509575685, 0.15194030610477383]"
6322,"[0.18875579112392404, 0.1762404699228124, 0.1079794182646574, 0.20245463294814614, 0.16961924135531214]"
6323,"[0.13712003228886993, 0.15222598318306046, 0.1810709785007376, 0.20463750132530822, 0.18664787993795584]"
6324,"[0.1962606622585471, 0.21082863318495682, 0.16095913591646704, 0.13177469613108916, 0.14744695570417843]"
6325,"[0.17326690490532926, 0.20892749748819484, 0.17410991835555112, 0.16729621009390483, 0.1448945022177046]"
6326,"[0.16110036605145084, 0.20619407240646093, 0.1670954413395762, 0.1712214921299876, 0.15770667618738976]"
6327,"[0.16339215460232848, 0.11364830524019731, 0.17711641838139125, 0.18836895552667643, 0.21399770828208098]"
6328,"[0.15228676984944367, 0.17647007261897507, 0.15622426957525315, 0.159017888869736, 0.21154544832164301]"
6329,"[0.2047161646477338, 0.18536805712047755, 0.1607410684239372, 0.1561925265588291, 0.14526076003148758]"
6330,"[0.18221923696936781, 0.1209240303405048, 0.19081115596914755, 0.16692035710963793, 0.18689213310962793]"
6331,"[0.14051452421057842, 0.14006744323872855, 0.2109424930455569, 0.18844401876596206, 0.17226727946032527]"
6332,"[0.16764388125646668, 0.15072740915892913, 0.18354816119061756, 0.19202471743977367, 0.16147205531456987]"
6333,"[0.144838432359764, 0.18354124551069617, 0.1503853352984188, 0.18915445834830258, 0.1952635338899088]"
6334,"[0.14832931424904816, 0.1628969319498349, 0.19807837411531848, 0.1666615806396734, 0.1655847526511739]"
6335,"[0.1997330841225985, 0.18365251844798325, 0.16778993373772688, 0.15719476775577212, 0.14428615525292132]"
6336,"[0.14500267374440923, 0.16977004913612848, 0.1940525994455079, 0.2074620699621298, 0.13019356242399238]"
6337,"[0.13720407423471115, 0.18092617259910382, 0.16589821098132607, 0.1655985762056671, 0.19562024332608452]"
6338,"[0.22512089461364726, 0.13616553447006663, 0.16301673490984303, 0.16825555626351185, 0.16727484063706766]"
6339,"[0.14934812132555364, 0.1507783549666556, 0.20303799299497882, 0.17097604320427628, 0.1837034878372774]"
6340,"[0.14957894329641697, 0.188161242969328, 0.19428133259785563, 0.15792512065011088, 0.16818987251202577]"
6341,"[0.14928081055350828, 0.15699063535587598, 0.18835810181867474, 0.1944899908318395, 0.1740146156740383]"
6342,"[0.15828955170669134, 0.1712622521717383, 0.175768095322544, 0.17175245883478996, 0.18095811754694524]"
