,roc_auc
9212,"[0.7154055183946488, 0.7898086213303604, 0.7593366778149386, 0.7181718626217438, 0.7029568013420942, 0.74430308961275, 0.7253483386923901, 0.7751409664942448, 0.7249755347406683, 0.7637937462137099]"
9213,"[0.7208403010033445, 0.7329292084726867, 0.7510219249349683, 0.7689081504263946, 0.7058343818444476, 0.7284472715410782, 0.7929540053124563, 0.7628500862109139, 0.7189990213896267, 0.7517941190176616]"
9214,"[0.7386078595317727, 0.7149758454106279, 0.7269137866963955, 0.7491145906146606, 0.7904841791322987, 0.7305792441399879, 0.7797078149028379, 0.7366023579849946, 0.7635141432499184, 0.7055431287571647]"
9215,"[0.7727262170196953, 0.7186803232998885, 0.7618102006688965, 0.7557318607577241, 0.7378489211985646, 0.7203737359616011, 0.7908336828370381, 0.732280162169719, 0.7023276946735636, 0.7341441819283284]"
9216,"[0.7828525641025641, 0.7207009476031215, 0.7775919732441472, 0.7385595787315345, 0.7163078428631343, 0.7184631157090265, 0.7227503611538283, 0.7294025816673656, 0.7849037699799617, 0.7489281886387995]"
9217,"[0.7578037904124861, 0.7152777777777778, 0.7277499070977331, 0.7675450859779114, 0.7355421967472855, 0.724777482641316, 0.7563376671792721, 0.7775292418099632, 0.7471573698681206, 0.7232979169579198]"
9218,"[0.7483393719806763, 0.7554812337421033, 0.7209796544035674, 0.7618598257141527, 0.7748730136539447, 0.6979239479938489, 0.7812689314506734, 0.7246959317768769, 0.750827158767883, 0.7154224334777949]"
9219,"[0.7439961910070605, 0.7012727610553697, 0.7207241731698254, 0.8114427512931637, 0.7597162029917518, 0.6958735262593785, 0.7417284123211707, 0.7455962533202853, 0.7340043804464328, 0.7798476163847338]"
9220,"[0.7257641211445559, 0.7582218506131551, 0.7244867149758456, 0.7483340323407427, 0.7686401975860944, 0.766857728691924, 0.7559648632275503, 0.716435994221539, 0.7367771098373643, 0.7287618248753437]"
9221,"[0.753483835005574, 0.6856651802303976, 0.7984717577108881, 0.7357169485996553, 0.7545318980381193, 0.7621860291719093, 0.7873502959131365, 0.7085372104944312, 0.7249755347406683, 0.725569691038725]"
9222,"[0.7494077480490524, 0.7677327201783724, 0.740303325901152, 0.7347965888438417, 0.7050072230765646, 0.7713080758656042, 0.7498834987650869, 0.7632578405331096, 0.715958339158395, 0.737557668111282]"
9223,"[0.7418246005202527, 0.7296311780007432, 0.7404310665180232, 0.7404352486136353, 0.7494058437019433, 0.7900298243161378, 0.7144787734749988, 0.7436739829442194, 0.7717740808052564, 0.7089566149401183]"
9224,"[0.7337769416573765, 0.7115268487551097, 0.788380248978075, 0.7428584742998275, 0.7758050235332494, 0.7358567500815508, 0.7497436972831912, 0.7235775199217112, 0.746004007642481, 0.7298802367305093]"
9225,"[0.7352053140096618, 0.7615547194351542, 0.7341950018580453, 0.7089566149401184, 0.7679178899296334, 0.7720769840160304, 0.7409129036767789, 0.7245444801714898, 0.769525606971434, 0.7236241204156764]"
9226,"[0.7494077480490523, 0.7693120587142326, 0.7545986622073578, 0.7417633626916444, 0.7341441819283285, 0.7330374201966541, 0.7352975441539681, 0.7553940071764761, 0.7133836618668158, 0.7456894543082158]"
9227,"[0.747979375696767, 0.7375859345968041, 0.730873745819398, 0.7497786476536652, 0.7509203597558134, 0.7346451372384547, 0.7693508551190642, 0.7187543687963092, 0.7630597884337573, 0.7279346661074608]"
9228,"[0.7011334076551468, 0.7810177443329618, 0.7306647157190636, 0.7168786989142084, 0.7297753856190876, 0.7914977398760427, 0.7283307703061653, 0.7690130015378164, 0.7621044783074701, 0.7255696910387249]"
9229,"[0.8063336120401339, 0.7238131735414345, 0.7195628948346339, 0.7351227923015984, 0.7763059788433757, 0.7050538235705299, 0.7709236217903909, 0.6875436879630924, 0.7796495642853813, 0.7353790950184073]"
9230,"[0.7587908769973987, 0.7547960795243405, 0.6793129877369007, 0.758935644717834, 0.7833426534321264, 0.7292045295680136, 0.7746982618015752, 0.7293909315438742, 0.7112516892679064, 0.7553474066825108]"
9231,"[0.8009336677814939, 0.7351124117428465, 0.7312105165366034, 0.7497786476536652, 0.6811011696723985, 0.7320588098233841, 0.7379188219395125, 0.7671722820261895, 0.7481709306118646, 0.75542895754695]"
9232,"[0.7428349126718691, 0.7384568933481979, 0.7360298216276476, 0.7665431753576587, 0.71644764434503, 0.7618714758376439, 0.7232746167109372, 0.7363227550212031, 0.7429167249172841, 0.7675334358544202]"
9233,"[0.7315008361204013, 0.7601611854329245, 0.7578270159791899, 0.7273521599328953, 0.7506990074094786, 0.7480311291299688, 0.7005568759028844, 0.7370334125541733, 0.7409362039237617, 0.7761195768675148]"
9234,"[0.7233835005574135, 0.763633407655147, 0.7625650315867707, 0.7590171955822732, 0.7721119343865044, 0.7185679668204483, 0.704529568013421, 0.7393401370054523, 0.7345286360035417, 0.752597977538562]"
9235,"[0.7263215347454477, 0.7134429580081754, 0.7304208472686734, 0.7545435481616105, 0.7954820821100703, 0.7278764154900043, 0.7632578405331096, 0.712486602357985, 0.7523533249452444, 0.759122046693695]"
9236,"[0.7462026198439241, 0.7212002972872538, 0.7443910256410257, 0.7286802740109044, 0.7464700125821334, 0.7615569225033787, 0.789890022834242, 0.7259890954844122, 0.7096090218556317, 0.7589822452117991]"
9237,"[0.7167990523968784, 0.7831893348197696, 0.7435084541062802, 0.7515261661773616, 0.7160981406402908, 0.733410224148376, 0.7744186588377837, 0.756524069155133, 0.7246027307889463, 0.7312549513024837]"
9238,"[0.7555509104422148, 0.7179254923820141, 0.7678023968784838, 0.7580735355794772, 0.726664802646908, 0.747658325178247, 0.77491961414791, 0.7134885129782376, 0.7007432778787456, 0.7806514749056339]"
9239,"[0.7171706614641397, 0.7504645113340764, 0.7028172612411743, 0.7583531385432687, 0.7340742811873806, 0.7641432499184491, 0.7793350109511162, 0.7311151498205881, 0.7677431380772637, 0.7292394799384874]"
9240,"[0.7211886845039019, 0.703525641025641, 0.7725171869193609, 0.7839950603476398, 0.7069760939465959, 0.7217601006570671, 0.7463651614707116, 0.7341791322988024, 0.7613938207745002, 0.7792767603336594]"
9241,"[0.7018417874396137, 0.7326272761055369, 0.7802629134150872, 0.7601356074374388, 0.7807213756465821, 0.7440584370194324, 0.766659676592572, 0.7577473321217204, 0.6853185143762524, 0.7317675567361014]"
9242,"[0.7441819955406912, 0.707683017465626, 0.6787091230026012, 0.7117992450719979, 0.7753390185935971, 0.7420546157789273, 0.7491495409851345, 0.7471107693741554, 0.8152756419218044, 0.7469709678922598]"
9243,"[0.7344272575250836, 0.7361807878112226, 0.7601495726495726, 0.7637704459667272, 0.7225290088074934, 0.7636539447318141, 0.7309753483386925, 0.7250221352346335, 0.7689198005498858, 0.7350994920546157]"
9244,"[0.6958031400966183, 0.7144300445930881, 0.7304789111854328, 0.7381867747798126, 0.7635141432499184, 0.7503378535812479, 0.7815601845379561, 0.7633160911505663, 0.7542056945803626, 0.7465865138170465]"
9245,"[0.7592902266815311, 0.7639469528056484, 0.7185177443329618, 0.7029684514655854, 0.722971713500163, 0.7712964257421128, 0.6913532783447505, 0.7295656833962441, 0.7480194790064774, 0.804895381891048]"
9246,"[0.726437662578967, 0.7549122073578596, 0.7482000185804533, 0.7118341954424717, 0.7723449368563307, 0.7709818724078477, 0.7683722447457944, 0.7785311524302156, 0.7067663917237523, 0.6903513677244979]"
9247,"[0.7596850613154962, 0.7578154031958381, 0.8027452619843924, 0.7043431660375601, 0.7217018500396104, 0.7202688848501795, 0.716668996691365, 0.7388741320657999, 0.7823174425648913, 0.7311034996970969]"
9248,"[0.7058946488294315, 0.7291782794500186, 0.7309666480862134, 0.7301132392003356, 0.7623258306538049, 0.7622442797893657, 0.7345868866209982, 0.7924064495083648, 0.7402837970082483, 0.7497786476536651]"
9249,"[0.7519741731698255, 0.7468064845782236, 0.7668849869936827, 0.781665035649378, 0.7342373829162588, 0.7419148142970315, 0.7465166130760986, 0.741786662938627, 0.6938464047718907, 0.7355305466237942]"
9250,"[0.7033746748420662, 0.7506038647342994, 0.7629482534373839, 0.7248007828882987, 0.7293559811734005, 0.7654247635024931, 0.7556619600167762, 0.7493825434549606, 0.7121137984062631, 0.7719371825341348]"
9251,"[0.7087165551839465, 0.7597547380156077, 0.7643766257896691, 0.766508224987185, 0.7396779905867001, 0.7269211053637169, 0.7647956568339624, 0.7601472575609303, 0.7283657206766392, 0.7041684141851903]"
9252,"[0.7305718134522482, 0.7199925678186547, 0.7220015793385358, 0.7702013141339299, 0.7300316883358964, 0.7593200987930472, 0.7523533249452445, 0.7250221352346335, 0.7529241809963185, 0.774127405750501]"
9253,"[0.7129087699739874, 0.7663856373095503, 0.7520670754366406, 0.7362295540332728, 0.7837387576308309, 0.7248007828882986, 0.7352159932895289, 0.7160049396523603, 0.7635374434969011, 0.7356936483526726]"
9254,"[0.7617289111854328, 0.7233718877740617, 0.7658746748420662, 0.7223659070786151, 0.7083624586420616, 0.7630248380632836, 0.7457127545551984, 0.767941190176616, 0.767719837830281, 0.7120788480357892]"
9255,"[0.729782144184318, 0.7101449275362319, 0.7785093831289482, 0.7474486229554033, 0.7512116128430961, 0.7279696164779348, 0.7187660189198004, 0.7547765506314366, 0.755580409152337, 0.752446525933175]"
9256,"[0.715800353028614, 0.7690565774804905, 0.7647598476402824, 0.7173097534833869, 0.7827601472575609, 0.7442098886248195, 0.7775408919334545, 0.7255929912857075, 0.712824455939233, 0.7222028053497368]"
9257,"[0.7204919175027871, 0.7719713861018208, 0.7529031958379784, 0.7228202618947761, 0.745584603196794, 0.7236590707861505, 0.754939652360315, 0.7524348758096836, 0.7486602357984995, 0.744384640477189]"
9258,"[0.7727146042363434, 0.734496934225195, 0.7500116127833519, 0.7557784612516891, 0.7557202106342328, 0.7439885362784845, 0.7264084999300993, 0.7311151498205881, 0.7191271727480312, 0.7579337340975814]"
9259,"[0.7508012820512822, 0.7854538275733928, 0.7289344109996283, 0.6997763176289669, 0.7701081131459995, 0.7480893797474253, 0.736497506873573, 0.7084440095065008, 0.7549746027307889, 0.7518873200055921]"
9260,"[0.7109810479375697, 0.7346595131921219, 0.7531702898550724, 0.7529940817372665, 0.7487184864159561, 0.7411692063935879, 0.7485553846870778, 0.7428468241763363, 0.7756535719278624, 0.7292977305559439]"
9261,"[0.7594411928651059, 0.7421729840208102, 0.7082868821999256, 0.7501048511114219, 0.7184631157090264, 0.727189058204017, 0.7544969476676453, 0.7717041800643087, 0.7562677664383244, 0.7467496155459248]"
9262,"[0.7542154403567447, 0.7244286510590858, 0.7547264028242289, 0.7168786989142085, 0.7605317116361434, 0.7496621464187521, 0.7639335476956056, 0.7331189710610932, 0.7416119110862575, 0.7327345169858802]"
9263,"[0.8016768859160163, 0.736796265328874, 0.7651895206243032, 0.7325597651335105, 0.72160864905168, 0.7681858427699334, 0.7202572347266881, 0.7135351134722028, 0.7608928654643738, 0.7086886620998183]"
9264,"[0.6942586399108139, 0.7215022296544036, 0.7576412114455593, 0.7625355328766484, 0.7896104198704506, 0.7680693415350203, 0.7621627289249266, 0.7132671606319028, 0.7085488606179227, 0.7629898876928096]"
9265,"[0.6929347826086957, 0.7789971200297287, 0.7142442400594574, 0.7459807073954984, 0.7148515774267207, 0.7486951861689735, 0.751735868400205, 0.7772263385991893, 0.7361130527983595, 0.7729623934013702]"
9266,"[0.7433458751393535, 0.7329175956893348, 0.769683667781494, 0.737441166876369, 0.76780138869472, 0.7285521226525, 0.7445826925765414, 0.7454215014679156, 0.7140011184118553, 0.7483573325877255]"
9267,"[0.7395601077666295, 0.75673541434411, 0.7387239873652918, 0.7675450859779114, 0.7456079034437765, 0.7316860058716622, 0.7366606086024512, 0.7498601985181041, 0.7472738711030337, 0.7260706463488513]"
9268,"[0.6961166852471201, 0.7508941843180973, 0.7460748792270532, 0.7338179784705718, 0.7761778274849713, 0.7517242182767138, 0.7367188592199078, 0.7439885362784845, 0.7411692063935877, 0.7587492427419731]"
9269,"[0.7228609253065775, 0.7294105351170568, 0.74866452991453, 0.7890046134489026, 0.7538328906286407, 0.771261475371639, 0.7371615639125775, 0.692541590940864, 0.7310685493266229, 0.7423458688662101]"
9270,"[0.7131874767744334, 0.7409071906354515, 0.7504064474173169, 0.738909082436274, 0.7551843049536328, 0.7251502865930379, 0.7175194557062305, 0.7534367864299362, 0.7664150239992544, 0.7714245771005173]"
9271,"[0.7160790598290598, 0.6952921776291342, 0.7590347454477889, 0.7589123444708514, 0.8085418705438279, 0.6994268139242277, 0.7661004706649892, 0.7693741553660469, 0.7282608695652174, 0.7284239712940958]"
9272,"[0.7571883128948347, 0.7513006317354143, 0.7229073764399851, 0.7534251363064449, 0.7307306957453749, 0.7287967752458175, 0.7580036348385293, 0.7144321729810337, 0.7698867607996646, 0.731639405377697]"
9273,"[0.743938127090301, 0.7371446488294315, 0.7325575994054256, 0.7253483386923902, 0.7170884011370521, 0.7675450859779114, 0.7429167249172841, 0.7237639218975721, 0.7703061652453516, 0.7513281140780093]"
9274,"[0.795661464139725, 0.731140839836492, 0.7440774804905239, 0.6976792954005313, 0.7841348618295354, 0.7169485996551563, 0.7224824083135281, 0.7591220466936951, 0.7416002609627662, 0.7461787594948508]"
9275,"[0.7701597918989223, 0.8113387216648086, 0.6942818654775177, 0.7144321729810336, 0.7505941562980569, 0.7847057178806096, 0.7609627662053219, 0.7300666387063706, 0.6746470012582134, 0.7442448389952934]"
9276,"[0.6996353586027498, 0.7554928465254552, 0.777882292827945, 0.806176895475092, 0.7273871103033692, 0.8044177268279045, 0.7115662426021716, 0.6723985274243908, 0.7432662286220234, 0.7291579290740482]"
9277,"[0.7321395392047566, 0.753367707172055, 0.7333937198067633, 0.7738245025397269, 0.7094925206207185, 0.7656810662193019, 0.7613705205275176, 0.7427419730649145, 0.7113099398853627, 0.7486252854280255]"
9278,"[0.7357511148272019, 0.7680694908955779, 0.7262286324786325, 0.7305792441399881, 0.7624889323826831, 0.7073022974043527, 0.7373596160119298, 0.7659140686891279, 0.7029684514655856, 0.7953422806281747]"
9279,"[0.7349730583426235, 0.7525664251207731, 0.7772668153102936, 0.7271774080805256, 0.7427652733118972, 0.7468078661633812, 0.7590404958292558, 0.7043198657905775, 0.7411109557761313, 0.7533435854420056]"
9280,"[0.7398968784838349, 0.7648643626904497, 0.7169151802303977, 0.7741041055035183, 0.7337946782235891, 0.7647257560930147, 0.7332005219255324, 0.7508504590148656, 0.7120438976653152, 0.7396663404632089]"
9281,"[0.7629714790040877, 0.6940960609438871, 0.7332543664065403, 0.7524348758096835, 0.7236241204156765, 0.7460156577659723, 0.7213756465818537, 0.7932336082762478, 0.7271075073395779, 0.7678596393121766]"
9282,"[0.7403265514678558, 0.7454826272761055, 0.7212467484206615, 0.7603453096602825, 0.6838039983223821, 0.7371033132951209, 0.7119390465538934, 0.7686168973391119, 0.7790437578638334, 0.7744419590847663]"
9283,"[0.7570141211445559, 0.7356465997770346, 0.7184596804162022, 0.7393634372524349, 0.7705275175916865, 0.7716459294468522, 0.73371312735915, 0.7520853721049443, 0.7113681905028193, 0.7459224567780418]"
9284,"[0.7264608881456707, 0.7509057971014492, 0.7383988294314382, 0.7406216505894962, 0.7313015517964491, 0.7833193531851438, 0.7614054708979915, 0.7400740947854048, 0.7236940211566244, 0.7405517498485483]"
9285,"[0.7403381642512077, 0.7552141397250093, 0.7832590115198811, 0.7196980287991054, 0.7765506314366932, 0.7206533389253926, 0.7180320611398482, 0.7538095903816581, 0.7353790950184071, 0.7340859313108719]"
9286,"[0.7398388145670755, 0.74083751393534, 0.7633779264214047, 0.7558250617456546, 0.7210843934945711, 0.7639568479425882, 0.7389323826832565, 0.7012442331888717, 0.739479938487348, 0.7702013141339298]"
9287,"[0.7201086956521738, 0.7995401337792643, 0.7703920475659607, 0.7349130900787548, 0.7339577799524676, 0.7640383988070274, 0.7570133743417681, 0.7220047532503845, 0.7211426441120277, 0.7042965655435947]"
9288,"[0.7337072649572649, 0.7197370865849126, 0.7566657376439986, 0.7139079174239247, 0.7345519362505244, 0.7346334871149635, 0.7377906705811083, 0.7851251223262967, 0.7279346661074607, 0.7856726781303882]"
9289,"[0.7696023782980305, 0.7636798587885545, 0.7524735228539577, 0.7047276201127732, 0.7155272845892166, 0.7711333240132346, 0.7495223449368565, 0.7409362039237616, 0.7123235006291065, 0.7521785730928748]"
9290,"[0.7356930509104422, 0.7318492196209587, 0.7779403567447045, 0.7769816860058716, 0.6990190596020318, 0.7410294049116921, 0.7272706090684561, 0.7332587725429889, 0.8036022181835126, 0.7127778554452677]"
9291,"[0.7405007432181345, 0.7589186176142698, 0.743276198439242, 0.7447457943054195, 0.7316976559951535, 0.7104827811174799, 0.7807679761405472, 0.7818747378722215, 0.735751898970129, 0.7127429050747938]"
9292,"[0.7344853214418431, 0.7193190263842437, 0.7451806949089558, 0.6944755114404213, 0.7282259191947434, 0.7673936343725244, 0.7589822452117992, 0.767381984249033, 0.7248706836292466, 0.7813854326855865]"
9293,"[0.7630179301374953, 0.780042270531401, 0.7598824786324786, 0.6954308215667087, 0.7126031035928981, 0.7533086350715317, 0.7383615266321824, 0.747099119250664, 0.7354955962533204, 0.750116501234913]"
9294,"[0.7301305276848755, 0.7332427536231882, 0.7562244518766258, 0.7322568619227364, 0.7672305326436459, 0.7503495037047392, 0.7079197539493919, 0.7902628267859639, 0.7338529288410457, 0.7353441446479332]"
9295,"[0.7507432181345224, 0.7565263842437755, 0.762797287253809, 0.7591336968171862, 0.6674938254345497, 0.7734400484645139, 0.7134652127312551, 0.7669509296798546, 0.7068595927116827, 0.7834475045435482]"
9296,"[0.7437639353400224, 0.7775455221107396, 0.7130132850241546, 0.7783680507013375, 0.7558716622396198, 0.7624306817652267, 0.7195582273172096, 0.7136050142131507, 0.7164126939745561, 0.7379304720630038]"
9297,"[0.7251486436269045, 0.7524967484206614, 0.7598592530657748, 0.7603569597837736, 0.7272356586979822, 0.7558716622396197, 0.7637820960902186, 0.6974928934246702, 0.76530826226758, 0.7177524581760566]"
9298,"[0.7230351170568562, 0.7761055369751022, 0.73895624303233, 0.7825853954051913, 0.731266601425975, 0.7929540053124564, 0.7225756093014586, 0.7377557202106342, 0.7094109697562794, 0.7169835500256303]"
9299,"[0.7462722965440356, 0.7190403195837978, 0.76401662950576, 0.7538212405051493, 0.753238734330584, 0.730614194510462, 0.7628267859639313, 0.7137564658185378, 0.7392003355235566, 0.7368004100843468]"
9300,"[0.7590928093645485, 0.7447742474916388, 0.7028520995912301, 0.770096463022508, 0.7780301971200896, 0.7480660795004426, 0.726431800177082, 0.706265436413626, 0.7515960669183093, 0.7491844913556084]"
9301,"[0.7465974544778893, 0.793780193236715, 0.6999721293199554, 0.6981802507106576, 0.7462253599888159, 0.7082343072836572, 0.7902162262919987, 0.7521785730928748, 0.7663567733817978, 0.7270958572160864]"
9302,"[0.7315589000371608, 0.7631688963210703, 0.7468297101449275, 0.7876881494943847, 0.7199892818863881, 0.7507223076564613, 0.7333985740248847, 0.7302413905587399, 0.7224241576960715, 0.7490679901206952]"
9303,"[0.7444026384243776, 0.7550863991081382, 0.7739107209215905, 0.7331189710610932, 0.7429516752877581, 0.6778158348478494, 0.7555571089053544, 0.7291928794445222, 0.7591336968171863, 0.7709119716668997]"
9304,"[0.7596618357487922, 0.7231280193236715, 0.7542502787068004, 0.7624772822591919, 0.7446642434409806, 0.7613239200335524, 0.7138729670534507, 0.7422643180017708, 0.7173563539773522, 0.7466680646814856]"
9305,"[0.7479909884801189, 0.7622050353028613, 0.7542038275733928, 0.76281513584044, 0.7258143436320426, 0.7652383615266323, 0.6939046553893471, 0.720140733491775, 0.7567337713779766, 0.7555454587818631]"
9306,"[0.7432297473058342, 0.760904403567447, 0.7611366592344854, 0.7583298382962861, 0.7303462416701616, 0.6930658464979729, 0.7670907311617504, 0.7759098746446712, 0.7145253739689641, 0.7305559438930053]"
9307,"[0.7432529728725381, 0.7274712002972872, 0.7456335934596804, 0.7547998508784194, 0.7380236730509343, 0.7236940211566243, 0.7709119716668996, 0.7729041427839135, 0.7340742811873806, 0.7324898643925626]"
9308,"[0.7233022110739502, 0.8025942958008176, 0.731802768487551, 0.7422060673843144, 0.7603453096602825, 0.725639591779673, 0.7523533249452445, 0.7521552728458921, 0.7621161284309613, 0.6886737499417495]"
9309,"[0.6855026012634708, 0.7618682645856558, 0.7966369379412859, 0.7471457197446294, 0.7507339577799524, 0.7705508178386691, 0.7295190829022787, 0.7007898783727107, 0.7544037466797149, 0.7485670348105689]"
9310,"[0.7321047008547008, 0.7428813638052769, 0.7047682088442959, 0.7760962766205322, 0.7357169485996552, 0.7462719604827811, 0.7632112400391444, 0.7400507945384222, 0.7614986718859221, 0.7143506221165945]"
9311,"[0.7321859903381643, 0.7436826458565589, 0.716439056112969, 0.7810475791043385, 0.7498252481476304, 0.754939652360315, 0.7739526538981314, 0.7180903117573045, 0.7537979402581667, 0.7100633766717928]"
9312,"[0.7664320884429581, 0.7321511519881084, 0.7774410070605722, 0.7218766018919801, 0.773067244512792, 0.7276900135141433, 0.7443030896127498, 0.7040519129502772, 0.7371965142830514, 0.7407265017009179]"
9313,"[0.7452503716090673, 0.675376254180602, 0.7308621330360461, 0.7497436972831912, 0.7593084486695558, 0.7626986346055269, 0.7856843282538795, 0.7820960902185563, 0.711810895195489, 0.7385129782375692]"
9314,"[0.7686269044964696, 0.7416387959866222, 0.7696023782980306, 0.7259890954844122, 0.7424507199776318, 0.7678479891886854, 0.7434992310918496, 0.7472389207325596, 0.7331539214315672, 0.7105759821054103]"
9315,"[0.7682436826458566, 0.7224544778892605, 0.7081359160163508, 0.7921035462975908, 0.749848548394613, 0.7361014026748682, 0.7459457570250245, 0.7540542429749757, 0.7350761918076333, 0.7095857216086492]"
9316,"[0.7967530657748049, 0.7072068933481976, 0.804278149386845, 0.7192902744769094, 0.7726827904375787, 0.7161913416282213, 0.7212824455939233, 0.751922270376066, 0.6927745934106901, 0.754566848408593]"
9317,"[0.7508477331846897, 0.7499999999999999, 0.7120261984392419, 0.7613588704040264, 0.773789552169253, 0.7649820588098233, 0.7168437485437347, 0.7380353231744257, 0.7595181508923996, 0.7141292697702595]"
9318,"[0.7605908584169454, 0.6881387030843552, 0.7550747863247863, 0.7546483992730323, 0.7786243534181463, 0.7494524441959085, 0.7361363530453422, 0.7351693927955636, 0.7592618481755907, 0.7213057458409059]"
9319,"[0.763064381270903, 0.7483742103307321, 0.7703107580824972, 0.7128594063097069, 0.7395964397222612, 0.7318141572300667, 0.7635607437438837, 0.7082692576541312, 0.7265716016589776, 0.7687683489444989]"
9320,"[0.7323717948717949, 0.767500464511334, 0.7189474173169825, 0.7404119483666526, 0.7684188452397596, 0.7160515401463258, 0.7651335104152104, 0.7054499277692344, 0.7775175916864718, 0.7415420103453098]"
9321,"[0.7534025455221107, 0.7380388331475288, 0.7492800074321815, 0.7564891187846591, 0.7584579896546904, 0.7044713173959645, 0.7638985973251318, 0.7492310918495737, 0.7273521599328954, 0.7309403979682185]"
9322,"[0.7296892419175027, 0.7261008918617615, 0.7345782237086584, 0.7370800130481383, 0.7423575189897011, 0.7188242695372571, 0.7442914394892586, 0.7764341302017801, 0.7981849107600542, 0.7276317628966869]"
9323,"[0.755237365291713, 0.7575483091787438, 0.7573392790784095, 0.6966307842863134, 0.8086816720257235, 0.7206649890488839, 0.689710610932476, 0.7764457803252717, 0.7450486975161936, 0.7361363530453423]"
9324,"[0.7423007246376812, 0.7428232998885174, 0.7124094202898549, 0.747588424437299, 0.7095507712381752, 0.7609161657113565, 0.7738361526632181, 0.7334801248893238, 0.7733468474765832, 0.7332005219255324]"
9325,"[0.6900780379041249, 0.7480490523968784, 0.7911092530657748, 0.7688382496854466, 0.7311617503145533, 0.7253250384454074, 0.7546600493965235, 0.7565007689081504, 0.7636422946083229, 0.7173330537303698]"
9326,"[0.7555044593088072, 0.712281679672984, 0.7470039018952063, 0.7681858427699333, 0.7720536837690479, 0.7073488978983177, 0.7348664895847896, 0.7189174705251875, 0.7715061279649565, 0.7505475558040915]"
9327,"[0.7171358231140841, 0.7212002972872538, 0.7812848383500558, 0.7274686611678084, 0.7158767882939558, 0.7337830281000979, 0.7395265389813133, 0.7349829908197028, 0.7808844773754603, 0.7690479519082903]"
9328,"[0.7360878855444073, 0.7214209401709402, 0.7875673541434411, 0.7679295400531245, 0.7614404212684655, 0.756442518290694, 0.7073139475278437, 0.7654830141199497, 0.7368936110722775, 0.6994617642947015]"
9329,"[0.7638540505388332, 0.7825157933853586, 0.7512425678186547, 0.7262220979542383, 0.7820261894776085, 0.7503029032107741, 0.6784216412693974, 0.8093806794352021, 0.7098187240784752, 0.6822778321450207]"
9330,"[0.7887750836120402, 0.7640282422891119, 0.7103423448532143, 0.7250337853581248, 0.7384896779905867, 0.727002656228156, 0.7436273824502541, 0.755580409152337, 0.7519805209935224, 0.7370567128011556]"
9331,"[0.7437058714232627, 0.7716230026012634, 0.7289344109996284, 0.72605899622536, 0.7598327042266648, 0.7473204715969989, 0.7377906705811081, 0.7249755347406682, 0.715084579896547, 0.7860920825760753]"
9332,"[0.7081939799331105, 0.7710888145670753, 0.7100636380527684, 0.7173214036068782, 0.7729507432778788, 0.7586210913835686, 0.7614986718859218, 0.765343212638054, 0.7518756698821008, 0.7126730043338461]"
9333,"[0.7495122630992197, 0.6849684132292827, 0.7224428651059087, 0.7667179272100284, 0.7564425182906939, 0.7190572720070834, 0.7509553101262874, 0.7589472948413254, 0.7493009925905215, 0.758935644717834]"
9334,"[0.7123281308063917, 0.7143719806763286, 0.7747468413229283, 0.7525513770445966, 0.7510718113612005, 0.7395964397222611, 0.7350412414371592, 0.7514446153129224, 0.7163427932336084, 0.7888298615965328]"
9335,"[0.7464000371609067, 0.7510567632850241, 0.7097036417688591, 0.7532503844540753, 0.7756419218043711, 0.7450486975161937, 0.6978540472529009, 0.7734516985880051, 0.7559182627335849, 0.7287385246283611]"
9336,"[0.7764423076923076, 0.7264376625789669, 0.7465510033444815, 0.7592152476816254, 0.7224707581900368, 0.7236707209096416, 0.7294724824083136, 0.7346800876089286, 0.7321636609348059, 0.7813854326855866]"
9337,"[0.745970364176886, 0.7318608324043105, 0.7526012634708287, 0.7533435854420056, 0.7271191574630692, 0.728237569318235, 0.7427769234353885, 0.7717973810522392, 0.7420895661494012, 0.7354373456358638]"
9338,"[0.7343459680416201, 0.7534606094388703, 0.7329059829059829, 0.7658092175777064, 0.7073372477748265, 0.7589356447178339, 0.7121370986532457, 0.741029404911692, 0.7709469220373736, 0.7527261288969663]"
9339,"[0.7459935897435898, 0.7276802303976218, 0.7193654775176513, 0.742380819236684, 0.7090964164220143, 0.7222843562141759, 0.7131506593969896, 0.825178246889417, 0.7649471084393495, 0.7664383242462369]"
9340,"[0.7373885172798216, 0.7684759383128948, 0.7358672426607209, 0.7536464886527797, 0.7689664010438512, 0.7277715643785824, 0.7345519362505243, 0.7170767510135607, 0.7477165757957034, 0.7459108066545506]"
9341,"[0.7547612411742846, 0.7437523225566705, 0.7362853028613898, 0.7216785497926279, 0.7242648772076985, 0.7570599748357334, 0.7622675800363484, 0.7119040961834195, 0.7833659536791089, 0.7302646908057225]"
9342,"[0.7541341508732813, 0.7147435897435898, 0.732499535488666, 0.746038958012955, 0.8029265110210169, 0.7157602870590428, 0.6954424716901999, 0.7914278391350947, 0.7288783261102568, 0.7472971713500163]"
9343,"[0.745018115942029, 0.687906447417317, 0.7405471943515423, 0.7605433617596347, 0.7869425415909409, 0.7470874691271727, 0.7518174192646442, 0.7391537350295914, 0.7355421967472855, 0.745701104431707]"
9344,"[0.7450065031586771, 0.774108138238573, 0.7573160535117056, 0.7600540565729996, 0.7497669975301738, 0.6936600027960297, 0.7820494897245911, 0.6961298289761872, 0.7513747145719745, 0.7287385246283611]"
