,r2
8176,"[0.030759382608215757, 0.033837181516605086, 0.03288725405241533, 0.032591429522006554, 0.03597726947928248, 0.03589207671469319, 0.03284784684566089, 0.02699780196791346, 0.03001734079802476, 0.03131561748973333]"
8177,"[0.028288833931898294, 0.03771114651235685, 0.03444255712020383, 0.02911348014040327, 0.03851319765710115, 0.03131278593707498, 0.03366258023704172, 0.028277785327437632, 0.030231671858708786, 0.03138229938134984]"
8178,"[0.03346503735193984, 0.031647092734605864, 0.030757455032263015, 0.029550857551685183, 0.03320524765987354, 0.031671009991578014, 0.03400937274520266, 0.02913123577164234, 0.035544387072763306, 0.033927735620263966]"
8179,"[0.031275839513041026, 0.0289816844257349, 0.03482396742494409, 0.0317862519187837, 0.03200324309644753, 0.03287346188168627, 0.03493995219115609, 0.025777554831261318, 0.032334635472827666, 0.03848105293916981]"
8180,"[0.03603942247861114, 0.033501279224231184, 0.029374232012220114, 0.03015713535584219, 0.03401156683744644, 0.03411885769820233, 0.029638320059162893, 0.036066869624096554, 0.03068840867090117, 0.029472029518238463]"
8181,"[0.033560457849436065, 0.034125131244583384, 0.030766795435260397, 0.03272560476048525, 0.03382258035180996, 0.03178863168686452, 0.030572301592852513, 0.03012970606645926, 0.032721414056742115, 0.032988385286954136]"
8182,"[0.03109942845043956, 0.030363901538599802, 0.033733017949947985, 0.034364385384547225, 0.03134426523732681, 0.03678736530481819, 0.033262808023067914, 0.03338298437651965, 0.02856648453018984, 0.029986653006702224]"
8183,"[0.028156745796135474, 0.02869886552247869, 0.03244084449808404, 0.03470626305522817, 0.032632285061968025, 0.034690103449332765, 0.032695391166398635, 0.03282566734308179, 0.02992282393712542, 0.03615363343366407]"
8184,"[0.03154619679185322, 0.031895143308083074, 0.035002961629132856, 0.02859127205041645, 0.03490636460229157, 0.03367184500689169, 0.03255111715997483, 0.029289824741084658, 0.03501257068257868, 0.03072670440677905]"
8185,"[0.040839702527704524, 0.032432706574154535, 0.028926822466713076, 0.031732393022576466, 0.02863744006998803, 0.031259106722362984, 0.032170372515807455, 0.03354274810191238, 0.029991428616246818, 0.033195651370874435]"
8186,"[0.032632290568251454, 0.0285082531514107, 0.035163494522054806, 0.030704694387052922, 0.028500933337309742, 0.03419977265450125, 0.039979275522405544, 0.03176455824157298, 0.02948382901006963, 0.03224440090919056]"
8187,"[0.0371474411103202, 0.032506566145264704, 0.032593393168372176, 0.030635586903540624, 0.030903617310748088, 0.03111655093343213, 0.03445661689428747, 0.03239796831151165, 0.032726240524659, 0.02849916026161481]"
8188,"[0.03305516256312424, 0.03203289761083994, 0.029990310004269216, 0.033574231899399565, 0.03160874453675533, 0.0346992248840059, 0.02931134715226269, 0.035026146699789096, 0.03336234449607578, 0.030565336856780645]"
8189,"[0.03209926071867897, 0.032263748657672564, 0.0298897322276388, 0.03201740457348379, 0.03173939475648002, 0.031543312880302654, 0.03427102024638329, 0.03242468416759303, 0.03334275059912584, 0.033668483287680795]"
8190,"[0.028162959862556458, 0.030748221200040837, 0.03313092279591978, 0.03284994608379066, 0.03432579582389761, 0.03542868412942013, 0.03345808335995526, 0.031191393174396898, 0.031172333917840578, 0.03252968365579734]"
8191,"[0.03345044699878652, 0.03147353050304036, 0.03305652726664521, 0.033789355655769904, 0.029979234627069196, 0.031646761376688426, 0.030851971994224403, 0.03395683250929793, 0.03274563508680772, 0.03213162548247661]"
8192,"[0.03650518811897274, 0.028245348639524548, 0.03353792650593457, 0.028431683254894424, 0.030394056248333023, 0.033255237175975005, 0.02996444440774837, 0.03797591139971224, 0.0360778778943559, 0.02839135006720639]"
8193,"[0.030471698958990157, 0.0302905016640167, 0.029850432835416107, 0.035825299955824175, 0.030442633981721978, 0.033775158748771794, 0.032988163575466634, 0.03353884453483391, 0.033917833125392205, 0.03220512210277893]"
8194,"[0.031038557891550744, 0.038248045912641526, 0.032663014559920045, 0.03299446347046597, 0.029724290685977928, 0.02806349339658709, 0.028097124921289685, 0.033731203628026285, 0.031654776348637004, 0.0363526060290954]"
8195,"[0.03626530490427571, 0.02722348818981457, 0.032914177092787544, 0.032757853764066036, 0.03815001252062433, 0.03471502054729658, 0.03641240685383518, 0.02794635238657084, 0.027728445165017712, 0.02875398084287506]"
8196,"[0.03520967633293082, 0.032525320208330766, 0.029929389118096172, 0.03166028370251672, 0.029350242469050825, 0.03445781107383772, 0.037844647548022636, 0.02852419136440032, 0.029704413072947466, 0.03373198208926753]"
8197,"[0.02967630609457106, 0.03665708770811438, 0.033593901848229524, 0.035126829055975084, 0.03353061697292503, 0.03201943700871557, 0.028802056767184947, 0.029192370987957017, 0.030503022169237948, 0.0342659668391192]"
8198,"[0.033381429816910835, 0.033416203442653836, 0.03108875513248832, 0.032594457020299394, 0.02830059442855004, 0.03436036172454204, 0.036244447854656636, 0.030814595649325094, 0.029873289722869734, 0.03315385956540873]"
8199,"[0.029360965353812607, 0.027562016545195633, 0.030859621564018558, 0.033163756480365514, 0.0373945623025832, 0.03261606309944798, 0.03569523495994764, 0.028619384600476305, 0.03245148310664547, 0.03512691690244263]"
8200,"[0.02711306801626623, 0.03368401255451092, 0.03219011917105008, 0.0321397103186809, 0.034634800920888664, 0.03272229771299551, 0.027726297377027476, 0.033815652358547776, 0.033669459146217884, 0.03538674432512101]"
8201,"[0.028930185457215263, 0.03322208121624959, 0.03197678196179843, 0.035173728910558255, 0.031277320487872795, 0.028085283162481156, 0.035345110052832474, 0.03212297714905876, 0.03208388565178033, 0.03485676775097857]"
8202,"[0.03131257264578813, 0.03526399997627172, 0.036120888788880534, 0.02938106422880915, 0.034639828044116694, 0.0342287248949138, 0.029262561658193853, 0.029546019803472268, 0.03168816316130996, 0.03175809974680166]"
8203,"[0.030891199233079703, 0.033864475120717, 0.024419949457524348, 0.03726473027057664, 0.0333768322070952, 0.029243273966064076, 0.035433692846569054, 0.03143185935420445, 0.032775403803379954, 0.034560792085163494]"
8204,"[0.03360741759073238, 0.025168191407623386, 0.03402175391665008, 0.03236980096522468, 0.03541371597736287, 0.028057756334118, 0.02802625909704759, 0.03385659109534511, 0.0365658680078379, 0.0356522822784181]"
8205,"[0.03342324656735629, 0.0329456724242696, 0.033331455448590064, 0.03273625661036961, 0.03356597916613824, 0.025376671563008935, 0.03355805070453244, 0.029402901205640597, 0.033789463172679945, 0.034939586358682995]"
8206,"[0.028650474516539903, 0.029953608193483028, 0.03514197617515147, 0.03440432623134215, 0.03617598310592696, 0.03406628593633554, 0.027419195450535394, 0.030449265909430867, 0.03587600932648727, 0.030478408359165265]"
8207,"[0.03194874765443001, 0.03309781564230119, 0.03016786680036998, 0.03370690749063843, 0.031535696247913414, 0.03245516621062261, 0.03460727458232804, 0.0333784770069111, 0.03222160684898023, 0.030055966643091403]"
8208,"[0.03584273831218254, 0.034922569753255917, 0.03164694402127832, 0.033688287897905234, 0.0303302329135553, 0.02650689712279941, 0.033788531517124354, 0.030208803760370384, 0.03205941624896658, 0.033999468918759934]"
8209,"[0.034292326796973915, 0.03153703915503514, 0.03070357944619384, 0.031002167146726323, 0.0322536190690198, 0.036130044439519504, 0.03458537982783316, 0.03012274401190851, 0.030742163010299195, 0.03190719971499645]"
8210,"[0.03222433463462937, 0.02884800679481303, 0.0333043030686353, 0.037735888329341716, 0.026469259531603617, 0.032724493383363695, 0.0332976312586446, 0.027801653164997275, 0.03505842821112848, 0.035433628395093564]"
8211,"[0.03487404893936774, 0.030949907464481452, 0.03189610843406632, 0.03410868658633137, 0.02941845667761056, 0.032777671622426174, 0.03324981727265153, 0.03461128259120072, 0.035890514287273856, 0.025204417131167167]"
8212,"[0.03215519295134317, 0.031088750537355825, 0.03451347135277183, 0.031887680210390346, 0.03199212685807418, 0.03356880864291867, 0.03147155308907801, 0.03478418113040049, 0.032079011598038054, 0.02988192094688613]"
8213,"[0.03174972577942847, 0.034311469365816305, 0.03331874008020752, 0.031296410919036566, 0.029858081829318595, 0.0338771756803945, 0.029420631825240462, 0.037206794119221454, 0.03397595199444026, 0.028475831572641885]"
8214,"[0.026562872175613372, 0.029793079582649318, 0.037475040099559265, 0.0344211533504698, 0.03302087555597211, 0.029379948225762398, 0.03401012768233935, 0.029725832838517263, 0.03386163039205792, 0.034454689754672696]"
8215,"[0.02714728749351114, 0.03363407503242888, 0.027456000820632154, 0.03685853821074969, 0.03396865634746815, 0.03849023062116852, 0.029947865125300788, 0.029659865121425266, 0.03141798704397869, 0.03437322889121408]"
8216,"[0.02935025681775416, 0.03600210953132621, 0.03075917182626564, 0.029514011718503874, 0.02945336494937112, 0.03555366669158111, 0.03462764682152886, 0.027266375287720246, 0.03579992336361215, 0.03485094348251405]"
8217,"[0.03713819278017194, 0.028230691051701506, 0.02933063961711435, 0.03139132836459191, 0.03389287233186111, 0.03251040845348441, 0.03545643194510317, 0.031024227336253984, 0.028503107027204266, 0.03548145088118304]"
8218,"[0.03669099784695384, 0.02873916110078545, 0.03696284721757925, 0.03632927497968885, 0.030618407135471704, 0.03598238696388789, 0.030408797214300787, 0.028690574482835296, 0.03154208118033408, 0.026597948582893327]"
8219,"[0.03978152846751326, 0.027969868951357335, 0.0344054708051269, 0.026358874249468145, 0.029742445399330575, 0.03315825681921536, 0.032568603825189335, 0.028190263624360612, 0.03713307439408664, 0.03296563588727364]"
8220,"[0.03111944573484504, 0.029801571047715747, 0.0367709359078322, 0.032654155166148446, 0.027061455418272207, 0.032000170006765805, 0.03311040738159876, 0.03565664288489967, 0.033485169532579295, 0.03140383155661253]"
8221,"[0.033510629665874925, 0.028513440744644902, 0.03597005633522177, 0.033540551011077, 0.0371419363805473, 0.02867186962112478, 0.03398329286774948, 0.03160366547297211, 0.027112712048895204, 0.03335349567357637]"
8222,"[0.035758054522282756, 0.036590570109723775, 0.0328132294153477, 0.031006271520202522, 0.029545363267091784, 0.032833452932737095, 0.03350057838842946, 0.03238027739698779, 0.02890623339091669, 0.029500270263858708]"
8223,"[0.032211030352026326, 0.030965441294983576, 0.029241191756735452, 0.03429433765054457, 0.037249585822202835, 0.03320796771518286, 0.03275780525765404, 0.027831931519107567, 0.031589617207445575, 0.03327578981810664]"
8224,"[0.030950174618998738, 0.0326869145713623, 0.03022266029342746, 0.03487941666462324, 0.032551362390436545, 0.033320379003478284, 0.031086118101191773, 0.03346930278856375, 0.027473796149015572, 0.03669770127102323]"
8225,"[0.03497905351935493, 0.03199289748136036, 0.03511971996332508, 0.03402863746867191, 0.030692629225450463, 0.0318908069993622, 0.030121044275165598, 0.03135011515721975, 0.034142070120981916, 0.02886468885408644]"
8226,"[0.030626277743609598, 0.03652553728114938, 0.03702888177844865, 0.03167033083120696, 0.03242794089162648, 0.029359732793326265, 0.02725583979464774, 0.03406710234568444, 0.028651319077706683, 0.03565336213574122]"
8227,"[0.032209284916870584, 0.03222575488166868, 0.035863264518341986, 0.032845534743832894, 0.03334232084690103, 0.03219063662179178, 0.030415030852065872, 0.032274946035294017, 0.0319612125885389, 0.02994656798605]"
8228,"[0.03353421772704912, 0.030661353322679497, 0.031058874197534836, 0.02830053952487499, 0.0409386239292614, 0.034449220873920994, 0.031169172761884467, 0.030119960177930505, 0.0321580309100592, 0.030728704624372383]"
8229,"[0.037030697647470134, 0.03476772653643356, 0.029041329032865493, 0.030183613683869348, 0.024300027973229055, 0.03185760379909719, 0.03585479608988029, 0.031332838473840385, 0.02812657204211577, 0.04043982721279682]"
8230,"[0.03159844922567745, 0.03409368830683246, 0.03015247791220743, 0.030914291149117368, 0.030072029797440836, 0.03448718545954288, 0.03253206676560927, 0.03550813173315592, 0.03184362063195678, 0.03189029790547959]"
8231,"[0.031041060715103597, 0.03382902816685096, 0.03608626385988711, 0.025893287817193245, 0.03599880637992503, 0.030967190340880357, 0.029906241760748853, 0.029391738413715784, 0.0315633192651219, 0.03842264875472445]"
8232,"[0.03196546814598955, 0.035809870859947024, 0.03147909771003954, 0.03558453869725997, 0.03356894436928659, 0.02579637056875317, 0.03472375568635966, 0.03136676639130043, 0.030529123085114573, 0.03205872614490368]"
8233,"[0.03517447589635925, 0.028833734344772877, 0.030805465096606754, 0.037741418930658965, 0.03497839710673123, 0.031019628590510884, 0.03491538676453254, 0.03464164175005735, 0.028324243553242368, 0.026834225732610517]"
8234,"[0.039381905897099, 0.027256676614596853, 0.0292387261830106, 0.024526509261057927, 0.033061355061968944, 0.032772784073705874, 0.03277344870695387, 0.036774930534387185, 0.035681195312790015, 0.03147072361260406]"
8235,"[0.029920586942428162, 0.03015971808190998, 0.03050462058650838, 0.03560456211597085, 0.03248044887496515, 0.03132818779985036, 0.036262829212780456, 0.030644866075881128, 0.031790952297111374, 0.03479343863189044]"
8236,"[0.029866955882556057, 0.032634559877819935, 0.032064237002166096, 0.03572029485374151, 0.031173511983912605, 0.03645284403634963, 0.03613540645518154, 0.02801374617966612, 0.032364869512546246, 0.028754455919577815]"
8237,"[0.03013089624729226, 0.03294680141187167, 0.03549842165802064, 0.036631074308272504, 0.032309342904702776, 0.02719036532738328, 0.031547111429761965, 0.03819697140372469, 0.03093041916435668, 0.02744631919301832]"
8238,"[0.03634743273876562, 0.028415922276503358, 0.02509672360814874, 0.031237653037924362, 0.03412861755822849, 0.036330707917306526, 0.03332844320479522, 0.03449820401206605, 0.034355975036126196, 0.029358087525798937]"
8239,"[0.03527781705740762, 0.03213971888288003, 0.027519283534678696, 0.03208953385415425, 0.037747837917430416, 0.032218791413688, 0.03421076128288092, 0.025577921507911272, 0.03329817784530231, 0.03259738756751496]"
8240,"[0.034252483446443716, 0.029973408955826897, 0.03351245222526389, 0.0323058552922747, 0.030193995974114207, 0.03338176375481028, 0.03188852019480304, 0.03224529510074259, 0.031058734473922045, 0.034476137228950154]"
8241,"[0.033191192049936036, 0.03469210782409171, 0.03126318884264723, 0.026387011862172516, 0.03468633919657915, 0.0304745947301871, 0.032967646986230226, 0.03017744734748473, 0.03443973803786127, 0.0344587948430598]"
8242,"[0.03407753382177914, 0.038303636956897424, 0.027874187026854735, 0.02947315931916006, 0.03932503063264747, 0.028164518170194053, 0.03263404679089832, 0.02989613586753126, 0.031028228405320935, 0.03248286276671131]"
8243,"[0.02862057550448971, 0.030759513321872545, 0.03625810855515388, 0.032359521639229394, 0.03233606023611535, 0.03243421693488613, 0.03377258771635594, 0.0310246760613746, 0.03395872376894449, 0.031842232445246976]"
8244,"[0.026412334846773633, 0.02770253539881673, 0.032401613643980864, 0.0327842308299906, 0.0312544991231809, 0.033140107115611994, 0.033734066920232286, 0.029475605728725873, 0.03589720448575251, 0.03999294939432185]"
8245,"[0.03590567674079137, 0.030392865552704817, 0.032256063084373565, 0.033986166522845807, 0.030242388290040778, 0.03244519833950621, 0.03360371409859586, 0.029776711148419288, 0.03306705502542273, 0.031335505073328496]"
8246,"[0.03360817122174653, 0.03010730857843935, 0.03200625860369455, 0.03190186310109988, 0.03435560035803675, 0.030692684717391283, 0.02971813341648455, 0.03254419662929142, 0.035337833292407694, 0.03289068387950833]"
8247,"[0.03549883240523166, 0.03172144287528589, 0.028076922893748635, 0.029521146492878736, 0.035454571049206685, 0.03114638875873177, 0.03570141183863984, 0.03490832520048559, 0.03153323045636891, 0.029603903451221658]"
8248,"[0.03518674383629339, 0.03451991354015205, 0.03364697340692446, 0.03313959238086128, 0.029122240433039015, 0.0374473999682039, 0.03112307894982258, 0.028955829431333013, 0.03225394103544521, 0.027440946659142873]"
8249,"[0.034404111372528634, 0.032498513380549654, 0.028088020677178194, 0.03482187688656779, 0.031759308629673244, 0.029066671479520245, 0.03358331734469644, 0.036549519972239985, 0.03467975044415916, 0.02797559181381226]"
8250,"[0.03374227469935509, 0.03224213701922962, 0.03468888396531056, 0.03167238342999845, 0.032182363199719566, 0.027604976637069956, 0.026970202928134568, 0.03690756055437605, 0.031447663103212675, 0.03516476784097622]"
8251,"[0.03276682432266098, 0.03126409400842489, 0.029091640422805654, 0.036048369970903216, 0.03231482446725742, 0.029351454416677858, 0.034156217823631985, 0.0319264110406392, 0.028441085965197788, 0.037786015992146815]"
8252,"[0.027931852328407114, 0.03475461604142238, 0.029283085121686314, 0.037324762624319385, 0.034242921059588816, 0.027303756606103846, 0.029195460467709156, 0.02897691055080509, 0.034613038372674154, 0.0386734092351293]"
8253,"[0.032668355456342946, 0.032620278215938825, 0.03268901852642303, 0.03749813648112743, 0.030620057340051687, 0.03210297683718144, 0.028219463484012497, 0.03294830571728313, 0.034900485808163295, 0.02911653080010823]"
8254,"[0.03128106144333698, 0.03062423657311697, 0.03543711573031838, 0.03272926802129805, 0.030369835884138996, 0.029774981253807176, 0.02993746972344935, 0.03598109021522733, 0.033124801111336866, 0.03365954951478922]"
8255,"[0.029268236216703936, 0.03321567194134112, 0.03107218544713153, 0.029798632013658732, 0.03321507719515504, 0.030550415208477122, 0.03044195860387966, 0.03546417863521889, 0.03762481278957441, 0.03242984191575293]"
8256,"[0.03066997968314189, 0.03299426980464182, 0.031153697877156827, 0.02759883026426546, 0.029761542130561036, 0.03572626113432309, 0.033732383539601174, 0.032583268892977135, 0.0314343360135525, 0.03775569115406274]"
8257,"[0.03417800401446591, 0.026669556260845884, 0.03655081267552385, 0.030403363016438978, 0.03469460340778929, 0.029332640085690143, 0.03144748259979746, 0.037684029577387146, 0.032756383298877756, 0.029194420780580876]"
8258,"[0.03806275153433336, 0.031173272150692433, 0.03239282580068725, 0.031239232576049547, 0.029081326771103866, 0.03172657486744068, 0.030228500145055626, 0.03493772468081935, 0.03022032303767197, 0.033924467269362046]"
8259,"[0.03136652452540789, 0.03427246433025766, 0.031225758964755435, 0.03314554134362635, 0.034381217982556, 0.031774408646228824, 0.03505184070012235, 0.029648097980419785, 0.028738741281015612, 0.0339012473798731]"
8260,"[0.03240611884190803, 0.03358794099975804, 0.03402108477591592, 0.03444549101620109, 0.029110406828650848, 0.029562054238516655, 0.033841632359989826, 0.02804473293188048, 0.036460602493967986, 0.031544496947292]"
8261,"[0.038059161077176884, 0.02859975547129301, 0.03266868792619615, 0.02858233810214572, 0.030524727724150047, 0.036079495133942485, 0.03131574903349088, 0.03471569540659225, 0.034093336537141306, 0.027990051155117324]"
8262,"[0.03056905885242389, 0.031218201497929088, 0.031025312964906737, 0.03371459801639143, 0.029814303520601326, 0.028125076910587854, 0.03715978118609664, 0.03331679430189938, 0.03691521679552168, 0.03141376389434469]"
8263,"[0.026577894984803008, 0.03235542956002668, 0.03272929458803375, 0.035205901482442514, 0.032526975146463966, 0.032876752437352, 0.030367647521171937, 0.03304585091891643, 0.03453068730541298, 0.032688077295461526]"
8264,"[0.029095745159259168, 0.03309560323998462, 0.029145746766871095, 0.03526732922144682, 0.03354432142567165, 0.029558027749675753, 0.030952121602830562, 0.0317207804698838, 0.035218826229650446, 0.03532103256496588]"
8265,"[0.03411297974159122, 0.029309827429318647, 0.03329411352432976, 0.031254019931744925, 0.03183953905701009, 0.03263633294620716, 0.03218315182024367, 0.029772795083235493, 0.036468152833552314, 0.03212697949039811]"
8266,"[0.03356739395115449, 0.03653277105150532, 0.029684012045459784, 0.031057412456946265, 0.025695992606591833, 0.034819389019566604, 0.03443883292851202, 0.02924080325903855, 0.03316054873389196, 0.03493973055737243]"
8267,"[0.03637338383873634, 0.03222508837116855, 0.030323276273215627, 0.03295377604483751, 0.027433690228817253, 0.0354393491276811, 0.031032434457571645, 0.033805663638964756, 0.031043585265657092, 0.03265938225848397]"
8268,"[0.029318231585703347, 0.029049323212591682, 0.03423845013722593, 0.03205784603554651, 0.032843197866721296, 0.029552183400351706, 0.035287775301720004, 0.03333070391792259, 0.03132999170907924, 0.03614972976348929]"
8269,"[0.031285360124449046, 0.03356696673142223, 0.030090497927475313, 0.030990993303087966, 0.039135946784539244, 0.029433486197055103, 0.033631285202412875, 0.03399078387615484, 0.03212171128046715, 0.02816332778021291]"
8270,"[0.027243033908731396, 0.033202691411150176, 0.03755206859318516, 0.027525254157736212, 0.03414233690469448, 0.03260674854564971, 0.029360509336538, 0.03457847951724424, 0.033076672397649, 0.03404625423577512]"
8271,"[0.025765667243171753, 0.035067366700134106, 0.039028799345348975, 0.03275630963231135, 0.028450053807984377, 0.032432045858020175, 0.034934678160406074, 0.03056126800760306, 0.031680287266524054, 0.032483135658924356]"
8272,"[0.030745720336934457, 0.03739405216563152, 0.03223055694747534, 0.031440464441149896, 0.033459619617932645, 0.03014919253964532, 0.02638438422656264, 0.029692612423333542, 0.03837213716314747, 0.033288673516270295]"
8273,"[0.03430410414216123, 0.035893065669166835, 0.02770404196616283, 0.032784047392658056, 0.03386562978059238, 0.035473403945732396, 0.03104111224612649, 0.02942538507984127, 0.028183837713160576, 0.03423387986399595]"
8274,"[0.030086099661885912, 0.032887068437016165, 0.03235453839378677, 0.03685720200834175, 0.02765544290547073, 0.036240862084528924, 0.03272660942331751, 0.034500640865685384, 0.03324109048480173, 0.0264219475831875]"
8275,"[0.03066260445776081, 0.033464300402569314, 0.03584544642386844, 0.025837513757882125, 0.040633939763493165, 0.03407446487380694, 0.03540699758630472, 0.028525454167661057, 0.031132752552773812, 0.026917806195149052]"
8276,"[0.029268554135059466, 0.03251966995988498, 0.033194727062723195, 0.033392578814346874, 0.039152201721263435, 0.035047404981360386, 0.027317684030035094, 0.028423637522256295, 0.0343131110946725, 0.03026160382258658]"
8277,"[0.03093566301480677, 0.03535865420202, 0.03119579053270527, 0.035165479666794175, 0.030420252012522964, 0.033441426000243246, 0.02250172880421064, 0.03158004146252957, 0.03484614750029158, 0.03796468605046133]"
8278,"[0.03357521606713765, 0.030919883957949867, 0.0352288915325214, 0.035562155646287175, 0.03682760298649568, 0.027048365862101797, 0.035561552948616626, 0.0322827150309809, 0.024721386763932318, 0.030548086312209732]"
8279,"[0.03226208390300156, 0.031927565542483216, 0.033563343834284165, 0.035070903572182566, 0.026665505736909956, 0.029434422816570494, 0.038793644031959174, 0.03385770577828395, 0.030302293209212072, 0.03125001241352443]"
8280,"[0.03074086934407816, 0.03471377342516602, 0.0336586879460371, 0.03357114710878273, 0.034841445923559755, 0.03340120129131041, 0.028829457998049035, 0.030413985646628006, 0.02908291631114479, 0.033897760828774604]"
8281,"[0.03520496183934951, 0.030871695573264746, 0.031037401924535968, 0.03240915813344325, 0.036795634633975394, 0.034233808387734155, 0.03378662743535532, 0.02591654461929216, 0.030427132590316708, 0.03227462728389774]"
8282,"[0.035422471564210634, 0.03437213635919223, 0.029566232298692485, 0.038385842016434246, 0.032379007216962075, 0.031332147256105, 0.027826267526696036, 0.02249624057081656, 0.03385778492842939, 0.03765265335639245]"
8283,"[0.03775285754582358, 0.034031105999786315, 0.03359319409198602, 0.03037409540341862, 0.030575373050871657, 0.02549778054868157, 0.030024193413571543, 0.032419425740590646, 0.032046743573968306, 0.036578232679192135]"
8284,"[0.0336007632983939, 0.033112117373299554, 0.02714337073876394, 0.03132919917337662, 0.030607902177417934, 0.033222400742740854, 0.03677780026944999, 0.03407251132111211, 0.02976318690256896, 0.03350953958149128]"
8285,"[0.03410252961021254, 0.03435803530332404, 0.03006489841772375, 0.028707032964509716, 0.03272845198736285, 0.031125351512457322, 0.0345102402838352, 0.03366453359264332, 0.03068591822280209, 0.032801281970537444]"
8286,"[0.03213215906000966, 0.03595532141996216, 0.037385508777071474, 0.031076719693570287, 0.03136219929597528, 0.029457767481704256, 0.02925650678911418, 0.03342399149080966, 0.033759359562791746, 0.0290710888928587]"
8287,"[0.03359779526882889, 0.029907484011448937, 0.032265183607552594, 0.029133999445459025, 0.03351273199447469, 0.033446461163032404, 0.031097572927875516, 0.03403245827887025, 0.035147513842652245, 0.030993468334334362]"
8288,"[0.030670299243361288, 0.03230311306666844, 0.03875411566912346, 0.03022701028413244, 0.036065443542016906, 0.0342534912616318, 0.030184623113982734, 0.030054358410737447, 0.02964480960246141, 0.031232982743296445]"
8289,"[0.035811328819442156, 0.03454769303775729, 0.030420859244064347, 0.03331808217512744, 0.03150999521402309, 0.029891591848861587, 0.03287345538665154, 0.0276033188046938, 0.03341786541785796, 0.03354332201931398]"
8290,"[0.028868171696034617, 0.03320829855290375, 0.03164025100519219, 0.03537730194830235, 0.03455965682409856, 0.03037538719413424, 0.029994738484806938, 0.031605498174410496, 0.03350099928811656, 0.03374747241711418]"
8291,"[0.035135056968371936, 0.030680595069089156, 0.03318733487776915, 0.02903999313143113, 0.032106559627621434, 0.031067620406838192, 0.0344038670340876, 0.03227479157358326, 0.035606509845538925, 0.029728854849068065]"
8292,"[0.023606466788925418, 0.02842972471635785, 0.028851268718179557, 0.03691694279851909, 0.03144209818810184, 0.03668806996057683, 0.03533538207574827, 0.03127858600017186, 0.03309168295257503, 0.0365378006428968]"
8293,"[0.03453098710191538, 0.027830371424455547, 0.03227280911056518, 0.033407248165662096, 0.03594025882827967, 0.03505168208067477, 0.030041534636977563, 0.02790626857780576, 0.028739583959061954, 0.037008099546359086]"
8294,"[0.032475336831354285, 0.033114361109621626, 0.0337326732789589, 0.03301661863748473, 0.03308740320751902, 0.03267508718827339, 0.028319055112868696, 0.029177220873280008, 0.03489587389714077, 0.032831871719893435]"
8295,"[0.026720642886050028, 0.033926079358249095, 0.037342940248120904, 0.03119840873244739, 0.026662318382990158, 0.03549528784284228, 0.03257070655291061, 0.03059117071051165, 0.037006476356959084, 0.031087727801582865]"
8296,"[0.03713580679309225, 0.0279155711213821, 0.03171082704359063, 0.03386390192518096, 0.032643785306022965, 0.03284542920984301, 0.029648375482832168, 0.030954252553374584, 0.029337724348583394, 0.03635836784097646]"
8297,"[0.03479116660759296, 0.03564442462496076, 0.0289221219620438, 0.030401532371787887, 0.03465421811272629, 0.029480462606871538, 0.03412505168324931, 0.031947535870133215, 0.02987167170828875, 0.03314018346910541]"
8298,"[0.03688947048540714, 0.028957568569853764, 0.028666122156679408, 0.0363102058043161, 0.028103846706512003, 0.03339240321063053, 0.027809062840689514, 0.0384449057931322, 0.03166299777931236, 0.03242022724649263]"
8299,"[0.03393475891454245, 0.029906868796949704, 0.030534648617190685, 0.0344031021709057, 0.030545651418219966, 0.026597110918304745, 0.031603010926124386, 0.03783104002719584, 0.03091194240501116, 0.0368215608252388]"
8300,"[0.0338525874644493, 0.03367479348090541, 0.032744638337556586, 0.030376239790856685, 0.030591475446416827, 0.031707791468124524, 0.03218332833438775, 0.0369309129306058, 0.02847881910986194, 0.03287083980973615]"
8301,"[0.03110604463693023, 0.030624392762948593, 0.033425021050449755, 0.034309053734934536, 0.0317050762428458, 0.02729948425034545, 0.031024247785325865, 0.03757673829646868, 0.0318113812313674, 0.03411534573146391]"
8302,"[0.03400814497304383, 0.03203314839583504, 0.027634085489467552, 0.02892750562157087, 0.03337546988317264, 0.036244205911015515, 0.032428970723128114, 0.03014711725095165, 0.03349646375938842, 0.03471389652914403]"
8303,"[0.02948048187797747, 0.03193739874551638, 0.033206605427656744, 0.035549200348643284, 0.031193597760725833, 0.030602142995658888, 0.02986389868305883, 0.031250008889043945, 0.032307193156804304, 0.03754851082362054]"
8304,"[0.031830636294648995, 0.02932233415710439, 0.03484955498570552, 0.02909890645993174, 0.03550895280705191, 0.035562317375474106, 0.03603243265105449, 0.0315629357453876, 0.03192101420829341, 0.027031060713907595]"
8305,"[0.03341742545992432, 0.030506943669692754, 0.04019428748257681, 0.034965547863848645, 0.031838662037849574, 0.026903645502571072, 0.0309199480950052, 0.031952282449587366, 0.03019587714998162, 0.032274302313454406]"
8306,"[0.02734954488126562, 0.031051761678165812, 0.032224854562191596, 0.0342111953666594, 0.032342429838705056, 0.03025809032026605, 0.028460485129032875, 0.03558647939132198, 0.03526766155830896, 0.036492790522045904]"
8307,"[0.03209916586593653, 0.03133944365832941, 0.035046203335918125, 0.0320045530513533, 0.03393256022184188, 0.027130380525695608, 0.03248782006600348, 0.03460823349521713, 0.029026012955052694, 0.03571549602359636]"
