,roc_auc
8522,"[0.7402896063026781, 0.7375045728918969, 0.7729430379746836, 0.6960818307905687, 0.6641867864495603, 0.7093978102189781, 0.7727985214299083, 0.7404554263565891, 0.6988440669969332, 0.6957573764330014]"
8523,"[0.7154377880184332, 0.7139736444360477, 0.7036125407125632, 0.7136816387897013, 0.6994407158836689, 0.7529838600298386, 0.7698547215496367, 0.748491016282987, 0.729531115572125, 0.6866279069767441]"
8524,"[0.6896952043228639, 0.756683337987763, 0.7731912442396314, 0.7200709797007097, 0.7046140134375428, 0.755653175860579, 0.7098929872495446, 0.6870493827160493, 0.749858457183298, 0.6965721899224807]"
8525,"[0.7087114539900556, 0.7305210976969239, 0.7477880184331797, 0.6804095251812377, 0.6867012779552715, 0.7438603849200801, 0.728718507751938, 0.7328630918959386, 0.7454886883861505, 0.7294446532606653]"
8526,"[0.7385698091819383, 0.711951157933393, 0.7267811413938174, 0.7587798610450176, 0.6902037431888177, 0.7463998399928885, 0.6654550538235705, 0.7265551839464883, 0.7952674407537832, 0.6791439205955335]"
8527,"[0.7249789246908953, 0.740953641768859, 0.749928530588908, 0.7457928802588997, 0.7083278472679393, 0.7147001258213337, 0.7248385738349243, 0.7436689532042849, 0.7013735318688877, 0.6856218745698949]"
8528,"[0.7511228850514565, 0.7202134533011082, 0.7058197133216875, 0.759654110400379, 0.7164243440980474, 0.7383734119782213, 0.6608505873211756, 0.7096535852713177, 0.7356710271317829, 0.7386725865209472]"
8529,"[0.7612211981566821, 0.7510720459801081, 0.7249762890652109, 0.7093445769916357, 0.772389679286231, 0.676773348306195, 0.638759141306912, 0.7198403594302648, 0.7153284671532846, 0.7689667128987517]"
8530,"[0.7353183726509397, 0.7453067792262308, 0.7598411065112828, 0.731516759102966, 0.6551571038251365, 0.7011446180937706, 0.7185213663264829, 0.6958343003016942, 0.7397827092001849, 0.7549455535390199]"
8531,"[0.7431613068725076, 0.6870606524873829, 0.7458788928156352, 0.6829302390605341, 0.7309246382258973, 0.7093276249298146, 0.7381544657664061, 0.7005692829457364, 0.7531763491065815, 0.7442537963939991]"
8532,"[0.7339800117577895, 0.6783384615384616, 0.689805996472663, 0.739073836961161, 0.7246926229508197, 0.7315112540192926, 0.711755309152415, 0.7022181951644721, 0.7743290604445724, 0.7430595930232557]"
8533,"[0.6820223398001175, 0.6959864330130018, 0.7409052307833552, 0.6858974358974359, 0.6968352994555354, 0.7309700626595499, 0.7878906441042696, 0.7200957537474307, 0.7248787747851554, 0.7803765880217787]"
8534,"[0.6588940092165898, 0.7423917352673678, 0.790152628603731, 0.7185621821544153, 0.7204225352112675, 0.7353456790123456, 0.7464644803608343, 0.7343699234161059, 0.6707460699472579, 0.7092828497287096]"
8535,"[0.7223732718894009, 0.7464782362916902, 0.759571525621118, 0.7579343550793436, 0.6966120086809742, 0.7335458612975392, 0.6871006389776358, 0.7132205601379374, 0.7191554771915549, 0.6944778663458164]"
8536,"[0.7440411504745346, 0.7543138326954619, 0.7282471482017031, 0.7522317233602707, 0.7283835037687839, 0.6866493766060721, 0.6870181783572856, 0.6831728395061728, 0.7003699273436115, 0.7620689655172415]"
8537,"[0.6850165562913908, 0.7594307270233195, 0.7432484567901234, 0.726236388384755, 0.7432832422586522, 0.741555829791124, 0.7255159657320873, 0.7209979736575481, 0.6829087048832271, 0.7179591134699495]"
8538,"[0.738816889632107, 0.7175422705314008, 0.6667988153261352, 0.6989184881602915, 0.7138822321122904, 0.7279350449857364, 0.7299363057324841, 0.7315576580282461, 0.7594353530886038, 0.7559423544825005]"
8539,"[0.7721311054644387, 0.6962002798795095, 0.6876494840664221, 0.7395423919146547, 0.7697561092707284, 0.6893131199700543, 0.7345281306715062, 0.7046252105558676, 0.6849658815760512, 0.763133505131335]"
8540,"[0.7154379776601999, 0.6941657376439986, 0.7389242041925466, 0.739085382702404, 0.7276286353467561, 0.769903702699037, 0.7112502349182486, 0.7268608414239482, 0.7209665697674419, 0.6994617642947014]"
8541,"[0.7018493038875027, 0.7628906521085383, 0.6760885032936262, 0.729037037037037, 0.7253955855674259, 0.7141866607968302, 0.7163586827765933, 0.7389122473891223, 0.7203116226838855, 0.7455581174555812]"
8542,"[0.7221986205517792, 0.7559711581793602, 0.7040433826469412, 0.7110320713768989, 0.6974072027263517, 0.698029190071535, 0.7615490016964637, 0.7430552498349109, 0.7282325517619636, 0.7109046521090465]"
8543,"[0.738053319919517, 0.7277132638643589, 0.7284999999999999, 0.7619304815401603, 0.7173328488372093, 0.6865962052132264, 0.705248178506375, 0.7319272880404266, 0.7292267814349292, 0.7147503301217784]"
8544,"[0.7119565217391304, 0.7779321655543153, 0.7083414208074534, 0.7456486423764215, 0.7056967670011149, 0.7515960669183095, 0.7099153037383178, 0.7007591115916565, 0.7280618472806184, 0.7092890453983058]"
8545,"[0.7241963953920476, 0.7183641975308641, 0.6963860301124453, 0.6814574147133906, 0.7622979703063333, 0.7398750234918248, 0.7247731397459164, 0.6951421339563861, 0.7656214803802315, 0.7312974739445327]"
8546,"[0.7015199161425577, 0.7500696767001114, 0.6674889115533313, 0.7239027699794122, 0.7715186283919379, 0.7005922767116797, 0.7119186046511629, 0.7482641315997951, 0.7579682625796825, 0.691000281901898]"
8547,"[0.7436539902585237, 0.7252666666666667, 0.7226612903225808, 0.7027343212368675, 0.7290123456790123, 0.7554688219581837, 0.7302234525412739, 0.7041377177120016, 0.7354426685822035, 0.693077028948938]"
8548,"[0.7051728110599078, 0.740319293478261, 0.7619613742236024, 0.7152881601157464, 0.7223540847235408, 0.7051844707017121, 0.6922469135802469, 0.7452051788457319, 0.730963698215201, 0.718739186851211]"
8549,"[0.7646859914647515, 0.7172598021900388, 0.7343143439440993, 0.6885775862068967, 0.7275842440801459, 0.7235254083484572, 0.6983082706766917, 0.710494648983563, 0.7444717162912328, 0.730666228152603]"
8550,"[0.7161053959627329, 0.7242649590305033, 0.7334153846153846, 0.7423833214877991, 0.6796008354606636, 0.7342478340771855, 0.7189199689199689, 0.7597373613982334, 0.722220987599449, 0.7131486281606104]"
8551,"[0.6781848004373975, 0.6968058350100604, 0.7340037812350516, 0.7632070372008453, 0.7427504921023573, 0.7251852369635118, 0.7228028233151184, 0.7250788427259016, 0.7097796341639061, 0.7420893040543844]"
8552,"[0.7425044091710757, 0.7022855346759165, 0.6997705133008618, 0.7503066761028545, 0.6768318360471645, 0.7435968562182154, 0.69236592191586, 0.756753086419753, 0.7767464308161983, 0.6921561930783242]"
8553,"[0.717934057556699, 0.7628353249268282, 0.7211263579188107, 0.7372173412069711, 0.6947335225480922, 0.7301963916557037, 0.7077463243361861, 0.7167204753883586, 0.73112968591692, 0.7178859894377136]"
8554,"[0.6881356337792243, 0.7338863532082397, 0.734875604080902, 0.750626959247649, 0.7374674247808577, 0.7412390198797967, 0.7295179396874313, 0.7257529704338215, 0.7309816662798793, 0.6684908789386401]"
8555,"[0.7125120192307693, 0.6558055398530244, 0.7135119006633157, 0.7709620063634663, 0.7479069314641744, 0.7532270842070925, 0.7025536520217371, 0.7410884928219031, 0.6904834617553092, 0.7489054915770439]"
8556,"[0.7015853315848632, 0.7363683127572015, 0.719342313092313, 0.7270576426727846, 0.7434285999301711, 0.7068891981682679, 0.7346499890278693, 0.7287332408691632, 0.7297287851251223, 0.7135903426791278]"
8557,"[0.6895841139003372, 0.6988357264311356, 0.7221119757408192, 0.7342415664071715, 0.7409478540472528, 0.7305199481492151, 0.7422091578242999, 0.6578820116054159, 0.7839872893064384, 0.7414415649709767]"
8558,"[0.7660610208406923, 0.7179936153992758, 0.7634780113034264, 0.7086568603809983, 0.7060651766534118, 0.752762363707165, 0.7127143755050732, 0.7019226232602028, 0.6742431652565168, 0.7262896164461787]"
8559,"[0.7145347596119634, 0.741608642346573, 0.7242626728110597, 0.7193718253413486, 0.7216290489705817, 0.7239754098360656, 0.7239583333333334, 0.7289178829426507, 0.7029319955406912, 0.7470030798389008]"
8560,"[0.7162325102363787, 0.6986660758844243, 0.7420431680995061, 0.6860465116279071, 0.7169993037827802, 0.7375670963894113, 0.7362185686653773, 0.7401180575470796, 0.703791030975497, 0.7698867607996644]"
8561,"[0.7158157718198432, 0.7159886045581767, 0.7108961819894225, 0.7540507599655865, 0.7452642524526425, 0.6749907893524916, 0.7515372168284788, 0.7473913043478261, 0.7300950683303624, 0.6953958711962348]"
8562,"[0.7421674237508111, 0.7033352176370831, 0.7583215678767139, 0.6975654069767442, 0.7273248269896194, 0.7437904841791324, 0.6861437721059171, 0.743425900340794, 0.7062382149591453, 0.7410311319885787]"
8563,"[0.6989893908907994, 0.7772673211912036, 0.6874539170506914, 0.7217785843920146, 0.7154072268425581, 0.7200845250380855, 0.7304991332948132, 0.7561666040218004, 0.7130201342281878, 0.718153105730185]"
8564,"[0.7468332723614415, 0.6864688470496894, 0.7281493455467996, 0.7386841602141286, 0.7004060191769509, 0.7532979638657872, 0.6991115849324805, 0.7277629608833989, 0.7337792642140468, 0.7214691787258035]"
8565,"[0.7373318964549516, 0.7665195719773185, 0.7512193422519509, 0.7160362032954282, 0.7233781552252888, 0.7117626154939589, 0.6885694484274926, 0.708572280589072, 0.7305583126550868, 0.7057710501419111]"
8566,"[0.6855915136755338, 0.7252893041093446, 0.7468870192307693, 0.7327071948998176, 0.7063453536754506, 0.7286753696425228, 0.6980603448275863, 0.7287795992714026, 0.7615932155609848, 0.7269289533995416]"
8567,"[0.7498156682027649, 0.7535556811758055, 0.7382175304563287, 0.7142302100566501, 0.6856557192413388, 0.7142279241793805, 0.7477024831747505, 0.7039514036329324, 0.6711000374321543, 0.7613315983517674]"
8568,"[0.7496426383500102, 0.7542506187975664, 0.7214650547983883, 0.7497825046761495, 0.69100499092559, 0.7165235553492691, 0.7301086453999075, 0.7197097648784391, 0.7117950405968839, 0.6875544062676019]"
8569,"[0.6973845570692768, 0.722744338984632, 0.7074668003006765, 0.7170068502726129, 0.7183931588919042, 0.6952309120445579, 0.7751040256680202, 0.7267536153534262, 0.7394355093030589, 0.7372630605640316]"
8570,"[0.6931222222222222, 0.7238221153846153, 0.7442149848046137, 0.6893710864299099, 0.732674526121128, 0.7097772818762579, 0.7430457569038501, 0.6947589738770907, 0.7477246871444823, 0.7608510966944703]"
8571,"[0.749198717948718, 0.6833602782676856, 0.6548460968545834, 0.6704388345537405, 0.7174170341146439, 0.7284356725146199, 0.7456760415100014, 0.7788214623597782, 0.7608911114114519, 0.7231215846994536]"
8572,"[0.7119807841614907, 0.7123441337615718, 0.7249551485082726, 0.7248185117967332, 0.7239619739969243, 0.7171233515075259, 0.6931879194630873, 0.7555675624882541, 0.7001918397903799, 0.761848635235732]"
8573,"[0.7461784615384615, 0.7234299516908212, 0.7389657784204365, 0.7355949002117402, 0.7711679696754322, 0.7086660617059891, 0.6441535372258265, 0.7308813688939872, 0.6962771595124536, 0.7386302415372182]"
8574,"[0.7483990229088269, 0.7154750006094439, 0.740712669947063, 0.7025881919498941, 0.69833192962755, 0.7198891215380223, 0.7592967985460646, 0.7108733816107088, 0.7451240694789082, 0.706970983722576]"
8575,"[0.7468458850931676, 0.7437154614932393, 0.7353225806451613, 0.7250174054304943, 0.7275658807212204, 0.7331742900399137, 0.7041056837568466, 0.7560788884318296, 0.6428992686954471, 0.7219676874849288]"
8576,"[0.7329408524409557, 0.7598431498079385, 0.7363667389873481, 0.753896137516827, 0.6900447427293065, 0.7316666666666667, 0.733646188850967, 0.7190360610263523, 0.7057708003264679, 0.6794089147286821]"
8577,"[0.711181463326071, 0.7296408074411241, 0.7304324600520252, 0.7311468192824125, 0.733725937183384, 0.7431873707949633, 0.7257627504553734, 0.706761442441054, 0.676779935275081, 0.7520804438280166]"
8578,"[0.688778801843318, 0.7532810499359796, 0.6943901084305344, 0.7301674598186226, 0.705508173418621, 0.6724828239753613, 0.7683801346019958, 0.7715874550980933, 0.7345188874271753, 0.6992677334830619]"
8579,"[0.6877382313703069, 0.7284213549020077, 0.7079397317211411, 0.678993230591963, 0.6623080721917931, 0.771760246387112, 0.7359234234234234, 0.7833603640131548, 0.7616616384311906, 0.7128882807623985]"
8580,"[0.6903933927407088, 0.714709908159661, 0.7127440051232181, 0.6890882268963547, 0.7456003774475113, 0.7641549000419404, 0.7188475697842398, 0.7542186777623672, 0.7176287764523058, 0.7382687398468322]"
8581,"[0.6862081580391439, 0.731942324776201, 0.786467199925375, 0.7620364517488413, 0.7119103876783057, 0.754731861198738, 0.6985428051001821, 0.7212362761317491, 0.6918060200668896, 0.707987934051764]"
8582,"[0.7532971914079407, 0.7082099658013726, 0.7214303748077763, 0.7407214156079855, 0.7562632696390658, 0.7390192252783858, 0.7390627924387049, 0.6808578275541645, 0.6973584458659084, 0.6993738615664845]"
8583,"[0.7094585253456221, 0.7244922601366852, 0.7420009013068949, 0.7136837191016757, 0.775354609929078, 0.7026074016563147, 0.7225057085605108, 0.7453112229534994, 0.6936423684831328, 0.7072096410449163]"
8584,"[0.6953610248447205, 0.7114775521052515, 0.6921643497347725, 0.7371938750062348, 0.7423268857092387, 0.700721728324252, 0.7619284529732291, 0.6673920051579626, 0.7687588187865351, 0.7514263770024138]"
8585,"[0.7040207006369427, 0.7037272192827748, 0.7144695824674097, 0.6794398907103826, 0.7736129539535113, 0.7714599982041842, 0.7009132420091325, 0.7352509436600028, 0.7286107425426311, 0.7238027661395684]"
8586,"[0.7051190263110794, 0.7165294433506355, 0.7494893157979298, 0.7501560324547506, 0.7330118157704365, 0.737166784619014, 0.7226633393829401, 0.6968145085510243, 0.7096077976328615, 0.7209737369785298]"
8587,"[0.7098621949194753, 0.6923648862777602, 0.7449278322440087, 0.6774657693200278, 0.7729045542635657, 0.7157760296577602, 0.7140171733580878, 0.7487316604963664, 0.7671675774134791, 0.6911059951137004]"
8588,"[0.6874901775891875, 0.7580997656813266, 0.7340795479243643, 0.7413090078754836, 0.722062159709619, 0.7248549547458808, 0.7237036013631758, 0.699640715713334, 0.7425198355797724, 0.7094405594405595]"
8589,"[0.7740218772694263, 0.6870655752698007, 0.727145796590241, 0.7139925104421718, 0.735880123193556, 0.7205808138734688, 0.7506354515050166, 0.66966481794068, 0.7196390658174099, 0.7230774447307745]"
8590,"[0.7217925492382015, 0.7651734273956496, 0.7619495540691192, 0.7175373645961881, 0.7159321175278623, 0.7150463915169797, 0.6790613387163372, 0.7146853146853147, 0.7101343457943925, 0.7438982428774601]"
8591,"[0.7439195327709279, 0.7416705069124424, 0.7116346153846154, 0.7419540499906032, 0.734023030692297, 0.7130183413078148, 0.7041864707859236, 0.7230099115516245, 0.6827205368376905, 0.7415381125226861]"
8592,"[0.7423720187836869, 0.7049769585253456, 0.7121608179694187, 0.7345302013422819, 0.6588407292741658, 0.7376898127672121, 0.7443584784010318, 0.7228210142673008, 0.743621969554595, 0.7334396116874464]"
8593,"[0.7076017351786821, 0.7198824221046444, 0.6976563088748775, 0.7345431871882384, 0.7172332506203474, 0.7142163661581138, 0.7138147164359943, 0.7367994133072581, 0.7707727713178294, 0.7266333938294011]"
8594,"[0.7216619559072923, 0.6702735477250996, 0.7308309779536462, 0.7680231186600613, 0.7095069591884878, 0.7301528098015282, 0.7441044357102751, 0.7320740740740742, 0.7138210984496504, 0.7071697943790968]"
8595,"[0.7167531770180777, 0.6778681506849316, 0.7063518417494842, 0.7412678459190087, 0.7045535357126983, 0.7363274134790528, 0.7219022807258101, 0.7493471247887756, 0.7742274121255013, 0.710840534171249]"
8596,"[0.7503930817610064, 0.6883769228911589, 0.6727238666167104, 0.7455885822127861, 0.6998936735778841, 0.7163030865630077, 0.7221847118398842, 0.7156726768377253, 0.7448573624485736, 0.7774016763378467]"
8597,"[0.698589065255732, 0.7320752498530276, 0.7384855763624915, 0.7629437517845247, 0.740764331210191, 0.7322925301648705, 0.7323270700930276, 0.674113712374582, 0.7474004249740043, 0.685614026507556]"
8598,"[0.7146521769548285, 0.7534566410787908, 0.6990077299607964, 0.6997274948317986, 0.7215176997151771, 0.7492140545538604, 0.7158730158730159, 0.7103488674824265, 0.7186526479750778, 0.7572798216276477]"
8599,"[0.7278544221479003, 0.7353934441715473, 0.6900508762012436, 0.7371312565949443, 0.6968423733129615, 0.7268545014307726, 0.7564084340203744, 0.6975295992714026, 0.7402039090396543, 0.7209547500592276]"
8600,"[0.7014243010374537, 0.6850845410628019, 0.7420365958037429, 0.767007537567814, 0.747704925672212, 0.7228733857383491, 0.7216039568980745, 0.6896087263734323, 0.6981802507106575, 0.7654860911958704]"
8601,"[0.7211755000111486, 0.7865756017080746, 0.7144494371822804, 0.6843123378155226, 0.7218655674190206, 0.7312932972427398, 0.6764236045856042, 0.743425977915029, 0.7087030631172608, 0.7500115580212667]"
8602,"[0.6886289606159313, 0.7348803048038743, 0.7514058160618788, 0.7064625030142271, 0.7179030120206591, 0.7872693815122838, 0.7080373406193079, 0.7204099955109979, 0.7046111188778601, 0.7202926497277677]"
8603,"[0.6950136686714051, 0.721447970268725, 0.7385106091092006, 0.7275419322754194, 0.752266961097538, 0.726519931172928, 0.7453191803037005, 0.7207242274121255, 0.6732345679012345, 0.7381772523223255]"
8604,"[0.7042520457535285, 0.7135456730769231, 0.7095597314833525, 0.7677839347659594, 0.6789813974591652, 0.6959735437456487, 0.7257776706052568, 0.7418423509754778, 0.7336894178376828, 0.7689903279075254]"
8605,"[0.7234687136967267, 0.7039271017048796, 0.7436790117745034, 0.6820691138514483, 0.7631646395451791, 0.7485904905093028, 0.7121326386032267, 0.6997603869976039, 0.7379494934946469, 0.7205104810031817]"
8606,"[0.7656076879592991, 0.686547751765143, 0.7061984825777445, 0.7188475697842397, 0.7301375631667604, 0.7463512410581401, 0.7186252268602542, 0.7172470978441127, 0.7149321266968325, 0.729180546302465]"
8607,"[0.7535697115384616, 0.7225590656882048, 0.7520463608591218, 0.7320130813953488, 0.7163820582877961, 0.7120570482866044, 0.7036789297658862, 0.7262750455373407, 0.7243571360290604, 0.7045878186308775]"
8608,"[0.7512860576923077, 0.760631610889544, 0.7222381667255386, 0.6735169392795565, 0.6438616848456719, 0.7847369662656287, 0.7243704190941552, 0.749669878221744, 0.7338772338772338, 0.6957938537123377]"
8609,"[0.7078688524590163, 0.7184720476269537, 0.7208557671781978, 0.6674153097510761, 0.7089915653105923, 0.7427178412888424, 0.7328100158982512, 0.7621051362430673, 0.7674218525953542, 0.7090224905924564]"
8610,"[0.7112281668158553, 0.7325, 0.7175458286569397, 0.6858148148148149, 0.7078957731688107, 0.7256590844199104, 0.7371120587538499, 0.7683785946042045, 0.7181952266023064, 0.7345007486430843]"
8611,"[0.7405050505050504, 0.7296362926998438, 0.6918179540329379, 0.7301510546191397, 0.7489677858439202, 0.7104567901234569, 0.7185259535417263, 0.717375538087217, 0.7244763205828779, 0.7318235432885115]"
8612,"[0.7247654217762914, 0.7151008234455035, 0.7166433850036049, 0.7240628166160081, 0.7176519730699297, 0.678574603315703, 0.7237496116806461, 0.745969057272007, 0.7625455373406194, 0.7253635821443316]"
8613,"[0.7566192865105908, 0.741077371525626, 0.7446935796501473, 0.7527021336327906, 0.7479508196721312, 0.7028654795750411, 0.694665945848538, 0.6979515529660046, 0.7014253477019435, 0.6989170268746476]"
8614,"[0.7022822565275395, 0.6979261935247851, 0.728247148201703, 0.7419124319419237, 0.7325489398254894, 0.6845136205800363, 0.7550383516318243, 0.7179972151311209, 0.7315966581573451, 0.7466099022390413]"
8615,"[0.7503245967298254, 0.6954147043432759, 0.7288653733098176, 0.74069161648026, 0.7149445623967917, 0.7310774037492442, 0.7313695631483772, 0.6901823666529547, 0.7632551528073916, 0.6951046181089519]"
8616,"[0.7384940087145969, 0.714363076923077, 0.7365078997894933, 0.7203928154205608, 0.681368633715467, 0.7260173418360324, 0.7744018005212036, 0.7238496123319723, 0.7226140422261405, 0.7020150273224044]"
8617,"[0.7654434714756373, 0.7393562771281516, 0.7512379807692307, 0.7246042363433668, 0.6784292821606254, 0.7657101519170485, 0.717971124620061, 0.6977703455964325, 0.6964369268201385, 0.7045062677664382]"
8618,"[0.7260585520301457, 0.7178225806451612, 0.7485020263046667, 0.7319777962537292, 0.7263048465729854, 0.6915328362489246, 0.7615841629582052, 0.726020066889632, 0.6929624810236392, 0.7116320212295446]"
8619,"[0.7568936345344796, 0.7557618437900129, 0.6784943431133036, 0.7291513096466657, 0.6892393736017899, 0.7501876876876877, 0.7364014638792801, 0.7161940857196332, 0.7319348127600555, 0.6910590114640105]"
8620,"[0.7112008142681997, 0.7469062913281694, 0.6845492525779421, 0.7374644671233516, 0.7042138826444007, 0.6920867268324896, 0.7709893666204346, 0.7603295397413045, 0.7472409796412014, 0.6896786870087842]"
8621,"[0.7437777777777778, 0.7012146971386101, 0.7277963582311407, 0.7750327531349429, 0.7180082559339525, 0.7110163468372424, 0.7202071948998178, 0.7292314276704059, 0.7029668029595015, 0.7080362551843049]"
8622,"[0.6695495257586761, 0.6789366984806725, 0.7410056303123844, 0.7510901162790697, 0.7460957773059684, 0.7368348115299335, 0.7015065225856698, 0.7373491764921778, 0.7410996926182503, 0.7286231010368941]"
8623,"[0.696199956926464, 0.660855727583814, 0.7137111111111112, 0.7480928689883912, 0.7452203422234969, 0.7184613599443027, 0.7229447998104714, 0.7185110988302477, 0.7664207855666227, 0.7420698210171894]"
8624,"[0.711734273956496, 0.7440541031227306, 0.7349607966834896, 0.7007384946446912, 0.709611891788548, 0.7758310564663026, 0.7187499999999999, 0.6971311475409836, 0.7167440241355303, 0.7324813895781637]"
8625,"[0.7470047558075728, 0.6834821933295646, 0.7411233130143972, 0.7508146588459417, 0.707784854918613, 0.7437159709618875, 0.6882541217647602, 0.7275150388810094, 0.730571518362216, 0.7151786943157316]"
8626,"[0.7320517342739565, 0.7138586751739556, 0.7496867952894012, 0.7376932605404414, 0.6962908348457351, 0.7373942387636329, 0.7775054725421149, 0.6899229251731889, 0.6814562002275313, 0.7149501973313288]"
8627,"[0.7767731722000492, 0.7501639344262295, 0.726590909090909, 0.7418103448275862, 0.7030916844349681, 0.6643768855883035, 0.7035027756113227, 0.7052729528535979, 0.7183769757018166, 0.7304027571293419]"
8628,"[0.7518696581196582, 0.7168767559235226, 0.7479453995843567, 0.6788793103448276, 0.7230862403100775, 0.7263157894736842, 0.7550866369125756, 0.7609334671637511, 0.7381400694478408, 0.6415396239832881]"
8629,"[0.7165136755339079, 0.7285889785889785, 0.7240446922050694, 0.6959471766848817, 0.726525876073335, 0.7214515186915887, 0.768947792783713, 0.7260864539990753, 0.7170309653916211, 0.7165091526356838]"
8630,"[0.7323671609336324, 0.7464408555613767, 0.7218428490672697, 0.7429682060802971, 0.7178203002671089, 0.7200539205805281, 0.731547935495304, 0.6761486389168947, 0.701912260967379, 0.7507225765013534]"
8631,"[0.6910599078341013, 0.7061616187260402, 0.7191584353096302, 0.7054824260706614, 0.7355036297640654, 0.7754252082398125, 0.7598218725982188, 0.6909717529395865, 0.7360541894353368, 0.7239635157545605]"
8632,"[0.7395845381572556, 0.7172695262483993, 0.7109431735657225, 0.7723958333333332, 0.7483840528426515, 0.6986199575371551, 0.7204978635556195, 0.6858693087992451, 0.7364104353895821, 0.7117992766726944]"
8633,"[0.7168180966654177, 0.7271791972866026, 0.6879683834081228, 0.6786123996209287, 0.7069982146213116, 0.7058137940490881, 0.7193982410859383, 0.7697448787821838, 0.7234481809423317, 0.7871015482695812]"
8634,"[0.7124250989259467, 0.7460981047937572, 0.7042834000381171, 0.7719972399352815, 0.7431053436573941, 0.6817562305295951, 0.7515664887444883, 0.7290268456375839, 0.6839790379936365, 0.7043857278010541]"
8635,"[0.7473041474654377, 0.7396413972500929, 0.7343870192307692, 0.765860357965621, 0.7017886756692728, 0.7304127673041276, 0.6843602330595954, 0.7322550956271886, 0.6975177304964539, 0.7078008198697854]"
8636,"[0.727438479557584, 0.7305069124423964, 0.7206914706914705, 0.7127940529172984, 0.6830587143188674, 0.749360341151386, 0.7238381693795708, 0.6994256230529595, 0.7271140244177141, 0.76068838131279]"
8637,"[0.7191015019869335, 0.7494333333333333, 0.7422723855948611, 0.6932275419322753, 0.7409500118455342, 0.7526572290554654, 0.6901315473618512, 0.6894605765154727, 0.7718042298334268, 0.6844547296674957]"
8638,"[0.7365388248630267, 0.705176194378613, 0.7382972991176668, 0.7060887388473595, 0.6544665901921423, 0.7111026228673287, 0.7830030667610286, 0.7166576246665762, 0.7667855020796197, 0.711115681703917]"
8639,"[0.7408358989124898, 0.7234837350578092, 0.733111091487107, 0.7193086419753087, 0.6953957636566331, 0.7418099631856098, 0.749875226860254, 0.7233890503875969, 0.7064471378504673, 0.7008316105995113]"
8640,"[0.7685038590936077, 0.7314125726865921, 0.733487889106233, 0.694867224278989, 0.6869625042999655, 0.7176839173822235, 0.7289866995749349, 0.7601342281879194, 0.7061708718685463, 0.7177202119062585]"
8641,"[0.7289692493496841, 0.7648545248441339, 0.7084495192307692, 0.6903922023671384, 0.6851930822080076, 0.7081021729079982, 0.7483223822172516, 0.7430958459039219, 0.7303086563007659, 0.7308836689038031]"
8642,"[0.7083752515090542, 0.6905433852275094, 0.7054784034991799, 0.7360200364298726, 0.7306280680827637, 0.7547504400952676, 0.7289974472035275, 0.6824349691606328, 0.7587949593069047, 0.7269441325098259]"
8643,"[0.7043679018679603, 0.7579626217425638, 0.7037405445418586, 0.7543176733780761, 0.6919315694299039, 0.7065256566202641, 0.7053412105136243, 0.7328257635424872, 0.7218265503875969, 0.7569161821705426]"
8644,"[0.7594101391271203, 0.7373557692307693, 0.6862903225806452, 0.7377280265339967, 0.6996763754045308, 0.7028572720285727, 0.6964935907027783, 0.7481797849053011, 0.7433754893104487, 0.7221336107258438]"
8645,"[0.7166095890410958, 0.7272218465054453, 0.6708784445728353, 0.7252963095986351, 0.7275658807212205, 0.7700699533644237, 0.7322989099793271, 0.7178038379530916, 0.7140919571409196, 0.7345323741007194]"
8646,"[0.7359562607204116, 0.7158579992506556, 0.7523180889517522, 0.6839937146982631, 0.7029140014214641, 0.709357992340254, 0.7206541840036985, 0.7335644937586685, 0.7373807437694704, 0.7430172210426987]"
8647,"[0.694443143499438, 0.7310347240036379, 0.7171478940346866, 0.7434300542580797, 0.7547928051001822, 0.6908691631992603, 0.7342554644808743, 0.7023922151642115, 0.7156860380998312, 0.7563812219863175]"
8648,"[0.7350442596267476, 0.7161473642955125, 0.779484696769318, 0.7508276037687802, 0.7119880935234529, 0.7220430107526882, 0.6999495895146189, 0.7030669358168555, 0.7551067576491306, 0.6633557669993037]"
8649,"[0.7741307338914671, 0.6630355846042122, 0.7390892307692308, 0.7515653379218048, 0.7559147923875433, 0.6908575317604356, 0.6987198208722742, 0.7104264018691588, 0.7134885129782376, 0.7413646055437101]"
8650,"[0.6959180884262317, 0.7131829947995617, 0.7420134631844364, 0.7262237762237762, 0.7322682020461532, 0.7720295885344428, 0.7227825366123238, 0.7345391567646924, 0.6839212312398433, 0.7056858564321252]"
8651,"[0.7726006045720764, 0.7171836287402324, 0.7160326086956522, 0.6910191503411843, 0.7101639739570774, 0.6944597955236254, 0.7259981851179672, 0.7565173556099669, 0.7205693444051933, 0.7373893594746359]"
8652,"[0.6653730936819172, 0.7290809020941471, 0.6751880085213418, 0.6878747501665556, 0.7500602845430431, 0.740111276298599, 0.7178087869577231, 0.7339135802469137, 0.7656726768377252, 0.7707482993197279]"
8653,"[0.7370333249812078, 0.7078863596720738, 0.7195442992011619, 0.7108268182895049, 0.7147178457419421, 0.729804189435337, 0.7362691439819482, 0.6862738643844636, 0.762283950617284, 0.7400739353785587]"
8654,"[0.6961762628046626, 0.7493412000652969, 0.7516930292660748, 0.762065948236161, 0.7508174449663811, 0.7098474103780507, 0.7068192325473879, 0.7252567693744163, 0.6620469798657718, 0.7214926705506484]"
