,r2
4145,"[0.043582407325768124, 0.038184150922014215, 0.02843240759869703, 0.0374320752800027, 0.03898787569542084, 0.036661994799436215, 0.039264015197827074, 0.04360795500840642, 0.03798925439228784, 0.04074131629791988]"
4146,"[0.03919008081147979, 0.039574475268358444, 0.03715522023995421, 0.03711142637464426, 0.03932090892642526, 0.038248449495371095, 0.03666199190918229, 0.041220374056212816, 0.04101845499855006, 0.03534581779076562]"
4147,"[0.03460801820781201, 0.03578633450761448, 0.03857806155501442, 0.03539005863045097, 0.037396545008986704, 0.035337802293300746, 0.045179813834517635, 0.04716137384291963, 0.03846506597303334, 0.03687239401381259]"
4148,"[0.03760431420836996, 0.03871608242013669, 0.04128809421813484, 0.03464870397562403, 0.035355274735633935, 0.04075633354573638, 0.03334472037086755, 0.03924139901298196, 0.04498331800187838, 0.03930988999602725]"
4149,"[0.03782741342866269, 0.03308151494296396, 0.0432546386266387, 0.032353489572651495, 0.035740192118539515, 0.04604932207984913, 0.03953911260173326, 0.04104419964089079, 0.037862423940970946, 0.037840690121277]"
4150,"[0.0376420243751705, 0.040616165367781676, 0.03521609686619165, 0.03185581997638154, 0.042669403370570014, 0.03761601937087833, 0.04024142434298272, 0.03853021213572505, 0.03961629913957021, 0.040981081294142685]"
4151,"[0.037678372207735955, 0.03724510421477001, 0.04131756544782694, 0.032136842670066446, 0.0340765265104952, 0.0438179262864562, 0.03801817422780274, 0.038249810910535254, 0.03691722660204255, 0.04533288670047342]"
4152,"[0.037299882028518194, 0.038668863808388076, 0.042914342442678, 0.04030821956969799, 0.03363332052166934, 0.04006934053594313, 0.03737948790750445, 0.04037569916607231, 0.033219663392976106, 0.04125371057155991]"
4153,"[0.04618775716834056, 0.037701847396436894, 0.03847857926227183, 0.03799684876995457, 0.037873819381771145, 0.032458618974555264, 0.035771939255739515, 0.040959710299533714, 0.03730870664781216, 0.03995147207823835]"
4154,"[0.037384861021994786, 0.04088973779359073, 0.038900728259536055, 0.03337166596381702, 0.036006090758481823, 0.04110197376990843, 0.045381273122265586, 0.0381042222312582, 0.03333985214066404, 0.040786564265320235]"
4155,"[0.039857541978190025, 0.0357083598221426, 0.03961050586946557, 0.0377606469159848, 0.03989337323164677, 0.04096684562373576, 0.0393031158464513, 0.04031465215485441, 0.037899238678843594, 0.033718571245921036]"
4156,"[0.041604251321960106, 0.04478391646762281, 0.04080987739828157, 0.03305650712397912, 0.04438772347725195, 0.034827459687213236, 0.03662784418057352, 0.03768887221960804, 0.033582263159142034, 0.03752871502094646]"
4157,"[0.03832207161159895, 0.038616312101388606, 0.03881758034836724, 0.03716494147482308, 0.04122423555251886, 0.04031380126074835, 0.03612580004848165, 0.03923434943305537, 0.03805528219603893, 0.03733914868193133]"
4158,"[0.03647174959081223, 0.03529706733517979, 0.04338129811103186, 0.04202637117463548, 0.03756856358556393, 0.040890154508191445, 0.038269035533316176, 0.03449160747956459, 0.035210693091893286, 0.041527431053102415]"
4159,"[0.03933377319643627, 0.03536085491619889, 0.039756727651268586, 0.03314835975223818, 0.03914900155398238, 0.038877179324904976, 0.03973376295797537, 0.041576344425971024, 0.03358543216885934, 0.04462143316118139]"
4160,"[0.03842299658151804, 0.039013625278528474, 0.036209926305344586, 0.039935190897246065, 0.04023280908904603, 0.045484595803251815, 0.035846169997733046, 0.036102372677016215, 0.035477503994549076, 0.03854122124271897]"
4161,"[0.04042142746408184, 0.034769485522741395, 0.0417572043383162, 0.03906051649197417, 0.03981284766769977, 0.03879312392835543, 0.03652670782084355, 0.03562974070854186, 0.03941787601167068, 0.03898936277916354]"
4162,"[0.03479280196657286, 0.0371140454987442, 0.03265546712656742, 0.03924135154114694, 0.041649565761288976, 0.04114284431548543, 0.03726354938452059, 0.041582029234936035, 0.04138463449638008, 0.037842225180894196]"
4163,"[0.0378694803081534, 0.03882382937796358, 0.03372625637842619, 0.0389023012301879, 0.039906767722865166, 0.0382616955446875, 0.04003476519889149, 0.043050493036048576, 0.035397917155045366, 0.03938430330897269]"
4164,"[0.03781909064095046, 0.03561940336576097, 0.037118432130004986, 0.04027266618479064, 0.039946232637594004, 0.03419508605271526, 0.04183731427224957, 0.04254301777879843, 0.042045478430641325, 0.033710610243502526]"
4165,"[0.03836287934702598, 0.03804095310524247, 0.04055990098506668, 0.03817616645510935, 0.044832815558692674, 0.0326156453024099, 0.03157223076141913, 0.04376188039523066, 0.03893333178828662, 0.038286796160465375]"
4166,"[0.03940964986963169, 0.03704104556761112, 0.03565327283004305, 0.0329737956695485, 0.044301740899469255, 0.03915977854054142, 0.03426966108525664, 0.044632716750294676, 0.0392089253158715, 0.03838831312823954]"
4167,"[0.03902599555234987, 0.03497434161241808, 0.043379172818701184, 0.03694348141534143, 0.0434636640530599, 0.04100180442546697, 0.03402594876386278, 0.040289219694294, 0.04034457561649607, 0.031610751167004736]"
4168,"[0.03218657688292503, 0.03913442910521092, 0.03960397087725642, 0.04466560877401771, 0.03851339730984871, 0.036761916925151294, 0.03548036687452372, 0.03978568267428573, 0.04100117314434071, 0.038038816074469795]"
4169,"[0.04192756895331795, 0.03437014439456976, 0.03698029158394989, 0.031166625863567, 0.03807370281492528, 0.03962906665198851, 0.037394993915258024, 0.038867177159937594, 0.04507807479656778, 0.04166202806863373]"
4170,"[0.038753655684141575, 0.041137327509292, 0.03729956236225296, 0.038182789544732865, 0.04026357152069726, 0.03317649031044401, 0.03905250707820884, 0.04057268581557483, 0.03638602264238344, 0.0402346055277758]"
4171,"[0.03790082647771875, 0.04312836648286866, 0.03562736841279812, 0.04141431857702571, 0.041257663418086565, 0.04254353862938165, 0.042874498494606006, 0.030406671503894867, 0.03525766409776765, 0.034499350065469336]"
4172,"[0.03861684732392834, 0.0411885954959339, 0.03676171844192677, 0.03708985075076876, 0.04353303380752016, 0.03894110707973386, 0.03650257107823529, 0.03467433721811042, 0.03866490239808151, 0.03887719701997672]"
4173,"[0.036751619752151465, 0.039983358660989454, 0.03766630322858544, 0.03713109073655574, 0.04152324189302581, 0.03777061685589678, 0.04095411560788631, 0.038344016106941936, 0.035320888246603954, 0.0396382066946509]"
4174,"[0.039274173087896935, 0.033067426363406205, 0.03824950155442808, 0.03623022020181943, 0.04131990548591269, 0.042828491805694036, 0.03822809160233254, 0.03936520687170242, 0.041052680644503625, 0.035344363889052044]"
4175,"[0.04146755847542338, 0.04236816702227497, 0.034222964947688395, 0.03857770623014933, 0.0390584107064903, 0.03656991775785379, 0.03604135666114627, 0.04460509464577567, 0.036632703738146755, 0.035403935831908706]"
4176,"[0.03794262749191191, 0.04042809344973752, 0.04188057828666547, 0.03871970377714007, 0.03442509574470787, 0.036797936712928414, 0.03505610854768171, 0.041688942106662075, 0.042827081539120515, 0.035353576540549825]"
4177,"[0.036782250260374516, 0.040555859890803014, 0.03189516191394104, 0.0398385920626394, 0.04326890396928884, 0.040194920509019294, 0.038990206816747364, 0.03647301768191458, 0.039803964477499565, 0.037097189082627824]"
4178,"[0.0404085841951527, 0.03380898940486177, 0.03851386365150711, 0.03774230807188772, 0.040819628229748606, 0.040896585654396356, 0.04014349990230526, 0.034056277601727136, 0.036986450165617635, 0.041682347795594876]"
4179,"[0.041859900817349915, 0.03844154010660472, 0.04048901784796144, 0.03377460882568761, 0.0414304611034626, 0.030321407494442676, 0.03849301648427905, 0.040499378154281174, 0.04218921791325858, 0.03765743903707419]"
4180,"[0.03777370138059699, 0.03574305733149019, 0.038448786928517054, 0.03991706602108769, 0.038663384743721885, 0.03625127609516765, 0.04187943915153414, 0.04576990594614716, 0.03473957578351128, 0.03585851340644386]"
4181,"[0.04157663309613868, 0.03630574969580702, 0.03990675538492394, 0.0378921036317843, 0.03608638218289306, 0.0426324035743606, 0.03630724642256011, 0.04059594936887434, 0.039853664312459736, 0.033762442774274426]"
4182,"[0.03839181817854964, 0.04360527330498998, 0.03557706388781923, 0.037552728250983214, 0.038000417784925355, 0.03898896133032137, 0.042133901271579566, 0.039563905214829775, 0.03595393060298113, 0.03528416334122053]"
4183,"[0.03995468252347867, 0.0333556549795927, 0.03666468766473763, 0.04336848706530172, 0.04140982204786381, 0.035833885400167964, 0.03558604874700122, 0.03653569060952677, 0.03855640868743304, 0.043248913166407665]"
4184,"[0.0402183528000577, 0.03644065090124671, 0.04106724594817546, 0.03829031063020427, 0.03944133280706408, 0.04114422723123323, 0.032963682467489375, 0.03885894397893208, 0.03671362793378152, 0.0400685872726213]"
4185,"[0.043003874805283115, 0.03475348885528029, 0.03893630743188059, 0.03267174037618059, 0.03738197147443112, 0.037424202691133335, 0.04108277031090868, 0.038413681081932105, 0.037016236608247266, 0.04460068356866054]"
4186,"[0.044877305280077606, 0.0400873958769461, 0.031693704867734485, 0.03624535885399027, 0.03824449645616712, 0.03884582955057492, 0.0336489911102249, 0.03972611180831909, 0.04391170584880488, 0.03781639998524389]"
4187,"[0.03725125353032677, 0.033144283121322116, 0.0365470720644725, 0.04173042771371083, 0.03752908215659512, 0.03478826548602998, 0.04022779129211307, 0.03972149956934656, 0.040959133950415505, 0.0431917657893609]"
4188,"[0.03657142735533736, 0.038908713257492344, 0.03635122316895523, 0.03948741966306479, 0.035373857977535894, 0.038154401384794756, 0.03743054683853286, 0.04275315969811311, 0.04213418702138361, 0.03782046975633957]"
4189,"[0.04022575618126134, 0.03306960727592223, 0.03853591416224744, 0.039906973547205515, 0.043821683641091735, 0.034138074085678816, 0.03311329410405295, 0.03739632111703861, 0.03693920562196773, 0.04766208086108481]"
4190,"[0.03698800795809376, 0.04322145010904388, 0.0352184314391043, 0.03725814656822546, 0.041858810518770384, 0.03661228510501191, 0.04222379526912423, 0.03578510845920957, 0.03641803973544422, 0.03939901139896873]"
4191,"[0.03926739468359586, 0.036749600799592, 0.03105943085531515, 0.042094863464561705, 0.03687830848911189, 0.044897006771525305, 0.036986640668677295, 0.03954945772653884, 0.03727090009216638, 0.040100480511734204]"
4192,"[0.036501625450253705, 0.0415697479181234, 0.04135356515753008, 0.0459761691089523, 0.03608121724536706, 0.03671283047690965, 0.03511041912813273, 0.037091398446720825, 0.03338015868495725, 0.04132566861137532]"
4193,"[0.037009707123767055, 0.03404080754979033, 0.04247460241208567, 0.03209724118444646, 0.04114328185454852, 0.04475600904547117, 0.03626518554929703, 0.03833217030958802, 0.04010878652360017, 0.03864375607969883]"
4194,"[0.03883987722231996, 0.03565060637559825, 0.03190098917093198, 0.03560466455779698, 0.04405689865632978, 0.037367679597973935, 0.045413705419994566, 0.04396368954768626, 0.04021498627347364, 0.03199551606210094]"
4195,"[0.03869446278551092, 0.03363989445050497, 0.03587398929289831, 0.038144160402733274, 0.03708268570359452, 0.041891983913672104, 0.03729696136041849, 0.03595525572204472, 0.04282829805099975, 0.04372622030787754]"
4196,"[0.035984500320695556, 0.03944294760678679, 0.04278326071891081, 0.036318918577707415, 0.04066931773325966, 0.036782375736418405, 0.037066076253735813, 0.039429612310353135, 0.04046958314599536, 0.035921810570404555]"
4197,"[0.037053638881499706, 0.036274910403630845, 0.0395428250099642, 0.039661568811129144, 0.03892329519245186, 0.03440977253256117, 0.04108865370954662, 0.03730275525268634, 0.03656403280931775, 0.044299877941120114]"
4198,"[0.04211225982080269, 0.041056739511038165, 0.036004518113324835, 0.04034433057175535, 0.03763165154511916, 0.027712740231906507, 0.03788401056393087, 0.04410675133457709, 0.0384405272440872, 0.03975328048232862]"
4199,"[0.034965325944742665, 0.04213275997411292, 0.03700080395940564, 0.03698095239120791, 0.0349071139395527, 0.03677698655270134, 0.03966940295435495, 0.040358918240316566, 0.042998534426172075, 0.03912706503694785]"
4200,"[0.03812453862144338, 0.04046966077712477, 0.037265407308756826, 0.03577687308561761, 0.042204427105525744, 0.04122977384738591, 0.03635061220654634, 0.03857079695520571, 0.03897182071760963, 0.03604767858464775]"
4201,"[0.03932442336249997, 0.04029297775091345, 0.035803718269302176, 0.037177479897975485, 0.0403632780997244, 0.03977116193788355, 0.043285380870623724, 0.03808791227558206, 0.03730113345020203, 0.03379226207452768]"
4202,"[0.03505404612309171, 0.039933082329443925, 0.04282172474059631, 0.04223820899432984, 0.03690301941413632, 0.033813420420554574, 0.03532827260728688, 0.04069286768370739, 0.04013310345266985, 0.038188774213630095]"
4203,"[0.04030832706009191, 0.039683920787057625, 0.03964750939374517, 0.04459332443237196, 0.043175005962927004, 0.029110345857886966, 0.035381081140770876, 0.03504943813351513, 0.03801436277210579, 0.03989317829246297]"
4204,"[0.03727254859810891, 0.04119961190811494, 0.037073055890545326, 0.03785803196455095, 0.04274824529613208, 0.03940988636664755, 0.03703853344841823, 0.03868698526359504, 0.03631225952076356, 0.03759246665246352]"
4205,"[0.03250115188093272, 0.04359982091002235, 0.03386001809743655, 0.039483872896707406, 0.03648351795214011, 0.04076832811996223, 0.034243809345886556, 0.03833070224744428, 0.0401465182754438, 0.045716387398585634]"
4206,"[0.03810199349606358, 0.03509527743975194, 0.03543664464703389, 0.04302940269845157, 0.04050273059545417, 0.042499284587508845, 0.04063020152628727, 0.03485593089922845, 0.03597418377780126, 0.039091998410621165]"
4207,"[0.03595402915369328, 0.03661559610648579, 0.04215536103407802, 0.037399962217435134, 0.04065437003392669, 0.03878632938191562, 0.04663228774793082, 0.03269039922164407, 0.03766158818130294, 0.03665476875875062]"
4208,"[0.03424520424221911, 0.04144312459358923, 0.034203635630175255, 0.03974708359781076, 0.03709058146989064, 0.038457748217882615, 0.036911579413383855, 0.04312846304856932, 0.043619065659549316, 0.03616560424587956]"
4209,"[0.038503496782099855, 0.038620598627394975, 0.03720361460732835, 0.04084505390047788, 0.038180266127759266, 0.03831736346668779, 0.04331239339725956, 0.03940010265210381, 0.035360804080689756, 0.03533308929798917]"
4210,"[0.03965082928784802, 0.041697921640302504, 0.03793924336835697, 0.0386258518570578, 0.039299547649528366, 0.03900426574221738, 0.03883014162982079, 0.03652337279956264, 0.03640725382092491, 0.036728505829772606]"
4211,"[0.0365726509926082, 0.04196756291321191, 0.03839555904756797, 0.03438827855709825, 0.03968380060350085, 0.03713372608605392, 0.04182571766272558, 0.03321812263159285, 0.04101351228154371, 0.04099365733396876]"
4212,"[0.04048722015706152, 0.037662495198498624, 0.03583446530725132, 0.037576216558208086, 0.036957984593306015, 0.04090524157689668, 0.040272487327955075, 0.04168860078120218, 0.03808427146147453, 0.03520486505872866]"
4213,"[0.03907913413239428, 0.04018102564375747, 0.034190546266419264, 0.03742530778593689, 0.03635491409184044, 0.03971567470034598, 0.04043446178232879, 0.041387484905054395, 0.03444116128927033, 0.04198174794741738]"
4214,"[0.036844011541385724, 0.03722064456026808, 0.042931312228097984, 0.0413249241128254, 0.03739723223324132, 0.035022648577776705, 0.04140109460686825, 0.034879423344430394, 0.038247987405366723, 0.03988970166947414]"
4215,"[0.03462523630573011, 0.037619071969381745, 0.043070163729791666, 0.03754357085254845, 0.03706176040183695, 0.037291559782433814, 0.04048457262199612, 0.034196611039003844, 0.038965867541438715, 0.043971546794947636]"
4216,"[0.04403392933632588, 0.03524933508621808, 0.0404739054598281, 0.03714177941335617, 0.0382301292240711, 0.03750446570451982, 0.035798799057797814, 0.03803807335443943, 0.04301158682435702, 0.0355727670880992]"
4217,"[0.037599495521465465, 0.04104295319205742, 0.03474429009521307, 0.03830016804370273, 0.03962390656569892, 0.04134248500413662, 0.03902422214595269, 0.03813160952621697, 0.03836883036001015, 0.03674531361844202]"
4218,"[0.04188930810689917, 0.03473085684965693, 0.03924925012910774, 0.037841701350089796, 0.04156294528451698, 0.03628739148900284, 0.03610121361679808, 0.040340541154273435, 0.03669928487533436, 0.040329097703199146]"
4219,"[0.03716031219899052, 0.04074556023094844, 0.03699177266447107, 0.036916252162512486, 0.03883917612065024, 0.03825215021914752, 0.038782084229565084, 0.04117879613404252, 0.038916672393616736, 0.037406129632200136]"
4220,"[0.03905044276823422, 0.042105647637724064, 0.03763296120879589, 0.04322605076376185, 0.034474236672625724, 0.037340586839529344, 0.03996612043846337, 0.03776103402665487, 0.03786843396559858, 0.03572457452610189]"
4221,"[0.04414145047440321, 0.039349327677686396, 0.03135813457887204, 0.03794595785442911, 0.036977103445782755, 0.037271258556855424, 0.037683294393493605, 0.04099983468002999, 0.03956558111057895, 0.03978676127788161]"
4222,"[0.0403552184511522, 0.0385050101108968, 0.03405760865545515, 0.03911625782413919, 0.036519111903158485, 0.03613814022005157, 0.037284686495004826, 0.041222151350610914, 0.04364081538121534, 0.0381243090202571]"
4223,"[0.03611535790476017, 0.03887045597900185, 0.04092988181321133, 0.038862542713477666, 0.03597082747705238, 0.04203054826903463, 0.04033776870035277, 0.038942100697499926, 0.0349863248906257, 0.03814530316897613]"
4224,"[0.035667185317653116, 0.04188791283150284, 0.04707449806694064, 0.035110744122322735, 0.03933153241021348, 0.03771076088798253, 0.036899363873123536, 0.03206447490035813, 0.03680855528871507, 0.042028740876733806]"
4225,"[0.03919865829973579, 0.04374182206969568, 0.04323280321884038, 0.03327892189214843, 0.03362622999703846, 0.03877022327753299, 0.03381701005590698, 0.040335208788669585, 0.0401070249148624, 0.03896468412258036]"
4226,"[0.03347430060689527, 0.03761435224687448, 0.037287110881816465, 0.034979197750801605, 0.045095586115077135, 0.0411391849095426, 0.03889616693875231, 0.04103436138851024, 0.03811725597322102, 0.0371993087260003]"
4227,"[0.03241159469523158, 0.0400216550785103, 0.041249049668015014, 0.0369680333174458, 0.03914932188835185, 0.037081587308047226, 0.03820895864043772, 0.03691082548212499, 0.037809995982904354, 0.04518910017801303]"
4228,"[0.03835160014361938, 0.03768469471416325, 0.0381803257586415, 0.03714205131475978, 0.03950818463489714, 0.037842137873590254, 0.04244669272576429, 0.04265820481763449, 0.03184072824228801, 0.03948776212312366]"
4229,"[0.03850995897795029, 0.03785084635180935, 0.035235656601354526, 0.04008638383249108, 0.03593548879752495, 0.047007646732216024, 0.033529557988816294, 0.03867670141373758, 0.03666703249956471, 0.04150877762195526]"
4230,"[0.03539657638393123, 0.040130423415437155, 0.03325490900942474, 0.044063702559922535, 0.03871750106842142, 0.035944871192305716, 0.039111263109920746, 0.04045799880197576, 0.039999558115216716, 0.037782970332310484]"
4231,"[0.038427776572327876, 0.033216262978418176, 0.0363853069894593, 0.041181119668755706, 0.03606624830513239, 0.043339710747907545, 0.03836574390532055, 0.03652791577790471, 0.04032889754476898, 0.04120950116155331]"
4232,"[0.034290113743046136, 0.03925983025639235, 0.03664531656181036, 0.03848759820465075, 0.040683801943250164, 0.03952703875920116, 0.03652517714274062, 0.039941970935651994, 0.04004259110411301, 0.03957443136791827]"
4233,"[0.04050678535034369, 0.033084593131590956, 0.03462134701288799, 0.04147346941756247, 0.041028777020075013, 0.03523087774852918, 0.04321935079048522, 0.03607440748670376, 0.04227646950489916, 0.03742171316584708]"
4234,"[0.03948209660593438, 0.03664811564600223, 0.042319816599252436, 0.03761574197986639, 0.03712759037666369, 0.0380522488755799, 0.037482680729665874, 0.03992874944535196, 0.039001908820015974, 0.03717736245112169]"
4235,"[0.039066521493337, 0.03511673389344583, 0.04023099514096773, 0.04065752026885494, 0.038423339247913635, 0.039141344280797075, 0.034787805092882484, 0.039921765477414106, 0.03722179919467927, 0.04079169716198505]"
4236,"[0.04070839481509736, 0.03222951299927679, 0.03604850665512771, 0.04057106436039504, 0.03555801010910409, 0.038998371132806686, 0.043693250310998466, 0.04151440768846393, 0.03892164817502486, 0.037032907396783665]"
4237,"[0.03546175761471937, 0.03558102947244535, 0.03621430263679848, 0.038478604714808684, 0.039521151411218036, 0.0407644747937822, 0.042307267459003706, 0.0394229062072291, 0.038231765567501075, 0.039222933785938885]"
4238,"[0.04366139971164351, 0.03885461863174189, 0.03935725784812527, 0.03836037067947495, 0.03826827029788349, 0.03676183494925922, 0.04038665279263198, 0.035340196356055675, 0.03918756780646604, 0.03503430199799362]"
4239,"[0.037445598309680195, 0.03711016862241989, 0.03726895798661101, 0.038644650226183574, 0.041425520891951284, 0.038970085318579595, 0.03819732049491764, 0.041820754328560805, 0.03601005714870242, 0.03828018413667211]"
4240,"[0.03904178827451388, 0.039686287351790805, 0.03991924754843246, 0.034607638528052154, 0.037396405696970114, 0.03604945542652549, 0.04115663530279268, 0.040999849803094346, 0.04016641894243389, 0.035876198428801964]"
4241,"[0.03982065076696506, 0.03432379861570678, 0.044274096225458304, 0.03758988849513223, 0.038493280476006975, 0.03864950894197039, 0.03781793820214607, 0.034069155344977675, 0.041749468632936826, 0.03821508592994549]"
4242,"[0.044964460305616405, 0.0389429679737725, 0.03968168854189813, 0.03903426003110455, 0.04041424601662447, 0.03625093926355527, 0.03755016128710642, 0.03974805264108505, 0.03388132869069371, 0.03443457671844885]"
4243,"[0.03755200260394709, 0.039405397099908646, 0.03931765772167861, 0.0377720231638472, 0.03281752775034008, 0.03827404105039267, 0.04586028908095263, 0.04049624401460672, 0.035174095207590295, 0.03842563036644697]"
4244,"[0.03775819224668153, 0.03420323030392025, 0.03948021086584885, 0.038678410367306126, 0.0371735557630789, 0.04576624507033866, 0.0357547436561948, 0.03516116962644389, 0.044239956259719215, 0.03701782787627139]"
4245,"[0.04136634129852612, 0.039150396252944364, 0.0361242313964224, 0.03335104808487577, 0.04206485298154039, 0.040034066402376056, 0.044589215152814554, 0.03967487711752937, 0.035773246488324806, 0.03288294523214497]"
4246,"[0.04028487379400303, 0.04020246783687109, 0.04286325937807811, 0.03300297792982454, 0.036599496215667826, 0.03552649773533545, 0.03889656768466632, 0.03754953917764969, 0.03783536089943362, 0.0421793189292462]"
4247,"[0.0345462929562842, 0.045261852982766526, 0.04137237512187664, 0.04149083358023442, 0.038578838137746096, 0.0379887442378114, 0.036254757529429416, 0.03558950794883187, 0.0358433844856314, 0.03811712471195616]"
4248,"[0.03571228613811883, 0.04130515676483826, 0.04458299951867095, 0.03858411776762438, 0.0371555930408215, 0.034850928046033625, 0.038580641368169744, 0.03570514970837735, 0.04179212014152933, 0.036866695158207397]"
4249,"[0.040663053288015116, 0.03243820069356029, 0.038450139334285094, 0.03669851787782963, 0.042542795338697315, 0.03315089670284643, 0.04207267127984826, 0.038931457436419126, 0.038291734877210826, 0.041749889258641315]"
4250,"[0.03943106729386847, 0.03902868087251421, 0.03241625333666587, 0.034531501802061326, 0.03738663266145237, 0.04346150368818946, 0.04299195557738156, 0.03908716487574182, 0.03942655618287105, 0.03730298574816404]"
4251,"[0.043443290407036206, 0.038379604553465896, 0.03925522800539771, 0.040094457522753424, 0.03719804355286371, 0.03581183491615958, 0.03438513325411707, 0.0384445500206102, 0.038094171546899536, 0.0398728273447313]"
4252,"[0.039916303503322315, 0.044951206420367096, 0.03796801324776633, 0.03316506322009549, 0.04076244914803373, 0.03786999110281064, 0.035657485969884384, 0.03760115330031877, 0.03879273240758341, 0.03841663327226674]"
4253,"[0.04292767844207601, 0.0359965744517694, 0.03549624132950979, 0.040230874512735326, 0.04428055241299056, 0.04240766090771941, 0.03788887300560839, 0.037517524988213036, 0.036825049047223946, 0.031661293153761205]"
4254,"[0.035150450201038685, 0.036586714100358964, 0.039501868870653434, 0.03894725458340342, 0.04634107042529334, 0.04344021971519196, 0.03158428803445423, 0.03699869341962103, 0.03776719213504898, 0.0387234830321147]"
4255,"[0.0322392311628219, 0.03879901519759654, 0.04117074810694965, 0.041708057142850974, 0.03926812313203487, 0.0370779844294431, 0.041132141042876214, 0.042120764974397984, 0.03620024445451164, 0.035432686052793594]"
4256,"[0.04407146248851834, 0.040812390440757906, 0.036057856008502864, 0.03791372867372833, 0.035899847243058725, 0.038453231049563996, 0.038053267578220806, 0.04088759504307904, 0.036908835851165334, 0.035810254972400424]"
4257,"[0.0384542427493918, 0.03756203441399608, 0.03793935793291103, 0.039922882520239567, 0.03389812391979263, 0.04064421543326657, 0.043872854503197334, 0.03678833961729211, 0.0410619790399569, 0.03513170691865841]"
4258,"[0.0351547377881718, 0.033650944178670206, 0.035701881432238625, 0.03653636280000139, 0.03836665952131757, 0.041238574952145, 0.042688846829801785, 0.039967147924874435, 0.04064242256362449, 0.041037496452241085]"
4259,"[0.0403570936754335, 0.03632877940748025, 0.034332631164146976, 0.042016309146953645, 0.03633217320001325, 0.036995512513957385, 0.03775706629702691, 0.0435276226574739, 0.03743813017455111, 0.040117747565148854]"
4260,"[0.034767465536288844, 0.03614913173907208, 0.04098105863068935, 0.034980025823986294, 0.038215887553067485, 0.042196443200889555, 0.044027234698304496, 0.042042484581403916, 0.03450523653553461, 0.037391885924391244]"
4261,"[0.04207513969206467, 0.03594066357766501, 0.040266525927708074, 0.03519540846980951, 0.03509517331445544, 0.04331940683329505, 0.04015478501196945, 0.03825030747026503, 0.03663821415377455, 0.03843759164413507]"
4262,"[0.03907715334766371, 0.036717876544786754, 0.03684664977268248, 0.040055315533882085, 0.040927743021731855, 0.040885012557004274, 0.03430500674481041, 0.03555188654519181, 0.03815175855207509, 0.04248998948315641]"
4263,"[0.03391257326144814, 0.04037866649162347, 0.03835894097428538, 0.03475188179389721, 0.04349124254136505, 0.03989099391078499, 0.04468942919801522, 0.03964988211858089, 0.03846351762343003, 0.0314278840609451]"
4264,"[0.04091678206939908, 0.036357095408846574, 0.03788325222949673, 0.035864507520241284, 0.042043244355659315, 0.03935090125047058, 0.03918931111050683, 0.03644987936383082, 0.040084485494483846, 0.03723829438864368]"
4265,"[0.03619996577623186, 0.04305935844554576, 0.039015945038198385, 0.03747482381502598, 0.03840558759018442, 0.03784016969716719, 0.036425084438376665, 0.03362103568084973, 0.04177200833231509, 0.04127801378675511]"
4266,"[0.041123685939165266, 0.0466616548345451, 0.0352674835297726, 0.03334590030764584, 0.040796281285469194, 0.04448354424841139, 0.035636317586145494, 0.03435745739086504, 0.03426840659514496, 0.03905651616416295]"
4267,"[0.04417956455102401, 0.040057494804605964, 0.0441618397836423, 0.040288414683669505, 0.03376971030054432, 0.03678036495020476, 0.036961352613057996, 0.034975392208961176, 0.03482514087315236, 0.039078618613121674]"
4268,"[0.031111037478666392, 0.03966422008667414, 0.04195878880435466, 0.041411041402665605, 0.03968688401637421, 0.03855750838501615, 0.03606154173647358, 0.03904307604753321, 0.04241808497285682, 0.034824969075490486]"
4269,"[0.041311391708271694, 0.04055175738690009, 0.03910909376821603, 0.036572457041778694, 0.04447976662928432, 0.036004099855775684, 0.040533876942689395, 0.035860915038418706, 0.034962996373704924, 0.03532482063819398]"
4270,"[0.035990588628175724, 0.036761968731299, 0.03904727159732169, 0.04096253050403331, 0.03867676002541265, 0.03912048326839146, 0.04272776828814562, 0.03640159486575911, 0.037552691874604305, 0.037765718754419475]"
4271,"[0.03934549857237701, 0.04289950888612015, 0.038991776016851776, 0.04261836116852047, 0.03712774036405242, 0.040375982559814005, 0.03364013404233557, 0.04138135540513421, 0.030753119041256993, 0.03797087774795194]"
4272,"[0.038978156114645945, 0.032880870078239255, 0.038599686219638496, 0.04143709948547403, 0.040056465307873546, 0.03909184426390089, 0.03993930259301692, 0.03646910443843321, 0.03874014740359988, 0.038846203551538894]"
4273,"[0.04002930244959235, 0.043940437205785665, 0.03777014049683314, 0.037861363088157574, 0.03573286430003575, 0.0373221138894162, 0.03575245810669414, 0.039348506455243015, 0.03616560265184732, 0.04103320012825995]"
4274,"[0.04030909423794704, 0.04575872822898486, 0.036977176455201155, 0.040475783760619666, 0.034930937586370114, 0.04161391175536966, 0.03309050277636005, 0.038106822803624096, 0.03897798425003918, 0.034769142268274655]"
4275,"[0.04190014145670207, 0.035981024944117146, 0.037776202390705116, 0.032403823352076255, 0.03985033174317365, 0.04335322463056024, 0.03801434646871393, 0.03801256948211418, 0.03741264112267517, 0.04029356882637036]"
4276,"[0.037949714860159856, 0.03736765001804232, 0.03670422693556907, 0.0317558607006061, 0.04194971718909268, 0.04382133786018816, 0.04399910701912202, 0.03740342506481764, 0.03751705414158735, 0.03667249281289686]"
