,r2
7955,"[0.1908109345122122, 0.11021186422652873, 0.11516764006827918, 0.12470533201835099, 0.2030096055422247, 0.18261234610806598, 0.15260631565798066, 0.09017428514321923, 0.19895453331146284, 0.15478430789697173]"
7956,"[0.07145280156787204, 0.20607764955997054, 0.18901863284143106, 0.16326615113131204, 0.16051667374077327, 0.1914757274068698, 0.08323653652984586, 0.21588326966150773, 0.1042850428774793, 0.12407463791995788]"
7957,"[0.18973726193414253, 0.09346783052996477, 0.15354465523507443, 0.1365426468970522, 0.14987376041275546, 0.15376074075181667, 0.14773961145140269, 0.18957327159272708, 0.1388697061006945, 0.1659341807110466]"
7958,"[0.1535309557329153, 0.15345603536813268, 0.1813969800284405, 0.21652799808415835, 0.15647223366332985, 0.1001082402427802, 0.1648327853909275, 0.12715848134708974, 0.18859456465333369, 0.09979984885688187]"
7959,"[0.08067131337991951, 0.1360781239817821, 0.09130503759871966, 0.1424611775606267, 0.22716806564482828, 0.1624671062757711, 0.08999445163299757, 0.17890339809143563, 0.17822446792510782, 0.19698317218627148]"
7960,"[0.16492483063453145, 0.16986078050523645, 0.15522883633339069, 0.10501874732638716, 0.12872813027331687, 0.1595458030376402, 0.1821235916756475, 0.1823709784094536, 0.16220132026589285, 0.1383179692260107]"
7961,"[0.1672287550792697, 0.15021182343943462, 0.1512744319629411, 0.16519460315070567, 0.12448982790584295, 0.07844772781830878, 0.1802509456782363, 0.15072256457908195, 0.18690065333443295, 0.17521767287284928]"
7962,"[0.1731166959238537, 0.0868033214578724, 0.11640069339171011, 0.13968316097494116, 0.13959079798519491, 0.12485429844878893, 0.15750655752360754, 0.2017929619884703, 0.21941816588041274, 0.17508473385120948]"
7963,"[0.17634806629226674, 0.10601229607548357, 0.17464164616068745, 0.14098664937217287, 0.2052131912038775, 0.10211322290469882, 0.15306269973929876, 0.15999451490496452, 0.14273233413378472, 0.17682676431908984]"
7964,"[0.16318038672204171, 0.19863312157351776, 0.1596853327116271, 0.08676607064433395, 0.17640372245820524, 0.115654582657295, 0.16288626930704864, 0.15437469051775976, 0.1639304392039035, 0.14940131747880492]"
7965,"[0.12899373130729008, 0.18787800933626142, 0.14612603732085405, 0.11572877985009722, 0.14376879840944112, 0.17815469885357482, 0.19379482009249083, 0.11930076775967613, 0.15108245421802824, 0.182713751420868]"
7966,"[0.15470571379778453, 0.16225171555608897, 0.09928072237845187, 0.2035100440602451, 0.1619226877720239, 0.162558595184642, 0.16677428853169518, 0.11661987190436507, 0.17944565939539914, 0.1226652588921564]"
7967,"[0.11329368096493553, 0.16500550731491004, 0.1050271298548432, 0.08565741221541845, 0.16675353283446614, 0.16285830549067848, 0.172929647763565, 0.19884379946776964, 0.1856944161314389, 0.1777997997068066]"
7968,"[0.11558510358174523, 0.12016074941383226, 0.15550101658789794, 0.17440276712582337, 0.1656467522699191, 0.17354998448615022, 0.17769663333879027, 0.1351975738151996, 0.18204269151777852, 0.14282439235227917]"
7969,"[0.11952521730680954, 0.16803854215659475, 0.20540199977355922, 0.14298118500885004, 0.19616903353879012, 0.16593311977251668, 0.16171339215101632, 0.14866964032008745, 0.13237788334872125, 0.10813588565029686]"
7970,"[0.17441771003909246, 0.11680132013396105, 0.19284772519592208, 0.18652867045766097, 0.19549556045266436, 0.11915412952694149, 0.18327609441055492, 0.14452806480902436, 0.11499375394269151, 0.10890873815781665]"
7971,"[0.18406235193488096, 0.10062648693065868, 0.1612904496147879, 0.14588982394779393, 0.11800393007483467, 0.22947458346194805, 0.13780654771064982, 0.14424359870281345, 0.11581345890702122, 0.16425564438812768]"
7972,"[0.12859130914605166, 0.16159972417637158, 0.16544841003267818, 0.12459859911376159, 0.1382350095544247, 0.21784058661243633, 0.1368451212938846, 0.10584017333401186, 0.19597846272433006, 0.16063885098485498]"
7973,"[0.1265915833559349, 0.11483084049297321, 0.1647240724869513, 0.14544287210715523, 0.17174217045459272, 0.17958132001651606, 0.11383592135468623, 0.18689687922501563, 0.17579460608669717, 0.15999954931855986]"
7974,"[0.15801465513772817, 0.13970229282086777, 0.1409551530915456, 0.12600801313994392, 0.16610559959174587, 0.144197537432326, 0.13809187394786848, 0.18653571201936525, 0.1795948196953302, 0.16509739948687974]"
7975,"[0.11661560642424851, 0.12909291507888843, 0.15895123783528853, 0.18887881868831402, 0.1436917157635137, 0.19631119005082598, 0.15005277976813902, 0.17856616961306138, 0.17100215908138516, 0.10902451637475952]"
7976,"[0.1812757832315791, 0.16222627949784296, 0.161297457397924, 0.14777700012318773, 0.18531185920760707, 0.10888425693212056, 0.15874596217028136, 0.10986412124445788, 0.221829582360497, 0.10622667781893347]"
7977,"[0.135859290814209, 0.15986049509171518, 0.16054719966776676, 0.11858190624441323, 0.13537760450331704, 0.13561717140965168, 0.21933240200661508, 0.1670642938400363, 0.14566313253841778, 0.1701594185459443]"
7978,"[0.1567098477002371, 0.1544744621224916, 0.1263015772268049, 0.12134543353665728, 0.14621329151016627, 0.11027666577602802, 0.1717305537964925, 0.1582421328061101, 0.22760865463829028, 0.1403429596781789]"
7979,"[0.16609827296068957, 0.20274458500237957, 0.1765950746269498, 0.15422703325006293, 0.14320554504674354, 0.1365333477229026, 0.0600364850676548, 0.16204937080214743, 0.15314847677417098, 0.15538818006909338]"
7980,"[0.11672264919335007, 0.16275635990628567, 0.20900061135471115, 0.1776921305084982, 0.13104246696808008, 0.14270585167463679, 0.12659569360764378, 0.14441522193817258, 0.1544394446920978, 0.16220609010337383]"
7981,"[0.09856614204161529, 0.1360599692572857, 0.14549205750135297, 0.11797864238615552, 0.2423027982858743, 0.15582061009921655, 0.16051059181605332, 0.20518164076183598, 0.1654367025264477, 0.11382945451124182]"
7982,"[0.15265944915854357, 0.18772772897937617, 0.13768365924318893, 0.18147305059977936, 0.08645167578653001, 0.17023008113290894, 0.104160657922034, 0.1737856892790689, 0.15235427972536175, 0.15898277704275876]"
7983,"[0.17609242417545767, 0.14583406648263764, 0.1429679489310577, 0.18234241840044974, 0.1474492100630168, 0.12336552784319532, 0.1814209840320301, 0.15098834660988458, 0.0980273013139521, 0.17433655716292995]"
7984,"[0.169079121538957, 0.17153329994239175, 0.20234173016890034, 0.14806373591025446, 0.09250065800754892, 0.17466849655391992, 0.13721531184485558, 0.14579373826035125, 0.11985322630929796, 0.1839911960101468]"
7985,"[0.11088523609038203, 0.2051019226080325, 0.24408844980596, 0.21347270282540576, 0.13106138396770994, 0.14642883338983337, 0.2022979029327895, 0.16355411362824823, 0.059461752742392515, 0.06630741401961238]"
7986,"[0.18350911566413575, 0.08719233640535828, 0.14139174379940878, 0.13025455768475536, 0.18939650605375735, 0.12312731716068515, 0.1982476459910094, 0.1595800881822924, 0.1762941035378328, 0.1499174653856743]"
7987,"[0.22002174527986829, 0.1447096247244274, 0.19022212943708094, 0.1789055639867415, 0.11217130598684355, 0.147248333771836, 0.14241103997294424, 0.12142637549715851, 0.16021142427978763, 0.13604720613310817]"
7988,"[0.07570201689769473, 0.1645352989146307, 0.1048922186354222, 0.17635883650996098, 0.1817270131697445, 0.1728036668858265, 0.20795883866792908, 0.13095317462769485, 0.19123828058722459, 0.13490515825401683]"
7989,"[0.12676517273742505, 0.109220164452843, 0.1136789790109557, 0.2344794303235278, 0.15808685045851445, 0.1597846276823658, 0.15276757089824045, 0.14185684098284534, 0.16509366041419893, 0.17867249283376652]"
7990,"[0.18729436298340774, 0.21017184431793567, 0.12436788128369125, 0.11228793674762694, 0.17917798752011338, 0.1491589085175853, 0.15282059051621855, 0.14559472910255666, 0.14020691477959313, 0.13708397815665385]"
7991,"[0.14908130137185216, 0.1786262094106834, 0.11592364670065514, 0.15003011480231976, 0.14492699450218494, 0.144871415765642, 0.11444145990539334, 0.17030634988311566, 0.16737672480972177, 0.1797686765491774]"
7992,"[0.13233736927461237, 0.07773505582568485, 0.11817847121919467, 0.18385532032743312, 0.18756563561812134, 0.16695661746493362, 0.19400855224870694, 0.12822941268603816, 0.2401050893866783, 0.10752078398012777]"
7993,"[0.07971300591375052, 0.1470806216792767, 0.17166785894808145, 0.11767122551317222, 0.1782394230322265, 0.20139121836295826, 0.12531155658058213, 0.20319106519135866, 0.14994382742625767, 0.16373354564044496]"
7994,"[0.09749105510652356, 0.14400972022846548, 0.11817912735546343, 0.18903279543942453, 0.19103166424372364, 0.1544949355526264, 0.21996808029262882, 0.08993917654743189, 0.15117276217451991, 0.16915491396163995]"
7995,"[0.18113464749521246, 0.16098939483774988, 0.13589521857619047, 0.17591511984011232, 0.20416197979212125, 0.19219324965890183, 0.15609326218692177, 0.08899871514447355, 0.16817393942902914, 0.07933595162917018]"
7996,"[0.20125351090535293, 0.17588079295391357, 0.11717507458878851, 0.051158034033877975, 0.18215450703405256, 0.1668592682851986, 0.14354747492702913, 0.13820028304643828, 0.20260605564223733, 0.15081401801075167]"
7997,"[0.15083241131422398, 0.1567298391878046, 0.20892898201056087, 0.10505911183843009, 0.12485718852810734, 0.1717330907928084, 0.17526318538569696, 0.15392875739295486, 0.16614814121499588, 0.12018497416102025]"
7998,"[0.1564579467062357, 0.18565241022341517, 0.1254262249849727, 0.10431900943317085, 0.20420633087823048, 0.19120624286739685, 0.2042258009428578, 0.10650456363781291, 0.17659924558869566, 0.08247869598049973]"
7999,"[0.11756874197318756, 0.184734409430224, 0.14707210806427984, 0.14784136078575005, 0.17833777849767218, 0.1075466599690742, 0.16606643511048536, 0.12568759974413168, 0.12936600429165335, 0.2291737520527728]"
8000,"[0.164059176891589, 0.09906962058157287, 0.1833126055233847, 0.19083309177764152, 0.13254947966464192, 0.14232526210937468, 0.16380517322161758, 0.138636258693574, 0.16727194332930906, 0.16281801433546872]"
8001,"[0.19918838563318086, 0.15100687607306562, 0.1365663670548779, 0.1754033317604362, 0.1959562431050078, 0.13461777419331322, 0.13198239599107642, 0.16969917223354447, 0.11518076121728582, 0.12688668852224405]"
8002,"[0.12013253878869246, 0.09542026392689884, 0.18864133057379007, 0.12679844616171443, 0.16589009947938826, 0.20711845432281328, 0.20307698211063951, 0.1334227911293081, 0.1803974761018391, 0.11434134339508073]"
8003,"[0.18127841679824597, 0.13556563995380155, 0.133879727368587, 0.14745045478859153, 0.14713392199627628, 0.18748664364122114, 0.20336699018294313, 0.07013703796091386, 0.17032621361072908, 0.1604190491919142]"
8004,"[0.126269016497221, 0.13224647142840595, 0.17854953485970715, 0.1299644799438594, 0.1530475147602839, 0.19185775280965944, 0.07084504209872344, 0.18108702154305556, 0.17017826205325748, 0.1803493535864109]"
8005,"[0.14848814664519605, 0.15701049699335778, 0.19604409720970895, 0.165048349705199, 0.1320348733894633, 0.05549198080673834, 0.11361345002301615, 0.2033230740927613, 0.15297865478210182, 0.19565067447566653]"
8006,"[0.15283943189284943, 0.2266962363383811, 0.12727943553232068, 0.14393616510923213, 0.201918164707089, 0.18139894092390352, 0.10982036503865888, 0.13188491992888196, 0.10955794937672159, 0.1279414349307667]"
8007,"[0.1563173917988181, 0.14924789939810368, 0.17406066579922486, 0.19186631703584955, 0.1440921975308923, 0.1497000210392465, 0.1621320426191981, 0.11579494169458615, 0.11984237648807117, 0.16620967763949712]"
8008,"[0.15320160168972374, 0.158857131574482, 0.15100542355677105, 0.13557535489401984, 0.168326562874076, 0.1808778772617886, 0.18736594349982172, 0.10519444339321582, 0.15492085248221854, 0.13182563861595287]"
8009,"[0.18618575082044375, 0.12631191073167936, 0.11964152475729972, 0.12908517993251223, 0.11348245226450815, 0.1700436325798218, 0.11420737312289186, 0.23397411650452238, 0.1412597230891659, 0.18296922188055142]"
8010,"[0.23606097408529503, 0.1845699703989433, 0.20871789750776537, 0.06855160932790727, 0.12596390843373828, 0.1383032071247272, 0.13248819206347673, 0.16792184953748202, 0.12550969934372358, 0.1361404753771227]"
8011,"[0.21739197998357995, 0.09684183138899216, 0.12262566455920598, 0.16870723929013254, 0.16129446902505118, 0.18015178519835728, 0.1984497676514524, 0.08008417555835734, 0.08006797915352826, 0.202998104052166]"
8012,"[0.1664903884608846, 0.1506770316922279, 0.17912252986182564, 0.15656474543977816, 0.12946547854333046, 0.1626202087677071, 0.1972139390796247, 0.10778510696717192, 0.19054941459691166, 0.10759147346410047]"
8013,"[0.0888657866721757, 0.14351475316148865, 0.16932690286027796, 0.1518761061114804, 0.20823874716984336, 0.13081477195875357, 0.231074448872838, 0.14244588834144578, 0.1481762100257218, 0.1206146195964326]"
8014,"[0.10160108929972289, 0.11640825470315486, 0.1713298616189013, 0.1391948475098974, 0.1538677491809637, 0.1600716162804322, 0.2220584953334186, 0.10243773964512404, 0.19819639184126636, 0.16435510022527822]"
8015,"[0.09771319708851922, 0.1897991366468874, 0.22647738913274695, 0.19843324161712927, 0.16604954565678098, 0.07317863986182904, 0.09510458260238874, 0.16055011646794048, 0.15421577107952855, 0.17302363776432628]"
8016,"[0.15828169757272637, 0.16792953940543898, 0.20165182034371498, 0.18036008970443596, 0.1497640683114685, 0.1691439546553749, 0.11509633708844436, 0.13594570285942686, 0.14146049090437252, 0.12552472220242394]"
8017,"[0.14190845413722153, 0.21493299370789398, 0.18029203302172658, 0.12754689962238375, 0.20880972074169946, 0.13211875162031828, 0.1072306269379677, 0.1336101836485789, 0.12126623384704138, 0.16250693398495974]"
8018,"[0.21596659803600138, 0.13700780761882247, 0.12785853419016813, 0.08581456000279386, 0.1966025273228842, 0.11493630806936528, 0.155520680446544, 0.18703063653576812, 0.2191364978386251, 0.10125022791811022]"
8019,"[0.1374050692018356, 0.1459722556952161, 0.1726501607462847, 0.14273163621102258, 0.09831463608163171, 0.15140129471662522, 0.21313255702003142, 0.16400143645665555, 0.15465232336376789, 0.16143154376809732]"
8020,"[0.12983249600669222, 0.16271424724082073, 0.2462589032147483, 0.13468648574966813, 0.15963396495685722, 0.1197956262856501, 0.16459859487569173, 0.1992502159540056, 0.09743650314741459, 0.12973883116080975]"
8021,"[0.1505559683518406, 0.059154710277273925, 0.11175271109869034, 0.217980164156384, 0.18823627486404337, 0.23187919044384497, 0.14172837116944836, 0.1359611323654859, 0.13434095371736587, 0.16807913879096859]"
8022,"[0.14976580336970746, 0.1417655045944819, 0.16365165317511166, 0.16598540548714902, 0.07616124856741047, 0.14986991751328227, 0.1585191418784644, 0.1906605786772606, 0.15410647094047725, 0.18449246613306702]"
8023,"[0.11955567501630682, 0.14311262873532304, 0.1420559977785728, 0.20282800576970328, 0.17734324196944484, 0.22185684868863886, 0.18666021758236906, 0.11879104220757675, 0.1043233738205871, 0.11876719008699221]"
8024,"[0.15773395807316515, 0.18910743535062668, 0.15039239138357496, 0.11919813558624492, 0.15733212671138797, 0.1903619880631895, 0.15070361767049567, 0.13712759531019436, 0.1936167375347707, 0.09545371929827895]"
8025,"[0.15126276439819952, 0.1887590138667341, 0.13294694835584464, 0.1345243998814497, 0.16402832401753786, 0.12430999870551096, 0.16632267403282086, 0.17895196837290483, 0.20821260803674024, 0.08276808035436678]"
8026,"[0.1197878537740974, 0.20362465270018415, 0.08056667401735573, 0.16860319263349577, 0.16015267091888508, 0.14322920319953958, 0.12129407650236956, 0.22070161322002935, 0.14070866737851861, 0.1517453979421144]"
8027,"[0.15545556198610855, 0.2631833587806276, 0.17598102760830914, 0.1609765735903973, 0.12146474434215426, 0.10468677152448735, 0.10986046558501317, 0.14159667069390558, 0.15266630364096612, 0.15464033269927768]"
8028,"[0.16524199889923508, 0.14658487157504618, 0.1728026811850475, 0.11184095504542546, 0.15185137632238843, 0.14418168558354127, 0.16843280581291675, 0.19198444384660895, 0.1353368715820169, 0.1509105725955302]"
8029,"[0.14655434580818916, 0.10909235760648983, 0.15908397757764947, 0.1944957078357079, 0.13017282131414343, 0.18331485167106953, 0.10668514829187448, 0.18697501646349468, 0.13737298506108553, 0.18071745064779676]"
8030,"[0.16157477631914086, 0.1387174956915881, 0.13496341116889177, 0.1986967521076467, 0.18323955185377427, 0.1506152690182534, 0.1290670464277366, 0.1349029296392974, 0.1726818302561549, 0.14939818854856224]"
8031,"[0.08601328766375649, 0.19211909896963353, 0.11285303710926942, 0.15473071197620802, 0.19660516011118823, 0.1732021245659794, 0.13418223461702128, 0.12483559526838772, 0.19677134405820274, 0.15786995110593505]"
8032,"[0.13129422906035193, 0.19539672859747448, 0.14704179578510457, 0.1288750077190831, 0.2071371997124153, 0.15064535521578593, 0.12256894462724377, 0.10962138725513115, 0.18773270769095396, 0.16462390215656753]"
8033,"[0.13971295442994558, 0.17864006034242863, 0.18900921925169245, 0.1455681274964178, 0.14498169751042345, 0.16574869696971517, 0.1804130971097314, 0.077106740190237, 0.22851697067141596, 0.08677329157085933]"
8034,"[0.19552473054107777, 0.11148279630042568, 0.1568300512564912, 0.11704517974956918, 0.14839092936089404, 0.1746425024068211, 0.15582622239641042, 0.11374360363033764, 0.18110006100263587, 0.1725893373773859]"
8035,"[0.13152907475567888, 0.20755782594666883, 0.18803367913513125, 0.08402375564961673, 0.19400857076215905, 0.13124413653042888, 0.19702248466885686, 0.12514502145124584, 0.11906678064181331, 0.1505464326746898]"
8036,"[0.13067695548208413, 0.18462944661576275, 0.15630082149126634, 0.16543838706921477, 0.14978978154394107, 0.13883294600793716, 0.132208215684686, 0.17763612464808431, 0.132610989512025, 0.18281475196604924]"
8037,"[0.1470750853399999, 0.1290937313096453, 0.14954689296234136, 0.11876099927141115, 0.1638059068585378, 0.14448845422841017, 0.19043924559764747, 0.137410564442211, 0.2148559022218226, 0.1464938423783343]"
8038,"[0.18562249557377652, 0.12362046221097223, 0.11964172845457954, 0.1818006820219441, 0.17786908859177764, 0.029838040769047836, 0.11664259781562558, 0.22404134398737596, 0.1668720008393635, 0.17868854132208978]"
8039,"[0.18503536311944735, 0.17752337367781534, 0.16074321809201764, 0.15257374695555637, 0.16623946971143833, 0.09183516416040627, 0.17062741688839855, 0.12135194104170688, 0.19359601857368913, 0.11542248935284805]"
8040,"[0.11174502144668685, 0.16593655537576246, 0.1530521473490012, 0.2089097203564776, 0.1434871223197176, 0.1835887795197806, 0.1678455763790968, 0.11549883574844366, 0.17705317150283562, 0.11871080823231217]"
8041,"[0.10371039732850651, 0.14883986440961705, 0.12188186916758958, 0.15853560338905792, 0.17516857604818048, 0.18651971430065406, 0.14721109500139784, 0.15565801685782676, 0.19683653998724648, 0.1436969616112721]"
8042,"[0.17235567567723986, 0.1487111540348297, 0.11989054932335141, 0.1697149996418016, 0.15075489516769658, 0.17459658039641013, 0.08830522261055818, 0.1447085513081593, 0.16390254120686176, 0.18706891217327526]"
8043,"[0.11592568617931176, 0.19079337933014984, 0.20758578129659422, 0.16238883262952175, 0.14417066458975614, 0.12737802850326008, 0.17072043845410656, 0.17639986432610255, 0.1400314322720546, 0.10624400783193555]"
8044,"[0.11619029647236823, 0.16682636463603395, 0.17815162556101993, 0.1677697890953962, 0.08738560574453358, 0.1654143253954823, 0.14915882750282894, 0.1874258817298341, 0.11037930133009555, 0.2117158112063865]"
8045,"[0.1445210530031279, 0.141775555374833, 0.1579692703630463, 0.1254611163716265, 0.19035410677219677, 0.18992844699681732, 0.1425672260739237, 0.17866448499441934, 0.11726662436191049, 0.16080839274731717]"
8046,"[0.09335331564043192, 0.12440017994941133, 0.15053496871645677, 0.1348422643487036, 0.17005026707001847, 0.21441545745895518, 0.1296407902714749, 0.16939939492415956, 0.18314706624078314, 0.15608546079359698]"
8047,"[0.09811698604656782, 0.16918399837336218, 0.16733539554885213, 0.19121427131479873, 0.17996927776390514, 0.1465150179771133, 0.09633045369143578, 0.1316060678801897, 0.18658699135360135, 0.1748010565488627]"
8048,"[0.17892195984476023, 0.14915936711783628, 0.13176638954190223, 0.15585219148990104, 0.15394949259078372, 0.1428845781320085, 0.17318757646782557, 0.17430586859514996, 0.12262600907927224, 0.15674092382683558]"
8049,"[0.2107789880213492, 0.1488798479339768, 0.09202029094811459, 0.11874754549290223, 0.1493033389458871, 0.19159662749525475, 0.15856046523649925, 0.16143128340868385, 0.11915784389040729, 0.1775653409362944]"
8050,"[0.0712619916852002, 0.13252465431879334, 0.21019127078326028, 0.1540859620209245, 0.12114179148000637, 0.15663399550972923, 0.17882340035287458, 0.18823974330749838, 0.2030501125930544, 0.13746766791789933]"
8051,"[0.13621461337426766, 0.11579791615306878, 0.16228253484360744, 0.1712370972334336, 0.12126632868668896, 0.15835242730324495, 0.15397539759599, 0.19379854103994976, 0.22348259041195107, 0.11208612399713969]"
8052,"[0.12441123455452285, 0.08533857764565955, 0.13455668131042187, 0.16898074741855518, 0.14986384135597486, 0.15623952087777038, 0.11186870101809665, 0.16440760834311463, 0.24062012141420352, 0.1874599382774772]"
8053,"[0.18456322754265786, 0.21645824648218293, 0.1764757796908426, 0.15720593714198505, 0.13438475039823206, 0.17003770141277375, 0.17546627959582806, 0.09526618433090961, 0.131286781396586, 0.08140783171168797]"
8054,"[0.08609979321787753, 0.18471608035079623, 0.1373304588377311, 0.21928794885082314, 0.14820331107417395, 0.08590480076425056, 0.16279425208451248, 0.1545589448562159, 0.17504526179839786, 0.17451137242953318]"
8055,"[0.16136745864367152, 0.19573655067179396, 0.12149647169614397, 0.1404226586281605, 0.07617053748760616, 0.1980236246743846, 0.16549239030546958, 0.18763308723991612, 0.1670459373931883, 0.11898161110510752]"
8056,"[0.21845632507126078, 0.22192401547089902, 0.19371013654098057, 0.14091148759639782, 0.16763422179423138, 0.16110260040782587, 0.11143138685366738, 0.10417499871048874, 0.11882306968984258, 0.10017225475621816]"
8057,"[0.16582424531896955, 0.1636851790847379, 0.14725534015250896, 0.1340308936673743, 0.1266946155382791, 0.14489229685921812, 0.1227209261376403, 0.17008977363343114, 0.16266105953929355, 0.18204077059456547]"
8058,"[0.16168242712252434, 0.13373001403084728, 0.18193547176678893, 0.1898241257220652, 0.1329250889999144, 0.1859002193976661, 0.16978993248229002, 0.07956944935270893, 0.17035993823010998, 0.126817675272913]"
8059,"[0.08385624632839361, 0.19143068401013807, 0.13181712404625479, 0.10903049899411577, 0.16065202968573522, 0.19943038700892746, 0.17622025936873298, 0.14816509865895455, 0.19692107710655393, 0.1573229311616492]"
8060,"[0.12230632261806362, 0.1909845234231753, 0.11141017637397421, 0.16766691669848088, 0.16149248286003615, 0.14059599305075787, 0.12953416662092676, 0.17509758292242772, 0.159500175959153, 0.1826137636876124]"
8061,"[0.17776573012822172, 0.1376305907990033, 0.1651187062748175, 0.1347109069254504, 0.13447936758487344, 0.1509878820052606, 0.17193214406376078, 0.14122150618335583, 0.15099947406514636, 0.16186733553790555]"
8062,"[0.2094733252214126, 0.118677502605532, 0.07843559900456132, 0.18571829050399757, 0.12779267830688812, 0.14032248074388742, 0.12482756108095006, 0.2010213678656334, 0.18105022467509413, 0.17832651836269764]"
8063,"[0.1598225755684345, 0.1562271521108778, 0.14282567502765242, 0.15268048005031043, 0.17526516478463328, 0.16286330398354643, 0.14489182631751985, 0.182665122778239, 0.06769788226628248, 0.20614577056344918]"
8064,"[0.13092431610095068, 0.11736236827401014, 0.10552751117357884, 0.22309802689728442, 0.17915162609359725, 0.14611326554370963, 0.11883783979851925, 0.12704297355333616, 0.201645196471835, 0.18628746028187038]"
8065,"[0.17876970503778822, 0.1614158312954217, 0.12211002324733533, 0.15547887098264535, 0.16148740993050015, 0.23483503532221506, 0.09092570135610312, 0.13826315020073343, 0.13610721678850357, 0.1600526194523475]"
8066,"[0.17698772322475242, 0.21480561637341478, 0.11424087092990964, 0.19710992748449685, 0.21609687009597534, 0.09774567288787583, 0.14647287692757904, 0.14275972437022677, 0.12589427011348986, 0.0925864304546199]"
8067,"[0.21207071578744596, 0.14047164073218532, 0.15103554235849914, 0.11781395496652436, 0.13493803772289625, 0.21148904633365984, 0.1177431606555821, 0.16273551845892886, 0.12920465162359462, 0.16602030961612246]"
8068,"[0.22368305285864565, 0.13734417134322485, 0.15131516235405584, 0.08996318952690241, 0.11650309966890804, 0.1327349477451436, 0.180093930974911, 0.19130840894539547, 0.15825859952569554, 0.16494185624110236]"
8069,"[0.1816156658693856, 0.17708550114369048, 0.16893696503452882, 0.15908701229351607, 0.08563398413085488, 0.1857845562658469, 0.09974608118426909, 0.1499094668690727, 0.17530907577361055, 0.15728416398861844]"
8070,"[0.1471409332238478, 0.1433071135546572, 0.1581196595881068, 0.158256908341195, 0.16655826104522853, 0.15088274099524157, 0.20637468070227394, 0.16868853894081826, 0.10812921254585006, 0.13291330579293925]"
8071,"[0.15093773063112836, 0.11400715406433692, 0.20970470411565656, 0.14815690100435486, 0.1834832142817271, 0.12668339624906166, 0.12040606860588177, 0.09815724876249754, 0.16373866232168877, 0.21227870375709756]"
8072,"[0.14572556976171913, 0.1088551858479605, 0.15600294066662557, 0.1344891538183861, 0.1829175826304812, 0.1691864331107219, 0.221315078208983, 0.15213515690469992, 0.09291064976358587, 0.1504939501201068]"
8073,"[0.1673940821493689, 0.18719174562006402, 0.12388493848598059, 0.14874956665019867, 0.17506660273748098, 0.1211502138436984, 0.168804926977551, 0.12581526436484392, 0.13413747570435441, 0.17172756203968387]"
8074,"[0.1404183628812733, 0.16653053399464002, 0.10895892930247719, 0.2298468184570004, 0.148400716325519, 0.1055190715875216, 0.1915401633221706, 0.18299247660691265, 0.10494992532519076, 0.15608614441864943]"
8075,"[0.2486107214199217, 0.1579803135580441, 0.16947936158464882, 0.13925364861355993, 0.08965043560988972, 0.13467424142503814, 0.1144298088491622, 0.14322356263407943, 0.17583223973981277, 0.13630044501734428]"
8076,"[0.15975126373296844, 0.1380541436338132, 0.12794149971948576, 0.16650241886192674, 0.13248509143704212, 0.10604016678273975, 0.1555117559376974, 0.1989489667362634, 0.1865251255125624, 0.16663758346982216]"
8077,"[0.14250651577778473, 0.20076424354546862, 0.16565155262231412, 0.20744689513933423, 0.10687550489729858, 0.15471402594308903, 0.13495364502631202, 0.13944505100772542, 0.14529422878718357, 0.13868972031075366]"
8078,"[0.1704445047067511, 0.16734147709762326, 0.11912786081119553, 0.11586382572364118, 0.08707631643564173, 0.14987962860408788, 0.12529724339451842, 0.1787069960773915, 0.2231718724307311, 0.18203248273630446]"
8079,"[0.14591061413220785, 0.08912482626808249, 0.20250500379717307, 0.21486451294788378, 0.1485308432254011, 0.12022781572535235, 0.11821236970431459, 0.14326812378885134, 0.1356896860071547, 0.1951402461418994]"
8080,"[0.15765929732002093, 0.21073889049455785, 0.07542172626223609, 0.12285576659691899, 0.1170994079395179, 0.12004260838862013, 0.1992246771780799, 0.19685318482033176, 0.1738406856302951, 0.1571936214510231]"
8081,"[0.18046486308577492, 0.13539197450215879, 0.14442401735645172, 0.18450649637476746, 0.17090401526480004, 0.13157104588261892, 0.11143459467300043, 0.19612111465434945, 0.13140165536598203, 0.13727324082153458]"
8082,"[0.1287119683636211, 0.17145820033162795, 0.20131736338836737, 0.20503148221773104, 0.15199015962818607, 0.08418172706522031, 0.14106500206090566, 0.1542996687918612, 0.10922177674489797, 0.18067078153160876]"
8083,"[0.15438081015414318, 0.1568954729596087, 0.2063535732840861, 0.1281008124356483, 0.15746310128391305, 0.18302367481210957, 0.0474218565113822, 0.16197023980715897, 0.16068455594701248, 0.16166719788591521]"
8084,"[0.1870683858018738, 0.1452359692194708, 0.1634716576625056, 0.14733716331528823, 0.1637460501878215, 0.08644211029947058, 0.1165937906804293, 0.1708511319945507, 0.1748701703754636, 0.1822880705534019]"
8085,"[0.10801869861916913, 0.13332237420632864, 0.1109503737227081, 0.1912910575279162, 0.1233799744496108, 0.2102402911435114, 0.17033027962409197, 0.2068524318205348, 0.14455468366592927, 0.13449254734792393]"
8086,"[0.1472428456167849, 0.14822481845400481, 0.16094068759159175, 0.13136026284280422, 0.18920332537269668, 0.15103207546437325, 0.1747301358801039, 0.1545935846413502, 0.11492114971338885, 0.15821856586111183]"
