,r2
133,"[0.18506979135770663, 0.2197745803296688, 0.1489260758742612, 0.16081492314397916, 0.14404230832428644, 0.26780275007778065, 0.15367763263782452, 0.19636704660512871, 0.10328214015209036, 0.16105501066303818]"
134,"[0.17107080197647062, 0.20197469259011858, 0.149152226938582, 0.135483711250597, 0.19212264373682963, 0.13930628904099385, 0.19921879621350302, 0.17079989100633863, 0.16469611254742078, 0.20170562006888504]"
135,"[0.13704561471522847, 0.153936517081251, 0.19320207812403556, 0.16106972589172963, 0.1706270129288313, 0.17726703599547544, 0.1437494868783049, 0.16002734888795145, 0.23518673007293311, 0.19287557605556827]"
136,"[0.11940849696453215, 0.12766439479112646, 0.15162188290646972, 0.17374955527780744, 0.17132311029029423, 0.1864764904845404, 0.17824499841133168, 0.20891715941401123, 0.23441364226396588, 0.18160462044813963]"
137,"[0.22179083986831505, 0.26265088332533193, 0.1917908019040674, 0.12577355363301002, 0.15084972311918665, 0.1055763748871894, 0.11395343158583382, 0.13587416671714359, 0.15290674903109758, 0.25919358589755703]"
138,"[0.11862673132824342, 0.20752909537248032, 0.11343808830505686, 0.14981364136737585, 0.09741143328209945, 0.2431994105864972, 0.18568443052769434, 0.155003108381069, 0.2678111954241703, 0.17919000462555956]"
139,"[0.2310717942217525, 0.16640054462799048, 0.2306770079654109, 0.18323121248853902, 0.1654764021958317, 0.1508002013969778, 0.15292732702705647, 0.2061872275093668, 0.08693763803005417, 0.15249566758096]"
140,"[0.14837231117454075, 0.12181453059995628, 0.1616299742832582, 0.20455600074706637, 0.21979376257250838, 0.18199679810022096, 0.21951189509352909, 0.12839843178415222, 0.1811690240329622, 0.16376400353117815]"
141,"[0.15547992723987236, 0.16149121240434905, 0.18234699665230847, 0.18874378550310422, 0.2080085986300435, 0.12193459201380397, 0.13443705203272638, 0.21296381571860534, 0.21538452933218888, 0.1481639112186809]"
142,"[0.16299101199853083, 0.1641087707879808, 0.2093467051246467, 0.21594058690976337, 0.19479440480765298, 0.19107403282531055, 0.17526437682684182, 0.13059465556153593, 0.09739179375806872, 0.1888613054340017]"
143,"[0.2001859969968579, 0.19394625527754972, 0.15212649669418377, 0.1985907299132098, 0.15981945878758008, 0.1385188921442052, 0.22796214291810446, 0.1670766556252894, 0.12392705944250326, 0.17441172487304102]"
144,"[0.16930303383268797, 0.1179823780176088, 0.2116686228945721, 0.1453547878714122, 0.10597701203838561, 0.15646633598875415, 0.19721366439713106, 0.18604551723060747, 0.17900332586810597, 0.2593321279631138]"
145,"[0.20849421378067212, 0.23507342443749935, 0.16486690360354994, 0.11627608502299491, 0.13309512164801973, 0.17318985148902644, 0.1313353058029052, 0.1676457930264973, 0.2395883393321253, 0.1537095736238474]"
146,"[0.11845420492943537, 0.13777231468960793, 0.18134332349043047, 0.18619094328662034, 0.19349551356364958, 0.1696418125610205, 0.21309022946678824, 0.22777416606143797, 0.11890132066020265, 0.18491820369953704]"
147,"[0.1650912519222546, 0.19321384651037665, 0.16584429056272276, 0.11306806125223756, 0.16010337505325967, 0.14332515464570994, 0.19697577150322265, 0.13369412196523445, 0.22322011800506458, 0.24219827970755958]"
148,"[0.1656881246434977, 0.230300485170862, 0.09938111762607504, 0.17111685505881724, 0.17022793519640345, 0.20273013608073065, 0.1851759599331636, 0.16082273211678222, 0.1574132810059483, 0.18426121449745203]"
149,"[0.14839688644214954, 0.2232703285873433, 0.14943454920418697, 0.18293099327887508, 0.20566281962019173, 0.1846003314837149, 0.14173590442403317, 0.1361956056523279, 0.237193937255477, 0.124717461426197]"
150,"[0.19545279849836172, 0.15103722518826268, 0.21589781377250206, 0.1564319497227813, 0.18799709918135055, 0.13458380940836911, 0.1901023529906425, 0.20312446803340434, 0.1735987171575839, 0.12064374054845106]"
151,"[0.17616833703994983, 0.201697934257292, 0.15298651647280737, 0.1480775348073805, 0.23006615397334917, 0.18267334255219536, 0.13258708255375629, 0.15507833669519766, 0.13953617846336186, 0.20488649738471065]"
152,"[0.16229631673188727, 0.1745668357661121, 0.14856968399662862, 0.17621577695591528, 0.14342395254190832, 0.2302064645979479, 0.12234021957800734, 0.15269799938923023, 0.21072594813998913, 0.19347341768032]"
153,"[0.13520171660531477, 0.17808034042441345, 0.1987470107672441, 0.1509348815411624, 0.18032325542411187, 0.16218571340186982, 0.1404440387646686, 0.17300742175082096, 0.18349706126997956, 0.22966707153865706]"
154,"[0.15893568435862426, 0.152135260812988, 0.19353600239204227, 0.1842146254199747, 0.1380652852151253, 0.1931590880416143, 0.19624842397683817, 0.21353064323469273, 0.16768773122461234, 0.1416592304697628]"
155,"[0.19877887552007922, 0.17695454821706535, 0.1282194604238862, 0.16059588507907718, 0.17281424621548547, 0.1542568057728343, 0.224336231267786, 0.14521708733759886, 0.1815078562564303, 0.1829816126629148]"
156,"[0.1915479949691452, 0.11936366629207884, 0.19783494581948258, 0.16790809246603422, 0.17319987133851378, 0.151298530710814, 0.18743663953847522, 0.1754478275578849, 0.20092673055123922, 0.1689086519320686]"
157,"[0.14792716465978917, 0.16937449602852683, 0.12305878865267927, 0.18551893327070101, 0.2726850985272433, 0.12448646593299406, 0.15740386046128063, 0.12930369338315606, 0.24006732776517692, 0.17592108822539798]"
158,"[0.16177143379062064, 0.20495499234274994, 0.2803587575520685, 0.12328696925101934, 0.1482446612890982, 0.1488644471764885, 0.15966999381792268, 0.22533881565860914, 0.12072168690866947, 0.14391141764967064]"
159,"[0.14597712294101384, 0.1534924886997986, 0.20235438845096643, 0.2029832361854531, 0.20599485568082132, 0.20051081527531212, 0.15878032368268513, 0.13945614381539928, 0.16008220415365182, 0.16137235307154785]"
160,"[0.17233658709277466, 0.18512055816808592, 0.22364158079316088, 0.14818310307910032, 0.17812316797445782, 0.13607242431719901, 0.13393810395450345, 0.18413729259284328, 0.17143557565855916, 0.19573137595228862]"
161,"[0.1843885345548698, 0.19201311429875667, 0.21248460855860674, 0.1814291478613289, 0.1803545173543687, 0.13604462226052894, 0.12550043001615496, 0.1871017398112651, 0.195449452219301, 0.13623104651152718]"
162,"[0.12524896786414175, 0.22645144459465893, 0.19832974380751744, 0.1366053672688733, 0.16185246177713875, 0.1456394630622977, 0.1888165487039436, 0.1506076437422612, 0.21626147798725037, 0.19188166587428068]"
163,"[0.17887455093939209, 0.15921387494776307, 0.15674812110549685, 0.2024215271316484, 0.17408724961174282, 0.11273828021309928, 0.1664313599153301, 0.15438213556738156, 0.23799687770303102, 0.19529622145847725]"
164,"[0.17680098544456024, 0.17941419534551528, 0.14834625739597218, 0.19810704074990426, 0.1627210640944341, 0.15578298661696866, 0.22953591282990804, 0.1462783116230475, 0.14438146294724474, 0.19914574955548126]"
165,"[0.21945990877076937, 0.19074342366113395, 0.11784064274988404, 0.17351032153505785, 0.2060263124495273, 0.19712369550008324, 0.17167168400291044, 0.1581508635459058, 0.12803586595044725, 0.16697269194756215]"
166,"[0.20358301320938732, 0.17926562201804352, 0.24126398322363662, 0.1745279052878359, 0.15944880998542577, 0.13199872953919534, 0.1404594876103391, 0.17572878369328815, 0.1765140229898411, 0.1504719967211523]"
167,"[0.17221742379919447, 0.1829993111492294, 0.14296571610974895, 0.16702133942042507, 0.17868491248289275, 0.15449261849059404, 0.20820004502619816, 0.21225962780238394, 0.17166449835831765, 0.13737637312367557]"
168,"[0.20799673684651, 0.22732316621044824, 0.16819641770387472, 0.18866287659347292, 0.13074260047944364, 0.19625232795424485, 0.17192695059129315, 0.18055458893323806, 0.10530656337633837, 0.14165243914156023]"
169,"[0.13572377210548703, 0.19154655015724908, 0.17130203038170744, 0.2076474685660965, 0.15888369591157114, 0.2290654385684393, 0.17033273966916862, 0.1668731702020938, 0.12158447521416116, 0.17052060360532317]"
170,"[0.1618326467959431, 0.2030360528417421, 0.17634250991206035, 0.15309418780453277, 0.20977917347051778, 0.1920085674468024, 0.10531546307178286, 0.19160386044318933, 0.18701679980888086, 0.1590169744116966]"
171,"[0.1751594014419977, 0.19652129435737897, 0.14028807164462254, 0.1790222684577708, 0.24869959387188068, 0.21880051066122874, 0.15220806262035036, 0.11619558960348852, 0.15415928859336614, 0.1466367825950724]"
172,"[0.10461249778210435, 0.18787883060679544, 0.1635895910855466, 0.21159727351398538, 0.14907667543481995, 0.1339731179017184, 0.20236445662767266, 0.18384427659473657, 0.1576343983988272, 0.23686611105248112]"
173,"[0.18773661994638768, 0.17349789018405248, 0.23023795091485988, 0.2191618392859922, 0.17633247857620216, 0.19994040526250223, 0.15900791986845775, 0.1525230016103971, 0.1453573409923581, 0.08834589156100359]"
174,"[0.1678143481137273, 0.13021413158506334, 0.12117828596046742, 0.20188269555315463, 0.21542640309077166, 0.1718211968571256, 0.1951905052306323, 0.15692833319378996, 0.21383832438973338, 0.15726142782942298]"
175,"[0.1798989621231023, 0.16297364624972188, 0.19496507373623262, 0.16876731522014288, 0.16882293894522027, 0.18902120167740166, 0.17845626742840814, 0.1479757484952412, 0.18948034919387335, 0.1552932845421816]"
176,"[0.13329084007203618, 0.21684690144972374, 0.1468590509293496, 0.1362755410918357, 0.21974301197577917, 0.12012006577979173, 0.1667347463099862, 0.16251069218209313, 0.2434461324819983, 0.1807436189165187]"
177,"[0.1736517846310055, 0.22672414559138687, 0.16969892656917684, 0.2361587083440425, 0.12880978597608383, 0.2159965933838539, 0.1234474159015666, 0.16360292792168285, 0.14389252452597323, 0.15878132188021699]"
178,"[0.14216524863881863, 0.23462001886970263, 0.20199688577922748, 0.1501630404170976, 0.09131850220784266, 0.18429564673031174, 0.18400175257107942, 0.20576845216564765, 0.157909050526839, 0.17331484475225623]"
179,"[0.1543633143184664, 0.13937831613571483, 0.172317538832222, 0.12738410185642757, 0.143818265479293, 0.166983032004134, 0.2165305024668286, 0.1923955206131862, 0.2016366375608294, 0.216540414112112]"
180,"[0.18185754751369054, 0.23038284726307912, 0.18713691301202706, 0.23775391333560425, 0.11559364550655404, 0.12351347530499945, 0.19623307272789958, 0.1391443740621009, 0.12261327889499674, 0.18171234171128836]"
181,"[0.18058392138570778, 0.20801749918456502, 0.22577092990387926, 0.1370766458133389, 0.14538460646621865, 0.19524739237480437, 0.1169052535083761, 0.18054179470581633, 0.18119483262780944, 0.15140920635118826]"
182,"[0.18472073383025456, 0.18304712534338186, 0.18989478303338458, 0.159143013825233, 0.18027865535235066, 0.14516596139019233, 0.17801188018063863, 0.11375390232851146, 0.20556051485116278, 0.19794851879495778]"
183,"[0.17080019449787232, 0.14275279988357537, 0.1835146514824576, 0.12963289053632276, 0.13888322278022758, 0.15800085873922742, 0.1959790564508911, 0.21825047513692186, 0.18313421403563246, 0.1990129640962509]"
184,"[0.15482823311743432, 0.23271890734927347, 0.1527934436945525, 0.2319542080484469, 0.15941703629790127, 0.1336778949830305, 0.2223738606975384, 0.14688101015882815, 0.16434750351652805, 0.1262319000702905]"
185,"[0.1854664505417556, 0.13677229458336604, 0.19818955269802996, 0.17089316257572307, 0.14060311014027238, 0.17773723143981357, 0.17443553592807326, 0.1750337530624242, 0.1756479862325212, 0.2016159208013395]"
186,"[0.2180746418351388, 0.1525302308488672, 0.1815284861874792, 0.11599508047524221, 0.15431206232597028, 0.20147519800401226, 0.16322974104452614, 0.13090173553615725, 0.18888508887082056, 0.2210779609189112]"
187,"[0.15527171947110663, 0.1763235040829101, 0.1543350230582735, 0.19124496374838307, 0.18530481684425437, 0.14868740017853144, 0.21565182140269334, 0.1185686964058158, 0.2060869078352816, 0.19102120580816573]"
188,"[0.10738636506209831, 0.19025536185534464, 0.1100658406312438, 0.2141689578662399, 0.18173222549155377, 0.12408755825807016, 0.17708648395534754, 0.22317713537626305, 0.22064224787257836, 0.18358244105680788]"
189,"[0.18224146086304915, 0.23329319277395222, 0.10810754170971582, 0.16797266986946946, 0.2095678834675857, 0.16928937876278527, 0.18852694457686203, 0.12346938571781685, 0.13920540189645847, 0.19426961132738552]"
190,"[0.1539359308315712, 0.17383148531857362, 0.16264602266631267, 0.15325979825445757, 0.20361554157401485, 0.18576672514360038, 0.16582444494293247, 0.19723887558626385, 0.1821873252592202, 0.1575722868254802]"
191,"[0.16059172284832113, 0.13437952649745244, 0.19970598285479346, 0.216816724917963, 0.20723507805551367, 0.12847287352832937, 0.13765186900998294, 0.2071567032338404, 0.16755129865864882, 0.18376475158858463]"
192,"[0.251619777027309, 0.1947371564333532, 0.2442693172216962, 0.15651236562063187, 0.13288433264762856, 0.1833544385275493, 0.1469776073793504, 0.1275856011522194, 0.14428025951033718, 0.1458139537408042]"
193,"[0.1685549523585349, 0.14300652834782424, 0.10315189234121824, 0.23525936329572084, 0.15375768968269066, 0.163639608645475, 0.21825169549636747, 0.11990313907462202, 0.21245686024008115, 0.20349301739609726]"
194,"[0.21157107716038626, 0.22453071340650121, 0.16431194620747136, 0.1561420708667015, 0.21063427421274816, 0.12985913247764613, 0.11594960033107493, 0.15713891581017747, 0.2108468911280802, 0.14978591383693807]"
195,"[0.22323357058485738, 0.173516638948793, 0.18854698328785835, 0.18405182226039773, 0.19575458335171592, 0.1757429852977791, 0.18002370435197834, 0.10029431774021869, 0.15233123059617948, 0.15876606934814885]"
196,"[0.14456336880803833, 0.1460044305593542, 0.1998964538023399, 0.16012615327658208, 0.16015192630404385, 0.201234654996178, 0.22812776581791028, 0.16628250590381344, 0.20726195752064813, 0.11406076340561977]"
197,"[0.14033355622681387, 0.21689971969903532, 0.19756953589009685, 0.15980618861363294, 0.14007087851757805, 0.1699147898870239, 0.18589295138073691, 0.14860045158802682, 0.17601030827374053, 0.19418212153868808]"
198,"[0.21860358027489868, 0.1371176516228051, 0.0984291515412753, 0.17033460619968976, 0.15352258455611678, 0.1948472338501075, 0.19926931036973738, 0.19005159750743994, 0.1899098004994091, 0.18217257363324246]"
199,"[0.180058642493251, 0.22367597615303458, 0.18511589542093954, 0.14335427021505942, 0.20126941438512014, 0.12534718970681158, 0.2046674384687005, 0.1527763540904743, 0.17597715571393902, 0.13784689737334932]"
200,"[0.19898479366782473, 0.15947903709606925, 0.09940396690531672, 0.20202643197989845, 0.18248740170114652, 0.15690959410368555, 0.12918314001657805, 0.21198130539456184, 0.23243967216128703, 0.1613386199729584]"
201,"[0.1704008614249205, 0.2791501054053519, 0.22052519284759464, 0.13579939732949442, 0.16260106538057517, 0.136065002457325, 0.1581356355570397, 0.1502633718424301, 0.20360163427446354, 0.1089452096398873]"
202,"[0.1759808930299095, 0.20144766813330373, 0.15078598349699956, 0.17940646552763584, 0.18616688821689975, 0.24308925019945815, 0.3059951126445467, 0.0720682967791213, 0.1697295274128766, 0.036515802985771395]"
203,"[0.2064638481859633, 0.2060263029851458, 0.12940907693474202, 0.22353476178044696, 0.13569777439342745, 0.21009712896630384, 0.09767598859798887, 0.16367265139112397, 0.20262785725267674, 0.15011182403543555]"
204,"[0.1986075996617751, 0.18572516325690047, 0.21235503930362765, 0.14502960415796262, 0.17593066669873914, 0.10904984479076851, 0.16571917436541217, 0.1279828718128707, 0.2106364453550711, 0.19383711011383553]"
205,"[0.20113330025544296, 0.18402434027106773, 0.1331046019670752, 0.1937269743341946, 0.13978987127818698, 0.1839533384646559, 0.17069492273979636, 0.16017801157855305, 0.19195225736003552, 0.16765679362076935]"
206,"[0.2248215628301764, 0.15470051243040484, 0.1650603098645118, 0.16065069708188617, 0.1204558984978562, 0.1918136681582201, 0.18160780019429923, 0.21356595365216458, 0.1409995549471763, 0.17677571964328742]"
207,"[0.20773643309884793, 0.18808674614841248, 0.1431665158369776, 0.15927617792287385, 0.14969394222014065, 0.1946233407873703, 0.2029962261409175, 0.1743505513923651, 0.1787647887572109, 0.1310309627388213]"
208,"[0.183372994341921, 0.13117092618316661, 0.2069049223950461, 0.20841722931946094, 0.17285494066995744, 0.1958976515588281, 0.14886759916024728, 0.11862880715253521, 0.20812530411465713, 0.14685600817149547]"
209,"[0.15614660514214607, 0.1206450103909581, 0.18380369383792972, 0.12111654030587615, 0.2022614054665255, 0.1347692282242624, 0.21498405500548312, 0.16639992791208758, 0.22192383402559146, 0.2057147010373711]"
210,"[0.19883906986320365, 0.19056582679747558, 0.1190374792024792, 0.1738239194137794, 0.13925914642723158, 0.14806392965522552, 0.2484198785121865, 0.1443572618675497, 0.1546081331994129, 0.21309562328208664]"
211,"[0.19085627518839643, 0.13505256520754105, 0.18834830957641557, 0.19254497301522921, 0.14726640598187002, 0.16617676341138277, 0.19013291677489452, 0.18645466690343515, 0.17960384700372067, 0.15924422525685578]"
