,imv
8217,"[0.11093065647676824, 0.10916138807481435, 0.14072913859902864, 0.0828813579317373, 0.15016902183122688, 0.13371663250244867, 0.17045221624003687, 0.08894684260671679, 0.12971312797359727, 0.10045928639833505]"
8218,"[0.09616666005939574, 0.083137663611936, 0.13074801312470577, 0.11934417160845745, 0.11975950109398399, 0.10815193966116181, 0.11427363742345567, 0.14431313136774201, 0.13420227673432705, 0.15102632649756054]"
8219,"[0.10018762609665165, 0.08613807644878516, 0.11501909292318456, 0.13158520985080677, 0.12255392805666666, 0.11626450468885309, 0.12661938665913758, 0.1176856252602768, 0.16361251052901998, 0.13014293308171834]"
8220,"[0.10628882662790475, 0.11883651321415932, 0.16443213533688084, 0.1583688240997257, 0.1319407864692922, 0.09650790954055334, 0.09889682928776414, 0.10799447403634571, 0.10622653098926976, 0.1323833792439654]"
8221,"[0.10231618895320224, 0.17046739404083788, 0.16602336440459184, 0.07957685026800733, 0.2429846212595138, 0.12861517822694016, 0.09645775374732456, 0.09447629900035494, 0.06047106321653003, 0.09457291760183223]"
8222,"[0.17883712210869146, 0.1064229736790366, 0.13956529277875954, 0.08074686669171102, 0.13875455222862362, 0.14019018426592694, 0.0988968968529649, 0.09578118409884356, 0.12490378297408831, 0.1141000717181158]"
8223,"[0.11877926105688799, 0.20005526654969913, 0.1369432016333116, 0.10844304948963655, 0.09798364937796024, 0.10686978411441318, 0.103347427193539, 0.1350538219668726, 0.10218086183077897, 0.12638919107343527]"
8224,"[0.10952399108757688, 0.09218436945299749, 0.11645689830741232, 0.1257904993131084, 0.09962282696953519, 0.11567652475896802, 0.16198419359379834, 0.09383000013282661, 0.1558904320607872, 0.1356250706095749]"
8225,"[0.08521685990915344, 0.1507523756584516, 0.09155523322668187, 0.13190921407776382, 0.13370604594929789, 0.12513500241986317, 0.14536152562640417, 0.09413332211193169, 0.11542161533795647, 0.1420229319487413]"
8226,"[0.1023025945542765, 0.12032391552592688, 0.1415294095493438, 0.1482506242365084, 0.10492774528874022, 0.12776419092220614, 0.09176410496067997, 0.09999425386257248, 0.1375949613805158, 0.12229845585667276]"
8227,"[0.11510440157110854, 0.16236704948534023, 0.1573227208554445, 0.11985774964285992, 0.13254328369687174, 0.11744536064105239, 0.06902823211835056, 0.10868184892762466, 0.10026718227379794, 0.11652443109887313]"
8228,"[0.1978736207790426, 0.11851782280330364, 0.10478054458103944, 0.12387544037375324, 0.11480936126959373, 0.12461728700727644, 0.09248725394614464, 0.10068385529556809, 0.13548394852672926, 0.11343010583386108]"
8229,"[0.12922723058161278, 0.12520368973352086, 0.14996673832236765, 0.1324994602795413, 0.11989213566709876, 0.1471448295687455, 0.10642089144416769, 0.06648369739485742, 0.09710651914187864, 0.12148164678424606]"
8230,"[0.1283924830263724, 0.11456261039250466, 0.07376101402290709, 0.1731791043293955, 0.09413239120558971, 0.1359825501029959, 0.1276576783084163, 0.1083099488692392, 0.16118582456264213, 0.12383294727510424]"
8231,"[0.12302576107931111, 0.09566534832540824, 0.11736474783520749, 0.09361007629934959, 0.12763911931365898, 0.15134957351591038, 0.1453444834703359, 0.1361926651969302, 0.11552951807934222, 0.12209939979838937]"
8232,"[0.15873319610784195, 0.11476830285171265, 0.10220259496313988, 0.0973153500963898, 0.07734893859606885, 0.15558787550002012, 0.11515598307923021, 0.10422046240505625, 0.12897225353662362, 0.1594538783270987]"
8233,"[0.14831917765203118, 0.10831571540403283, 0.11676696386119273, 0.1032476761020311, 0.11403992546333695, 0.18071125760413928, 0.09897342742065043, 0.17533939488186565, 0.11434432492654462, 0.08944903322454506]"
8234,"[0.09143626937237356, 0.12103637968520026, 0.10797453929904387, 0.13099947349928828, 0.13286055980923422, 0.1575297957203576, 0.10832674487576233, 0.09575653095157444, 0.08009631170202608, 0.1994319232305278]"
8235,"[0.1389998967058869, 0.1124858625119465, 0.13298129293668584, 0.1014250367831899, 0.09109043310268915, 0.11964040536586878, 0.10398264095144269, 0.1266680359994315, 0.1420492434223166, 0.14160618385564264]"
8236,"[0.12913592740628008, 0.14153765952257663, 0.14708797766776371, 0.07922389852237384, 0.15025709989011718, 0.09015574736017463, 0.13970597830751277, 0.12205957202375636, 0.043827825603403626, 0.15810818330399337]"
8237,"[0.10726766290040957, 0.14539645272971669, 0.10586475165258134, 0.1628712552571845, 0.09927771040003563, 0.10462872472824891, 0.08444020764465268, 0.15155324348927982, 0.16290716348021247, 0.10492206459989152]"
8238,"[0.11474772075407887, 0.1271096753032184, 0.13219217336282935, 0.05859983810493643, 0.15875249076039832, 0.14051548704255215, 0.10246668086545244, 0.11577364516165527, 0.1900463961853088, 0.08794066188613336]"
8239,"[0.11358843120888891, 0.10283520507296152, 0.13410756382938713, 0.10427774479153713, 0.130825941116649, 0.12188249400620718, 0.10043675509931871, 0.13730362682415156, 0.13038253574043707, 0.1268905185154437]"
8240,"[0.14518598789488338, 0.12970674075480937, 0.12915429777238416, 0.10480275854873027, 0.1270126859075246, 0.050499037404989004, 0.14577535706464237, 0.12921181217361144, 0.08862136947463019, 0.1469347681868797]"
8241,"[0.16296503320003347, 0.13294116939572023, 0.1074585160599345, 0.13217302603861922, 0.08851776316897572, 0.11039301090021249, 0.10026272127490819, 0.140202233269635, 0.07539491091987933, 0.14986904540222287]"
8242,"[0.09717682578019145, 0.07843065327312108, 0.12606653799053466, 0.1452910917894303, 0.1451687535981187, 0.13526533249777214, 0.1351940316214416, 0.10062610983085789, 0.1264684108751375, 0.1044362801995997]"
8243,"[0.09514079708696113, 0.11995409249171168, 0.15984816913827377, 0.11029262952741038, 0.1046740329676461, 0.10893688819782743, 0.07543006456013604, 0.14699453205563476, 0.14951160322620144, 0.1330046211550153]"
8244,"[0.12649856563096573, 0.11688649562092013, 0.184171987138173, 0.09443855749409738, 0.1573077284595232, 0.08845249244285446, 0.10908613806078235, 0.10873621027254295, 0.11175711334645178, 0.11877120399511727]"
8245,"[0.1020776674439541, 0.16415832506403696, 0.13479512001024183, 0.15626738018680403, 0.13540072774348608, 0.07663162575360553, 0.13065514737820141, 0.0893616524120991, 0.11508574682519551, 0.09924813444613836]"
8246,"[0.17806482592550799, 0.0944141085315878, 0.09721326485829546, 0.09807183828953317, 0.13037001344975763, 0.13431457680821854, 0.13474610958364067, 0.12567735445984707, 0.11149355730402866, 0.1129372048997718]"
8247,"[0.16560994199998133, 0.11834084110776198, 0.11947147223887145, 0.0966604500955327, 0.10491753871575137, 0.13693758800041442, 0.10685267784495957, 0.07633540145208893, 0.09344256186410543, 0.20279976698455518]"
8248,"[0.03782355925647827, 0.15591295181598738, 0.11972295912106681, 0.11701598390223988, 0.09275881757779748, 0.1706321150097524, 0.1348811647651767, 0.1482985968168891, 0.14082185820425078, 0.10656426748175374]"
8249,"[0.13595691651550515, 0.1093405358838014, 0.11053480003693933, 0.10846468014493607, 0.11977686172040694, 0.13282103016089478, 0.10871350318805244, 0.1668413137842032, 0.10551601414621685, 0.09794543721953666]"
8250,"[0.05297161928976792, 0.11247723523127418, 0.13884308739346324, 0.16473626797286006, 0.11331305898895301, 0.1349387447463529, 0.16349781766427973, 0.06673710217729084, 0.12818720230885972, 0.131882989523743]"
8251,"[0.117951895188784, 0.09764507220888924, 0.0951948409539937, 0.1329839965823389, 0.10437944825054425, 0.1117777468955593, 0.10825712350613331, 0.09147260745422962, 0.18024675048541583, 0.16193444656574685]"
8252,"[0.13748181158529285, 0.12844175349812104, 0.13947460594527764, 0.1698340316766056, 0.10666663240309138, 0.1526980565661129, 0.1513788760911404, 0.05450316891439583, 0.08876299808306176, 0.0882542480776031]"
8253,"[0.17761435868739453, 0.1406420426875045, 0.04536916360372569, 0.11248380011086544, 0.15543687790380717, 0.10277714256917729, 0.08976200388913776, 0.17704536462783976, 0.10030456722080915, 0.12298495887540746]"
8254,"[0.13527387011005598, 0.12980360030438354, 0.09885798257844956, 0.13156965345436972, 0.1322015055270946, 0.13922033034407671, 0.11482388203723783, 0.07796858104188996, 0.10682374983528846, 0.12292808398174378]"
8255,"[0.1010184020293007, 0.13739142870686738, 0.1085353584816024, 0.08518536180916818, 0.12080802683834393, 0.1552341147515217, 0.08574425241081426, 0.09565865822437603, 0.14945767326285, 0.1530166633970931]"
8256,"[0.11097606579787424, 0.11373934465410619, 0.09397847764251935, 0.1161849351551292, 0.12850450513057274, 0.1579765272620626, 0.09977163885848966, 0.13607697064994317, 0.15696985541483152, 0.09202401555625711]"
8257,"[0.1009163317166723, 0.05233399456969728, 0.1479511013363744, 0.12004557581719129, 0.10617406144626597, 0.11384022924670287, 0.1325548866145985, 0.11045729847075118, 0.1633390626971754, 0.162630890532307]"
8258,"[0.12833387214524714, 0.10857891331295033, 0.09899618953623078, 0.13325538874665666, 0.11348745725724496, 0.11880468102365259, 0.12331678931906324, 0.13374475147029044, 0.14791328832566655, 0.10636964318877472]"
8259,"[0.12346886564411547, 0.12273058785181057, 0.12671677067438586, 0.19127250082494665, 0.2217136755616807, 0.0919345758552173, 0.10982606276554388, 0.0939958242903998, 0.06366997344674181, 0.123037860768745]"
8260,"[0.11290590206186406, 0.14162177284307012, 0.10844773736606665, 0.10082521721470142, 0.1793438669288549, 0.1023941395144152, 0.13116149099858837, 0.09767603117905904, 0.10675760712676682, 0.12392585061343254]"
8261,"[0.11968589698377402, 0.1575296679302202, 0.07037142121202723, 0.14469833253720682, 0.1234402170474648, 0.12290039219300924, 0.16497085635987624, 0.10060686152434727, 0.09422579298607772, 0.10112442798194296]"
8262,"[0.10185192605984882, 0.09168919186497126, 0.125496588383855, 0.13625403332410368, 0.13508868359976028, 0.1676910080158186, 0.10726464917178076, 0.12230750543307208, 0.1524800915876698, 0.08515724667186694]"
8263,"[0.12499419957646365, 0.09732306427012266, 0.11430352116899883, 0.10863856828891225, 0.12014991781113535, 0.13596597554406054, 0.13692842182549916, 0.12783535225579434, 0.10543672733152563, 0.13136474681571855]"
8264,"[0.085094063893313, 0.1273249415352296, 0.10838175509690452, 0.15483842115980923, 0.12058324758515761, 0.13584800314926893, 0.10925121609748924, 0.12391881299245486, 0.11583748297702404, 0.11799527804419492]"
8265,"[0.09318765258887561, 0.11523898793829505, 0.13692823791619427, 0.15990055380491586, 0.13442298585220105, 0.10908857352414428, 0.09962760751534432, 0.11811078526494947, 0.08678308152622503, 0.14843896809368654]"
8266,"[0.14229668576784046, 0.11379896756291469, 0.15033394253890106, 0.12519261341236576, 0.11014370596634689, 0.11522140931610814, 0.055072757236273875, 0.2001119109228712, 0.08885386665173749, 0.13018078413005998]"
8267,"[0.07324620432349593, 0.15168448540589122, 0.16325328005879214, 0.09051435379957347, 0.133610412666443, 0.08979193400930524, 0.11302410350838495, 0.1308870078159042, 0.13563319433653007, 0.12204816753243818]"
8268,"[0.10447237054198327, 0.15974856518174693, 0.11888366728285947, 0.10620302235598213, 0.0899494208995777, 0.07698687052383568, 0.15728854066102635, 0.11078529451813496, 0.15683471734794607, 0.11623432945946775]"
8269,"[0.07933988408038004, 0.11432128222617799, 0.1876530807037814, 0.100207625846224, 0.1079078466602678, 0.15358749563606294, 0.14579553228417252, 0.07194566729484701, 0.12110898426324808, 0.12881225695862358]"
8270,"[0.12329286191163931, 0.1564423563777261, 0.10655223528257221, 0.11172465066192894, 0.13444800617024505, 0.10921258531908373, 0.13365255574173893, 0.10706060684565784, 0.09647984604598679, 0.12702114789665908]"
8271,"[0.1415360541777724, 0.10175400315964893, 0.17832387299259828, 0.09118888217958898, 0.12093299718027412, 0.05369508198400846, 0.15090000894139682, 0.12319824333734977, 0.1452297693371911, 0.1211987002072016]"
8272,"[0.04962042267139134, 0.11623972680189724, 0.10884114604964008, 0.1245777743481432, 0.09384559950233462, 0.21333381307260468, 0.15908042843350786, 0.12272537898471902, 0.12778822137143078, 0.11547916701008029]"
8273,"[0.09616557658122356, 0.2021557616084714, 0.11526763845994938, 0.19845902344764405, 0.11826066742019746, 0.07300296672503721, 0.10881333925830095, 0.08661737522581571, 0.12287143603069907, 0.11686702935645626]"
8274,"[0.08599178247865587, 0.09960918089405565, 0.11924957773269822, 0.14230810893074058, 0.11912574427884859, 0.15499795507069103, 0.11148593099553258, 0.11096252772935307, 0.1153678491970926, 0.1513117842363297]"
8275,"[0.08764480197365153, 0.11891396200505254, 0.14560545478215065, 0.13010884081714863, 0.12999480048082035, 0.13333566140083575, 0.10187891315973552, 0.11946632289164456, 0.12217339709999744, 0.12250066969538109]"
8276,"[0.11659942564930174, 0.097583150926294, 0.14203134143060742, 0.13313205443104126, 0.11194473779558893, 0.1359342659659955, 0.14909068361096892, 0.09162104913286537, 0.1608496594170408, 0.08098431916572654]"
8277,"[0.09946547725667333, 0.06021431001828857, 0.1308561548702455, 0.12128134100564379, 0.16053143311252768, 0.10238496306622766, 0.11323162047395062, 0.09736998941238241, 0.1822219452829281, 0.14292468508908338]"
8278,"[0.11635944073588574, 0.10683214015121907, 0.1525347713827652, 0.11105302013882151, 0.06537728604369414, 0.1766103077559734, 0.13197895862341566, 0.09300320913509219, 0.1529740163146088, 0.10034156212079424]"
8279,"[0.11050845489874951, 0.1369982238873391, 0.09857068773102251, 0.08944321316462168, 0.2061650851033809, 0.08446401186389131, 0.1463492988378127, 0.08909210290149619, 0.128683478025309, 0.11618868852122274]"
8280,"[0.09808006656953212, 0.10253056760082448, 0.08344793199137861, 0.13967299570811892, 0.0916673373664372, 0.16863591351356771, 0.15002933476179484, 0.0944149925717833, 0.1965771210390347, 0.11837718760287065]"
8281,"[0.1250248588706156, 0.09036391394577799, 0.18039598037300456, 0.1401868377466068, 0.12365824666427847, 0.09912633165611548, 0.0702011076792461, 0.0890916695629834, 0.10616878926024162, 0.16897755518425978]"
8282,"[0.10634194278320598, 0.07027525609990805, 0.1277936975972977, 0.1299278162122653, 0.15915617935562054, 0.12937366543241088, 0.14056012170295967, 0.15527335034820994, 0.11795866620760766, 0.08653972294301068]"
8283,"[0.08924042365400782, 0.12363156109622307, 0.1435149305900053, 0.12753616161511, 0.11878406497579405, 0.08872817927027359, 0.08857835391057031, 0.14918892996275374, 0.1511749729092952, 0.13644202341183778]"
8284,"[0.1326757585030733, 0.12313959588062943, 0.127994670828071, 0.06639293521130335, 0.17027796157070574, 0.12081582712858606, 0.12376798700076393, 0.08378162000378721, 0.1174348050647734, 0.13711318292565208]"
8285,"[0.13660163405662556, 0.12354824122346014, 0.10689249249328825, 0.13548967878378462, 0.07916856868487603, 0.13002936211370444, 0.09994526837943553, 0.16495971107699114, 0.12869436493906874, 0.11778582419410547]"
8286,"[0.09221808749987723, 0.0971658964816472, 0.1325088723896926, 0.14536471641951162, 0.17055924391828156, 0.13602239204167063, 0.1224707966785757, 0.0827086096367213, 0.15518879204572955, 0.08748580855724115]"
8287,"[0.15952234963966075, 0.12335163729657615, 0.0796206675174249, 0.20598598073527513, 0.0820196441682744, 0.07924247011753935, 0.1469872905249303, 0.15287541857415027, 0.11444566824123471, 0.09886086889564374]"
8288,"[0.14135601290852298, 0.1214048494181311, 0.13317832263020074, 0.12444006558824383, 0.14330168894646195, 0.05918915437692768, 0.08896580748534234, 0.14190660960130527, 0.15638607621486073, 0.10816212431448924]"
8289,"[0.1042030617119504, 0.09581932807817932, 0.08241864000491789, 0.12803679994897468, 0.11211168858631346, 0.1650958976489121, 0.1278180633922577, 0.1345036527040317, 0.09525771168520114, 0.15056949094199779]"
8290,"[0.1360988119105321, 0.09851588414837868, 0.1149276045531603, 0.116679514546659, 0.1240747440928557, 0.18970121700804038, 0.11233200137441471, 0.09339279838756345, 0.09713405829753062, 0.13806510854028337]"
8291,"[0.1583968326320589, 0.15963006813410038, 0.12234511315947434, 0.13130804773441274, 0.10999081722475812, 0.07066790741563159, 0.11732697054698686, 0.06845306744535161, 0.10840178373182865, 0.17045429853739213]"
8292,"[0.131924005579908, 0.14927606648917696, 0.11301907237619847, 0.10718493538488023, 0.09919142496779737, 0.09684359950146457, 0.19949348194862393, 0.1149798756340565, 0.10206826441741806, 0.11640389758246975]"
8293,"[0.13610355888960096, 0.08494457646883205, 0.0979142504833197, 0.1326954956553974, 0.10258921109235075, 0.16857019874801157, 0.12868919067171727, 0.07972437032055903, 0.1147078869353495, 0.16233090625446958]"
8294,"[0.15078943608996795, 0.09869040744024102, 0.16462393148565507, 0.10540171075003318, 0.14475054765368553, 0.12846992859260392, 0.1551236187910205, 0.05725975400143464, 0.11922695701674645, 0.0977614139630371]"
8295,"[0.11416314599548033, 0.1678422169905542, 0.15958765281453155, 0.05579720868920853, 0.11203323600615736, 0.14450195987293032, 0.12870369537887488, 0.09336962331465164, 0.14353949985783876, 0.11153060966884892]"
8296,"[0.1374415424606177, 0.0846745343078004, 0.09717697466178613, 0.10330984611927625, 0.18924981816930359, 0.11956628348292499, 0.14391987956881472, 0.12058978326323765, 0.14445824363186052, 0.07859478233227456]"
8297,"[0.09069210737693316, 0.11374890508544068, 0.16871351628421868, 0.13506689424262244, 0.11557276015752635, 0.10210627118651804, 0.11527716992159409, 0.14658288623911786, 0.1529040539076452, 0.06603004555621483]"
8298,"[0.10757022423465791, 0.0972707126836365, 0.13186554149616156, 0.1390636904117808, 0.1267067601230839, 0.12030870587390347, 0.127285303048611, 0.11276209927783692, 0.10707755417042028, 0.1356892186096925]"
8299,"[0.09738135035916148, 0.09582774595027371, 0.1543740967878005, 0.08207760276804676, 0.19933192407229494, 0.1021384538659516, 0.12683093371713902, 0.09685674098662238, 0.11609911170273533, 0.17167584710743555]"
8300,"[0.08957575747931025, 0.12221970900808998, 0.09607325045193818, 0.15271476276478166, 0.13003948244415856, 0.10795080476887187, 0.12330794921297515, 0.0909947627432067, 0.12036463500722872, 0.18094809273250248]"
8301,"[0.11484887945350872, 0.10321164852433416, 0.12298169833267023, 0.11670793233376298, 0.095157049621225, 0.07810603642358037, 0.15732115907384756, 0.13725146980243622, 0.18603263767664568, 0.11042177370456241]"
8302,"[0.07468797388214629, 0.1571998800099992, 0.1474404732856281, 0.07901841018605599, 0.21350556854126854, 0.10665484224095893, 0.14712540496646695, 0.13394328298412186, 0.07845561264038328, 0.11453086763275414]"
8303,"[0.06794820608488675, 0.10527545150940974, 0.10241829022653087, 0.09080208634003478, 0.1423332097767957, 0.13196172519467805, 0.1265522783574702, 0.15559614258366575, 0.17327908188125282, 0.12063053501950333]"
8304,"[0.12372403031854691, 0.09855090147841426, 0.11996643862925599, 0.1490612792501513, 0.08157520140311939, 0.10494161708258286, 0.11038982179267019, 0.187942023340797, 0.145431684378754, 0.08924441631976343]"
8305,"[0.10444578940921936, 0.11960349362422686, 0.14234156525512895, 0.11624439411169013, 0.09638634186038306, 0.16450610079752395, 0.09325413306287011, 0.14041844953850652, 0.0852818044280911, 0.14344247286224346]"
8306,"[0.10005360029389511, 0.12553325848589197, 0.12971839880803931, 0.19121871112438968, 0.10587180832992243, 0.11199854769612151, 0.13831619667394895, 0.09025956470452187, 0.07751168128665552, 0.14869561520208066]"
8307,"[0.08652261464868033, 0.098347168319029, 0.10825032382545077, 0.13334764791848497, 0.14914329827640369, 0.14468075260571503, 0.1115312855834898, 0.10396180340293604, 0.1376204355345572, 0.127587453415357]"
8308,"[0.1039708279844668, 0.10957509924642388, 0.13012020273289546, 0.14065952291621683, 0.10182810956404371, 0.07766897589632855, 0.15801088737547905, 0.10804710276890038, 0.13483065846177758, 0.1390879287741146]"
8309,"[0.10141634946220562, 0.10804702763904174, 0.10837444649476119, 0.12920228091526798, 0.10888759138707402, 0.13366054103196942, 0.17695482786623837, 0.10226384779404059, 0.1798993279158938, 0.10060326628878385]"
8310,"[0.13155080924694612, 0.14251789863961942, 0.09503216058506885, 0.1413901963662206, 0.09786846983516416, 0.09330327481758999, 0.0865539154363117, 0.1707463002355869, 0.14530063420520498, 0.10595526515977029]"
8311,"[0.11546289788091954, 0.11941705548466787, 0.14067891524411352, 0.13351213816712135, 0.120828121180367, 0.11261934296662775, 0.10484339826681334, 0.10802320384014814, 0.10863900106767181, 0.160163340731892]"
8312,"[0.15093434745887477, 0.1514882307484001, 0.12517297879987932, 0.14717390695820623, 0.10854201204670465, 0.09443616972121723, 0.09549166831371117, 0.0927438127999214, 0.11860557989855473, 0.15365487467877584]"
8313,"[0.1032031825142021, 0.12880076123561618, 0.12355360551716911, 0.12641355626432801, 0.11728376825502168, 0.11729572472938797, 0.1373800744845295, 0.11681128065141333, 0.08572702372610311, 0.15748791519008837]"
8314,"[0.13453542599102558, 0.10063618781835867, 0.15010961962998623, 0.11147760603455492, 0.1149154272104404, 0.12777790468287048, 0.14002997745402262, 0.1365561376053593, 0.09925306834129208, 0.11514224255442986]"
8315,"[0.04191714290644259, 0.10394247238078522, 0.14168897462583238, 0.09240787480867156, 0.1321745267658874, 0.1505066527460414, 0.1268093904976015, 0.16831421138044264, 0.10849076511078933, 0.16660262263250547]"
8316,"[0.1324226190301087, 0.13143795257860066, 0.16683324995073268, 0.08405714183846842, 0.10445836243220458, 0.13292657548649534, 0.05934015451778236, 0.19404719439491927, 0.11977376571227637, 0.1006818098923198]"
8317,"[0.11651263609940296, 0.143686310488838, 0.09109595940980733, 0.1276333663556509, 0.10606854795053497, 0.1725833891502672, 0.11835498904093358, 0.12400844648712904, 0.14684371175343078, 0.06869065572488217]"
8318,"[0.13264491418197244, 0.1761244932107385, 0.12082562655833498, 0.13885067452594177, 0.09419508494549661, 0.07764339903375553, 0.12279643126531062, 0.1424424467858166, 0.09152889931837603, 0.13745399038303716]"
8319,"[0.1624716958235678, 0.08136899015593571, 0.11648438958558462, 0.13836134581130963, 0.0862343900657233, 0.15380861779392338, 0.09683950244260889, 0.10459592120721285, 0.16541289443035181, 0.11587453306390273]"
8320,"[0.16121375094297283, 0.09023084184738069, 0.13761954596667564, 0.16260060352935393, 0.11296281947168901, 0.111849248476618, 0.11636399513663911, 0.10297100894620871, 0.0995046791248167, 0.11891120564659571]"
8321,"[0.05743227166156827, 0.0916449632104628, 0.13771239954346692, 0.09139221987604636, 0.12988471787720282, 0.16176796858663603, 0.17946604920124398, 0.10815350206075114, 0.165275644531592, 0.10065303172984098]"
8322,"[0.10052880944919604, 0.14750127617480366, 0.08485759010239756, 0.11510589488680177, 0.13997798981243897, 0.10872085224704611, 0.11407674282219517, 0.1476848030585896, 0.10694166501638716, 0.1447349635898816]"
8323,"[0.0665195437926526, 0.0917317932534108, 0.17970875527275335, 0.1307101995495628, 0.1866833891356147, 0.15044047582911926, 0.06755019191027964, 0.13593948614271922, 0.07191181145268365, 0.13625415120505496]"
8324,"[0.1126461867122235, 0.1737849767420934, 0.09387149180077926, 0.11646418579363521, 0.17151700503117512, 0.096532563648278, 0.1134707342389167, 0.1193606148933895, 0.10754622060465105, 0.1275714224987982]"
8325,"[0.1441486950887428, 0.1380460949125402, 0.10891057001811481, 0.0979866057682876, 0.09565139210619153, 0.11759124688418517, 0.14250754645741928, 0.11877651407053404, 0.11772269258980074, 0.12294250507621787]"
8326,"[0.09239216003461509, 0.15455484093516905, 0.11323266227396239, 0.1319170818781365, 0.11095159593654139, 0.12244494948927503, 0.1083595766675389, 0.12196248069893435, 0.1281711195280108, 0.13118061162716144]"
8327,"[0.11349571120896597, 0.1211016892223004, 0.1947078378149818, 0.15503843588577018, 0.08227536363130704, 0.1258571894894545, 0.06679085930389683, 0.11698064563393841, 0.11193389494798242, 0.13637035911147458]"
8328,"[0.14532650485698947, 0.08305131916040633, 0.13603622481940308, 0.1425223344654729, 0.12162632068305647, 0.1351288456404799, 0.1340994123913559, 0.1381932712223698, 0.10626016597109925, 0.07781567199650874]"
8329,"[0.13305360551419088, 0.11503329837509713, 0.1931359259235281, 0.09647641708544882, 0.07160164242549041, 0.13324175158571477, 0.10297494443307105, 0.0894995842057279, 0.12033292832461658, 0.18622485235742764]"
8330,"[0.11471434261358952, 0.10178589095757791, 0.10590320608925279, 0.11580673668198997, 0.12013139454335282, 0.11615970970874356, 0.12955458704026038, 0.1270010901771169, 0.12590229219545532, 0.13830135318449943]"
8331,"[0.0632953770779273, 0.13592487122952218, 0.18483674712235454, 0.14013866014296428, 0.07901813676831416, 0.11685956671557114, 0.17110676244484674, 0.09140202360304792, 0.1352485331473477, 0.12167818451857276]"
8332,"[0.13665347064774766, 0.12203064213289584, 0.07614984392812246, 0.13946127243749118, 0.14617409242955717, 0.09112828281913911, 0.12376567067649709, 0.1522142149661256, 0.12967015979869523, 0.09461846882825223]"
8333,"[0.14449397566888997, 0.12999779690772797, 0.0978020875981253, 0.10409450448987732, 0.1448789919506789, 0.08285933752629743, 0.07146273604275412, 0.1281435481050612, 0.1423147606758202, 0.1733190071668446]"
8334,"[0.11860448940756699, 0.037703411142673546, 0.11667889264229447, 0.13756084846194622, 0.1211491640821583, 0.10073945193887777, 0.17385782697552762, 0.14009147691062052, 0.1093525997463946, 0.15251707600005399]"
8335,"[0.14867735053459846, 0.12752350891200434, 0.13909239127941897, 0.09375849412535696, 0.11285637811066573, 0.10987875013972269, 0.11560969594757593, 0.10947204179639389, 0.1244213434786933, 0.12993183869786584]"
8336,"[0.11567823487778024, 0.1830347934844366, 0.15147056448911955, 0.1333338453840221, 0.09006539966318046, 0.11307358340547778, 0.1523079463211707, 0.09981195517454647, 0.07774680502824821, 0.08674525397062395]"
8337,"[0.09652292535287206, 0.12435210502800478, 0.09120964138835587, 0.12429453750744057, 0.1358358711312337, 0.16094531161150594, 0.10735921648969814, 0.08790938973639452, 0.1271179210194167, 0.13710790880363233]"
8338,"[0.11492625049843641, 0.15035436153686202, 0.10660099210551557, 0.13957832424873823, 0.11342630565514344, 0.13928000190926382, 0.09504604774574532, 0.08785623364898573, 0.12251283565646737, 0.13860922260468028]"
8339,"[0.1155908193740595, 0.12233372230833787, 0.1220265524260315, 0.11345884618558885, 0.1318607597029242, 0.15429820820978213, 0.15442045512942765, 0.09396158341109462, 0.11558015718897519, 0.07896145730275499]"
8340,"[0.09669205257753641, 0.0756724594483225, 0.15191596804100138, 0.13259930571047357, 0.1608440321135925, 0.11956091143006872, 0.1447098993254357, 0.08400580786914856, 0.10721314074689836, 0.14382960824554203]"
8341,"[0.14441452405703628, 0.06993650845649829, 0.11160848030901314, 0.11921984519456134, 0.1346128508303692, 0.10774314583292444, 0.11239789539569013, 0.1602239710976523, 0.14664856585343508, 0.10176656312347003]"
8342,"[0.08189851417381423, 0.14591577979273515, 0.11050034607653822, 0.1384063766219032, 0.0984149807287766, 0.0650684572948133, 0.1204616821308067, 0.14002655745522938, 0.17297724025353786, 0.13814849659826142]"
8343,"[0.07266966199412621, 0.13374067192625558, 0.15929574321625353, 0.10089401001084071, 0.11842960077325464, 0.10556402222808774, 0.12015164107589271, 0.11063069098100803, 0.12755706664384778, 0.13976000817737266]"
8344,"[0.11889104117503776, 0.10872366663722328, 0.18753528909795664, 0.12833221273017126, 0.10472323700735597, 0.09236687383313559, 0.13638358563834985, 0.17699142984507124, 0.08228587443531052, 0.1004515353394886]"
8345,"[0.08111125017573602, 0.1469923208237858, 0.13110697471877902, 0.1174168527244216, 0.10112019341109552, 0.1309414010652928, 0.10406913852822294, 0.14550142332333277, 0.10307748729636722, 0.14151313374709953]"
8346,"[0.09649078474088787, 0.1476219381252586, 0.10857596071713362, 0.13459150306551537, 0.07369450844444342, 0.1300690728623344, 0.10895427161082011, 0.15702549062425675, 0.16425155218477802, 0.10663955909251584]"
8347,"[0.12494455578243013, 0.11240092109427345, 0.10480644980858553, 0.12150526885658398, 0.1993010489356605, 0.09718364567041983, 0.163049842786411, 0.08076055778289931, 0.0971043875910767, 0.1393713182699278]"
8348,"[0.12020072439219763, 0.10853650965870942, 0.1290909780279746, 0.11470126270459945, 0.16099750557157075, 0.08210032570718473, 0.15297649382513226, 0.12075912021437692, 0.09920977978858367, 0.1279271662439838]"
