,roc_auc
8978,"[0.748308773091752, 0.7332991027996973, 0.7249236551562133, 0.756626159901175, 0.7526292248568418]"
8979,"[0.7318683306203653, 0.7509540913682793, 0.7354425233756606, 0.7489910199269806, 0.7402040575607455]"
8980,"[0.7486754779057235, 0.7360196899348612, 0.7528732979459958, 0.7370382900930097, 0.7415031492248063]"
8981,"[0.7322779178407237, 0.7671132553746085, 0.7414804608940099, 0.7643304175746797, 0.7164249084249084]"
8982,"[0.7688109934825338, 0.7265926986399427, 0.7419941530331141, 0.7441544989612576, 0.7305719233337864]"
8983,"[0.7630854231077521, 0.7409799691833591, 0.7424831925931096, 0.7508195177645557, 0.7209982077151998]"
8984,"[0.7518704850361198, 0.7438419213669658, 0.724929490105209, 0.7382988466271715, 0.7571721611721612]"
8985,"[0.7650737634115294, 0.7430684800763542, 0.749391748048525, 0.7451665287863468, 0.7119513908077737]"
8986,"[0.7449600090759545, 0.7446757159141135, 0.7431744312026003, 0.7400167591308369, 0.7422763753100831]"
8987,"[0.7375758545489024, 0.7558881911151868, 0.7493210955710956, 0.7048119739147922, 0.7652239498723603]"
8988,"[0.7508472886762361, 0.7342724745134382, 0.7539775676468596, 0.74959835876098, 0.7309773775783115]"
8989,"[0.7297651553393603, 0.7382573602616981, 0.7677996105505399, 0.7321155631946568, 0.7449809292649099]"
8990,"[0.7432574564599149, 0.7571071071071072, 0.7495228298759928, 0.74935813300175, 0.7204003006953579]"
8991,"[0.7456022881327911, 0.7519431195901785, 0.737325190299168, 0.7681358024691358, 0.7064165307232191]"
8992,"[0.7416122170775847, 0.7289745166359226, 0.7788378196911434, 0.7457022243320222, 0.728400671047113]"
8993,"[0.7521041098619256, 0.7697983592552283, 0.7374691336352679, 0.7274247491638796, 0.7344986676212067]"
8994,"[0.7529282108544443, 0.748547482701026, 0.7542601599591396, 0.7130399950699451, 0.7500624583610926]"
8995,"[0.7589709834896605, 0.7379296386251564, 0.7216237174898592, 0.7618657607410442, 0.737536262399401]"
8996,"[0.7623076923076924, 0.7633440706275352, 0.7234084585420144, 0.7365241500072961, 0.7293084372323213]"
8997,"[0.7681599550609135, 0.7394376456876457, 0.7217633941400279, 0.748170238988007, 0.7470945054945055]"
8998,"[0.7551826228996266, 0.7496029488455886, 0.7299758420114457, 0.7262151265738823, 0.7553391661688098]"
8999,"[0.7846788045345243, 0.7060289159380536, 0.7635521914548778, 0.7106616759947503, 0.7569706879844962]"
9000,"[0.7422169166993312, 0.755316039459262, 0.7303931542774462, 0.7313672844009923, 0.7582122810481482]"
9001,"[0.7316229295263056, 0.7534274785042089, 0.7333788449820586, 0.7252876695736434, 0.7769604264018691]"
9002,"[0.7344458789866704, 0.743483211678832, 0.7813034755413938, 0.7590040678275972, 0.7024135415146651]"
9003,"[0.7447611354719593, 0.7619649635036496, 0.7388270623564741, 0.7328855615220011, 0.7346884576098061]"
9004,"[0.7327120475418694, 0.7544178398810987, 0.7527132761231701, 0.7352101473791675, 0.7414271122136291]"
9005,"[0.7650922740068813, 0.7594064652888184, 0.7211010848857504, 0.7352721048967277, 0.7384150675195451]"
9006,"[0.7200109839287778, 0.7648367185075348, 0.7345956204379562, 0.7562162702966742, 0.7353517452741904]"
9007,"[0.7424538800422192, 0.7630789835490447, 0.7598546042003231, 0.762086219483965, 0.686819500703841]"
9008,"[0.7569993129508759, 0.6895046585818103, 0.7486966117871631, 0.7445990469076612, 0.7780463023867694]"
9009,"[0.7222927241962774, 0.7613447152509653, 0.7391350578045859, 0.7374869551828556, 0.7575014808337799]"
9010,"[0.7567917947776605, 0.7451923629550444, 0.7365226833976835, 0.7425451321727916, 0.723259404828748]"
9011,"[0.7291350173703115, 0.7623089632383312, 0.7527107201309329, 0.7481698649609096, 0.7296242236913655]"
9012,"[0.7420939478014389, 0.7364381270903009, 0.7271958397622721, 0.7310277738944032, 0.7787717294759549]"
9013,"[0.7334966270478638, 0.7475983572406405, 0.764556406073535, 0.7310316649642492, 0.7304684051625207]"
9014,"[0.7248327430145612, 0.7329268003603091, 0.7642254448022187, 0.75180441712204, 0.7423920906679528]"
9015,"[0.7290577941789179, 0.7422657952069718, 0.7424785140630104, 0.7435614356855832, 0.758527231619015]"
9016,"[0.7266097484532253, 0.7519401108634779, 0.7457957957957957, 0.7175267108777748, 0.7696981774055391]"
9017,"[0.7341404808060641, 0.7281664016958135, 0.7310121747714292, 0.7622996460247385, 0.7582798534798535]"
9018,"[0.7491354937541536, 0.7504857798975446, 0.7358303758196818, 0.7300072960747118, 0.7453845112613805]"
9019,"[0.7801563002651225, 0.7344848030955502, 0.712674809700832, 0.7292547454391298, 0.761162343072194]"
9020,"[0.7295050404036922, 0.7766543135088907, 0.7225947641283105, 0.7562740891888593, 0.7380031316201529]"
9021,"[0.7296372732218465, 0.7299741602067185, 0.7685466165499959, 0.7323932225410058, 0.7536265504604398]"
9022,"[0.7583432969227019, 0.7328426060073694, 0.7477496263858479, 0.7298553719008264, 0.7482226592043564]"
9023,"[0.7371805989131691, 0.7325172002682497, 0.7438216260330816, 0.7411742441620406, 0.7551713342440802]"
9024,"[0.7324652653227157, 0.7361863052748946, 0.7447511664074651, 0.7540860635087779, 0.747466985428051]"
9025,"[0.7494069746857851, 0.7650597855165515, 0.7527969900174373, 0.731641333938294, 0.7220887756060891]"
9026,"[0.7334814539474426, 0.7275682630775888, 0.7365928096197278, 0.7378977603719062, 0.7813168797877731]"
9027,"[0.7546891102713843, 0.7461883127234633, 0.748956281077024, 0.7678024691358023, 0.6981557622450203]"
9028,"[0.7588607226107227, 0.7380625734953499, 0.7312530532486565, 0.7347178799179673, 0.7529198765598955]"
9029,"[0.747437962300167, 0.7472678575698878, 0.7276922005409359, 0.748677187282432, 0.7494099552572708]"
9030,"[0.7637266288629273, 0.7114997350291468, 0.7357902647704937, 0.7543830222991226, 0.7559443223443223]"
9031,"[0.7427028880951818, 0.7395975404619022, 0.7106606606606607, 0.7480924987836639, 0.7724777040324822]"
9032,"[0.7572984749455338, 0.720863569059827, 0.7343465588672123, 0.7378134796238245, 0.7603614720185816]"
9033,"[0.7191654232230059, 0.7507445255474451, 0.7437049124012366, 0.7519216272844365, 0.7543584504349489]"
9034,"[0.7361095176907897, 0.7301670521408798, 0.736012124191038, 0.7585054696116129, 0.7474103206216351]"
9035,"[0.7267932489451476, 0.7303404559252427, 0.7404054932821921, 0.7640556776556777, 0.7542626816626379]"
9036,"[0.7263141025641026, 0.7509161041465767, 0.7283353985956217, 0.723613301787592, 0.7860294751357407]"
9037,"[0.7608680877355576, 0.7558398950131233, 0.7222944979843438, 0.750544003868472, 0.7341851194990789]"
9038,"[0.7422274251358538, 0.7559685966182742, 0.7393247212151806, 0.7255888837317243, 0.7514867974806202]"
9039,"[0.7216513131877079, 0.7447495961227787, 0.7528130002648884, 0.7355896241747979, 0.760024798802171]"
9040,"[0.7636830069532311, 0.7252392276768019, 0.726813876419019, 0.7390756479426429, 0.7537158908044319]"
9041,"[0.7206613442047449, 0.7489709793039658, 0.7236790277922589, 0.7538773885809535, 0.773735810113519]"
9042,"[0.7395226272170305, 0.7314146708346064, 0.7375303503295179, 0.7567744549896636, 0.7539668670487908]"
9043,"[0.7383679067375278, 0.7121238295961028, 0.7648894182904282, 0.7557731159556473, 0.749490733985116]"
9044,"[0.7009433215771387, 0.7531840178396957, 0.72097816399287, 0.7658317074331398, 0.7797501196801436]"
9045,"[0.7290969233221745, 0.732057615618118, 0.7531262906704602, 0.7654388327339049, 0.7345210280373833]"
9046,"[0.7454844626046176, 0.7414777281575633, 0.743721817551162, 0.744526980874317, 0.7377420266352155]"
9047,"[0.713026593547795, 0.7316720837847599, 0.7552659221583369, 0.7448010849909584, 0.7706808644503405]"
9048,"[0.7317483243438424, 0.7637325174825175, 0.7438113335980487, 0.7374641749671114, 0.7493058626959554]"
9049,"[0.7696598944887192, 0.7328689358279916, 0.7441582044772675, 0.7387099076805939, 0.7360887962946615]"
9050,"[0.7305479216763999, 0.7216712285563027, 0.7331219312602291, 0.7785350532125759, 0.7541204485170002]"
9051,"[0.7432400932400933, 0.7383124087591241, 0.7187825182101977, 0.7415065069378609, 0.7614759960047518]"
9052,"[0.7583423618634886, 0.7362409048587882, 0.7624580287768041, 0.7393463266649494, 0.7282958830923947]"
9053,"[0.7531811943145603, 0.7438621449222156, 0.7539359816494631, 0.7246490917669263, 0.7474783882783882]"
9054,"[0.7093793706293705, 0.7677339638742711, 0.7404916374025357, 0.7527151639344263, 0.7436249678028678]"
9055,"[0.7059971736442323, 0.7578439530586523, 0.7680751227571015, 0.7106481481481481, 0.7610092149565832]"
9056,"[0.7345286462933522, 0.7535227272727274, 0.7701719114219113, 0.7183801433194636, 0.7403663892741563]"
9057,"[0.7205506565212927, 0.7559429477020603, 0.7176017294288094, 0.7654830141199496, 0.7577430455979351]"
9058,"[0.7405118842818523, 0.7635893258684778, 0.745716304539834, 0.7441541171594364, 0.7203180793084006]"
9059,"[0.7672340180013847, 0.7270417184772813, 0.7386832116788321, 0.7236229566453447, 0.760882587859425]"
9060,"[0.7418486041517537, 0.7498732808434427, 0.7400996546061944, 0.7545795096071121, 0.7333142239112063]"
9061,"[0.7349708624708626, 0.7567598119008864, 0.7169212731473499, 0.7486497097173312, 0.7575217712001523]"
9062,"[0.7494107493601572, 0.7319159165421286, 0.7301294112248177, 0.7612830431979367, 0.7465701935726367]"
9063,"[0.7401286471526409, 0.7768462958689131, 0.7552971623210541, 0.7230687465885258, 0.7174322632058289]"
9064,"[0.7408074287979163, 0.7551159817994183, 0.716487061367429, 0.7463574982231698, 0.7588404236223298]"
9065,"[0.7109191762829534, 0.7474926564383433, 0.7874189781021899, 0.7259660013924344, 0.7422994053262089]"
9066,"[0.7336000091957194, 0.7438977686164521, 0.7408658966166952, 0.746515126796817, 0.7500864468864468]"
9067,"[0.7704228820714889, 0.7364206552186092, 0.7503577198246019, 0.7288058738380508, 0.7262980380712938]"
9068,"[0.7322423279823018, 0.7336632820920075, 0.753709900761597, 0.7371420730033849, 0.7466390071048273]"
9069,"[0.72946889963495, 0.7382844441373274, 0.7512525335337388, 0.7271278950556876, 0.7667419223290642]"
9070,"[0.7608660160359904, 0.7313665457530479, 0.7593781021897811, 0.7389121538022271, 0.7316892048081367]"
9071,"[0.7608741362065831, 0.7359673659673659, 0.7639219114219113, 0.7107594715503983, 0.7402802893309222]"
9072,"[0.733937225940457, 0.7483080879912767, 0.7280471295488963, 0.7489904761904762, 0.7554340559363317]"
9073,"[0.7442968169609692, 0.763658638306746, 0.7315933575382417, 0.7640075408889417, 0.7072995422749118]"
9074,"[0.7275839925440989, 0.7510851871947911, 0.7406490159046906, 0.7361567407614521, 0.7605573380221268]"
9075,"[0.7504191235981039, 0.740181277721214, 0.7639519695135836, 0.739926810477658, 0.7270257994186046]"
9076,"[0.7459231860795125, 0.7274599393163609, 0.7515741108400931, 0.7738924499568619, 0.7226966743695369]"
9077,"[0.7318844403790224, 0.746548374192811, 0.720006806965795, 0.7628914707407068, 0.7541212847638403]"
9078,"[0.7565883796656298, 0.7655741158251919, 0.7152259827375926, 0.7256526667863877, 0.7563725982706957]"
9079,"[0.7670890787675418, 0.7253589422144427, 0.74145415084102, 0.7566678779069766, 0.7220221806135676]"
9080,"[0.7469149432055151, 0.7286929941507825, 0.7551410808225728, 0.7179043861684845, 0.7648395484243744]"
9081,"[0.745940706275352, 0.7370531944835351, 0.7539207132230388, 0.7461824089115805, 0.7302140255009107]"
9082,"[0.7582989808771328, 0.7307086614173228, 0.7340261547022816, 0.7271045300387597, 0.7671193617817705]"
9083,"[0.7449606857887269, 0.7297144178517747, 0.7282409866052988, 0.7695081317861969, 0.7423485899214055]"
9084,"[0.7376889337091758, 0.7547027653585031, 0.7605104322339231, 0.7204750059227671, 0.7460131868131868]"
9085,"[0.7466057194219079, 0.7383554455332596, 0.7502272727272727, 0.7418661828239786, 0.7344512756746799]"
9086,"[0.7516679168939808, 0.7287474452554745, 0.7260820239378296, 0.7526000337175978, 0.7604243451766671]"
9087,"[0.7685594674590287, 0.7456902532084634, 0.7396174304418985, 0.7338530265537261, 0.7239935281241077]"
9088,"[0.7078664799253035, 0.7648034893092496, 0.729968026061776, 0.7280014882230045, 0.7826776503638206]"
9089,"[0.728534716167225, 0.7405092698820614, 0.7787094185205281, 0.7370315018315018, 0.735358024691358]"
9090,"[0.746123542199642, 0.7364406289744478, 0.7377501032536368, 0.7485641222796963, 0.7432762131078516]"
9091,"[0.7390058850680822, 0.7311890804196617, 0.7248109562414071, 0.7496879334257975, 0.766392275182104]"
9092,"[0.7232498608792431, 0.7600161541293993, 0.7316610479732156, 0.7493658668644103, 0.7536200780947272]"
9093,"[0.7553827751196173, 0.7683994922686361, 0.6964552031163049, 0.742086191505356, 0.7525433216510903]"
9094,"[0.7608670618325514, 0.7173689826074985, 0.7122041394360803, 0.7773553660143521, 0.7498007766903115]"
9095,"[0.7290912299879302, 0.7482611021936865, 0.7501849924846804, 0.7419202642132579, 0.7450189528547737]"
9096,"[0.7218589743589743, 0.7560560247454211, 0.7686487233527969, 0.7633453027541699, 0.7110918638012235]"
9097,"[0.7478450729885451, 0.7582775919732441, 0.738694352643857, 0.723243956043956, 0.7508778205013562]"
9098,"[0.7036969591860331, 0.7597834775657735, 0.7603658322508162, 0.7498185733320644, 0.7419197595999449]"
9099,"[0.7159365247600541, 0.7467925462691036, 0.7632257189365166, 0.7507108356333871, 0.7411200902086075]"
9100,"[0.7547993479688526, 0.742039627039627, 0.7643450457025684, 0.7251081511839708, 0.7319545101111724]"
9101,"[0.7524274428176077, 0.7149457975667062, 0.7368854596311573, 0.7603775136252584, 0.7427267685171179]"
9102,"[0.7717850193957342, 0.7471468134764208, 0.7250715676170846, 0.7391230620155039, 0.7335179091795594]"
9103,"[0.7410805806302285, 0.7309246295849283, 0.751898151469498, 0.7520168747110495, 0.7254472435195327]"
9104,"[0.7390474380679266, 0.7304980232489526, 0.7591091091091091, 0.7736093651791326, 0.7152309769620496]"
9105,"[0.7611121408711771, 0.7516484704356285, 0.7363791244091598, 0.7491790438616848, 0.7206059307366443]"
9106,"[0.7059050428271597, 0.7520730401133263, 0.7539766423357664, 0.7326759298112895, 0.7704048623847766]"
9107,"[0.7229481223383663, 0.7655867296597676, 0.7206426658390519, 0.7513096692351061, 0.7606162081712997]"
9108,"[0.7466912220232262, 0.7333597464342314, 0.7320824561818483, 0.7481554620646232, 0.7462941372418387]"
9109,"[0.745707852518998, 0.7272760791877021, 0.7538858758366028, 0.7414606748079049, 0.7492795997106341]"
9110,"[0.7281069697669051, 0.763210172045101, 0.7623487193920631, 0.717443729903537, 0.7454739831193319]"
9111,"[0.7681212013925769, 0.7313823536324535, 0.7531275965780759, 0.7322590209107239, 0.724344941016334]"
9112,"[0.7475401289005735, 0.7377545909849749, 0.73735815866409, 0.7500446131150661, 0.739275642863971]"
9113,"[0.7576899203420808, 0.7609026748048783, 0.7186832116788321, 0.7610990551109904, 0.7112901234567902]"
9114,"[0.7440747574549134, 0.756115169016477, 0.7086346593613243, 0.7503943308464586, 0.7546784286666033]"
9115,"[0.7637902608490844, 0.7657872279903285, 0.6971585390115741, 0.7346322027813579, 0.7522263973958827]"
9116,"[0.710312408759124, 0.7300442452776675, 0.797381220471984, 0.7775965490870854, 0.6997471923202385]"
9117,"[0.7008603116470303, 0.7307459207459208, 0.7814094369392715, 0.7452739840106596, 0.7543295139433893]"
9118,"[0.7229715902251113, 0.7380473610031104, 0.76476775061209, 0.7189910390199636, 0.7655946245309462]"
9119,"[0.7324372590297324, 0.7291895459638147, 0.7677434908389585, 0.7553073861123397, 0.7331339649292852]"
9120,"[0.7408134324125021, 0.7425733715103795, 0.7418730650154799, 0.7330331837337545, 0.7648098791755508]"
9121,"[0.728196056387704, 0.7478392672858616, 0.7306440362706347, 0.7524703237462996, 0.752465769320028]"
9122,"[0.7575838717479182, 0.7440558205264088, 0.7357724064376191, 0.7528607469477858, 0.732923076923077]"
9123,"[0.7305588351042895, 0.7452507729302644, 0.7517695988137028, 0.7437395073313033, 0.7442417468364536]"
9124,"[0.7260341063315041, 0.7423225387716061, 0.7520933368025168, 0.7435211846976553, 0.7468506723283792]"
9125,"[0.7699205326460481, 0.7427532887145165, 0.7441176129174552, 0.7326804908817152, 0.7184673558381361]"
9126,"[0.7701084857634378, 0.762966129294903, 0.6991102978293791, 0.7228063699337283, 0.7647245618096238]"
9127,"[0.7479760196761631, 0.7336053430047882, 0.720150656920582, 0.7696306961012844, 0.7449394507124664]"
9128,"[0.7465505091834879, 0.7421671329087554, 0.7610402097902098, 0.7287958205257604, 0.7361762615493959]"
9129,"[0.7253893278369403, 0.7618281006998446, 0.7157716286319119, 0.7570850555468356, 0.7507057032225688]"
9130,"[0.7351461105454715, 0.740033957481407, 0.7377077114720191, 0.7456908328827965, 0.7537964667325132]"
9131,"[0.7679385628213181, 0.7108554869751167, 0.7250923147934457, 0.7523394963702359, 0.7554362961243908]"
9132,"[0.7558719906048151, 0.7790596158643053, 0.744513039464574, 0.7076144700227676, 0.7206061028851798]"
9133,"[0.7289907204671046, 0.7604823747680891, 0.7275883211678833, 0.7357994338094929, 0.7699991057855674]"
9134,"[0.7358569343065694, 0.7502208480565371, 0.75330550918197, 0.7096650124069479, 0.767275645702612]"
9135,"[0.7850545213709583, 0.7533645800418963, 0.7284789587549725, 0.7113744488280344, 0.7364986691851979]"
9136,"[0.7242585290588034, 0.7272072362914603, 0.753170828378914, 0.7497946229632212, 0.7594432234432235]"
9137,"[0.7270481751824818, 0.7492135535770253, 0.7478187447227695, 0.7704051912950276, 0.7181488894143975]"
9138,"[0.7388474528567408, 0.7550755084642553, 0.7563725711448624, 0.731655765503876, 0.7275009013506393]"
9139,"[0.708523278644129, 0.751797253634895, 0.7458103664173952, 0.7764349653065908, 0.7404556208775452]"
9140,"[0.7394595561918397, 0.7447598120002442, 0.7655335059278437, 0.7456474506292876, 0.7142552171064945]"
9141,"[0.7512960947465739, 0.7383905719897625, 0.7150589879978178, 0.7830733431009222, 0.729744522325606]"
9142,"[0.7566392269148174, 0.7418898230948678, 0.7396955856570147, 0.7298823388521302, 0.7356659091797366]"
9143,"[0.7511143587869931, 0.7390348590692664, 0.7295461418568404, 0.733719646799117, 0.7584628263485585]"
9144,"[0.7361158822855834, 0.7479049099449193, 0.7202438678241124, 0.7522613982120682, 0.7648259009654909]"
9145,"[0.722375419123598, 0.7496196561691769, 0.7234988003919846, 0.7556147930263197, 0.7611161002118448]"
9146,"[0.7400456446437053, 0.7330354539269052, 0.7733341304001276, 0.7481810312558488, 0.723299275922269]"
9147,"[0.7399761858475895, 0.7568360238832375, 0.7376755311825983, 0.7419639800459725, 0.7377546036944469]"
9148,"[0.7480181167782138, 0.7237294266594321, 0.7450495922156675, 0.7378275801921123, 0.7711214589255714]"
9149,"[0.7385377102550189, 0.7122527459175739, 0.7433871521813809, 0.7522824993138779, 0.7712472406181017]"
9150,"[0.7248992700729927, 0.746184750907684, 0.7700290163244512, 0.7253243689549421, 0.7495735607675906]"
9151,"[0.742483777728766, 0.7248569284173, 0.7202521718146718, 0.7627892468239564, 0.7616226858248134]"
9152,"[0.7218458410698756, 0.7394923645907898, 0.7433381247235737, 0.7538989010989011, 0.7527748163942194]"
9153,"[0.754972619678502, 0.7415609656301145, 0.7373666284363813, 0.7315146735493738, 0.7510575589459085]"
9154,"[0.7704623992101365, 0.7247002217140469, 0.707334306569343, 0.7437625466016634, 0.7670974493769471]"
9155,"[0.7353766709936007, 0.7334392639162957, 0.739765959231608, 0.7466410514439058, 0.7529123064338701]"
9156,"[0.7124845119544766, 0.7416697113628059, 0.7769939963279605, 0.7375804167266791, 0.7470845190097914]"
9157,"[0.725119450292121, 0.7451449266950677, 0.7470117175999529, 0.7459995978051653, 0.7551579626047711]"
9158,"[0.7399417249417248, 0.7448330541994798, 0.7386059289400785, 0.7422773139949967, 0.75033006865428]"
9159,"[0.7331381118881118, 0.7665647091599244, 0.7394078977559544, 0.7584824306898775, 0.7176222268794348]"
9160,"[0.7470248175182481, 0.7433528505392911, 0.7596282807260956, 0.7172350701369773, 0.7571013977730395]"
9161,"[0.7501645239382331, 0.7152846916038497, 0.7235284592792772, 0.7510165708254266, 0.7701625699829346]"
9162,"[0.730155290718671, 0.7296230016702459, 0.7563765230171147, 0.7491388281384777, 0.7493027094717669]"
9163,"[0.7577282109015856, 0.7230656018388216, 0.7639984181264103, 0.7410547586520947, 0.7320140716030822]"
9164,"[0.7264428067853842, 0.7429077395491661, 0.7398952008746831, 0.7386201083827466, 0.771253465635488]"
9165,"[0.7456555944055946, 0.728293886080871, 0.7392196548040704, 0.7397742740471869, 0.764377477719157]"
9166,"[0.7360848317410937, 0.7262635587352873, 0.7485110722610723, 0.7621387112058753, 0.7465094775774387]"
9167,"[0.7554638611673297, 0.7305175740290244, 0.7252254595907041, 0.7490189318854319, 0.7541002080443828]"
9168,"[0.742051677547409, 0.7294831772459245, 0.7672924167095263, 0.7356173126015317, 0.7436567926455567]"
9169,"[0.7216569348950235, 0.7486756415241058, 0.7579878160708549, 0.7468708084471631, 0.7378769521108202]"
9170,"[0.724928318434812, 0.713701937231349, 0.7760605505707135, 0.760174887169568, 0.7457899907535831]"
9171,"[0.7662279926985809, 0.7514456658651093, 0.7125445897740785, 0.7442721285806392, 0.7396937573616018]"
9172,"[0.7295167696899898, 0.7444999530912843, 0.7428853644963829, 0.753276504088785, 0.7506041747175232]"
9173,"[0.7696483103459848, 0.7370378692906309, 0.7379418166741526, 0.7384303321595127, 0.7318585643212508]"
9174,"[0.7081776143056508, 0.7507058397683397, 0.7385871750597253, 0.7479513221599366, 0.7757522371364654]"
9175,"[0.7178372352285396, 0.7676204379562043, 0.7470356311843374, 0.7463992510442172, 0.742797234699607]"
9176,"[0.7312893621893966, 0.7337404461601607, 0.7560906922957086, 0.7300161812297734, 0.7669480072730848]"
9177,"[0.7282014598540146, 0.7426374420632371, 0.7312457127989214, 0.7819428571428572, 0.7404065349544073]"
9178,"[0.7750500028573062, 0.7475376329393546, 0.7105197080291972, 0.7467804563802815, 0.7369936510775283]"
9179,"[0.7233618116435941, 0.7539110141664322, 0.7495934959349595, 0.730523832049376, 0.7560377278687138]"
9180,"[0.7530058399175541, 0.7514957264957265, 0.7300485345617789, 0.7382090142253381, 0.7437983834244081]"
9181,"[0.7259211678832116, 0.7382634094530005, 0.7131626260483087, 0.7823934353359536, 0.7510059912366985]"
9182,"[0.7554498545190035, 0.7466365630840307, 0.7248985656323219, 0.7439390232536466, 0.7403133711546925]"
9183,"[0.7632859934398772, 0.7612626921549719, 0.7308941785743981, 0.710001679202784, 0.7536919084689786]"
9184,"[0.7429920989350738, 0.773808165733125, 0.7465228984253953, 0.7294717459655704, 0.7222988912479359]"
9185,"[0.7570447726748211, 0.7421322820352827, 0.7195046346454798, 0.7870475113122171, 0.7029717726310769]"
9186,"[0.7305183814402745, 0.7671447296047934, 0.721918944131569, 0.7425580431177446, 0.7589880555819929]"
9187,"[0.7414686131386862, 0.7482379767827528, 0.7505174008555904, 0.7445928083473704, 0.7294354030970577]"
9188,"[0.7511261261261262, 0.742983050042167, 0.7531322843822844, 0.7144233000696216, 0.7494291931205103]"
9189,"[0.732597443432621, 0.7408411936104295, 0.7310897435897437, 0.7736188164586224, 0.7368932738009507]"
9190,"[0.725774281744431, 0.7593936315592159, 0.7494120645512576, 0.7396934974134429, 0.7451124016812292]"
9191,"[0.7650082832284897, 0.729428106409249, 0.7441035795708275, 0.7342107158288924, 0.7455520072992701]"
9192,"[0.7295874049945712, 0.7670614844354503, 0.7492061553492917, 0.7595764015098561, 0.7143043629612438]"
9193,"[0.7447746609088463, 0.7133508158508158, 0.7703923900118906, 0.7641524429011592, 0.7276838570127504]"
9194,"[0.7578423349699945, 0.7422189781021898, 0.7265670978512833, 0.7480764048980569, 0.731481168626391]"
9195,"[0.7420049957782155, 0.7401499090582606, 0.7396540848624111, 0.7648866100443561, 0.7353086568603809]"
9196,"[0.755410743430234, 0.7401140790205898, 0.7498809594666984, 0.7572833765536976, 0.7203848899327623]"
9197,"[0.751578447387018, 0.7476535711359992, 0.7395506792058516, 0.7283607350096712, 0.743024132730015]"
9198,"[0.736041777305718, 0.7554971662242629, 0.7600952928057312, 0.755967775758423, 0.709115754975362]"
9199,"[0.7559787849566055, 0.76477570985445, 0.7230969232991478, 0.7510089800730194, 0.7184893737518256]"
9200,"[0.742342722212852, 0.7316136273757182, 0.7563414941948511, 0.7755216909673364, 0.7094147309052672]"
9201,"[0.7242504091843013, 0.7553745075265879, 0.7699231918812777, 0.7511279731504451, 0.7156462381365827]"
9202,"[0.7367251448927403, 0.7411617499852794, 0.7347115652690401, 0.742481763545442, 0.7629872231736671]"
9203,"[0.7434790252049136, 0.7438557005606347, 0.7400582840791821, 0.7437915262960882, 0.7430956790123456]"
9204,"[0.7039112141507813, 0.7569813062543271, 0.729670506172273, 0.7608024956354998, 0.7627658344891355]"
9205,"[0.7576842339806736, 0.7589317741588348, 0.7049668277407946, 0.7544137241838775, 0.74818318935966]"
9206,"[0.7400025799793601, 0.7436886644858485, 0.7519809049971784, 0.7295619047619047, 0.7543525493707122]"
9207,"[0.7569393846804711, 0.7154628994488728, 0.7682726439940455, 0.7671238095238095, 0.7081192365921916]"
9208,"[0.7206088923278376, 0.7750700040002285, 0.7451314310870144, 0.7260909534890403, 0.7411687874185141]"
9209,"[0.7614297515784505, 0.7405269726019627, 0.7508778026771484, 0.744518287445183, 0.723587420042644]"
9210,"[0.7415880112601423, 0.7219342816398432, 0.7550814376093686, 0.7550052181761768, 0.7378811351104304]"
9211,"[0.7406890510948905, 0.7150265729470254, 0.7592675609503777, 0.7585553113553114, 0.7496222756257732]"
9212,"[0.73399932652374, 0.7469306625577813, 0.7311791565325133, 0.7614036290506879, 0.7361699343294946]"
9213,"[0.75949981860525, 0.6982381303467565, 0.7356853121778495, 0.7682679219600727, 0.7463771712158809]"
9214,"[0.746992849797929, 0.7575947706453416, 0.7335747303543914, 0.723265776898995, 0.749923708124237]"
9215,"[0.7600153734852596, 0.7279706513958483, 0.7671069117325885, 0.7415156831749672, 0.7224124127712456]"
9216,"[0.7632265297692807, 0.7626685784703267, 0.7341170168442355, 0.718027141397928, 0.7365698729582577]"
9217,"[0.7480777786650544, 0.731095801684037, 0.7493806055200436, 0.7389867527386987, 0.7548536656041727]"
9218,"[0.7211930498269568, 0.7475312836192741, 0.7563840326340328, 0.7569799810471453, 0.7312095469255663]"
9219,"[0.7580320925793367, 0.7173038052036571, 0.7592056578406428, 0.7554588639176081, 0.7228066554568797]"
9220,"[0.7281530373164181, 0.7591693039915606, 0.7337751970704662, 0.7386280222048904, 0.744269597069597]"
9221,"[0.7502712967986978, 0.7382165148145491, 0.7367298280838248, 0.7461901391837698, 0.7446243217740034]"
9222,"[0.7445301227617854, 0.733522351329704, 0.7275134517996023, 0.7718113803690125, 0.7463853712485741]"
9223,"[0.7587532846715328, 0.7605618492490658, 0.7412866996276629, 0.7070524776641798, 0.7403504168039263]"
9224,"[0.7601670690255707, 0.7405184638947189, 0.7276136363636363, 0.7255062944718118, 0.7614232779204397]"
9225,"[0.7284687485659216, 0.7490172225413668, 0.7361446925520316, 0.7506840696356178, 0.756012620901156]"
9226,"[0.7755269224917788, 0.7344409282700421, 0.746218300459736, 0.7360222868217055, 0.7249034749034748]"
9227,"[0.7386061023222225, 0.7396817518248175, 0.7350090494913561, 0.7542027820494898, 0.7468676839759683]"
9228,"[0.728829922534397, 0.7455441257358191, 0.7283208458396335, 0.7391575102541839, 0.7748600732600732]"
9229,"[0.7471685935570771, 0.7328103207810321, 0.7196942435604258, 0.7646482547258096, 0.7513843213311971]"
