,r2
4165,"[0.1956288933994187, 0.1530157450913393, 0.17809709832992993, 0.17914207760013734, 0.15912862169191444]"
4166,"[0.17912584646601193, 0.17411158535367444, 0.1375631643456765, 0.18388018677572604, 0.19215495317745745]"
4167,"[0.17270359472725216, 0.18326500886513353, 0.1523255548339768, 0.1439204284410328, 0.211204917602007]"
4168,"[0.1745727824754555, 0.19493702996888418, 0.17187746270552517, 0.1262276528047549, 0.18562283624173992]"
4169,"[0.21547012150803524, 0.16008190391264687, 0.16432025662812688, 0.1561172592655069, 0.17275646205896455]"
4170,"[0.12460898293211509, 0.1607273508087096, 0.19333533052929774, 0.18996073374291267, 0.1983444600979889]"
4171,"[0.1706213305241413, 0.19141895485219296, 0.16760980890102906, 0.15104076053579318, 0.19099153085339793]"
4172,"[0.1736445966955683, 0.18912305875194502, 0.19522914892557808, 0.1466653775185741, 0.16601256397783293]"
4173,"[0.20479594884746943, 0.17726908132541708, 0.15968155368217118, 0.18802561819484254, 0.12422204832129502]"
4174,"[0.1649984152081212, 0.16124007590331801, 0.15219482124820238, 0.1912142042102818, 0.19124437058436028]"
4175,"[0.21617452242857393, 0.19865190134729394, 0.13220454298815554, 0.16829064012958928, 0.14066239165854633]"
4176,"[0.11275561342361229, 0.135664043449514, 0.18520812785431795, 0.19424629975072993, 0.22005116467736885]"
4177,"[0.17599462500544272, 0.12441702899554985, 0.1805421282577402, 0.1232471857546249, 0.24347861502988566]"
4178,"[0.15797106469053157, 0.1663461583290542, 0.2005102820371224, 0.18323112584341217, 0.15723726213485056]"
4179,"[0.19329073037680045, 0.20656261775493034, 0.1622375553604679, 0.15311454428079363, 0.14836386705647864]"
4180,"[0.12843550506996881, 0.1837955835594267, 0.1879628790922927, 0.18888434332458193, 0.16162661724542848]"
4181,"[0.2026583696160147, 0.17722818970452303, 0.10608309234128066, 0.1837985781240563, 0.1949321883146774]"
4182,"[0.15590538511284702, 0.16513548118547294, 0.1931728550556686, 0.20026316450909287, 0.1532888575445167]"
4183,"[0.1609986671558027, 0.16152944926655854, 0.1765892349112148, 0.19060026262461693, 0.17849756573587483]"
4184,"[0.17745110083680038, 0.18121064540568355, 0.1868524787169077, 0.14894768813483883, 0.16584545916002202]"
4185,"[0.16032639062415877, 0.16350883445663522, 0.1640366527280901, 0.20021026612922654, 0.17571545629168117]"
4186,"[0.1797205299806034, 0.2009546223781461, 0.16656857970506866, 0.1668623518366663, 0.14608470503481952]"
4187,"[0.18083662659505384, 0.16361085691944832, 0.17286893593374864, 0.16858734954913412, 0.1787638876186668]"
4188,"[0.13843137392030513, 0.1842532691133274, 0.16880014803062626, 0.1650416801202239, 0.1956648768952115]"
4189,"[0.14125229006855233, 0.16824659058189995, 0.17614967932773828, 0.16955278493077586, 0.20340254043961326]"
4190,"[0.16795364410695746, 0.1782790981657858, 0.20191897295326477, 0.1546255709557628, 0.16094425562717485]"
4191,"[0.2376697335317578, 0.11958548769667598, 0.14333890403053062, 0.18678833050373278, 0.15907135578768328]"
4192,"[0.17989359740411992, 0.1842883381599818, 0.180752352551398, 0.16544762750620856, 0.15217782831569016]"
4193,"[0.22364528171796483, 0.17781899084662078, 0.1485984198482272, 0.1489209435258677, 0.16423841710588494]"
4194,"[0.1790620695970928, 0.16750731598240354, 0.21060769355170883, 0.16217857015075576, 0.15088769046604777]"
4195,"[0.15522916744627946, 0.14256914260346787, 0.18286013041668714, 0.18035427152413386, 0.19454007198535384]"
4196,"[0.15973635046778245, 0.1616827111232605, 0.17567667420463318, 0.15641080526401063, 0.21078845587211525]"
4197,"[0.1587902951249952, 0.17723280004605824, 0.1995488146527078, 0.1645528337012937, 0.15788842686400872]"
4198,"[0.20891432330818427, 0.12176875978913493, 0.18803552002353874, 0.2005283526450784, 0.14718451084551187]"
4199,"[0.20008371475105768, 0.16310309710792326, 0.1541286026907719, 0.1771693167030467, 0.1679078035775352]"
4200,"[0.17835753623018225, 0.17708956680307342, 0.15947786191042213, 0.18121163602309964, 0.15809207901081557]"
4201,"[0.1515508239376676, 0.15680285315658204, 0.21364217702558752, 0.19780165721028198, 0.14433637153220624]"
4202,"[0.17156874508348574, 0.17765378569316637, 0.17294528392560138, 0.1727489889122853, 0.17399643550054067]"
4203,"[0.13893134925480832, 0.19251024179672915, 0.20740173325026723, 0.15841549443931024, 0.1616923387039677]"
4204,"[0.183661486877289, 0.13264908895996896, 0.15943052007583047, 0.15872421667040504, 0.22004422908899046]"
4205,"[0.17128348079068467, 0.16280224079317762, 0.1480933333109128, 0.2297574564078545, 0.15565427008147636]"
4206,"[0.16719386701491923, 0.15548032946198187, 0.21286134054314132, 0.15080528419136985, 0.17502948136048346]"
4207,"[0.18937727399862114, 0.16328626501328602, 0.15104123445755924, 0.16277282276103144, 0.19461937029924148]"
4208,"[0.13131284580024816, 0.22023536496481488, 0.15502787719065347, 0.1692091539495928, 0.18750161759864414]"
4209,"[0.20763775072580415, 0.16742585368513596, 0.16172556499925805, 0.19004423340678023, 0.13340347806101283]"
4210,"[0.16082321456304216, 0.1633482631966291, 0.17234124648397164, 0.20325770076883443, 0.1590550657958476]"
4211,"[0.22382324795184272, 0.17602923544033622, 0.16518552584911017, 0.13736426474413965, 0.16443636980191145]"
4212,"[0.15167586194140759, 0.11384559246564574, 0.1722780655648567, 0.23498429148629574, 0.18495878908689678]"
4213,"[0.15122479244790366, 0.1374892587802241, 0.19987702194111756, 0.17224133019847043, 0.20090337230516198]"
4214,"[0.16824180617909223, 0.1767460928855299, 0.18023159049232007, 0.11851727433064685, 0.2131565318138896]"
4215,"[0.19922656638258973, 0.11012791017681223, 0.20108355188631777, 0.1790353216763787, 0.17519574719919362]"
4216,"[0.1916602714752773, 0.18201740548100287, 0.19051913402525367, 0.16973192181645969, 0.12331683299661866]"
4217,"[0.17107557417557684, 0.17088341137485608, 0.1809809193215125, 0.1744641788756991, 0.17277938163116013]"
4218,"[0.1773857573813824, 0.14968933390876582, 0.13215102381620458, 0.18180481572373408, 0.22495040019950419]"
4219,"[0.15556485771558215, 0.18243293611930878, 0.1824440456486056, 0.1922222139678449, 0.156972551328176]"
4220,"[0.16642936537109365, 0.1855145785607072, 0.15357870610812185, 0.2198174536142531, 0.14131415956283588]"
4221,"[0.18095680120332425, 0.18337832089975903, 0.1706072482777682, 0.17433872993949662, 0.16264741699950402]"
4222,"[0.1933413597847491, 0.16568011432177543, 0.13800750985945653, 0.18561406304762995, 0.18240217427841687]"
4223,"[0.16831830373733236, 0.2070483779566311, 0.16920380385383504, 0.1890610244889669, 0.13521630844922883]"
4224,"[0.2005064536050154, 0.18265492685415952, 0.12445652335929303, 0.19747862538897798, 0.14452189351704692]"
4225,"[0.1643844852672448, 0.1439173795577876, 0.19207306615740072, 0.22719809881132036, 0.1333907450117059]"
4226,"[0.12447904110485752, 0.1348460997157117, 0.2009178243340537, 0.2246118240199183, 0.17533082461781258]"
4227,"[0.17925884701493133, 0.17138304675450666, 0.18394067851370366, 0.14678615238669457, 0.18572010247557624]"
4228,"[0.146479234113306, 0.1963638622254651, 0.1607908286254125, 0.1462957900461147, 0.20942319349978367]"
4229,"[0.18244190115418002, 0.12338676459307862, 0.20183229810994263, 0.19420194909925503, 0.15971016981466346]"
4230,"[0.2013609755220216, 0.1790517362260876, 0.18877885351402446, 0.15797714532351725, 0.13698536687330243]"
4231,"[0.1802592665554117, 0.16120915619303722, 0.16198906783600753, 0.18785270644200192, 0.1703399500221161]"
4232,"[0.16758980431210702, 0.14853285495041058, 0.20910542005396615, 0.15474227529063955, 0.18329682379679546]"
4233,"[0.18234078373864704, 0.16914500643748875, 0.16355706484470034, 0.16362481511444638, 0.19120331485038045]"
4234,"[0.19043536308962783, 0.17528878842085194, 0.144772081812083, 0.15590226528159445, 0.1956432120462156]"
4235,"[0.19243669571207078, 0.14762487113917988, 0.19668207435883855, 0.15209714614251413, 0.18068428772461387]"
4236,"[0.20051572138174723, 0.18017503671458412, 0.20312094917085466, 0.13604767329012613, 0.1412705500098238]"
4237,"[0.19608837032678883, 0.13775556441312575, 0.17654409720133335, 0.1839811295771303, 0.1664987156669273]"
4238,"[0.1711881729786986, 0.17481228162706242, 0.18363000761621873, 0.153925409581104, 0.17583855339343224]"
4239,"[0.15589633215579168, 0.16714345722486224, 0.17454818480226875, 0.20372790553542341, 0.14988112952142274]"
4240,"[0.1792564598207419, 0.1444950284451748, 0.17001423446611874, 0.1649505021666321, 0.20208461897777263]"
4241,"[0.1651951950900491, 0.17488288885334047, 0.18779041025591758, 0.1743719514638853, 0.16643411581475764]"
4242,"[0.171624411089506, 0.1631198820947246, 0.1576247684946136, 0.18798271843346237, 0.1843852246861365]"
4243,"[0.17470765871082528, 0.21261068679060158, 0.1557249385784958, 0.12089860756214055, 0.19844535467453783]"
4244,"[0.17896535187160645, 0.16542832831134502, 0.15849570759506104, 0.179133876451406, 0.1768722891998532]"
4245,"[0.16106404298470478, 0.19432225168780515, 0.18276659880522705, 0.1605300879902346, 0.1647334291450695]"
4246,"[0.19459850328393258, 0.18200512690913317, 0.18106833468946948, 0.10337197953160293, 0.19422298950875327]"
4247,"[0.13462144703543721, 0.1940821692119401, 0.1357721386648828, 0.20808003423378907, 0.18109274566048195]"
4248,"[0.16628233508937362, 0.1791449048685897, 0.1819375586846934, 0.15766639592909037, 0.17845471585545902]"
4249,"[0.1838672468258954, 0.16913579528509004, 0.1886503411235, 0.17399684924018965, 0.15023473844787172]"
4250,"[0.16492184023887657, 0.15375355434876825, 0.12581223854818535, 0.19905710860869652, 0.2253464498126604]"
4251,"[0.16651077191937602, 0.18752931865398192, 0.1891922041112759, 0.19699478173239804, 0.12439372732884058]"
4252,"[0.16882929099918664, 0.19127726596519523, 0.15891675971361707, 0.15718331020938303, 0.1893960907646398]"
4253,"[0.1692656419985752, 0.18482088481331427, 0.18114190319880374, 0.17337472259928544, 0.15997098893547368]"
4254,"[0.15914639957965826, 0.18944019698429482, 0.1854012173338737, 0.1653165871303406, 0.15006006102543357]"
4255,"[0.1549675702416624, 0.19079810124309926, 0.18052284898635085, 0.17052734563064487, 0.16737181515720467]"
4256,"[0.1760932055932607, 0.15652321227757005, 0.17977572727700586, 0.16977932842462806, 0.1716509059368181]"
4257,"[0.18526620632419488, 0.14078163918447073, 0.15995543930638734, 0.20397051823123424, 0.1714686248786813]"
4258,"[0.18448004728699396, 0.14409634823402506, 0.12994732622611915, 0.1838430406384568, 0.21820125918698619]"
4259,"[0.1733020452768017, 0.126824427730729, 0.12197404778502452, 0.2222240449015057, 0.21791637319771562]"
4260,"[0.19661442576938226, 0.18933260732394253, 0.1758132213372624, 0.1289354881999537, 0.1728135163979465]"
4261,"[0.2059328490570954, 0.16703456151776674, 0.17656566053594447, 0.15974008305823684, 0.16469116548553253]"
4262,"[0.14158269510675547, 0.14404801389857436, 0.1758990995850468, 0.20616459153440336, 0.1984835210778746]"
4263,"[0.17410703618481294, 0.20076769813508677, 0.18302126077507908, 0.16994813822571464, 0.13199285101518665]"
4264,"[0.14346201563886107, 0.1661156484476758, 0.19841027185545068, 0.19998102715404764, 0.1639419263255062]"
4265,"[0.18232812057106196, 0.16124020528333638, 0.18003173878266188, 0.14603698868368353, 0.20670408829775166]"
4266,"[0.16913453416554347, 0.16625818198111442, 0.16676595498943436, 0.1931442419869689, 0.16306748477627475]"
4267,"[0.17307408867299479, 0.14280278085729836, 0.17617041575199766, 0.164425652773037, 0.20419144130468558]"
4268,"[0.16170855383057148, 0.1735848526331092, 0.19157458932285865, 0.18286038208862487, 0.15843274370724425]"
4269,"[0.1683383929961597, 0.15631258268809622, 0.17267084234990582, 0.1666127345774453, 0.2010984851356057]"
4270,"[0.19027013729196285, 0.1906453028839451, 0.17605030978972924, 0.15217279327985456, 0.15236763033057876]"
4271,"[0.17121971496029686, 0.20693637256180142, 0.156587687196015, 0.16133157175532153, 0.16904599310491386]"
4272,"[0.17493647283071911, 0.15945385810504298, 0.1551793783469667, 0.13424536398119225, 0.22653921855696135]"
4273,"[0.18333376800219492, 0.19669082377226288, 0.1843249275646548, 0.1691888399030479, 0.1285860276836851]"
4274,"[0.12732714278357593, 0.18192978169595642, 0.21163047608973018, 0.1433162722328749, 0.19569344461684346]"
4275,"[0.15326010476094343, 0.21687326977120458, 0.14116142285259425, 0.1618937055420323, 0.18999752950159954]"
4276,"[0.1723864563933215, 0.16202899485155386, 0.19520954104416233, 0.1589119872975009, 0.16444763053172073]"
4277,"[0.17312834628344387, 0.1750823974155753, 0.14900381372057292, 0.18653217780255593, 0.18291821480596038]"
4278,"[0.13715752601027065, 0.20687356253550804, 0.15337259700755645, 0.17189060335858775, 0.19777675712515475]"
4279,"[0.19199269271079944, 0.16679251931723382, 0.1926908608546779, 0.17832646055183632, 0.13648838579222355]"
4280,"[0.16638262185890595, 0.20256415424294905, 0.20131453363668428, 0.11347080040645996, 0.18315395317438343]"
4281,"[0.12489539362316981, 0.2235555193838482, 0.17846243764669145, 0.17950778751075724, 0.14807553779844385]"
4282,"[0.18641172088538127, 0.17588003280823405, 0.20843171539511818, 0.15080471905676995, 0.14948926134026774]"
4283,"[0.19337337615644368, 0.17833093575555004, 0.1845138350717359, 0.15169617348396058, 0.1489577190772141]"
4284,"[0.18721230555898138, 0.1305035214529663, 0.17775255134385015, 0.19305747418585628, 0.1688313492178447]"
4285,"[0.16609688895404506, 0.18024992470106882, 0.15707425062488523, 0.1816135087763331, 0.17854292587663867]"
4286,"[0.1556080792061162, 0.16132641606999543, 0.1781465916403835, 0.21382209164808652, 0.15934438040482946]"
4287,"[0.1363589353870669, 0.19530074788163165, 0.1357663687392009, 0.20366975157244915, 0.1871468050858307]"
4288,"[0.17264911139948957, 0.18000664614956885, 0.15683494898572403, 0.15983496687780485, 0.1910084589487404]"
4289,"[0.20334880173863923, 0.18701060839381922, 0.19824984604977713, 0.16973181389037018, 0.10082871385887093]"
4290,"[0.181144053568836, 0.16059828866004366, 0.17698622939925734, 0.1864520504626781, 0.15707380652257452]"
4291,"[0.16898669298954572, 0.1737953027391007, 0.1754101055359668, 0.1674331895141069, 0.17912760732091504]"
4292,"[0.12141516841213862, 0.19348811878569805, 0.20891169862587744, 0.18345399157911313, 0.1580649985658783]"
4293,"[0.1863429321218194, 0.18981724963513147, 0.1705360432576144, 0.1532531793158728, 0.1586496058443343]"
4294,"[0.18291923314850256, 0.192980911320336, 0.1476734002936868, 0.15844055467973217, 0.18643810350321577]"
4295,"[0.12454454726443265, 0.19110171950573884, 0.11004128706547789, 0.2002439736885202, 0.22908666895907204]"
4296,"[0.18222487446689384, 0.1614608258445046, 0.2268538649174342, 0.12731022550306414, 0.16531316048674471]"
4297,"[0.1907785011263019, 0.1172598552570826, 0.1635600771318031, 0.20433605073193495, 0.18787316898180284]"
4298,"[0.16111410260272285, 0.15442783804677152, 0.17131802115826356, 0.18421763845869743, 0.19656431867514612]"
4299,"[0.16624434717822023, 0.15478059305723224, 0.1571430174063353, 0.2234009315397083, 0.1603446287790098]"
4300,"[0.15130736659791277, 0.20367845154691278, 0.16289409357284945, 0.1964182390369974, 0.14836180626760143]"
4301,"[0.17954554844679416, 0.17919715184164453, 0.2328115093016052, 0.14981480215228815, 0.12574418981885482]"
4302,"[0.16531946146454912, 0.1994042289066964, 0.1803806147928393, 0.17867211820558426, 0.14721225877113475]"
4303,"[0.18819385991536364, 0.14546137612977672, 0.20316771859053684, 0.13428434278424117, 0.18942908122163815]"
4304,"[0.12367800436684195, 0.19338627705329425, 0.19934344880225985, 0.18826167144728012, 0.15839627258454692]"
4305,"[0.2295715182928585, 0.143406900325728, 0.14914635911203578, 0.13672447291514733, 0.18871815549138682]"
4306,"[0.1766867015398209, 0.1508454792042213, 0.19572613732220157, 0.17705835711389606, 0.16142163667086729]"
4307,"[0.1735356643097723, 0.20186242911270236, 0.1467825969423423, 0.15581843927706607, 0.192508400527847]"
4308,"[0.16381832185697354, 0.1689481727659342, 0.15713568371540698, 0.17333868475699055, 0.20484851976199825]"
4309,"[0.19801531617976875, 0.12040098348270456, 0.1556240481403427, 0.2085648182689983, 0.17237895776632817]"
4310,"[0.17342168711696504, 0.1856147613241197, 0.16301557883303075, 0.18204792208901155, 0.16578195542347385]"
4311,"[0.22778103504482472, 0.13759931313924034, 0.14888933139157257, 0.16997052965276382, 0.17495107286562683]"
4312,"[0.16554775566396496, 0.16271183461194305, 0.18520364239855458, 0.16260710742309892, 0.18872898838664598]"
4313,"[0.19942617186354772, 0.1461928358570469, 0.1577451708259544, 0.1559345605114849, 0.20634469555500934]"
4314,"[0.17163456380740172, 0.18269399141240716, 0.1682832285438085, 0.14825261768185105, 0.20310122049851753]"
4315,"[0.16853771331367284, 0.19960872080581582, 0.12796014997972216, 0.16795257821806098, 0.20280311501897397]"
4316,"[0.17154353385275578, 0.1751503179756092, 0.2083769986293904, 0.14969967636501647, 0.16181559733617334]"
4317,"[0.1615697039390317, 0.20998995079821203, 0.16605525908476726, 0.1754641170070178, 0.15015486086013552]"
4318,"[0.1967288606655272, 0.20737463380315557, 0.17748720819620734, 0.16343316832719534, 0.11518044790868054]"
4319,"[0.1760331977768731, 0.19382820911969578, 0.1652046228067463, 0.18395184249444585, 0.13589367416744247]"
4320,"[0.17085104626224445, 0.2012026229333267, 0.16362320469767, 0.14120767350332764, 0.18071851359535984]"
4321,"[0.22098830441360495, 0.14297529004389808, 0.133487345334254, 0.18231810057415465, 0.1850162001339598]"
4322,"[0.1387904980718716, 0.22058780253402543, 0.1444770651194508, 0.17703612702086846, 0.18479621772784405]"
4323,"[0.18811129163888707, 0.20810953425993062, 0.17426922050426352, 0.13862463834147243, 0.1621650857010012]"
4324,"[0.1352674782795087, 0.1849365083564526, 0.16855645824224075, 0.1800192567178519, 0.19533642714371058]"
4325,"[0.16867536736699462, 0.17465560007179315, 0.17891196460884862, 0.12385298353627272, 0.20917632699966704]"
4326,"[0.1631082133136348, 0.16972646191277463, 0.1596469524968792, 0.15720905702866672, 0.21733571194789314]"
4327,"[0.1886621209198619, 0.18406971354127932, 0.14416092809294612, 0.17256082893302527, 0.172046301820719]"
4328,"[0.14639546225976818, 0.18743269514592154, 0.17292569644253009, 0.16964727638400623, 0.1777494685338996]"
4329,"[0.15017436182206423, 0.16067559359404193, 0.18766176971064252, 0.1716078224816564, 0.19198052323406933]"
4330,"[0.1746748820716748, 0.14642424490619577, 0.1979795799126347, 0.15361556056675996, 0.19435712191507049]"
4331,"[0.196744052183065, 0.15485972396832048, 0.20426007586829198, 0.15326587140001102, 0.16180349467241417]"
4332,"[0.13613330361515774, 0.1848387315058212, 0.20851930096929783, 0.1628306912173031, 0.17343854631608768]"
4333,"[0.19424815537896833, 0.14466585910345742, 0.14048205084688048, 0.19285284125277435, 0.18421691217413227]"
4334,"[0.15377888087851133, 0.18452152192275062, 0.17421678847254596, 0.17809352397196498, 0.18126321000599888]"
4335,"[0.21702180360060686, 0.13447583009862663, 0.20010168514939852, 0.1333416791937102, 0.17477935507625508]"
4336,"[0.1864403235414055, 0.1338601832944719, 0.17850138927841508, 0.17525710779194958, 0.18648281975596526]"
4337,"[0.20636490850704192, 0.1458264073566864, 0.1699020555122709, 0.1556701201332883, 0.18173053036177378]"
4338,"[0.1826435092000902, 0.15294612778735373, 0.18879127898035652, 0.14096931800303425, 0.19735059671514144]"
4339,"[0.1886379204996076, 0.11488274778795704, 0.18120457128167966, 0.19033601989564786, 0.1664014852108584]"
4340,"[0.18553426209337587, 0.179320425779663, 0.18103029032659523, 0.16169978294137244, 0.1619047364701941]"
4341,"[0.12066400320574333, 0.20351743527352562, 0.1749936955761855, 0.16739132027491843, 0.20181122120304884]"
4342,"[0.16745701170395144, 0.1721751967504902, 0.17632248308135345, 0.14335077984416422, 0.20673696803853925]"
4343,"[0.18253138296126292, 0.1397805967329241, 0.1951646300262343, 0.1733849447689758, 0.17160766728601762]"
4344,"[0.14579914826662066, 0.20602299491896614, 0.1568598614356682, 0.18445976282003063, 0.16240493750552054]"
4345,"[0.15365654589909206, 0.14954131744850419, 0.2184582384132393, 0.16004735558825545, 0.1783950601469796]"
4346,"[0.18072463710582487, 0.16587119940479267, 0.13234255947087348, 0.19746281072305027, 0.19025449128045013]"
4347,"[0.1569547647063685, 0.1554337398788146, 0.176195939352082, 0.1673267157311743, 0.20124770000449244]"
4348,"[0.15803710108606694, 0.15580002404843996, 0.19226642662790283, 0.18621862274635392, 0.17546347420297637]"
4349,"[0.18565074674794224, 0.11739090507874572, 0.23707699592054865, 0.15358171443233726, 0.1637351434883475]"
4350,"[0.14322540647547077, 0.20232648758512695, 0.1828764383067314, 0.1427293945460274, 0.19086756439150765]"
4351,"[0.18511161502715534, 0.1976536160393143, 0.15018169513929946, 0.18971475671339322, 0.13315468532169694]"
4352,"[0.13552093612445082, 0.15112021637508977, 0.18178209719923089, 0.17165283617767557, 0.21580262189629607]"
4353,"[0.20369329867762698, 0.12176078246238897, 0.17452311931353637, 0.15146030727940452, 0.20998352983977664]"
4354,"[0.18033247052432821, 0.16814302400540748, 0.1840107834310184, 0.1415738297966661, 0.18852793189743167]"
4355,"[0.17646155168559097, 0.15313980732300014, 0.16386686514780013, 0.18127216100347476, 0.18201475785131815]"
4356,"[0.1735626249578095, 0.15872075706250233, 0.18566282739414597, 0.20243606099577538, 0.1392831062450618]"
4357,"[0.185922531464354, 0.1905752700094211, 0.15129695090724093, 0.1741107835955068, 0.1698041772377198]"
4358,"[0.19438718677529554, 0.16004112542598437, 0.14197202924924612, 0.20449296280731033, 0.16184603538324083]"
4359,"[0.1858783565960258, 0.15924166410815077, 0.14758690566706056, 0.18656332599788894, 0.18693526215942746]"
4360,"[0.16329055977294138, 0.1622587270748157, 0.19710401670676791, 0.18063736697376476, 0.16010144778670188]"
4361,"[0.16858814142443446, 0.1396996530945599, 0.1698458759013024, 0.2095319865994666, 0.15918158377494473]"
4362,"[0.19198500137727692, 0.1713433966064417, 0.1472961350267058, 0.1891933480415947, 0.15452250795715283]"
4363,"[0.14225870819518938, 0.18413663168970085, 0.15350126790145102, 0.17895247683832582, 0.19781056698946886]"
4364,"[0.21185144333505557, 0.14662148581381507, 0.12499572578032081, 0.1954758567940802, 0.18006187182561273]"
4365,"[0.18631686542757897, 0.1484601817278185, 0.1666603381641215, 0.188166582043658, 0.17472600329497234]"
4366,"[0.18645938921858551, 0.16761183646205358, 0.1852961988535985, 0.1735784920317598, 0.15476090794895503]"
4367,"[0.15107360302739026, 0.19238737012551854, 0.21104225494878148, 0.15905288708983123, 0.15294320326048494]"
4368,"[0.18169785806517635, 0.1636678509726689, 0.16298092400125985, 0.19303331522827982, 0.16494989307483188]"
4369,"[0.1560535903798591, 0.1947220078187505, 0.15058008350820706, 0.16754632631325883, 0.19702207088562784]"
4370,"[0.21707019401611405, 0.17620314388061264, 0.13627353470599257, 0.146498681394439, 0.18509222281750026]"
4371,"[0.16463010352438845, 0.1710038331307976, 0.1477150742333324, 0.220778612052277, 0.148419062014708]"
4372,"[0.12976627334541657, 0.1777486620640365, 0.20929613189038498, 0.1855821004710323, 0.15822002357075549]"
4373,"[0.20458234728884528, 0.17638507514157165, 0.10951846719303138, 0.19674678655491418, 0.1772773675617737]"
4374,"[0.15361805666976114, 0.18667761256627347, 0.15250131314469262, 0.1770092427748099, 0.19434276848253185]"
4375,"[0.15847346742289226, 0.16676359695202847, 0.165214450245329, 0.19079406301017898, 0.17904312968752367]"
4376,"[0.09732095094090121, 0.21124229507125547, 0.15699279116063947, 0.18123709721573278, 0.2067176469464127]"
4377,"[0.19515197036923437, 0.12997067831335252, 0.20482150327345316, 0.18171290440218846, 0.15312679634074522]"
4378,"[0.1878544694707287, 0.17471815876588948, 0.18648318177091416, 0.15055162656616727, 0.1689486575833995]"
4379,"[0.15860038488362083, 0.146028050595312, 0.21090258977334353, 0.18961549688268964, 0.15895163040841465]"
4380,"[0.15366950552518044, 0.19467093828791426, 0.1873345060889966, 0.12270917886922239, 0.1976505949397278]"
4381,"[0.12281147608596443, 0.18682710846719686, 0.168388243056532, 0.17041807959690003, 0.2110205817919797]"
4382,"[0.15835770897714752, 0.18212427058239933, 0.19548902895314302, 0.18627723448663014, 0.14667740184145395]"
4383,"[0.20717952143196783, 0.15686176476374114, 0.17060179785721452, 0.15696819266732798, 0.17592786052810527]"
4384,"[0.1357393809223243, 0.18771522630983173, 0.16409568098375427, 0.18270448912118908, 0.18776841699269253]"
4385,"[0.16217972519829493, 0.13858096651306917, 0.1867719440784391, 0.20695873911773144, 0.16418144998902406]"
4386,"[0.14361351352388352, 0.2237459271236416, 0.19639661631253014, 0.12635765892012518, 0.15346364521450528]"
4387,"[0.16638676333013502, 0.1247182229023065, 0.18112109188609038, 0.18590585147793215, 0.19830050253494214]"
4388,"[0.1948147139342069, 0.19248036147678416, 0.1651217814732543, 0.14221301737853898, 0.16609658071185518]"
4389,"[0.1690539949579205, 0.17084779396417227, 0.20966291055324027, 0.15235288666930902, 0.16016772363480625]"
4390,"[0.14559691241167738, 0.19527250437184507, 0.17747148415106762, 0.15639687039869254, 0.18500870109683143]"
4391,"[0.21045547858895908, 0.19297527465204434, 0.18048543686711627, 0.12989610578198585, 0.14989701566731262]"
4392,"[0.22621827283151663, 0.17012154716403394, 0.13609250367649495, 0.17679407413008763, 0.15412363216184743]"
4393,"[0.18264976765599117, 0.1657401915685166, 0.11371943394218254, 0.1917821954722938, 0.20617661701304635]"
4394,"[0.1813597562546907, 0.19387014879854214, 0.15890944127676332, 0.1520481858464927, 0.1693042239106488]"
4395,"[0.10395842672053812, 0.17720712373380143, 0.21279393890973175, 0.17490845563126634, 0.19849973715715274]"
4396,"[0.154757083859833, 0.1770928940743608, 0.21850241341744936, 0.15429000717438524, 0.15737339810340312]"
4397,"[0.21188632870745916, 0.17886485496045446, 0.11680628960531836, 0.12927118492488954, 0.2354830543456874]"
4398,"[0.1394731670966799, 0.21441326048316123, 0.14726958966801118, 0.2034172375834037, 0.15902353756426013]"
4399,"[0.1926492213107882, 0.14524961493231103, 0.19992945400562734, 0.17504810962851458, 0.15024319285521281]"
4400,"[0.18850804323528003, 0.20829495883853777, 0.15138837232394808, 0.17687866537775054, 0.14241865478476856]"
4401,"[0.17999400092637774, 0.161412187613157, 0.12893484220855633, 0.20156177463434055, 0.19239313856044082]"
4402,"[0.2043183393399437, 0.17299560301992334, 0.1739480243075825, 0.1451484916173288, 0.1706039952066275]"
4403,"[0.21323170634062394, 0.12030057619149359, 0.19166155325086043, 0.21240792959965749, 0.11767160394505716]"
4404,"[0.20672069347098665, 0.11493585367054471, 0.18984136201839485, 0.16464992411026658, 0.1926224445399588]"
4405,"[0.17370072685671278, 0.1803245303311961, 0.1704646192609005, 0.1518857489495088, 0.18999349654991216]"
4406,"[0.16535925154303166, 0.18373112297640737, 0.17821418683821655, 0.16285764479538967, 0.17141812918647292]"
4407,"[0.16348490592346288, 0.15471621885148323, 0.1686454708248798, 0.15311173474224837, 0.2141431010889493]"
4408,"[0.15641391006741734, 0.1416923354516343, 0.22879725850728838, 0.19336966712309078, 0.13858844213250454]"
4409,"[0.14208015716142275, 0.21609273408755114, 0.1410661172437193, 0.1710432235589543, 0.19622210179797483]"
4410,"[0.21191241605034383, 0.17487775842133402, 0.16889213099474354, 0.1584546652352692, 0.14703485607865519]"
4411,"[0.1645253990594353, 0.14747442124732446, 0.2192956261676573, 0.15520224603344168, 0.17429937332500145]"
4412,"[0.15490236810716673, 0.10760644127562624, 0.17726640610029154, 0.22326276403400802, 0.1960298386191891]"
4413,"[0.16115855496466114, 0.12500067138747073, 0.20145058002116734, 0.1886728212280846, 0.1807922757137923]"
4414,"[0.20260920712230712, 0.18762272669753155, 0.18406179342173223, 0.1614740673974685, 0.12136359811445951]"
