,r2
7821,"[0.19531467399314306, 0.14500790350799453, 0.12291487182584082, 0.1606122403818121, 0.13934496478510483, 0.12309021719324509, 0.14203286869331377, 0.13842299718758277, 0.18845266418491236, 0.20406170074260377]"
7822,"[0.13195889772676517, 0.18864410164566203, 0.16659960984118127, 0.1395578831486901, 0.13754034799254866, 0.1818765122687096, 0.17282516629468758, 0.16900533896080727, 0.13879165725547948, 0.13307306486379622]"
7823,"[0.07602512004425344, 0.11890003384297931, 0.1849442990408624, 0.17065799013595861, 0.20623412633339022, 0.1425968560247518, 0.13905341369115254, 0.1497816012998031, 0.18958600065656894, 0.1711450690084887]"
7824,"[0.1399255964027467, 0.14227221057858397, 0.17987994874050095, 0.11516624971322453, 0.19556753209320876, 0.1635580715231605, 0.17569537368349541, 0.13484936147911497, 0.15659778562839344, 0.15438748522262047]"
7825,"[0.1647248532086102, 0.14101046776260884, 0.16818048849824585, 0.15978121218868513, 0.0812495194806454, 0.16597830620676024, 0.15294313158004247, 0.19555598355439308, 0.19265833883562755, 0.1354278453068083]"
7826,"[0.14460091477016324, 0.1169621818275387, 0.1425758739471774, 0.1806454924315969, 0.12870675993272251, 0.15411122313876102, 0.14257289280755137, 0.13159928826640777, 0.2191774819574257, 0.192261583519994]"
7827,"[0.18968610553919318, 0.1658649645186555, 0.13902224936285734, 0.1649363393413984, 0.1069596009042153, 0.16698121154144407, 0.14040569995795915, 0.12589882545774755, 0.16425694808902336, 0.19853989846941666]"
7828,"[0.19088160257664055, 0.18045084185611138, 0.07744456428704172, 0.15220715681240515, 0.14127320825530953, 0.1472397450670052, 0.19805520221305328, 0.16027152179036086, 0.15778929727940394, 0.1521493846811579]"
7829,"[0.12381479365581427, 0.1704229676643545, 0.056657081529778885, 0.18923310730158727, 0.15098844311636495, 0.1814144906777979, 0.18539189263757905, 0.17322754649316918, 0.16073050070845862, 0.15942313671026487]"
7830,"[0.15105147581117295, 0.12097672384065128, 0.22303166758478987, 0.09288591291294013, 0.13003389606316884, 0.21021642939776441, 0.16975594189252985, 0.16418928386948783, 0.11354999585193726, 0.17815915370284774]"
7831,"[0.19727705057175204, 0.10004780331990448, 0.20523568237271872, 0.16544922503712656, 0.07735048763603747, 0.08868029521600729, 0.14974273064293386, 0.15653965995948138, 0.20010207694799897, 0.21030438265542317]"
7832,"[0.2527388437826059, 0.10687880890051471, 0.16190917056328802, 0.09617558040107554, 0.14782705723300538, 0.18603766274389444, 0.18116142883217112, 0.14777521157322315, 0.16328146622732476, 0.11231319052746991]"
7833,"[0.1162949964790132, 0.1245172162741447, 0.1661320714056339, 0.15313635341223342, 0.23509588210783916, 0.17099495850874336, 0.15721864121357787, 0.17083802034365214, 0.1499265365188016, 0.11143964026663289]"
7834,"[0.14889698957602404, 0.16188320224133845, 0.19516446714046976, 0.1243691236448351, 0.11169066278725959, 0.2039676631191507, 0.122771171093364, 0.1687356261195122, 0.18221634876498083, 0.1284986096188412]"
7835,"[0.17159631799030484, 0.1432200251103608, 0.09516207784528297, 0.2406071306058235, 0.1445361224272108, 0.11585766665465558, 0.15419205001668657, 0.15221252549444353, 0.16854853498645517, 0.16070006450827024]"
7836,"[0.13670939727943743, 0.07400718887341706, 0.16954189985386636, 0.18936375325983335, 0.19408486448507023, 0.17611408332278655, 0.1611557128222869, 0.17216283503961183, 0.14853831024844144, 0.12954545836212783]"
7837,"[0.1605713423082753, 0.1287913217820712, 0.13177898131388133, 0.1298157984571292, 0.16624879381821978, 0.15628284296127115, 0.1369049643574617, 0.14466464247199073, 0.19666938992860516, 0.2055430157195538]"
7838,"[0.15148713861192564, 0.21540910483623488, 0.09925551946455036, 0.16541853620353353, 0.17566289497726606, 0.1271401385445532, 0.1696273773297241, 0.17477797668010364, 0.13410994030347645, 0.14486347136798694]"
7839,"[0.15826144205455328, 0.21456006518858206, 0.17627517303073914, 0.14684843485310117, 0.18771021739662586, 0.15813574584476786, 0.18577166693788993, 0.12139585319864221, 0.09058844226087481, 0.12362704502701083]"
7840,"[0.2107745710360125, 0.09288547732201002, 0.23096733442221185, 0.11488689799523033, 0.14459352243906864, 0.13888401973631115, 0.1573049641120784, 0.17007164399336983, 0.16401751223113037, 0.12779324111437362]"
7841,"[0.11411447071830538, 0.19300831164634658, 0.10246476940659766, 0.174465086288502, 0.1770035913421203, 0.1393732924694927, 0.1896121257598662, 0.12093646763469801, 0.17719590285947495, 0.16686275600545375]"
7842,"[0.08617668346240681, 0.13702849019067065, 0.11687661450668552, 0.12906871969639777, 0.19285203758706593, 0.196606127234616, 0.2316750527830298, 0.13226845841472856, 0.15939484596050346, 0.168964490712615]"
7843,"[0.13419366219575524, 0.1808679395331504, 0.14897756184913802, 0.1831832781548901, 0.1672927222333116, 0.16725890091524975, 0.11376613773223632, 0.1758204417243926, 0.1717579883224134, 0.11279502426270804]"
7844,"[0.12241027571872509, 0.19076594362031296, 0.11222828932237672, 0.12613422043239386, 0.1612854163856099, 0.19387269414283625, 0.1301558943428478, 0.1743570946605303, 0.16139606008309604, 0.1858906923317638]"
7845,"[0.16461625132994162, 0.11729734299286321, 0.23062418048808453, 0.135441228807605, 0.16584330060704788, 0.06553800055890446, 0.1097508582353861, 0.2162269860867191, 0.18200901091395072, 0.16485839177451111]"
7846,"[0.1608423188411734, 0.1974195177105036, 0.1423852044793229, 0.1528934694028824, 0.12325060962155943, 0.16561237186780242, 0.18466495194618782, 0.1785652545610018, 0.1670458720663789, 0.08035812298263234]"
7847,"[0.1405776583754479, 0.11982303211169398, 0.1498665277236756, 0.12020617692950109, 0.16074766295604415, 0.1818424297947976, 0.22358492140625874, 0.13916136627843345, 0.19025259304662678, 0.13404764934818492]"
7848,"[0.15203884919854393, 0.12122065861753717, 0.09260955874447574, 0.14717559581109219, 0.190993069146829, 0.20750427355209022, 0.15062408798355342, 0.08932768556497184, 0.20762362593390715, 0.19619207438768405]"
7849,"[0.1493400727171772, 0.16300063885688143, 0.20047505652595654, 0.11341339544752849, 0.19831737599512855, 0.1333057164036846, 0.14394648742572347, 0.1585330834379578, 0.14305427618949862, 0.15300959970359806]"
7850,"[0.15446849326590395, 0.1524771639147533, 0.1275669339894575, 0.1788309575929794, 0.166635381500447, 0.12408465385509748, 0.07602506574804879, 0.17296861322447965, 0.17443564812802737, 0.23501390664159838]"
7851,"[0.12722965542542852, 0.17923456278079875, 0.16059914527184505, 0.16060229660506475, 0.20225849844367283, 0.13457973055343753, 0.16055582888259257, 0.18560682547081953, 0.1466215460328999, 0.10128386968840275]"
7852,"[0.15114235224542572, 0.17556256542624726, 0.13641961494502963, 0.12632425612700637, 0.14375393085999766, 0.16387226903511476, 0.13028879056918463, 0.20234391022516707, 0.20219060486205032, 0.1252510856425525]"
7853,"[0.1753599937427841, 0.1865226926515966, 0.13668825156344566, 0.21092081033289023, 0.19758779497386247, 0.15638914952754424, 0.09895024217181803, 0.11324056396860716, 0.15878956940042455, 0.11383135918642306]"
7854,"[0.10912183991139568, 0.14851269514295162, 0.19926996891663618, 0.16229376242047588, 0.16269381908802816, 0.15469751012393462, 0.12023887311661474, 0.14685066848192985, 0.20494082832358884, 0.14294773428807517]"
7855,"[0.13894587937347525, 0.12932431604527783, 0.13085861860828663, 0.15610406156938827, 0.197263852013566, 0.09828839432060599, 0.1824925961158974, 0.19688932499226064, 0.21723167381066166, 0.11200846721302926]"
7856,"[0.18381611519737473, 0.15806573838606042, 0.169149230975565, 0.13660500884252513, 0.17632271284046697, 0.10860491550758589, 0.1677752488513108, 0.13392428960549096, 0.1389475202247218, 0.1830374085809542]"
7857,"[0.14267212312751154, 0.1828074572147873, 0.1325039277455421, 0.14183855957980318, 0.18516485672594318, 0.11041354750235888, 0.12058547160094124, 0.18347155214584587, 0.17835031904996423, 0.17783420557245566]"
7858,"[0.1251246500836254, 0.18008531391772054, 0.194733291228949, 0.16792696535946539, 0.1272007247400292, 0.14802458447886413, 0.1297543632220024, 0.20768682416056727, 0.11930002261479355, 0.1550543888885375]"
7859,"[0.12771970300386415, 0.10776895146578358, 0.2000300156157896, 0.1686444068451043, 0.11617712493895282, 0.21183645979214438, 0.10975334569265671, 0.12048582849847378, 0.22643794928243433, 0.1668633202881853]"
7860,"[0.16294105843342233, 0.20596996537975376, 0.13217894837321875, 0.11207944400642511, 0.13917019147612075, 0.15479141610865377, 0.1592639389109115, 0.14917439456396997, 0.12468327601099594, 0.21445769365485157]"
7861,"[0.15784263031857337, 0.23130717098406495, 0.1938475909551658, 0.1302396240218493, 0.16046263210643708, 0.1310415377627434, 0.15974160784424485, 0.06563787455400139, 0.10289170334136355, 0.22049113315776925]"
7862,"[0.1249130745631909, 0.1333600649516261, 0.17503201292600246, 0.18637183966886284, 0.17287441366010803, 0.19654468242245715, 0.1471701534964115, 0.13259685918619435, 0.18626265830447708, 0.10502865223944602]"
7863,"[0.13421356389940498, 0.1651238221377589, 0.12523586501739303, 0.19105951846271674, 0.1570444402152067, 0.15687192504356517, 0.1567366150516939, 0.1402208646185894, 0.1551464102235356, 0.17487224220803932]"
7864,"[0.2116048435616278, 0.1240499641282029, 0.15715736533550806, 0.12632375680367436, 0.11493887272933667, 0.21603414303680013, 0.10923102010527053, 0.1898791000409178, 0.145611578943045, 0.16315206786127234]"
7865,"[0.11980082100951317, 0.19295496441505988, 0.17139258876661978, 0.18269092787248142, 0.10290175049464534, 0.17355328176848295, 0.12273398926195789, 0.14230927363751888, 0.20957844881515275, 0.13626002283969496]"
7866,"[0.0711289786226249, 0.09077890864446159, 0.13449454621163992, 0.20637615131542797, 0.24168735631051186, 0.14821392874997164, 0.17098156319652702, 0.18556575731040936, 0.1434452509760954, 0.15770114483000608]"
7867,"[0.10783123608254941, 0.1693556112927891, 0.1865299820822921, 0.18606025217154865, 0.11102434041760811, 0.13900102866501152, 0.11915243077070214, 0.1439936704292314, 0.17914639962287093, 0.20984621439897888]"
7868,"[0.16326634360449854, 0.22167698324704077, 0.11669020282406728, 0.17823100005770065, 0.15440994463410207, 0.14712480418609963, 0.1618507893976271, 0.07545648397966453, 0.1231151017764257, 0.20683516287649606]"
7869,"[0.17957519860189142, 0.19679197501084877, 0.1393726120538693, 0.14067708059276174, 0.17314696677595354, 0.11525066215644764, 0.11612278571492618, 0.15263106739281218, 0.19498283644282854, 0.15267212909770833]"
7870,"[0.22508782363117985, 0.16613718786018272, 0.1474671212841855, 0.16233864345353688, 0.15378525104891594, 0.16171770943386643, 0.17258876391627676, 0.14372398757332394, 0.0890728140573066, 0.13680393285085246]"
7871,"[0.14589538678473712, 0.1410928831040198, 0.17635061869274682, 0.1606140069585511, 0.2411398932123694, 0.150355283330059, 0.12851625773837339, 0.17185065353744522, 0.1337520939128194, 0.10954710979653726]"
7872,"[0.20199503462251145, 0.15577322587090292, 0.10751288421723182, 0.1765273092601466, 0.1051836326165313, 0.19226955002968926, 0.11586608368951445, 0.1346336886491687, 0.15652410811514217, 0.20151225736138867]"
7873,"[0.13563296316249207, 0.13033091186438772, 0.1773976123484864, 0.12082548738379317, 0.15378833557151228, 0.2208119612293994, 0.16858229841812666, 0.11382521065039874, 0.15929325317549414, 0.17762085381443216]"
7874,"[0.11323646108154106, 0.15735468039197265, 0.19684341373711123, 0.17021395190880517, 0.13656419047069623, 0.12167132969355021, 0.1616059385123766, 0.11371331621598402, 0.1536751129085684, 0.22732437389734717]"
7875,"[0.1274239527305575, 0.14582183556920625, 0.12916497621426082, 0.16893355025927503, 0.187291352965144, 0.17098155949776472, 0.07408520189851642, 0.19449855671350214, 0.1879241653655127, 0.16839406047939598]"
7876,"[0.10148998858052682, 0.17315672327037723, 0.1279798643300809, 0.18776583292517768, 0.12956625816176215, 0.11534243649342268, 0.14940186856810767, 0.2351780787484159, 0.18591957735233655, 0.14079322024117114]"
7877,"[0.15896968375024867, 0.14802378041828734, 0.22569569757686503, 0.12609426601671048, 0.21815620292261884, 0.10606642896013008, 0.15510705093896082, 0.11673636404387633, 0.14788536587029388, 0.15103712227150412]"
7878,"[0.09543870834333479, 0.1455073952885112, 0.20172856812467765, 0.1193195144660496, 0.1705319945441729, 0.18447689714837123, 0.1600676774780171, 0.20963337395899584, 0.11949588517076548, 0.14582171078278627]"
7879,"[0.12632032317269448, 0.11738189770947471, 0.17569067181596987, 0.16002348765769137, 0.21993597979817137, 0.1109366214901083, 0.1683594033213761, 0.12857667538241524, 0.18840830829102817, 0.1673039678356224]"
7880,"[0.17199593902968568, 0.19580961930239393, 0.10510861844983965, 0.16911033160965372, 0.15221443124496048, 0.2070391495954822, 0.17540969388361471, 0.20883855093927572, 0.09558840161498405, 0.0702331804021078]"
7881,"[0.13332276272357368, 0.20632324777120103, 0.15084557061403758, 0.14391671472320378, 0.1310567615097975, 0.15336052855132198, 0.11726017803812838, 0.19935242893418703, 0.17290073625242564, 0.15467540754096298]"
7882,"[0.08629497875848902, 0.21523348224122485, 0.1480664750722236, 0.1505558352001024, 0.16138269963680296, 0.1327859743860712, 0.2145240157317142, 0.11222109566521854, 0.15173803953981702, 0.1896120894363591]"
7883,"[0.1302203269851092, 0.2150594975910839, 0.12083996881428882, 0.16214213098687902, 0.20006461221578264, 0.14138421748315844, 0.16481586328327302, 0.1603028745657018, 0.15836654941758999, 0.0954812595211465]"
7884,"[0.08626136055730982, 0.12036233780836358, 0.1462229285523884, 0.1642381319490459, 0.15220399749746283, 0.16484308147621585, 0.22865417453820813, 0.1513796099734228, 0.14317633151153164, 0.1956913100237161]"
7885,"[0.20048201598643078, 0.21383433905928728, 0.22712247973292066, 0.1551268913033922, 0.13707606863605448, 0.14435718242479822, 0.09298754195736525, 0.053491486895238416, 0.13326937651178128, 0.1979851017688008]"
7886,"[0.16081868043082903, 0.19589785718752983, 0.1736776592724295, 0.1675301495309588, 0.10489405435203103, 0.12960857507705015, 0.16981095961896986, 0.1256619656838317, 0.16673708990694025, 0.1632114063060267]"
7887,"[0.13857371237965221, 0.09559184302918167, 0.16455798803661392, 0.10729133741091657, 0.17273103498372755, 0.22711519506301003, 0.224061887219841, 0.08553192767334661, 0.16446303570263154, 0.16510136679309073]"
7888,"[0.165815950989865, 0.1091284555910299, 0.20354009455675892, 0.07819860801767742, 0.1713555460663062, 0.1821157164799594, 0.15370902704088552, 0.16040013089920913, 0.1542003273622372, 0.17759791525930657]"
7889,"[0.16473626001534847, 0.16179343857304773, 0.14505148528677037, 0.17058607398834735, 0.21923712785484217, 0.10530536076936359, 0.1362628533866529, 0.09815715190703844, 0.168423023552842, 0.1866985089261104]"
7890,"[0.20741641734221716, 0.13804715123177758, 0.10581043717723115, 0.19780944859979177, 0.1710283498093641, 0.19818535410184135, 0.16160651932630354, 0.12627739775894997, 0.10732892544930561, 0.14646174596897998]"
7891,"[0.14585642795578946, 0.11142543718994735, 0.10009623937919865, 0.1495997830499769, 0.16507105403984623, 0.171091284935179, 0.20228817388245923, 0.1456308550182368, 0.16584346392744265, 0.20154883452166283]"
7892,"[0.20755900099487568, 0.10870397944227306, 0.20879048823975943, 0.1308797533502959, 0.11929148036340809, 0.20269780329812515, 0.07443597644124911, 0.1907569233707994, 0.12015595861853356, 0.1913927347045551]"
7893,"[0.17955808834997933, 0.22549067953769597, 0.15750371144618125, 0.08820279752690463, 0.1461954165199979, 0.13065174212159547, 0.11100465892725919, 0.1749597589427826, 0.1838687716770936, 0.16180674936179718]"
7894,"[0.10872638035181459, 0.0965327607157691, 0.1896230236770845, 0.1603142030548529, 0.15283430969520195, 0.1444825141422872, 0.20219082517855758, 0.20660658470181748, 0.14969989388408778, 0.13943982729867532]"
7895,"[0.15673249910490772, 0.18606473458168693, 0.15041412646962848, 0.19375030769995172, 0.12408431310529167, 0.1640622130931546, 0.141235713840153, 0.11247539272644524, 0.16726430959262806, 0.1610136009817399]"
7896,"[0.14784424843151112, 0.12959083403764782, 0.19674649820662538, 0.10085314972283754, 0.1128634011505878, 0.14478366434077516, 0.20291125723998038, 0.17768061308770222, 0.15612478804716712, 0.1912531099629492]"
7897,"[0.18876732400504737, 0.16082040183299717, 0.13644059802345132, 0.18605679236283645, 0.23138522437238251, 0.13336831360180035, 0.12642832490632006, 0.12941579081033094, 0.14055901204368615, 0.12231914176112157]"
7898,"[0.1779024730596166, 0.11518677820611811, 0.10325014221039486, 0.19439485284005198, 0.2049143910435881, 0.11079521944109372, 0.15556865903137695, 0.19538462920911392, 0.10996871354442483, 0.18209244502708455]"
7899,"[0.14069566512567633, 0.15567390876446985, 0.24442822267971365, 0.0888118121249859, 0.1918016543649419, 0.13078373634496898, 0.18582849713232208, 0.1805956815739569, 0.09178265534097618, 0.14501630885498673]"
7900,"[0.07801724487652484, 0.18102648532491994, 0.18558550937777507, 0.19115853333689514, 0.16152162516572277, 0.1945586315494885, 0.13655580179187543, 0.1031683845101029, 0.20957192877144393, 0.1105049657699757]"
7901,"[0.21671856457412397, 0.17806705369441622, 0.1565950135945331, 0.13829228134213756, 0.15886062596097572, 0.11102934218391958, 0.17235453119870336, 0.1620723443265759, 0.1197326668424813, 0.1451258635696877]"
7902,"[0.1820983031112089, 0.19684124434433592, 0.20118362047309835, 0.1280902183045305, 0.13976477239998097, 0.16011437105182258, 0.08701699692551079, 0.12227325774252185, 0.14478530626370467, 0.19379399518762053]"
7903,"[0.146652928878369, 0.16607120902884487, 0.11086289547913342, 0.1479736874760449, 0.15525040758108477, 0.18063102988558777, 0.11719998207163917, 0.17501653652550797, 0.13250341524912435, 0.22615429772462725]"
7904,"[0.10454998722822884, 0.229707676138745, 0.19337551821664134, 0.10588423248291123, 0.17014603228582503, 0.1460785469956306, 0.19858406627352887, 0.10645059477914198, 0.17586168646632405, 0.11855652872673084]"
7905,"[0.15659773394603194, 0.07893698131139282, 0.20878376294082823, 0.1286818735898756, 0.1985334870507599, 0.17574513015566973, 0.1268204517890562, 0.08650173181056231, 0.20751780873108794, 0.1908134297533779]"
7906,"[0.19681862729228972, 0.10705887790467783, 0.15618378177999714, 0.1568016982634367, 0.17631729912925287, 0.11369776610144156, 0.14370766551763658, 0.18989672062634444, 0.16722889345884007, 0.15580414365020856]"
7907,"[0.10688164212329143, 0.1765415967841999, 0.18813095052979445, 0.22911577593339827, 0.15597470120683177, 0.11541149228693837, 0.14347259609723273, 0.1545807913164875, 0.14357580836979034, 0.1425001056390791]"
7908,"[0.1318280684349168, 0.1376082131071089, 0.14351945890951334, 0.17642452086419846, 0.13749212278467737, 0.16165193370974051, 0.18520573469244184, 0.20111167281417197, 0.18881135059963805, 0.09168471502213571]"
7909,"[0.11986194586094112, 0.17697738342984193, 0.14819270680403207, 0.12354373339776181, 0.2225372759582699, 0.15411310423643731, 0.14465742134593262, 0.17342808436852297, 0.12630193739306483, 0.17143521317322197]"
7910,"[0.11386344220773514, 0.21831275854357524, 0.1453008402789976, 0.14960641639869554, 0.19747792198112057, 0.1652584696943643, 0.16451164679702535, 0.09424110631789162, 0.14089841143957715, 0.17064289837393065]"
7911,"[0.12446056160246255, 0.14553262915072285, 0.14940085555177307, 0.15545482797931787, 0.16559600348120607, 0.19535629226463658, 0.11594185416884384, 0.18440529076168333, 0.14061883082316362, 0.17253366318402197]"
7912,"[0.1247282496236034, 0.18776062169105934, 0.17635395965486544, 0.187631380683849, 0.1993137805422418, 0.153437195403325, 0.14774325881291572, 0.18416890935691566, 0.14759682532857754, 0.04363322441664241]"
7913,"[0.235314929708766, 0.10867833774594993, 0.13491359437633654, 0.1893337194475948, 0.15708932431737588, 0.15932983001551393, 0.11390732270648474, 0.15589342678946216, 0.17100055425888805, 0.1301876030774799]"
7914,"[0.1304120096632706, 0.1676588986728903, 0.1562078964604975, 0.1767730721152363, 0.16940407397544133, 0.1650126206772936, 0.13500581881657348, 0.12174880158272883, 0.16098916784398898, 0.17757743501314183]"
7915,"[0.1420221006984259, 0.17732113505921254, 0.12472422424519336, 0.1494242482511161, 0.23641082818153258, 0.19802789313891844, 0.15284335724111608, 0.12946901221248075, 0.12149651897244151, 0.13060407703773402]"
7916,"[0.17037002773961207, 0.1780448318800596, 0.11808883733197983, 0.17239320732754715, 0.20422730534489908, 0.2148339930072417, 0.17103485484680303, 0.09894941832005955, 0.0810533098534828, 0.1488608159553556]"
7917,"[0.09167819319822301, 0.1819002419512803, 0.06705191714815661, 0.15758524513383065, 0.1453579341964396, 0.12801132678717753, 0.22699756182063757, 0.1692872780385225, 0.22277506735372343, 0.1570549927247853]"
7918,"[0.12004179284864946, 0.17091222787674432, 0.19460131116172863, 0.09107490859043155, 0.19820084284724526, 0.15608016674364134, 0.12708177156716338, 0.16585532643482637, 0.16449120401780837, 0.16903759127393148]"
7919,"[0.17563103906624666, 0.13235097048577715, 0.11777421643187869, 0.16426715046370943, 0.2136721827606708, 0.07830225261640378, 0.12845733954245442, 0.12341026548696732, 0.21045528030473948, 0.21042472187979244]"
7920,"[0.15468904479204204, 0.12638590127278626, 0.174104167502506, 0.1313397591844616, 0.15290272760696721, 0.15876898637322967, 0.12435380801503171, 0.19004091548975344, 0.20219744883272506, 0.13539114365861504]"
7921,"[0.16937171505855464, 0.16240961530608766, 0.14370497851327624, 0.062310606122191414, 0.08725943123831181, 0.16948272028270994, 0.17840333091406635, 0.16994274348681648, 0.1971268878162986, 0.21519542525045243]"
7922,"[0.22498689248296155, 0.10286016147744403, 0.16988242430647682, 0.10796341481791838, 0.15177593637550058, 0.1375861487010075, 0.21114210188691274, 0.137334782085331, 0.1803036107276612, 0.1286425879463784]"
7923,"[0.13698344773418702, 0.1288568149942425, 0.14736877113448577, 0.0771061911668608, 0.16781855070787322, 0.18907597684761923, 0.1996490321903588, 0.14316037958800032, 0.1730086985891759, 0.1959448371466399]"
7924,"[0.19459134952883173, 0.14390417071995532, 0.1663793834121693, 0.21278784357336233, 0.0728676842192586, 0.21055587572131984, 0.11461055214256544, 0.1512806296931133, 0.17718574164173528, 0.11518440776593919]"
7925,"[0.15089812135487757, 0.14072686184458005, 0.19115407538379048, 0.18864512121017663, 0.13946114789137654, 0.14073102663802284, 0.1465998178577309, 0.15237913293835903, 0.1576888534956109, 0.1468745489660599]"
7926,"[0.15859217531050862, 0.12920360302329126, 0.2259139013288003, 0.17267214649193008, 0.11423800295027065, 0.10284349485103905, 0.1713246321706423, 0.21748576277977383, 0.07255307885754181, 0.19109299161532756]"
7927,"[0.11628672292899744, 0.1449747131254987, 0.1372630740626566, 0.20912827554757774, 0.10895014073141407, 0.17555807965538361, 0.14554624185580745, 0.1923193178597109, 0.15849182904542114, 0.16794836176150596]"
7928,"[0.20521441589760758, 0.17268528142581208, 0.13590001889557646, 0.11997893204201626, 0.14682797992046048, 0.11664356886901184, 0.18523377659113405, 0.15814067809756083, 0.1837775182037601, 0.12902849306616704]"
7929,"[0.20404094421510355, 0.08474016410094931, 0.20563184096001763, 0.183888753035086, 0.17306736846300919, 0.10648580503872396, 0.1411734571987857, 0.11950065009192756, 0.17511282445180587, 0.16065386312774332]"
7930,"[0.14450440268038078, 0.15863684700177538, 0.14794017813346305, 0.13015395185436318, 0.20421956966828814, 0.1358200816739613, 0.20347027504732673, 0.18925318164842686, 0.0816672911002827, 0.15756327927200187]"
7931,"[0.19212414932576016, 0.20277475957492708, 0.13983960359523917, 0.16199882964755963, 0.10648642027477662, 0.14185240245429853, 0.13278429484098864, 0.13548864659413296, 0.1740400691506807, 0.17396246086378786]"
7932,"[0.19923362631225106, 0.11438443022937894, 0.10092408170559564, 0.16877633652028534, 0.16936325049364298, 0.15684257804000967, 0.12624804060456407, 0.19255985941505904, 0.1472811573877436, 0.1748315643000542]"
7933,"[0.19365625248210505, 0.15026095470017609, 0.14025812563005657, 0.18288540897881178, 0.14966619940075598, 0.17238822771415663, 0.2079524167824437, 0.0888162226303284, 0.19002250855220726, 0.07539183587517806]"
7934,"[0.19394340414185118, 0.16812437320643936, 0.14156998454957193, 0.20535631622541184, 0.18125877628115072, 0.15421578859435459, 0.1418172229870559, 0.17667009434857284, 0.12124564777755054, 0.06989785219167388]"
7935,"[0.22682708560421183, 0.2241478555036307, 0.09881484561343923, 0.1210136299740665, 0.1746173247342031, 0.12021427799247808, 0.1491484512318858, 0.2037761098511902, 0.12028952052878394, 0.11023732232985384]"
7936,"[0.0854415993981702, 0.19453539916728146, 0.12095289358040862, 0.16530948433008497, 0.15190542029774579, 0.15972095374373863, 0.24188445097546118, 0.17558051641031058, 0.10151665295522139, 0.15580509141547394]"
7937,"[0.1274819002532399, 0.12485351658502342, 0.14304816104910512, 0.2120629697933608, 0.16324485046344706, 0.20297201245892216, 0.16705985859575623, 0.16323079634369742, 0.08016580612445523, 0.17570592957412756]"
7938,"[0.17770626950197155, 0.09124079715400168, 0.1468637358888738, 0.20609952970023315, 0.18215319536588048, 0.14785628453619148, 0.078974680716419, 0.1656044458730126, 0.19430704728468673, 0.15946448315348805]"
7939,"[0.10189494355047546, 0.2284575506873977, 0.1303989671956911, 0.09773651342921241, 0.2416577857709602, 0.14485283509341018, 0.14838400090764536, 0.1674737492043784, 0.08164623942610816, 0.20950681546255479]"
7940,"[0.17700263577222564, 0.21035164839191922, 0.1344348546574584, 0.16635282515941952, 0.10889299836056965, 0.18513649953299782, 0.12608909228204768, 0.17757231233703097, 0.1512153828189835, 0.12139415981112844]"
7941,"[0.14824890114695322, 0.17016178172451157, 0.14440134420228468, 0.1369692359257172, 0.14877615474524786, 0.16915213255718842, 0.16385587825689663, 0.17009653177248196, 0.1608024148275624, 0.15116752602907058]"
7942,"[0.1399056824501791, 0.1760317774124145, 0.18654675821744948, 0.19094939840165293, 0.1553321647663516, 0.14940328877005993, 0.14213158129547476, 0.10585280061568181, 0.1118445421994484, 0.19217502240723572]"
7943,"[0.19985550145881725, 0.14641961425608074, 0.13968193785177974, 0.18175570797426988, 0.14057366246426062, 0.1718684836072143, 0.14783883246310447, 0.09433397986354508, 0.15456775735133932, 0.18463892448775354]"
7944,"[0.13760485506698916, 0.11928014221511629, 0.15511803468823238, 0.15215057341109717, 0.16043548924145012, 0.12961173018710492, 0.17594801283881423, 0.22417599132332278, 0.15486217526849722, 0.15044129296571063]"
7945,"[0.18303217295324947, 0.17113787817698856, 0.17354083394582742, 0.14834986591383736, 0.19234467312840797, 0.1583235842630154, 0.12286068867263622, 0.13675819897860553, 0.11846280891001515, 0.1561067266638807]"
7946,"[0.08470482759834363, 0.20372317074825963, 0.1765078746209291, 0.1484850545842772, 0.15285717927459164, 0.16438930887916348, 0.13897183721741357, 0.14619339456168945, 0.17491697056320388, 0.1658045281225473]"
7947,"[0.1363689318089042, 0.16019096572488645, 0.15240249031924724, 0.16997988263956632, 0.12436034243064875, 0.11678671244324801, 0.217909911356581, 0.1603374744033178, 0.15462037004733964, 0.16037555748620635]"
7948,"[0.20405977825063382, 0.15513804076169346, 0.16667336744312544, 0.1838076014640484, 0.13815239852441907, 0.22133014866670642, 0.12342165712119213, 0.15007956765128994, 0.02661808130040022, 0.18191907471724245]"
7949,"[0.12078245529805332, 0.21744106577332334, 0.07564003010037035, 0.197121770095965, 0.14651597054746424, 0.1777181240381418, 0.21535413686647498, 0.1644739860882759, 0.08146782450519108, 0.15444527688319598]"
7950,"[0.1479430422617155, 0.16248586065954584, 0.1498729008858598, 0.14958676024894457, 0.18967016982202012, 0.13687713996366047, 0.1469602519058344, 0.14853836196385906, 0.14519973340354653, 0.180379577953799]"
7951,"[0.27459991870062617, 0.1000742184949972, 0.1332180010910733, 0.14152239564591595, 0.1623242692328305, 0.1857560230930232, 0.1453852088823887, 0.1427307449568742, 0.1375028443454096, 0.12984204514164532]"
7952,"[0.12523280397994363, 0.18382814392211755, 0.17534974871898668, 0.1770829160798002, 0.08008004189914353, 0.1650652431697176, 0.12161637092123756, 0.153669726819623, 0.16681458392388293, 0.2088173549835114]"
