,r2
7100,"[0.03924039827846959, 0.0375070896089158, 0.040605004334802186, 0.038053201936010694, 0.03701795607330971]"
7101,"[0.036387890904253206, 0.037613802210886726, 0.03672085251975998, 0.04102522416128396, 0.040841482449190836]"
7102,"[0.0397136398526341, 0.036475324863661784, 0.03950624663392488, 0.03886507176816689, 0.038000121306073886]"
7103,"[0.038977141413358285, 0.03608788927035367, 0.03735872187389322, 0.04220531638120162, 0.03787628218006722]"
7104,"[0.03836205535838655, 0.03889229587860843, 0.03828673583444586, 0.03741473996533784, 0.03933516670542814]"
7105,"[0.04100037506726284, 0.037175673128969966, 0.04103639726734154, 0.03454534587685232, 0.038615375975234345]"
7106,"[0.04003197765083932, 0.03542526137433888, 0.040526057719877606, 0.03766313264383825, 0.03893106533548152]"
7107,"[0.03587612911123539, 0.039749193250377624, 0.03629621199952204, 0.04142782773544984, 0.038838041028791515]"
7108,"[0.03882196482303035, 0.0411525185720536, 0.03684621388626441, 0.03754138324757783, 0.03818853386826082]"
7109,"[0.03903486452758942, 0.03808351521782072, 0.037482091675147156, 0.038207992633550236, 0.039688792385649485]"
7110,"[0.03792384952152017, 0.03621209196078934, 0.04125610479527342, 0.03839669590352368, 0.03852986235382605]"
7111,"[0.041980603267251726, 0.039371119662516385, 0.03880382610489563, 0.03401445567139272, 0.0381314081374613]"
7112,"[0.03643671203601373, 0.03694473133375464, 0.03931476808990797, 0.038821730417512135, 0.041073894529860766]"
7113,"[0.04174591969137642, 0.03632468097347896, 0.03951959324745402, 0.03821480017307688, 0.03666118485321401]"
7114,"[0.03810408349507599, 0.04216230554367495, 0.036677915257999016, 0.0406545816051197, 0.03472879110925353]"
7115,"[0.03940223807679322, 0.041997344599068454, 0.03542391191792549, 0.036181167361887034, 0.039009066545676374]"
7116,"[0.036204511284892216, 0.038816429576088995, 0.04004807643623276, 0.03686783273689864, 0.04044205026712522]"
7117,"[0.033518186826729135, 0.038398017252398886, 0.04398678374840315, 0.03687398599935732, 0.039039817115469444]"
7118,"[0.038089008950079606, 0.039594441541902725, 0.03724511415438825, 0.04013948392849054, 0.03716067188755334]"
7119,"[0.042128088592119695, 0.04167507058371933, 0.03788665100731403, 0.03628314364673091, 0.034479678101749234]"
7120,"[0.03693114974594047, 0.03693991718659806, 0.04063992684970996, 0.0411225519931282, 0.03688921876431517]"
7121,"[0.0390322701249447, 0.03841840190780277, 0.03793687747174779, 0.039912129574720456, 0.03730181318009951]"
7122,"[0.041835626100970025, 0.035154927652921275, 0.03603426297147627, 0.03700988768536784, 0.042207865079886275]"
7123,"[0.03833691410424844, 0.035910973154555936, 0.0402834536325023, 0.03947148199398709, 0.03845340561190147]"
7124,"[0.03710167651568019, 0.040203681732263075, 0.036594968180863274, 0.041593248754858037, 0.03689007064653238]"
7125,"[0.03682261920482277, 0.03915164345798927, 0.03962966519935884, 0.039618071996002424, 0.03711233578919426]"
7126,"[0.040310731479414774, 0.036896644480635454, 0.03537316690644077, 0.03856611222539508, 0.0412775728935354]"
7127,"[0.04157908833692603, 0.0383622568855867, 0.038762773203866896, 0.03774536790078198, 0.036351742742907533]"
7128,"[0.038347942609324503, 0.038583876213004076, 0.03784633544773697, 0.04133815979311972, 0.036391677434327585]"
7129,"[0.036497491124078074, 0.04064348593671352, 0.03770821648561673, 0.03595244558283972, 0.04166286419313636]"
7130,"[0.036585980132224694, 0.036009113451124564, 0.040961624537588226, 0.04109727791407736, 0.037444391216408635]"
7131,"[0.036539077912468465, 0.03813611042549847, 0.038179147000625635, 0.03790313846098148, 0.041685571057761495]"
7132,"[0.038550438665830855, 0.03680798846868827, 0.04073564396163931, 0.03621458322852844, 0.040023574450204435]"
7133,"[0.03783589505604423, 0.036147452186793605, 0.03897114306197613, 0.04026916426194549, 0.039235138976365325]"
7134,"[0.04386306125391681, 0.03585227272422542, 0.03400472325509862, 0.03966537455517849, 0.038752092930968485]"
7135,"[0.03619689253374647, 0.038558565636731656, 0.03767179383562547, 0.03984473332435823, 0.04025796776847379]"
7136,"[0.037983979333837126, 0.03966761357121262, 0.03953879873931665, 0.03573500957035125, 0.03941601527683147]"
7137,"[0.04140551374147394, 0.0365299543243337, 0.03716844611429537, 0.03796367865273376, 0.039304499892471756]"
7138,"[0.03484929513780832, 0.04100712905663151, 0.03880644510386999, 0.03936880865789627, 0.03801740275077892]"
7139,"[0.03810602624998438, 0.03790273941206879, 0.04118734103599231, 0.03924646454005576, 0.03566247299144265]"
7140,"[0.038612552690538315, 0.03651442659884241, 0.039152951395303726, 0.03843496388814083, 0.03994170243092743]"
7141,"[0.03583392505703842, 0.03937408895934469, 0.03887021714715866, 0.0395105727304359, 0.03882651363990852]"
7142,"[0.03707208095578818, 0.037016357455368354, 0.03701141767022553, 0.039550431221378246, 0.04171579179685847]"
7143,"[0.041681538854682065, 0.03921111184467341, 0.041309393840362585, 0.0363464990084168, 0.03366818706502628]"
7144,"[0.03828123100519221, 0.03797092102020294, 0.03924108949396199, 0.03622764785673849, 0.04075932562728557]"
7145,"[0.04084499574479872, 0.03779948179427073, 0.0384537396254947, 0.03560095442124678, 0.03971586458759868]"
7146,"[0.03935299984873575, 0.03784479413544084, 0.03754365969716056, 0.041770772008017265, 0.036112979793278654]"
7147,"[0.040777895763224103, 0.038964684580468756, 0.032116388752509994, 0.03952149233422153, 0.04092254831446673]"
7148,"[0.036185236390648634, 0.039087598721767036, 0.038361615120687476, 0.038207736091994016, 0.04062975354290743]"
7149,"[0.04023301215763242, 0.0378234900068769, 0.036402024054505766, 0.03971852407510845, 0.03794988034473579]"
7150,"[0.041408992745213036, 0.04013543018261112, 0.039768670533910755, 0.03711068516252414, 0.03400270696151608]"
7151,"[0.03667731910052019, 0.03833663960307698, 0.03911553759435138, 0.04029317147866762, 0.03803733400857823]"
7152,"[0.04241373016984051, 0.03612284508485697, 0.039340479210225876, 0.036935059184158736, 0.03752704251099348]"
7153,"[0.03970659477707805, 0.037523900334554994, 0.03763907936737132, 0.03830003076225552, 0.039097053623163514]"
7154,"[0.04020118116127147, 0.03736434299227931, 0.039133491709968826, 0.03830048093858429, 0.03747410097613035]"
7155,"[0.03203666117659232, 0.03973973551420518, 0.04112969585702109, 0.04081074975860943, 0.03859571327753464]"
7156,"[0.040117848856920046, 0.042015347463550845, 0.035180290518053936, 0.04004594479865131, 0.03489105688110916]"
7157,"[0.036257900191452364, 0.037996805618388585, 0.037510006081851066, 0.04140675883351885, 0.03918525162616693]"
7158,"[0.036852587957790006, 0.04029988953632502, 0.03595806499878562, 0.03984913063704387, 0.03907027816004016]"
7159,"[0.03542990671739832, 0.039755406956074824, 0.04065366452249575, 0.03983494235319085, 0.036504209280573297]"
7160,"[0.039300699051511234, 0.03710283055581742, 0.04204715701450312, 0.03878121252913724, 0.035456624610192944]"
7161,"[0.040398162109612334, 0.03830724706388711, 0.036926853559193895, 0.04072165605173095, 0.03600566185556231]"
7162,"[0.031977621262737066, 0.038413997455338245, 0.04278916162368018, 0.041903734462717224, 0.03732524810695437]"
7163,"[0.03687247135203264, 0.042183560237146644, 0.039383594677170786, 0.03770337751169739, 0.03637015010081046]"
7164,"[0.03937004874012151, 0.03764697216319257, 0.03742678780238762, 0.03990788293040004, 0.03798890217593032]"
7165,"[0.04045026996480039, 0.035557074156423285, 0.037876303576417136, 0.04081141881095174, 0.03750578243445002]"
7166,"[0.04118697103006064, 0.03512625715266782, 0.03950625934618435, 0.03689901417879293, 0.03955435156445297]"
7167,"[0.03366634514356048, 0.04415346666334141, 0.038196970600054336, 0.036986682167160057, 0.0391904030695438]"
7168,"[0.03755599294428169, 0.03970141325339438, 0.0392949309183146, 0.03779509283163662, 0.03827659301951092]"
7169,"[0.03987819299835771, 0.03415600328570212, 0.038651884099276224, 0.041740208181743066, 0.03796531324627439]"
7170,"[0.03614809645381445, 0.03406243689226185, 0.0404910885351073, 0.040127820169315154, 0.041267691936573425]"
7171,"[0.04185309854414354, 0.03822983677834246, 0.0358393675182781, 0.037798383473764074, 0.03870149311504767]"
7172,"[0.041023906802665544, 0.037132312444648985, 0.03879496134509475, 0.037016142163863286, 0.03825121696690115]"
7173,"[0.038844207031135225, 0.03988011871575614, 0.0358806500993607, 0.04032307020318715, 0.03763336540085538]"
7174,"[0.03935075355558226, 0.03813361785931879, 0.038734036708073294, 0.0357398061023082, 0.04058039351517595]"
7175,"[0.041614236129444815, 0.037883845938044614, 0.04062099782816819, 0.03339276510941391, 0.038847275775969914]"
7176,"[0.035735813921789705, 0.03935679740398146, 0.03703519866260552, 0.03979583059351388, 0.04049237885248225]"
7177,"[0.03906729168293721, 0.040314252893332014, 0.04171312684839312, 0.03539950052361451, 0.035643223416845005]"
7178,"[0.04136907927108435, 0.03793344840200252, 0.038612854154899345, 0.03750184786917177, 0.037076782130094355]"
7179,"[0.038677243769411396, 0.0342237178318221, 0.04149915644448854, 0.038308302101129565, 0.039759329291488066]"
7180,"[0.037001327044483, 0.03729566288202224, 0.03610693952924027, 0.038962607652577086, 0.042921519286049814]"
7181,"[0.04036058264119713, 0.0392282486017026, 0.040846390130829247, 0.03681652052931994, 0.0348617456053848]"
7182,"[0.0377785719274365, 0.037417625359312257, 0.03998307671999268, 0.038513518152602066, 0.03879058829794724]"
7183,"[0.04029437441118766, 0.0405097218504501, 0.035386907478644924, 0.03902019266327228, 0.0371099991705498]"
7184,"[0.04190148561532503, 0.03804254982227262, 0.03749200023951871, 0.03896420975435089, 0.03571122055304887]"
7185,"[0.037738260245203326, 0.04040941108314744, 0.03825591646099613, 0.03710224246155358, 0.03904813004829977]"
7186,"[0.038477349596140686, 0.04024649064074459, 0.03847004362645379, 0.0363028019538314, 0.03891759008734752]"
7187,"[0.03843532358306245, 0.04025767756306187, 0.037164825243395816, 0.03814615360801177, 0.03848597737592507]"
7188,"[0.040044230547712556, 0.03433131786414512, 0.03769425771263235, 0.040454238457031666, 0.03990367785545601]"
7189,"[0.03720202451574062, 0.039542404316941004, 0.04128451177052772, 0.038010156620303936, 0.036519271146743915]"
7190,"[0.04059967034072831, 0.039007637658159844, 0.0399414402603927, 0.03956981728781994, 0.03333725146220845]"
7191,"[0.03882678685766894, 0.04258325973403465, 0.03599251421008054, 0.037574021061622664, 0.03749858156509844]"
7192,"[0.03672818752425977, 0.03690275591963177, 0.037919785975835896, 0.044357680007638844, 0.03619548047985377]"
7193,"[0.04008570515191756, 0.042147463572306476, 0.03590493750779522, 0.03891939438293435, 0.03522314933308701]"
7194,"[0.03910095897193622, 0.037009452095871476, 0.038874402299301725, 0.04244121825399072, 0.03488636178750204]"
7195,"[0.042176503601562776, 0.03635275467761068, 0.039103691244511296, 0.03882500796003652, 0.036048258677712886]"
7196,"[0.036734278966846556, 0.04001150368235962, 0.03816496285453952, 0.038985512095466524, 0.03865970002078711]"
7197,"[0.04145327624864259, 0.03770254315761823, 0.037179599028413834, 0.03888118252563322, 0.0370639810605915]"
7198,"[0.0359359027465489, 0.03877616641673676, 0.04461605532035695, 0.0333277848400807, 0.03960021665087954]"
7199,"[0.03776949422059661, 0.041086571656943294, 0.03590494613077744, 0.03800911118298411, 0.039373401836107824]"
7200,"[0.04284342087197879, 0.03720668996595189, 0.03770609991931917, 0.03590574472547414, 0.03868086017301453]"
7201,"[0.04119830551428261, 0.040181429561814586, 0.03616978178314856, 0.03844336496809864, 0.03655533880718487]"
7202,"[0.041193996757067586, 0.03748340405450412, 0.03882877584890876, 0.040024446999855634, 0.034569623114888204]"
7203,"[0.037468613067710654, 0.0390625279714113, 0.03580223230903823, 0.0413932770836386, 0.03853991878167473]"
7204,"[0.039346256149801584, 0.0376381987627582, 0.036709562890006375, 0.040395481592227944, 0.03855125146687055]"
7205,"[0.039007215577401055, 0.038476472908158255, 0.041417080405539375, 0.03815089136762262, 0.035376023880098084]"
7206,"[0.03390969061820148, 0.04272675063474041, 0.04321763487723673, 0.03672778603388627, 0.03558569211535978]"
7207,"[0.03810184023722252, 0.04091132187462032, 0.03866222262103525, 0.03459983437394609, 0.03992368984467776]"
7208,"[0.044390207974217555, 0.03414934603308606, 0.040341149938525334, 0.03753132200217313, 0.03604793926952765]"
7209,"[0.038903534430472675, 0.038294663873769674, 0.03765934356100886, 0.038796637891986396, 0.03897753018470074]"
7210,"[0.04100189435766444, 0.038054379992969234, 0.03800587244556475, 0.036278212916553865, 0.03883315065949955]"
7211,"[0.0375425534347722, 0.03851691481210873, 0.040471305768959964, 0.03685842983544618, 0.03916861968364105]"
7212,"[0.03868094423499946, 0.036358924117308344, 0.04150858087754583, 0.03991373319861813, 0.03594271433629137]"
7213,"[0.03733712217829688, 0.03783474948934806, 0.037625904378917885, 0.03865949522948797, 0.04109484661892315]"
7214,"[0.03394601107800754, 0.038728182308144676, 0.04394176436189856, 0.036217560816746874, 0.039603724765419845]"
7215,"[0.03708833565118541, 0.03807162839257061, 0.03644792633824956, 0.04043063538949265, 0.040450518873922925]"
7216,"[0.03874337053699051, 0.039077915646438366, 0.03847442789325062, 0.039523684224037625, 0.03665136240304767]"
7217,"[0.03449733930450771, 0.04213346562292275, 0.03608628821696136, 0.039211815389667226, 0.040613611428974905]"
7218,"[0.03479721711977646, 0.043532140657841834, 0.03734477729039065, 0.03739891426731645, 0.039285635347662384]"
7219,"[0.03639400027227602, 0.03842378018615045, 0.03888202490971249, 0.03866193168769505, 0.040002332379369565]"
7220,"[0.03795809975042419, 0.038147541422574704, 0.036068672281027836, 0.03965136899336674, 0.040650456031953164]"
7221,"[0.039874426833125254, 0.036781470183099074, 0.039277708887587526, 0.037758327592029906, 0.0388017092353804]"
7222,"[0.03913083195677791, 0.04080162127969411, 0.034533263309551976, 0.04120793469283757, 0.03653948907503379]"
7223,"[0.0357798162183508, 0.04041645403999228, 0.03979205792788476, 0.040767839501278935, 0.03565403062163264]"
7224,"[0.03818215938138603, 0.03265831203512748, 0.04111436867567564, 0.04144511831029285, 0.0389923938775224]"
7225,"[0.03965812330179741, 0.031338107646015856, 0.0418067665707732, 0.04091073848527671, 0.038898728795954685]"
7226,"[0.03605388896054751, 0.04110740493941012, 0.03640337440368446, 0.042784606300371286, 0.035814361962362984]"
7227,"[0.04019083613927499, 0.03690489288330279, 0.03973462398957872, 0.03715380857177519, 0.03850699602555918]"
7228,"[0.03642960582337651, 0.0395067572823149, 0.04116799845068453, 0.04024017368041277, 0.03492743373247997]"
7229,"[0.03827046742753781, 0.035926357766518646, 0.04265864037644407, 0.03861815492428078, 0.036817778749030916]"
7230,"[0.041492934087482336, 0.03868203256603553, 0.03761167745214189, 0.040688489127660654, 0.03402524008603536]"
7231,"[0.03965843490088716, 0.03925640414315934, 0.036940699863178716, 0.03812173154201548, 0.03820400027304882]"
7232,"[0.03374755362139936, 0.041560978708227614, 0.038398411961457324, 0.04092245850228726, 0.03786991911089099]"
7233,"[0.04141248820005272, 0.03848317825824965, 0.03582422523255557, 0.03684238500313741, 0.040083811287513815]"
7234,"[0.03735309275892673, 0.035866168458500325, 0.03792117492610614, 0.0416172087528216, 0.03975522807647891]"
7235,"[0.04076212620945274, 0.04187201114971795, 0.04079191045141184, 0.032448504569071, 0.03645582324577268]"
7236,"[0.041538453031317424, 0.0375160039065795, 0.03677907998784191, 0.035702385069457665, 0.0411115871603549]"
7237,"[0.0385238000508944, 0.037556937392789536, 0.038098126100338026, 0.036623300622455224, 0.041298117584979144]"
7238,"[0.035275710333695365, 0.040631672410626485, 0.040030898407617976, 0.03996811308808457, 0.036315692816330736]"
7239,"[0.03934825937460196, 0.03865426390971394, 0.038187359513664365, 0.040085751429522753, 0.036144396668001955]"
7240,"[0.04017249419823121, 0.038720205487527415, 0.036810048345405355, 0.03714671203948916, 0.03968400879841438]"
7241,"[0.039913371334865166, 0.04041561326076293, 0.03406648190890793, 0.03861302519255394, 0.039433382566557595]"
7242,"[0.03687414520916432, 0.03744042467977127, 0.04344028860014526, 0.03718424627270789, 0.03752685942026446]"
7243,"[0.03874605627290262, 0.03867093401638266, 0.03807859401000713, 0.03865285575309341, 0.03822526597110043]"
7244,"[0.03870618349753607, 0.03728175144462831, 0.03665646238178688, 0.04060070667354354, 0.03887499458855381]"
7245,"[0.04138231897574929, 0.03831809567764999, 0.03772965106712611, 0.03642397084686444, 0.03848336463249691]"
7246,"[0.039411601803555074, 0.036270475475677855, 0.03948608440217294, 0.04119570613051615, 0.036034404570755796]"
7247,"[0.03782414906095477, 0.038096723002053245, 0.0382825362664736, 0.03890314164118702, 0.03927681306017239]"
7248,"[0.03587323015598343, 0.03962575174242522, 0.04039669845149907, 0.0348915740561786, 0.04147447620106626]"
7249,"[0.04214425187617021, 0.0390540700890224, 0.037476406704252785, 0.03679346989365162, 0.03667633136263304]"
7250,"[0.04064540737268263, 0.03351688085217619, 0.04153358869420953, 0.035592063338337976, 0.041149514808307974]"
7251,"[0.0399907939095665, 0.037715487024690075, 0.037027345740527684, 0.04008068740932269, 0.0378484393605415]"
7252,"[0.03861644531769726, 0.036761636621248206, 0.03564546306824756, 0.039168238119089316, 0.042283748485529515]"
7253,"[0.03788735411016242, 0.03886420559458181, 0.03937700932047694, 0.038471056724014074, 0.03797854545893087]"
7254,"[0.03911909943075198, 0.03763150786828762, 0.041301431881317074, 0.03755316018744137, 0.03669920638242308]"
7255,"[0.03883566534191163, 0.037050218922734524, 0.03640411019892331, 0.039906197010104005, 0.040421513266729936]"
7256,"[0.03416871380667852, 0.039858575405064656, 0.041719062653541306, 0.03977311440354414, 0.03668977342967139]"
7257,"[0.037150892677388136, 0.0373936317225636, 0.04164172559011092, 0.038766237975370044, 0.037429327416070635]"
7258,"[0.04422291111541565, 0.03531432272243695, 0.038012187349402926, 0.03659854419939057, 0.03763001471333838]"
7259,"[0.0378958992963373, 0.037731509025204724, 0.04027312841464703, 0.036333077805533964, 0.03995485260923426]"
7260,"[0.03546481856250916, 0.03693790227877303, 0.04122442756308575, 0.04016660645982195, 0.03858675378414689]"
7261,"[0.038770488713061435, 0.038386790047935104, 0.03956946223398228, 0.03398959617296682, 0.04180001685427315]"
7262,"[0.033129820397856724, 0.04122832838193746, 0.039650931208104034, 0.03788241825275218, 0.04021558586330165]"
7263,"[0.03658958286827185, 0.0404726993876251, 0.0404725997173605, 0.037241569597986524, 0.03760060140540844]"
7264,"[0.04149049553972228, 0.04023536326465138, 0.04024027272089303, 0.03504940475845986, 0.03522232434483996]"
7265,"[0.03989294910360297, 0.03724168119363103, 0.03769931098649093, 0.03347425749727084, 0.044090360035895504]"
7266,"[0.03961300466393647, 0.038177015295728034, 0.03893254178108363, 0.039709797691400484, 0.03608276503938723]"
7267,"[0.040511672705287216, 0.03159174524537456, 0.04074449851710871, 0.04073570433093787, 0.03846561406559357]"
7268,"[0.034519237611702724, 0.038816033406421147, 0.039600357045385115, 0.04066133300665842, 0.038888905260734186]"
7269,"[0.0370463992180019, 0.038450156650624456, 0.038622839499719674, 0.03717056906039229, 0.0408645019742826]"
7270,"[0.04022053548358473, 0.03785350238112517, 0.03657909912918067, 0.03906329008136722, 0.038840695080377796]"
7271,"[0.03676626230942015, 0.03878933489492953, 0.03906103645465009, 0.04158978775121969, 0.03644894221626416]"
7272,"[0.037121820773905134, 0.040259528342573514, 0.040034182122306694, 0.038706484831545374, 0.03633315769507739]"
7273,"[0.039182658766936274, 0.03862119605354608, 0.035902280463253056, 0.03644538124119545, 0.04237132763632678]"
7274,"[0.03382829423606093, 0.03590830103093112, 0.04188280996807803, 0.038349398646221666, 0.04213830783543138]"
7275,"[0.04032402208807462, 0.04030154989612145, 0.03675754052757474, 0.03662673152178386, 0.03835807602097374]"
7276,"[0.0383338116579679, 0.03684484215731054, 0.03767508545615206, 0.03898781669925888, 0.04044866036780048]"
7277,"[0.04058416418603805, 0.03974148350917617, 0.03618476485941913, 0.04019296095850999, 0.035717979863550076]"
7278,"[0.03676971199236012, 0.042063593049785464, 0.03686668477529498, 0.04058273271514112, 0.03605695674664822]"
7279,"[0.03579553029326743, 0.03825400587701555, 0.03951904887315938, 0.03923525431513619, 0.039699018009920595]"
7280,"[0.03899451546492605, 0.03428371431288424, 0.04127214648591859, 0.0407750797720402, 0.03695152277693148]"
7281,"[0.04000838681643426, 0.037073424316819925, 0.039775249460197615, 0.035048914159252376, 0.040502113954475005]"
7282,"[0.042697327369002336, 0.03439902476727452, 0.03818135630335906, 0.03804417734803012, 0.039186081973552334]"
7283,"[0.04137903337672011, 0.037865346972093095, 0.03760291563105422, 0.03880157785595062, 0.03659392958100305]"
7284,"[0.03927741226271364, 0.04142946894428723, 0.03544193337354884, 0.038931571618479266, 0.03746034039408774]"
7285,"[0.036688815937430896, 0.03860563139426376, 0.04073757385022647, 0.036577647292765914, 0.039894668907840214]"
7286,"[0.03721159475394831, 0.0391421937890748, 0.04306612238855656, 0.03537302499976491, 0.03759707688925118]"
7287,"[0.036934668461780285, 0.038999470333848874, 0.03890122045694566, 0.04008541065931026, 0.037620643888143346]"
7288,"[0.03692645482087298, 0.037491911925455534, 0.039050042092245274, 0.03889651568187846, 0.040346850060175576]"
7289,"[0.04027110511668908, 0.03903673706147459, 0.03608562096952139, 0.041525804144996625, 0.035322702668595496]"
7290,"[0.03801315829836682, 0.038679327862083945, 0.03553061959091097, 0.042692502296455936, 0.0372857379206728]"
7291,"[0.03871907737567448, 0.04013210187149663, 0.03878116041624602, 0.037172660608724706, 0.03737322242681507]"
7292,"[0.03706158221930134, 0.03889648599712581, 0.034944164520692156, 0.041140501544100094, 0.04021318645045058]"
7293,"[0.03652222704319574, 0.04070277528410016, 0.038340736664108865, 0.03809992504141624, 0.03890492462939377]"
7294,"[0.039278212093997955, 0.0388093229877281, 0.03911680512515492, 0.03452694970427195, 0.04089851401172584]"
7295,"[0.04125471177722184, 0.039661969618257964, 0.04296530092096129, 0.03342649844767398, 0.03497402935566085]"
7296,"[0.03738060610779048, 0.03706502244636367, 0.03718783184192276, 0.03902441801102774, 0.04166700428471548]"
7297,"[0.03782508347850566, 0.04023248567794513, 0.04029896816208778, 0.03796209943083284, 0.03611776927821342]"
7298,"[0.03932444356857079, 0.03829743768200122, 0.03661015379375243, 0.03935846490339656, 0.038700771336762974]"
7299,"[0.0348283399307211, 0.04041266089209394, 0.03776055688339974, 0.04169918064752254, 0.037580577311768115]"
7300,"[0.034530562962917344, 0.03807437589143725, 0.03948023414860713, 0.040171720465150274, 0.040172415675318374]"
7301,"[0.04094269050703381, 0.03428233209422149, 0.03860951505665189, 0.03987794584737159, 0.03887061519142054]"
7302,"[0.03614978086499154, 0.039064717811220784, 0.03718340073905846, 0.039064342179628286, 0.04105907160403666]"
7303,"[0.03842561546681611, 0.03920009131350788, 0.03517901784591837, 0.04170444801804629, 0.037743954255846535]"
7304,"[0.03944614969087845, 0.03808006804541286, 0.03957741805436776, 0.038203272105424735, 0.036999060049558]"
7305,"[0.037122236367319594, 0.041205094697488676, 0.03830728232879488, 0.0382078152047548, 0.03765820038500889]"
7306,"[0.03649674432637795, 0.038096017767211277, 0.03535290863559715, 0.04320313590818847, 0.03931421020594428]"
7307,"[0.04026599647651341, 0.03780450424274051, 0.03992259739931514, 0.03799462368290962, 0.036590847789013115]"
7308,"[0.03579801667749061, 0.03783615201621604, 0.03629636315467022, 0.03858676951293816, 0.043653040336941284]"
7309,"[0.03694412595622809, 0.037546133866757314, 0.03758348901118258, 0.04188044181351158, 0.03846390282058987]"
7310,"[0.03848130834563279, 0.0404216282058083, 0.03705188671094917, 0.03841111866586555, 0.03794831445680946]"
7311,"[0.039884312956520174, 0.0378936900902882, 0.035158524081276954, 0.04023692041101634, 0.03934980871560534]"
7312,"[0.03880860494614313, 0.039515923789688934, 0.03586108501193641, 0.039599284133530976, 0.0386314571686317]"
7313,"[0.038579142125981014, 0.03787791602842139, 0.03532659365884627, 0.03973759600851823, 0.04099851751469552]"
7314,"[0.033435169446088264, 0.038480788164472424, 0.04118569823326246, 0.0378201965647208, 0.04143456145818847]"
7315,"[0.04058353062349185, 0.037217916832484876, 0.041157094849526565, 0.03864686104248782, 0.03462224569763339]"
7316,"[0.03771215347791146, 0.039896632798294474, 0.03951415596845265, 0.03753026031704865, 0.03782279640726338]"
7317,"[0.03923439935104145, 0.03840340158686362, 0.034674696938505445, 0.03972443344561105, 0.04024987707698713]"
7318,"[0.0352735200627694, 0.03774940589494835, 0.04018619192768835, 0.041848416541106825, 0.037182906237224866]"
7319,"[0.03665721104699393, 0.03902735877282315, 0.04260821020443528, 0.03812996651969369, 0.03595442809988714]"
7320,"[0.04111635133166547, 0.03433369272945941, 0.03565484848176559, 0.041776396221923195, 0.03941883870899687]"
7321,"[0.03789756094251839, 0.04089513215014973, 0.03928457969728072, 0.03625459341846249, 0.03808423565758734]"
7322,"[0.03602342513182133, 0.03859890313923875, 0.038109566347255375, 0.04181426138075228, 0.03785446879302101]"
7323,"[0.03825467567038421, 0.036648684933794695, 0.04268995410754595, 0.039336617912035465, 0.03542877802371858]"
7324,"[0.03572601081493898, 0.04520838162274532, 0.036710791373696705, 0.03537415992310322, 0.03920156855458545]"
7325,"[0.0416737070992117, 0.03701716554022694, 0.03836098124591725, 0.036762865689566215, 0.03853276245022885]"
7326,"[0.03667581344259352, 0.039488239952928605, 0.04022576743042228, 0.0354169652970282, 0.04058898848623005]"
7327,"[0.03966633394863461, 0.035837192186622846, 0.03805785843172094, 0.037892730974610545, 0.040875642164041937]"
7328,"[0.03374749731787419, 0.03928374599084494, 0.040616625637755144, 0.038510869693129446, 0.04005995826606623]"
7329,"[0.037023955078929305, 0.035814351642376896, 0.04061232799272507, 0.0403249322943211, 0.038583623059679106]"
7330,"[0.03533256694374154, 0.04115589792963559, 0.03965095734147439, 0.039072041021888104, 0.03703321212303645]"
7331,"[0.04093528258214585, 0.04124053139036454, 0.03548122073394344, 0.03826424994290156, 0.036512757506938276]"
7332,"[0.04194058091713326, 0.034987135310577844, 0.03525030877769131, 0.04239991920747299, 0.03760796279117251]"
7333,"[0.04072289701922149, 0.03797176593637497, 0.03806842379417563, 0.039445954404754846, 0.03615357887650816]"
7334,"[0.03533698692622478, 0.040521304505660494, 0.04202272114473293, 0.03720997154615324, 0.03725919951315959]"
7335,"[0.039559800513108256, 0.04159890483334394, 0.035108218752137654, 0.03781095703725201, 0.03838810387997116]"
7336,"[0.04068147741657635, 0.041191039772074056, 0.03495591061907155, 0.03536985821458982, 0.040176260546604836]"
7337,"[0.03741603417650108, 0.0379737942783307, 0.03833555930906207, 0.03998818513908453, 0.03893824732730411]"
7338,"[0.039686419503796255, 0.03559697932702088, 0.038672101669789294, 0.039852386497310266, 0.03869195307104045]"
7339,"[0.035650791195201204, 0.042018682870327506, 0.03891401837241093, 0.039540490449701204, 0.03646860939676]"
7340,"[0.039256749378043465, 0.042971720134819646, 0.036969716015461396, 0.03500786470577921, 0.03808888942377753]"
7341,"[0.03887560329077977, 0.03598899223388452, 0.03838628069337313, 0.036513988209881276, 0.042399718432891365]"
7342,"[0.03977924490562601, 0.04073420771964642, 0.03677339993755058, 0.03544130659628264, 0.039590165316350956]"
7343,"[0.03907168697728103, 0.038448994730648, 0.03575754249660679, 0.04196631434764553, 0.03722329029023386]"
7344,"[0.03844457597182549, 0.038175492932735255, 0.038739278956948286, 0.040832422360157605, 0.03627938405135078]"
7345,"[0.039636980238498265, 0.0413388118312793, 0.03552319629743761, 0.03892968030406874, 0.03688021278966824]"
7346,"[0.036288936429626495, 0.041714835265157735, 0.04050575459781369, 0.03888614147999614, 0.03501218891758562]"
7347,"[0.037601610523640194, 0.039668526999335985, 0.041189525747522215, 0.039036594023038274, 0.034891927211499474]"
7348,"[0.035715848090217994, 0.041145570792437636, 0.03821466584619637, 0.035667408727000804, 0.04156528869626186]"
7349,"[0.038222928093972874, 0.0359664072619591, 0.037794746278139835, 0.04083301006589479, 0.039553681970709076]"
