,r2
4677,"[0.14895568552233662, 0.14995461574560653, 0.1577485736845673, 0.18767211010851248, 0.13748076517672392]"
4678,"[0.13988503295202326, 0.1854370643750488, 0.1619707888965387, 0.1757149351140208, 0.11124283007238789]"
4679,"[0.18339597772725802, 0.14000594204393513, 0.13861872268099518, 0.18170714160101487, 0.1359471305254154]"
4680,"[0.12023924525475349, 0.13355038937402475, 0.16460776326244997, 0.18627845464492676, 0.17254422342058284]"
4681,"[0.1833912758453965, 0.18130189087540605, 0.11543359859272229, 0.155939367296143, 0.13893531746821552]"
4682,"[0.14596818120805666, 0.16934560937676812, 0.14118270288466483, 0.15351140143753073, 0.16722269994799166]"
4683,"[0.12201406928507341, 0.16673728735502213, 0.17506012547866967, 0.16227616543495138, 0.15247093941541467]"
4684,"[0.10839018266035305, 0.1866580266219039, 0.16491604185063669, 0.17889453869119354, 0.13804536132299772]"
4685,"[0.16233099145065888, 0.1422381391404428, 0.15980230657040795, 0.14537597931861368, 0.16685568314800037]"
4686,"[0.13774850902747904, 0.17903349051997175, 0.16195649169015836, 0.16680383416745492, 0.1347427288957157]"
4687,"[0.17225601772299293, 0.12876412243173874, 0.17172310777754907, 0.15637215599886878, 0.14483306205103996]"
4688,"[0.1520420257957229, 0.1478604616610386, 0.16396184278519066, 0.15283897646947842, 0.16489177102475328]"
4689,"[0.1586414792333105, 0.11947488623739033, 0.16977971934857639, 0.11512795880229176, 0.2088716906326824]"
4690,"[0.16406373960282705, 0.14455884452706436, 0.16293730826563857, 0.11626634504101718, 0.18872649417840437]"
4691,"[0.1485639933342452, 0.13682183478276466, 0.18573698963666396, 0.1298621350554574, 0.1783851269320771]"
4692,"[0.1364359474489797, 0.16691308803682803, 0.1518618550342502, 0.17171271060514448, 0.1492225643921472]"
4693,"[0.13040217578032898, 0.14759198600805223, 0.17359719354861625, 0.173101304809109, 0.1493259124032884]"
4694,"[0.15224313664118316, 0.1632556442663099, 0.15292492042820705, 0.1523913522066217, 0.1594415974788137]"
4695,"[0.17398441784510965, 0.19157524613857557, 0.13034320934595245, 0.14099847851205183, 0.1373795653701967]"
4696,"[0.15210969247452744, 0.2132101661557616, 0.10681160077459229, 0.16168893508179627, 0.14149849008141757]"
4697,"[0.19689594833217483, 0.164214245555531, 0.15217203496326748, 0.12455004513292778, 0.14017856950401342]"
4698,"[0.19865818522871093, 0.15365414069421923, 0.14424392030508293, 0.14353309911352397, 0.13911526775960548]"
4699,"[0.1321734841302099, 0.16522171759236504, 0.19957824931423396, 0.12873147437706634, 0.15401175265224687]"
4700,"[0.11558979780482892, 0.15447723334505825, 0.18507907790614808, 0.17818549505699421, 0.14604722396058378]"
4701,"[0.17028245615642756, 0.15872550956304798, 0.16691473452971817, 0.1460469489744063, 0.13737794711352314]"
4702,"[0.14218581301670374, 0.13571463427121844, 0.15671874483268533, 0.16911902732183037, 0.17447692727730435]"
4703,"[0.15946103974921744, 0.16976458404804917, 0.13889519862112187, 0.14390363586925115, 0.15942760521264887]"
4704,"[0.12744079196784008, 0.21436123085585979, 0.17400728015633082, 0.13011741068971538, 0.1305991178071222]"
4705,"[0.1362052683028071, 0.13612652920146273, 0.16919084842042786, 0.1660402940708937, 0.17339263231253765]"
4706,"[0.12354953907881905, 0.18204700921823092, 0.16425337831958164, 0.12653531485540503, 0.17128280516288674]"
4707,"[0.16458705213691738, 0.12918486575788646, 0.17828936307039567, 0.15451766003015943, 0.14998090467994107]"
4708,"[0.18995836790237297, 0.1338850193235006, 0.1647357193690514, 0.16699862400535126, 0.11597087326578703]"
4709,"[0.15942419979770284, 0.13602204815199115, 0.1571909633960562, 0.1725988142121202, 0.15669451700467285]"
4710,"[0.17134089997574775, 0.16250809822587964, 0.15717818477169632, 0.14725048188780598, 0.14111329917508708]"
4711,"[0.19063162306101256, 0.1855607829135495, 0.15136356074343116, 0.1253227689728842, 0.12427540562373496]"
4712,"[0.14703778806690537, 0.17418664373173898, 0.05451100251414842, 0.15149595867867904, 0.22796724561567805]"
4713,"[0.145455674096872, 0.15988676313194594, 0.14881457644991558, 0.14673225212448748, 0.175647670511077]"
4714,"[0.114401129578667, 0.19093042499447876, 0.19032822943644123, 0.1456386478032018, 0.13280925412211342]"
4715,"[0.16354309319757843, 0.1432805525282168, 0.17168953323010328, 0.169713506325747, 0.12730510719483434]"
4716,"[0.15816679276855494, 0.11002912180106716, 0.16825916700023813, 0.1633132382058996, 0.1696029883412007]"
4717,"[0.13618591392846757, 0.18484772442908115, 0.14202602773376516, 0.188827855548508, 0.12494072126435674]"
4718,"[0.14627930068815287, 0.20306929127155993, 0.13985177769302015, 0.17433168295081491, 0.11230386745750742]"
4719,"[0.17826945964761087, 0.15660688010626678, 0.194020676119406, 0.1235793047962872, 0.12332045817527537]"
4720,"[0.1901938421602295, 0.16298731348748552, 0.14832311111953966, 0.15151099569646087, 0.12497842361028744]"
4721,"[0.18266547367330777, 0.14811994985916233, 0.19924858222316477, 0.1057396460393405, 0.14051688984837207]"
4722,"[0.14503439922631545, 0.18266812057502135, 0.15136417037607408, 0.1365659764559246, 0.15914485775801168]"
4723,"[0.1364494682177555, 0.20382278521111585, 0.12046035078959605, 0.18018242577822896, 0.14251954034912995]"
4724,"[0.13977858839622748, 0.15712992237619994, 0.14389868234163106, 0.12839519508110597, 0.20872985661968024]"
4725,"[0.145492080863019, 0.1511743898967397, 0.1638948354985802, 0.14306516611470033, 0.17683278188362894]"
4726,"[0.1330873121788052, 0.20696916626498718, 0.10662415590146135, 0.14712531997564238, 0.175422240219529]"
4727,"[0.15506950248635154, 0.15669584738323405, 0.156613318838134, 0.16620716384288692, 0.14518096739479958]"
4728,"[0.1290111472284643, 0.12236747041892826, 0.17723089472099085, 0.19014808231803615, 0.15702602923432585]"
4729,"[0.16386495519232036, 0.14408120725875317, 0.17564516152500298, 0.17446680080563415, 0.11759484615803639]"
4730,"[0.14567416840457148, 0.16664326624753, 0.17770951786117772, 0.13240619831102252, 0.15510296504590904]"
4731,"[0.1634867769905083, 0.1427073751949336, 0.16363944214129222, 0.1711493413218782, 0.13825586713094984]"
4732,"[0.15947530914139663, 0.1725648438516143, 0.1394685634718903, 0.14283493745943387, 0.16808925150450216]"
4733,"[0.16780570987691545, 0.16514096594741912, 0.1451784480534053, 0.16891116213591373, 0.13770928511229308]"
4734,"[0.11124095302735948, 0.14845439139356542, 0.17679650196565844, 0.19546773324565103, 0.14577107481934237]"
4735,"[0.15814302548247605, 0.12307398088837829, 0.14050854711591032, 0.19086804451931094, 0.1609445746690813]"
4736,"[0.13511142803063803, 0.15986428936576913, 0.1363713293374954, 0.17157457338782678, 0.17120081531732123]"
4737,"[0.13987999913525828, 0.14079813627299753, 0.1769137148699681, 0.1817599861223136, 0.1395130113866293]"
4738,"[0.15595194782557942, 0.19974429784224534, 0.1435023657350486, 0.12895383338608113, 0.1496005276965059]"
4739,"[0.13928942434603808, 0.19105579889151114, 0.1528918898210332, 0.15739906433019046, 0.12999541524218672]"
4740,"[0.15014279029987665, 0.12381320241241611, 0.18823123060854374, 0.17502107449209126, 0.14167521058445687]"
4741,"[0.1775430853367711, 0.1296743438572745, 0.14807133378315307, 0.18209433408600295, 0.13771438169896377]"
4742,"[0.13455970623312952, 0.15541768946296908, 0.16575348998404948, 0.17227654188394492, 0.15415115095020127]"
4743,"[0.10111163244240495, 0.19037327993582576, 0.15855995125729716, 0.1929554221457822, 0.1334252481550423]"
4744,"[0.13430071695836276, 0.18118982502951908, 0.16268896610213923, 0.14672588399353448, 0.15350758436387646]"
4745,"[0.10263912215131243, 0.1618310604730403, 0.19292267461312884, 0.11875708758907655, 0.19963235682403535]"
4746,"[0.1568574556939204, 0.13045871310690882, 0.19439223538188277, 0.1525601288122187, 0.14335515706433544]"
4747,"[0.18510999857190535, 0.13117206028488027, 0.14084388751733723, 0.13782263064415012, 0.18932328154435385]"
4748,"[0.1460349007181947, 0.14851595551679386, 0.17814555244213737, 0.1259556014113059, 0.18034206862462565]"
4749,"[0.1937952039829467, 0.15977565009896333, 0.1690534433169003, 0.1255829189128932, 0.12958445862680612]"
4750,"[0.10556305491587314, 0.1479458145605984, 0.190964135308632, 0.19357984654877103, 0.13821305147645713]"
4751,"[0.1693297607609, 0.12026928974587336, 0.16894201317690272, 0.17186392158684372, 0.14760231800888324]"
4752,"[0.15811108630770765, 0.1387213638274667, 0.15282720807853178, 0.18057208698105498, 0.1460455643198717]"
4753,"[0.15042240598121992, 0.14939734946938577, 0.140078673786718, 0.167479427906024, 0.1715963725183507]"
4754,"[0.15047716677018164, 0.10388464441328848, 0.17274600947832108, 0.15850503046929, 0.1768891568136033]"
4755,"[0.15854510478957595, 0.16805472485948436, 0.16612917893009416, 0.15230814627764144, 0.13404091790317507]"
4756,"[0.16450896605713006, 0.1437621719872786, 0.15538007830496348, 0.1443499042127534, 0.17680610727059531]"
4757,"[0.144753621910493, 0.18834264410690216, 0.11375890169939795, 0.18717315689611513, 0.14478383950536555]"
4758,"[0.13311174838463413, 0.12722460880475883, 0.17809047870077632, 0.12861822952533464, 0.20166685014471197]"
4759,"[0.16302021999254124, 0.15678202017053888, 0.13887554262633894, 0.1474166886076942, 0.17168027471847613]"
4760,"[0.15602120667235664, 0.09894919406621083, 0.20430049435036457, 0.18172919693820855, 0.13642126076038097]"
4761,"[0.1238079634297009, 0.17976355600650107, 0.15419944766616556, 0.12388561187625913, 0.193503859902577]"
4762,"[0.13655985948756755, 0.13682464756143764, 0.1463819781361625, 0.15437425391083803, 0.20738351394325505]"
4763,"[0.13997543402247103, 0.14169066643810335, 0.1520761967377332, 0.18647376134898386, 0.1606437654702142]"
4764,"[0.15033099433869745, 0.1790205383252904, 0.14210023733429133, 0.14527064255049404, 0.1636113699234445]"
4765,"[0.19495487520863675, 0.14296516666161407, 0.09356732776937926, 0.18169604993129884, 0.16078183981705862]"
4766,"[0.13230294142720522, 0.19243776480886188, 0.14814479610465903, 0.1583641587960899, 0.1497285784672594]"
4767,"[0.17158563615039513, 0.1664820861584757, 0.17111507854935026, 0.13009126193246112, 0.14062184631863006]"
4768,"[0.1352288371972009, 0.20535796503823156, 0.15635022996604675, 0.13606712468528048, 0.14667069925417808]"
4769,"[0.16257403109879287, 0.1281341419665284, 0.17064587209081794, 0.14530269910415083, 0.16022857576036476]"
4770,"[0.14685442228009504, 0.17821254566817135, 0.1289219872039189, 0.1835449174729442, 0.1404781225228665]"
4771,"[0.13281620469782318, 0.18571496925976727, 0.1376116065952535, 0.15150395841922037, 0.17491091831365202]"
4772,"[0.1482013399511024, 0.16120819440573309, 0.11426940581925071, 0.1714076515539502, 0.18049391771413348]"
4773,"[0.20704281720980344, 0.18104529596639274, 0.11670336932028857, 0.1481289067937489, 0.123182997483543]"
4774,"[0.1453798596328313, 0.1491657484148805, 0.15280780918830406, 0.18261592797469794, 0.15227699096891545]"
4775,"[0.16152978785051586, 0.14626316214765167, 0.16115160531762085, 0.14906637419051505, 0.15928007008113942]"
4776,"[0.14390871510085612, 0.1592929561912132, 0.14463439820335533, 0.16233475529491215, 0.1639139301600766]"
4777,"[0.15852190209924422, 0.1670527123835165, 0.15309519548139672, 0.14453633797563747, 0.157647133566853]"
4778,"[0.15169325923425614, 0.1671716847302156, 0.137844883468078, 0.16967103423337015, 0.15193402058621364]"
4779,"[0.16264013379490372, 0.13318578686291827, 0.14916297000361145, 0.15655781890572185, 0.180828864056384]"
4780,"[0.1491342201364878, 0.13230682046684694, 0.1712800365586571, 0.15550690130394096, 0.16520612000131718]"
4781,"[0.13570998566036951, 0.183829489763357, 0.15262999108314712, 0.13481854466137855, 0.166823663649195]"
4782,"[0.16680315616327568, 0.14931023389710196, 0.14829818901330127, 0.15761071306696983, 0.15446239539777395]"
4783,"[0.15778791994588792, 0.11466571154905747, 0.14590960797289054, 0.1581225647658615, 0.19714994765659277]"
4784,"[0.1310497827229964, 0.19326480069923324, 0.18507557210973735, 0.1539727892884697, 0.1136571135645068]"
4785,"[0.16008259022338256, 0.18241671466126486, 0.14797428310094574, 0.13964105567935636, 0.14211170651743454]"
4786,"[0.15691296631853846, 0.15686667503934193, 0.17972369605954275, 0.16215954983115655, 0.12120458100917442]"
4787,"[0.13403548842479507, 0.12867001342923812, 0.15171457182237802, 0.13893034543908445, 0.22246372937338899]"
4788,"[0.15808912762911698, 0.1483889258143014, 0.15847583646287566, 0.15953415284977213, 0.1594658728356102]"
4789,"[0.12417631932028073, 0.14535332674023693, 0.17800884137096906, 0.15466269087146323, 0.17711956090619796]"
4790,"[0.1002109564742284, 0.1789107936685982, 0.15424507603778248, 0.18152676497632458, 0.1542533258231652]"
4791,"[0.14982795130991766, 0.21129284539505544, 0.13428868386425263, 0.12606811999922052, 0.15953382287635265]"
4792,"[0.16208957733355844, 0.112240653384576, 0.13433506453404165, 0.2053303829413612, 0.16400958356099604]"
4793,"[0.11820420556282984, 0.2087033772540341, 0.19200081126707846, 0.13816199772418813, 0.11455250931481098]"
4794,"[0.16954731458200523, 0.14607922172864451, 0.17855500849877104, 0.12919061547928035, 0.155578506601599]"
4795,"[0.16408701616967614, 0.14744696950223268, 0.151152004534869, 0.13841120871707868, 0.17355613445480733]"
4796,"[0.1360277336978578, 0.1293168386032869, 0.15437382594839222, 0.1570426032050296, 0.19334688725311822]"
4797,"[0.15334652453473863, 0.15046031137644988, 0.11911474141794598, 0.1832539744351105, 0.16616192405129504]"
4798,"[0.17952854016605657, 0.13166391091800378, 0.15397498189816783, 0.14074733209350954, 0.1721844153185288]"
4799,"[0.12753278517483524, 0.1665268376743425, 0.1487285466635646, 0.13720121341695368, 0.18981772589337387]"
4800,"[0.17044995363192028, 0.16770968738916736, 0.13306992561100128, 0.1459770379964459, 0.15901583508911465]"
4801,"[0.14208579936048227, 0.14669153905488053, 0.11177650867222277, 0.22392991926753925, 0.15170947081023956]"
4802,"[0.1524539608007366, 0.15790201928873238, 0.15266959915708378, 0.1485380321709303, 0.1657177544425269]"
4803,"[0.14624642084177575, 0.15049058735830945, 0.17341548877525081, 0.15940733524557305, 0.15203018558906212]"
4804,"[0.14287503182777728, 0.1679464345285706, 0.13768591930739027, 0.1916894344981308, 0.14336400612860611]"
4805,"[0.1503661367290301, 0.19962459878925776, 0.14584532246490267, 0.12043426020113113, 0.16247218218435033]"
4806,"[0.1521684610706745, 0.1655861439561459, 0.17503145686961652, 0.10104451958037342, 0.17837716844615104]"
4807,"[0.12930973657288147, 0.15089011245427353, 0.17464451222872635, 0.1489083764412218, 0.17267598091454417]"
4808,"[0.17715316608868037, 0.16531365984366242, 0.1874685158768037, 0.13804128406402505, 0.11199069678749451]"
4809,"[0.1732473416424779, 0.14334450075426153, 0.10556900585461493, 0.1633601439289898, 0.18782463042694275]"
4810,"[0.1479196517199356, 0.15086057755440718, 0.19134404159086793, 0.13531430571719327, 0.14753086989026865]"
4811,"[0.16089245805189012, 0.186009188160846, 0.13357188894145278, 0.12109425484594194, 0.17732208206836908]"
4812,"[0.14748760805989725, 0.15018381149744242, 0.16964245092001462, 0.1769151464875508, 0.12702070719769154]"
4813,"[0.17471518554204346, 0.16067638976139298, 0.1738863897219426, 0.14406730303026893, 0.12335975319247161]"
4814,"[0.16786879542026822, 0.13510052860501154, 0.1644203838523749, 0.15279863646954506, 0.15228748690780425]"
4815,"[0.17907970618108682, 0.15412836443786992, 0.14095478111050186, 0.15115857537390254, 0.14876320676113963]"
4816,"[0.15265781436928605, 0.15158936842681014, 0.15614489106706297, 0.16242098311494857, 0.14949742308599412]"
4817,"[0.10255623332559405, 0.16211853337048754, 0.14154784786769892, 0.1757770830231652, 0.1938059556946934]"
4818,"[0.18655019212410573, 0.136774924950681, 0.1605161309396943, 0.1704671612671591, 0.12622632555398505]"
4819,"[0.17371704787462083, 0.13669248743410645, 0.19983295033828286, 0.14025559908911045, 0.13126004481495523]"
4820,"[0.1205030756400648, 0.18753718055974822, 0.15119587381007238, 0.1471239596143109, 0.17455088394997575]"
4821,"[0.13686232841504908, 0.14165379975273096, 0.156811628344791, 0.20425461502491393, 0.13877638852338225]"
4822,"[0.16495970208169375, 0.18748048662437367, 0.15024915438899988, 0.14595804216792418, 0.12101905212531805]"
4823,"[0.18758442164307365, 0.1272423924607724, 0.15135725629571462, 0.17809236074628176, 0.13483720794576182]"
4824,"[0.1614738019481634, 0.1504206887736056, 0.19447272181989927, 0.14033031512030814, 0.1287580182040292]"
4825,"[0.17022727580398622, 0.15307971591289138, 0.10383780502855688, 0.1929550438551514, 0.16214945124413427]"
4826,"[0.18767001351367818, 0.12569764336605482, 0.16545950786393238, 0.17353582698081405, 0.12556351139197675]"
4827,"[0.1662967402259904, 0.15063909080390925, 0.15161361531569262, 0.14170980469606365, 0.16757301886856113]"
4828,"[0.1562884846309207, 0.16404458471168026, 0.15712023142039333, 0.15736246724112035, 0.14066478034887853]"
4829,"[0.14625672921061272, 0.15351509401092978, 0.1860874545672866, 0.13786295694654827, 0.14820250410795]"
4830,"[0.20168358836107814, 0.13916400393602835, 0.18672987588899526, 0.12736719037257316, 0.11733255735028403]"
4831,"[0.1628021778029185, 0.15524304518111975, 0.12994627909644274, 0.12904226269740793, 0.19254981433445073]"
4832,"[0.15714196212812015, 0.20304341544560045, 0.1709250542183599, 0.11882892112542798, 0.11978641879064267]"
4833,"[0.17930778788844626, 0.11792622731152469, 0.1637199187190398, 0.13234303150018123, 0.18129734660298347]"
4834,"[0.1651351404150463, 0.1617983039799996, 0.18261549209559746, 0.14785763711935596, 0.12051542364084689]"
4835,"[0.15258060722977895, 0.16970867343696738, 0.1714646533988432, 0.13256824716043425, 0.14701141894834246]"
4836,"[0.17246612631087266, 0.18919233219592801, 0.15510441418830068, 0.14559843813694573, 0.11514153725527942]"
4837,"[0.17477789316879522, 0.14516449065493597, 0.12241752982466658, 0.16607767571069598, 0.17435270451175966]"
4838,"[0.14853057883016163, 0.14197037621236408, 0.18806024597251725, 0.1393201207787872, 0.1592678447212843]"
4839,"[0.13060127606027727, 0.19289177443207706, 0.13836642897286588, 0.15371315836487953, 0.16178792972770972]"
4840,"[0.16941954077370125, 0.14026884664057881, 0.21221310446053032, 0.14491605455722534, 0.10906659438590627]"
4841,"[0.1127741519791805, 0.15695680669200196, 0.22496871313433642, 0.12269742375824444, 0.15525052375599457]"
4842,"[0.13313841611543098, 0.168221273595747, 0.13939102993836738, 0.1607848127049275, 0.1759075375217154]"
4843,"[0.14141197368747027, 0.15425074360676738, 0.20590159076101944, 0.15387014866541338, 0.12218732015015998]"
4844,"[0.10822493177535986, 0.21409294844364601, 0.155963209960157, 0.1657226681960341, 0.12973156183226497]"
4845,"[0.16011652629705053, 0.15295286331534907, 0.15210110233859298, 0.16465559048816292, 0.14829177802228866]"
4846,"[0.14863578338216832, 0.1616349418273153, 0.14395781611715386, 0.19538528969718205, 0.12529333898644313]"
4847,"[0.09443733005119981, 0.2029405780111707, 0.14435891248180976, 0.14316353235563628, 0.1897615696468833]"
4848,"[0.1446882079229398, 0.1738744783713304, 0.14368936155325973, 0.14626713255945456, 0.1695568623965803]"
4849,"[0.14415746584244926, 0.16455144338492067, 0.179119341229936, 0.12125805246540022, 0.1711268432982097]"
4850,"[0.1587194227625438, 0.17717131474865144, 0.15686240621774739, 0.10704170657298018, 0.1739632470816218]"
4851,"[0.18196884810072167, 0.1665460657938974, 0.17854969619061756, 0.12449735702848774, 0.12061695335081557]"
4852,"[0.11799325546946715, 0.17311916046203712, 0.1835924564820658, 0.16529608219202085, 0.1336608447777392]"
4853,"[0.148282886987129, 0.17466224955136078, 0.1409237137369338, 0.15342472409510655, 0.159580062213598]"
4854,"[0.16352684587057753, 0.15240887759739274, 0.14523657967732195, 0.14890217914764892, 0.17273514346653784]"
4855,"[0.14332258954616783, 0.16889126685849942, 0.17056760071371424, 0.17931723398011212, 0.11267978113538935]"
4856,"[0.14639819600560267, 0.15402580669136112, 0.1991125275030673, 0.1624002695114889, 0.11527021804484583]"
4857,"[0.12375984312031063, 0.1799397654410242, 0.1709503291252572, 0.14416385432711376, 0.15369305258544586]"
4858,"[0.12976592714491741, 0.16746215733045255, 0.14020408781194116, 0.17396180610207435, 0.16498929907209203]"
4859,"[0.16471998561388468, 0.19304014770074418, 0.16583686508644235, 0.12803386028460517, 0.12510427282343262]"
4860,"[0.133577405324946, 0.1743895450329056, 0.16832214661056755, 0.19418126152697868, 0.10874001321652726]"
4861,"[0.17553580985480677, 0.10299365253939641, 0.15156875811043447, 0.1612865128370159, 0.174032062307112]"
4862,"[0.1836326593902845, 0.1805226852599794, 0.11590398709100702, 0.13765991869912897, 0.15816349853667677]"
4863,"[0.1380743990758777, 0.16414507537381373, 0.1722428634873342, 0.15170410358637, 0.15254793779984388]"
4864,"[0.13989061818202353, 0.15916380408784547, 0.12011130131688852, 0.1934655373730585, 0.159973473040111]"
4865,"[0.16450132320265232, 0.13705129826893103, 0.16317361613758186, 0.14888354917101176, 0.15870648715264557]"
4866,"[0.16089881302102715, 0.14237368637193426, 0.17067155889560726, 0.1716677537646124, 0.11929681699892392]"
4867,"[0.15396773120402885, 0.1884650975384352, 0.13855285051084287, 0.1659413465833094, 0.13037806921785255]"
4868,"[0.13369540873815777, 0.14679283698524104, 0.1499901855983823, 0.17788686658444552, 0.16501270666679968]"
4869,"[0.15081527414002238, 0.13423478686501655, 0.14332347252502087, 0.17079816172847995, 0.18059168487869726]"
4870,"[0.15490128368238165, 0.14859649115425277, 0.14240962256608225, 0.16892435155699137, 0.16683963646297661]"
4871,"[0.1755779054012936, 0.15707113858688349, 0.12374842296972643, 0.1481911604762719, 0.1652391417119704]"
4872,"[0.1586409617801593, 0.1659111512993361, 0.13544163075658633, 0.18156196973113214, 0.13689948836444243]"
4873,"[0.17222052469394622, 0.16896916267865703, 0.1021397793616422, 0.15268778011615836, 0.17254679619308233]"
4874,"[0.18086315002201003, 0.1393696276253127, 0.13300146391887224, 0.14290786691933977, 0.17267310120652613]"
4875,"[0.15182225741555266, 0.15660229065578812, 0.15147224825517014, 0.15332949516143024, 0.16568413788205005]"
4876,"[0.167569691362219, 0.12449833108737152, 0.1390985530330554, 0.18143103010850348, 0.16298993550599938]"
4877,"[0.18169240835850742, 0.09862424085874266, 0.17742201623979503, 0.16379321083926157, 0.15144670711857977]"
4878,"[0.12035927348104469, 0.13977362225006307, 0.15268595522051032, 0.17921010041160856, 0.18371473613348055]"
4879,"[0.15640626745645514, 0.1517407554774427, 0.13441209217230254, 0.19182142554319248, 0.1462569283640932]"
4880,"[0.1578034053643057, 0.17859043340396497, 0.14240899821550757, 0.15372638731654686, 0.1478099868337973]"
4881,"[0.17878454877632388, 0.1159633370646036, 0.1494217417121586, 0.1936049049781735, 0.13955273410506175]"
4882,"[0.1330418252143275, 0.1512801095604922, 0.17030095921483268, 0.1862352781797153, 0.13261248840977735]"
4883,"[0.11993796130232492, 0.13324078866809475, 0.182207713156474, 0.18675634662287455, 0.15479775630632853]"
4884,"[0.12231545775455899, 0.1642609071368054, 0.13133605358923361, 0.152331707607803, 0.20622457200681132]"
4885,"[0.16255233103500288, 0.1579265025508617, 0.1787992295486086, 0.1013707857834737, 0.178174254158886]"
4886,"[0.14821715312437522, 0.17880428511185653, 0.14109701663030683, 0.15335771552763888, 0.1583565213130076]"
4887,"[0.16171907888089143, 0.11307931852960684, 0.16062777021861963, 0.13733271425221194, 0.20261323416639854]"
4888,"[0.15805452240723727, 0.1392485230090249, 0.17267897093680828, 0.1582496876082673, 0.14746468915887878]"
4889,"[0.13635456290110282, 0.15006440355442208, 0.17872849531535462, 0.15372655648842304, 0.1639426277301913]"
4890,"[0.14894014850636816, 0.1372143880438087, 0.16082174405675287, 0.16333734272302625, 0.16732016965470675]"
4891,"[0.1341615340770188, 0.1691832914980821, 0.1582712120925619, 0.1866208845621713, 0.1311728086905949]"
4892,"[0.15900408620598594, 0.15663337371184327, 0.16156085109158091, 0.14419634035751594, 0.1606032193247543]"
4893,"[0.15704291776207735, 0.1680302167071246, 0.10516311190875305, 0.16919322953823912, 0.16742682227590355]"
4894,"[0.1825189043411759, 0.14998480901657696, 0.1328331214295949, 0.15995104138162497, 0.14988206762973433]"
4895,"[0.15223491017740032, 0.16575993680076528, 0.11614731473805984, 0.14151209111863583, 0.1969267147296635]"
4896,"[0.15609484990858347, 0.1369915913575226, 0.14302841367738484, 0.16382909467653817, 0.17021624206968844]"
4897,"[0.21270585460437352, 0.14452088019356946, 0.16461950780257062, 0.13345299502777386, 0.12395663499786069]"
4898,"[0.14876905788226902, 0.16976181213438157, 0.13045601108066462, 0.1661811746178834, 0.16290723149031472]"
4899,"[0.15342092522586726, 0.18545315922176453, 0.12867267184964748, 0.14132855220017526, 0.1654783415698683]"
4900,"[0.15234373279456515, 0.13213740154373288, 0.19029112879204635, 0.13151090156699508, 0.16985962820116673]"
4901,"[0.18549371966061368, 0.1647035109997781, 0.12797112180693015, 0.1453918542787086, 0.15473279587012645]"
4902,"[0.1471201950089519, 0.16538564256778643, 0.138067965692376, 0.16398202830532538, 0.1656697800555852]"
4903,"[0.1435016600271456, 0.16155558494980105, 0.13538862502727167, 0.1655113118821836, 0.17099164222055374]"
4904,"[0.16215019808529108, 0.12065671463590821, 0.18355862989149452, 0.15292854950775114, 0.16292245706761643]"
4905,"[0.20454809442584965, 0.13672612650286664, 0.18093248686931307, 0.108975323219769, 0.14037556998944523]"
4906,"[0.18141609600039788, 0.14609817319427543, 0.126335703404596, 0.17687741959667969, 0.14236208201175038]"
4907,"[0.15733438757943885, 0.167928572442115, 0.1794148184437614, 0.11635749530406003, 0.15044245906043818]"
4908,"[0.17856844706900488, 0.16694783714897143, 0.14522729399889667, 0.14614585655397327, 0.14234873867043607]"
4909,"[0.132530087198528, 0.17450526968292823, 0.16793567241589358, 0.16195401622952832, 0.14555946418503185]"
4910,"[0.19059271213506734, 0.17000901474221874, 0.1727443045184427, 0.11669119602228273, 0.12298906712989055]"
4911,"[0.14815779042168242, 0.1678119175079541, 0.15613303313068994, 0.14939446047385452, 0.16087249183447894]"
4912,"[0.17429710943484267, 0.14721529720492676, 0.17989645076314986, 0.15286395235385375, 0.11907698316423343]"
4913,"[0.1683634400112104, 0.14871614645689102, 0.15798942619085177, 0.1404981304380878, 0.15497371946910976]"
4914,"[0.13350391527599903, 0.1890529469409128, 0.10585977806363234, 0.14427280923279706, 0.20461607135342008]"
4915,"[0.11482018724487142, 0.16728764898363424, 0.18089803573433472, 0.15138678420589335, 0.15992777118821444]"
4916,"[0.17236068216573863, 0.1818687597254196, 0.15458643932831995, 0.15304777901116007, 0.10937181389819672]"
4917,"[0.1706859535401719, 0.12487553746500668, 0.1291483865845433, 0.18403519871415586, 0.16334644976325718]"
4918,"[0.15734707497532308, 0.10272561879870068, 0.147743816940462, 0.18415592312736673, 0.17204463625669975]"
4919,"[0.1527842717060527, 0.18134685617101598, 0.17730255453966914, 0.14970645386015913, 0.11910946409883538]"
4920,"[0.14322700269539224, 0.1790174730230194, 0.14732297334982525, 0.12264190808044528, 0.1901272811200515]"
4921,"[0.15259213395750415, 0.11853466300296056, 0.19770849925629375, 0.1824559414727025, 0.12439325703143955]"
4922,"[0.16385551767902384, 0.13395314908053435, 0.1398871890239558, 0.17328142598848584, 0.16098652937215097]"
4923,"[0.16331931292460222, 0.1431096910995625, 0.1625240527919659, 0.14962929775051748, 0.16073643274192273]"
4924,"[0.1671551266147563, 0.14981235104115376, 0.1329390223350605, 0.12735468565048347, 0.19981833549066075]"
4925,"[0.1351608173050054, 0.1832763609256438, 0.13848841548440216, 0.16874080309768558, 0.15125872242487615]"
4926,"[0.14447037858043432, 0.16166725730811093, 0.12433113487605951, 0.1846747269278145, 0.1673772381866202]"
