,r2
7942,"[0.03689926800544163, 0.03449507760846182, 0.042640770395454664, 0.04080678062654741, 0.038670391329214016, 0.03771395690283952, 0.03910531548238183, 0.04090610113609949, 0.03681795752533479, 0.03704249466797693]"
7943,"[0.04197890296487772, 0.035500664891564004, 0.038403076238307854, 0.040553757301497906, 0.03581596670049925, 0.04159329608668294, 0.039280509074418046, 0.03900186316009435, 0.03667896040288232, 0.03597478024288703]"
7944,"[0.04199478617587171, 0.03607207794885803, 0.04095925991075211, 0.03969540840243213, 0.031201847701298524, 0.039056054017765685, 0.037236377241465335, 0.038217600949379205, 0.03920747868696395, 0.041295720405949976]"
7945,"[0.03841797183042395, 0.039739134660506714, 0.037871944425377335, 0.03971821232635109, 0.03997658144334859, 0.0408195314699612, 0.03826208485976057, 0.03430192980292057, 0.03753458096205908, 0.038238131298499956]"
7946,"[0.036733141642937395, 0.03701295577447572, 0.03806229609594469, 0.03501580830597395, 0.03471208191694375, 0.04309059725719633, 0.040451775032260606, 0.03914531539477073, 0.04310940532299301, 0.03745675512046365]"
7947,"[0.0364238900749575, 0.034568641963673374, 0.04013757584855948, 0.042095860740976376, 0.03986496019981256, 0.03770067089599216, 0.04061527282886379, 0.03647059120911522, 0.03900466439068562, 0.03812900232630578]"
7948,"[0.042003577787332325, 0.04246667090270284, 0.03562035741462288, 0.04155616685360186, 0.03832984737786549, 0.035980160904098946, 0.03934336364529922, 0.03356025822370334, 0.04041411667221084, 0.03485010568634872]"
7949,"[0.0373079263900834, 0.03871487159469622, 0.036198043333345864, 0.03964779278893327, 0.03869480494313726, 0.03912659704679644, 0.0395584158098129, 0.03586862193834772, 0.038215062203878714, 0.041492474340345864]"
7950,"[0.0418175844530253, 0.03595290228766679, 0.03989816392377976, 0.039053139992327845, 0.03660966379202468, 0.03960664394519353, 0.035759376162421086, 0.03469455614350303, 0.03933678224406101, 0.042013941088078655]"
7951,"[0.03919709606586963, 0.04079810322283928, 0.03459089952471839, 0.03473113815499507, 0.04219684146958924, 0.038332062422012037, 0.037147990344794546, 0.03663888653160219, 0.04317354728029554, 0.03779829113411182]"
7952,"[0.030871708781729956, 0.033151938244820434, 0.04068805726315239, 0.044866010732995676, 0.0393262662578423, 0.03938747955009547, 0.04127853634340206, 0.03893100962203144, 0.03992642344945152, 0.035776712080268336]"
7953,"[0.037276023014861215, 0.03771956072671667, 0.03734824865262665, 0.032245255587604604, 0.04194670476819884, 0.03869235695977746, 0.03989354432109582, 0.03693142449141684, 0.04403702471869053, 0.03898054080760094]"
7954,"[0.03903163550036037, 0.04049658218065433, 0.04077032844257489, 0.03824678614655863, 0.03315676161094694, 0.04262286179628205, 0.03715789918642476, 0.0359438268945218, 0.0369892851306034, 0.04026082493933969]"
7955,"[0.036989779542067835, 0.038645324939189374, 0.03879362589901725, 0.0383870440279962, 0.04241553988283331, 0.034168833134713306, 0.03421728890158671, 0.04715481042656722, 0.03754927308134359, 0.03642795320337533]"
7956,"[0.038574633057730234, 0.04001666988819774, 0.04061138893872995, 0.03787290055150194, 0.038010259512858524, 0.03420611282607422, 0.041836939588595023, 0.03868189074226647, 0.03919645997873389, 0.035812454958308426]"
7957,"[0.032664649522965106, 0.04221587321861775, 0.04032768795830899, 0.03419942559242661, 0.0338208529810573, 0.04511218415924412, 0.04222165631424801, 0.03349183363737129, 0.04237040721717966, 0.03800872012790413]"
7958,"[0.03626514673936665, 0.039341607835686854, 0.03499918600670249, 0.0405074318113704, 0.03143140153724866, 0.0316255170203672, 0.041778499036701944, 0.03829561802895354, 0.045451529908890786, 0.04438391445817891]"
7959,"[0.034988957614935146, 0.03993770717054013, 0.03708914884104475, 0.03964389956000136, 0.03701112747212343, 0.040683665409239844, 0.03893660255607456, 0.0345282222517761, 0.04301953292279548, 0.0388423342487233]"
7960,"[0.036841317769611526, 0.04465707515418049, 0.0389483579828267, 0.02839536087534955, 0.04107405707146372, 0.03917633210355753, 0.04496184088395594, 0.034363551582226814, 0.04304693594588327, 0.033946795788938444]"
7961,"[0.040840802505016205, 0.04076118736256196, 0.03761071782701608, 0.037060354276931884, 0.034595949336917675, 0.04127361922835171, 0.041105597281572925, 0.03551062596479193, 0.03888964649349613, 0.03711569455425079]"
7962,"[0.040822186844344466, 0.0371304627022514, 0.03985184192958369, 0.03896767138536017, 0.03947054299846586, 0.038638331041462304, 0.037873181320223104, 0.03483930005423497, 0.041879551608438814, 0.035668376242495525]"
7963,"[0.03654117601483031, 0.03596773922192864, 0.044369394748762225, 0.03892758824290343, 0.03571842033450212, 0.0382276689533273, 0.03821251882254628, 0.042417890577109985, 0.03820341332721289, 0.03599917767961547]"
7964,"[0.043265209047433806, 0.03442536723690859, 0.03713573927297842, 0.03426956681174831, 0.039623892014111206, 0.04494628962515046, 0.03313590012706902, 0.037843150475786014, 0.036367591456528015, 0.0436791968079393]"
7965,"[0.03687534752643673, 0.037784726615083586, 0.04075069423356026, 0.03708627454723823, 0.041467617803157664, 0.03464392173997077, 0.04184559548342792, 0.03933491709741499, 0.0429061713986848, 0.031412389460118484]"
7966,"[0.041315764711335246, 0.03924140267359277, 0.03978682105493503, 0.03738365141426514, 0.04263950872253919, 0.0428174384653931, 0.03492557988662903, 0.03650980973247142, 0.03288597742896182, 0.037060858586725476]"
7967,"[0.043562741545267736, 0.03771202998239531, 0.03647685316102589, 0.035263673862847233, 0.039963458739104785, 0.03863684337892981, 0.03188389790749524, 0.042440005923347845, 0.03903494858216905, 0.039876378380262145]"
7968,"[0.03368462452470633, 0.041079715081261514, 0.04036968086644244, 0.03953707852754873, 0.03718444287336986, 0.04291834220255275, 0.03690551040892709, 0.03428388880423949, 0.03883988170247665, 0.04025757718674883]"
7969,"[0.03648490580686836, 0.03706503501385594, 0.039426588338958846, 0.0444035218213662, 0.036192693894630645, 0.04406972190134528, 0.038979046337637824, 0.04131168153319287, 0.031139450175867722, 0.034492805137058546]"
7970,"[0.02730238406564811, 0.03471322144208855, 0.03998914399249398, 0.0365333087859836, 0.038189320123955484, 0.044754947001686696, 0.038572039781688994, 0.04486136801821594, 0.03715977563277684, 0.041955399427439755]"
7971,"[0.03997881935070702, 0.036731453569793016, 0.041399411415094844, 0.03669162986188168, 0.04152767026526538, 0.038001339055246164, 0.03568844607466526, 0.032202200575358275, 0.04201323285725855, 0.040582454220006836]"
7972,"[0.037378620474591284, 0.032771799865437656, 0.0415038374921759, 0.03961376842318465, 0.0409848162510682, 0.038868010428510624, 0.043820914716385384, 0.03849920220961123, 0.033653825078968636, 0.03765041879337494]"
7973,"[0.04200337569429691, 0.046611158353912496, 0.03674096838556151, 0.033570124720545436, 0.03578482329648092, 0.03296323139247692, 0.03556741236143135, 0.0376781636876653, 0.04089960255491565, 0.042736959058031765]"
7974,"[0.0381048766473967, 0.03924178846713333, 0.031793244184434744, 0.03920229654751195, 0.04176846525292166, 0.040666947397027364, 0.03907947495429964, 0.03826594165124231, 0.038744462876247776, 0.03808395987083313]"
7975,"[0.03903724316891577, 0.03694588071355742, 0.03717046225574927, 0.03823865687357231, 0.0374967013711639, 0.03665605927694471, 0.03550853873274673, 0.041596279072987796, 0.04290042858148424, 0.03897976150840843]"
7976,"[0.04219964320621539, 0.03271763362149571, 0.03718087411580839, 0.03705295878939352, 0.03899028263891502, 0.03703670212727783, 0.03656468843308658, 0.04118169697497298, 0.038061033992035864, 0.043675619071858685]"
7977,"[0.03857555921155997, 0.04065827803317512, 0.04218959865621752, 0.042681360758444864, 0.0413806627857457, 0.04170374510350894, 0.035657997262183105, 0.031907349100602334, 0.03600940498093819, 0.034200290854119575]"
7978,"[0.03934765526681805, 0.03067482346092565, 0.04223140866350317, 0.03954460845599339, 0.044216019603401935, 0.03676668001544903, 0.033365893687319126, 0.03773744556464753, 0.04224272087083325, 0.038664386339338996]"
7979,"[0.03792475428267983, 0.03971659059744492, 0.041571683840490925, 0.039584984744153395, 0.03876530960837521, 0.03886482837652672, 0.03546166148549823, 0.03880739542042777, 0.036737483831062234, 0.037370132940835576]"
7980,"[0.041868733041353856, 0.041160975406199896, 0.031621511840514316, 0.03905728371717687, 0.03233844379543893, 0.03983760779440382, 0.03446501040767014, 0.04178666751609983, 0.0407743626018815, 0.04200358827529338]"
7981,"[0.03902334080895786, 0.03665245920265903, 0.03855179212922821, 0.03674902699160376, 0.03975095810810547, 0.03920010970248489, 0.03947647041897406, 0.0328132120770086, 0.042483244337051196, 0.040137226052400554]"
7982,"[0.035635269813786286, 0.04008377237928318, 0.042888974619372244, 0.03817754551732733, 0.0348614118513596, 0.04601757802505124, 0.03845389676018596, 0.03674536454788002, 0.036609323977537356, 0.03509997669128395]"
7983,"[0.03779712395106083, 0.04309922652225584, 0.04285518113515141, 0.03381069420460481, 0.038048514522196486, 0.03684447186363626, 0.0367247780698392, 0.04155277174664218, 0.03663108097329659, 0.03720171883913903]"
7984,"[0.033295172254262484, 0.0382933459103274, 0.03727280324235538, 0.03931310596261195, 0.03947806146745525, 0.03587016344833671, 0.037016120123292584, 0.04427207292598101, 0.03685161069380305, 0.04285265887011058]"
7985,"[0.035915753855339294, 0.03645117306218659, 0.03665959682098496, 0.03653180125530919, 0.03706196278333651, 0.03646664461343452, 0.04121520001748924, 0.04173938418432932, 0.040834499168497684, 0.04205034944552111]"
7986,"[0.0365947391677125, 0.03204382024166852, 0.037110830405734596, 0.04378709337403419, 0.040472704009650085, 0.033266470450087904, 0.04232409271203641, 0.03839212891555277, 0.04353584802073884, 0.036863154591303404]"
7987,"[0.04003718571275938, 0.03914110068431542, 0.04081563155587098, 0.037144681645012056, 0.0402989019267147, 0.03808564863492925, 0.039942084526778165, 0.0355077095286328, 0.032279119335720474, 0.041923114382265925]"
7988,"[0.04145790433963181, 0.04100262971179569, 0.033199095516881716, 0.03932558506146311, 0.030133090861786282, 0.0396087448523873, 0.040218907754135946, 0.040405158235666594, 0.04161360868488151, 0.03768542902008076]"
7989,"[0.03867220332319754, 0.036161163767760685, 0.037104950602310005, 0.045239546145441345, 0.038064417839075104, 0.03609174575930929, 0.0448808971057848, 0.03921221027895627, 0.032367237141015526, 0.03697768351318831]"
7990,"[0.03907323084983416, 0.04079496902843771, 0.03231770949170554, 0.04043780953172271, 0.035601586338540714, 0.04074739041145181, 0.035416848046121, 0.04057922083045862, 0.039635659455618755, 0.04005942290631981]"
7991,"[0.044138605398631015, 0.03835915312029059, 0.04023943945879882, 0.03338563671513728, 0.04166071518755787, 0.03722396152033125, 0.039074916337656806, 0.03614438416570309, 0.03844487240303118, 0.036244591394279824]"
7992,"[0.04205008937748789, 0.03746186048307176, 0.03748749262832041, 0.036592224389484285, 0.04022027733463829, 0.0387139058847531, 0.03784354265561285, 0.03964570249835653, 0.03894583009455599, 0.03580162526845576]"
7993,"[0.03961639033723807, 0.04295052239393515, 0.042570831323123226, 0.041761352059757395, 0.03743981494823412, 0.034646303217412466, 0.03126680057518161, 0.037201057232603474, 0.03874067119850766, 0.03801349250881347]"
7994,"[0.038611892162684236, 0.043307653749059205, 0.03388940837103582, 0.042807807778410756, 0.0339992437796105, 0.03643424298202902, 0.04220963909052344, 0.03703122345786658, 0.035986583514334036, 0.04038103640575397]"
7995,"[0.0442890884182493, 0.037781912993595346, 0.03696307388205455, 0.03908154493829241, 0.0383594634686919, 0.03625616457799252, 0.038237731907183714, 0.03611924843637382, 0.03974616822405397, 0.038037378038090375]"
7996,"[0.039006535880585, 0.033522000913230876, 0.03841430897113163, 0.04030096379789638, 0.03580991086843244, 0.03380116214017015, 0.04118983346630445, 0.03500833132425829, 0.04492838004742261, 0.04270905136902303]"
7997,"[0.03633615277080726, 0.03601058612063146, 0.03895122491357761, 0.038649226136900805, 0.04275995321799231, 0.04389155305755332, 0.038567588159736044, 0.041341394309798885, 0.039407991242449536, 0.028573236284847203]"
7998,"[0.03713896467543454, 0.03268171212007487, 0.04134368631381258, 0.039312624054452905, 0.03477861612261279, 0.042680647332258737, 0.0372258467394051, 0.03729294665817828, 0.041674485834884756, 0.039947997601655016]"
7999,"[0.03202647950887849, 0.038533578295392945, 0.042133352639053157, 0.03870661986134416, 0.037038833611661715, 0.03882088064459399, 0.04139156760238194, 0.04392439727616759, 0.03493676686142744, 0.03708901321661251]"
8000,"[0.04285556510571609, 0.036560644848948276, 0.04011656976131028, 0.041047542826206485, 0.036152678936665295, 0.03943968974096468, 0.03815422621540787, 0.03690450222366304, 0.034616700454825344, 0.03882578251396662]"
8001,"[0.04233823608300025, 0.03728811790171693, 0.04064697399350137, 0.044856394914094544, 0.036936084374328604, 0.03429781585433922, 0.04179304385018279, 0.03479118969650519, 0.03178228705497321, 0.03989877296061772]"
8002,"[0.042667859379239226, 0.03937664988634748, 0.04052705948027935, 0.02959271513587103, 0.03878143978135584, 0.0427857246066905, 0.04195536504815056, 0.03082539402421325, 0.046019088689500776, 0.03181790832992326]"
8003,"[0.030998553010113894, 0.03723449457036898, 0.04000440960104579, 0.03792773285655271, 0.03755907569984629, 0.04368925877146934, 0.039257817224929825, 0.03836890757383493, 0.03903595659899117, 0.04024519666978932]"
8004,"[0.035346264399028215, 0.040997600366104225, 0.039010065190028254, 0.038437387621616526, 0.04313222483751378, 0.03407317312738378, 0.03756772468902614, 0.04253992769117787, 0.03766567372190588, 0.03591226398739844]"
8005,"[0.0405734141574664, 0.0427001982448747, 0.03664786562495659, 0.042839992497819335, 0.03581997950851579, 0.03646770621744522, 0.04268270317320333, 0.03207239506454884, 0.03698634733843109, 0.03755696735196834]"
8006,"[0.03450426590083144, 0.042249165097985486, 0.04134221085707812, 0.04042849288513217, 0.044576449010160446, 0.03454477267109357, 0.038854037562411015, 0.037222899150025746, 0.0312147628990459, 0.03914016984237978]"
8007,"[0.036424407481737586, 0.03400366670282151, 0.04259842284368853, 0.04126094292009308, 0.03504423196182627, 0.044876619447215216, 0.0357653200084983, 0.04200932558199888, 0.036806978868554885, 0.03599054770330257]"
8008,"[0.036714475367532806, 0.037558973924814554, 0.04043095755377635, 0.04167157672002275, 0.04198810813173148, 0.032990934513982606, 0.04149626880694579, 0.031686263205676246, 0.042046098706902124, 0.036807247188001435]"
8009,"[0.03337505018352971, 0.0412011646228202, 0.04073869806234032, 0.040890144172621046, 0.0343053155540316, 0.03828151576868599, 0.032937175404271435, 0.04040058577670058, 0.04395238838992954, 0.038609368545434064]"
8010,"[0.038959767127757616, 0.03479343979345417, 0.03797204117372399, 0.04128647693940479, 0.036748753259669975, 0.03720363452605924, 0.04253936916485401, 0.036347956228793055, 0.040060011078373536, 0.038829395190282834]"
8011,"[0.03969066796816434, 0.03644550662050838, 0.042970942716695326, 0.03920193084747403, 0.033711006092142726, 0.03847794581039499, 0.03819635027804846, 0.037960666486326344, 0.039687504126497575, 0.03819157718258004]"
8012,"[0.038987844017590145, 0.03716225180585342, 0.039585774047700806, 0.0376519766054213, 0.03375497004901873, 0.04382252745512338, 0.03477424644790761, 0.040341096551507305, 0.04382268534487377, 0.03496908166368784]"
8013,"[0.03691994375066843, 0.04117163381590638, 0.041596288350440935, 0.037293850279381924, 0.04153602088017205, 0.037320019818289585, 0.04016803737285546, 0.03940763119450508, 0.03445123240230252, 0.03527763305989717]"
8014,"[0.03971443568934052, 0.04249871840011421, 0.040743692047751634, 0.03492070422533455, 0.03968147169539993, 0.03855095448852741, 0.03699047061898253, 0.038310483133381146, 0.03584189664185977, 0.03754639882137467]"
8015,"[0.04271646161261167, 0.03778867650357587, 0.03865865235439514, 0.040065863331581575, 0.034974168157746455, 0.038724450502921726, 0.0336604749118985, 0.03719057783008728, 0.040216812336203445, 0.04077098059057971]"
8016,"[0.040277177454988156, 0.03696991576884312, 0.03842237242375868, 0.04147082825936599, 0.03995682514066423, 0.03718895807906053, 0.03747247764232797, 0.0337994419124964, 0.04053107369471398, 0.03865272581329604]"
8017,"[0.03895093403202943, 0.03751237637943039, 0.039746134171878, 0.03516972809599339, 0.03679838210780684, 0.0379153398344807, 0.04213627699824429, 0.039027917121462585, 0.03924278206041176, 0.038446574836368486]"
8018,"[0.03992081645403389, 0.038574081265992044, 0.044365004883052506, 0.0366005554410439, 0.03881134730792868, 0.03725103159247667, 0.04163159839776176, 0.039556901538107314, 0.035524764194116765, 0.03246945603596296]"
8019,"[0.03874815500777529, 0.03531539022352248, 0.03554080759072831, 0.03548052840036808, 0.04025750382300364, 0.039625694535667444, 0.042353230621489435, 0.04232009571012907, 0.035973480455578355, 0.03897892894290034]"
8020,"[0.037307957773519584, 0.03846626743596693, 0.03765877822022923, 0.03615717797705864, 0.03506502046377202, 0.03381391016286617, 0.041183415855788996, 0.04402718123825666, 0.04041583604737575, 0.040402118556651434]"
8021,"[0.035724441998107426, 0.03708653889555513, 0.04206914064505329, 0.04173208142122731, 0.04110066599079687, 0.039584859394659055, 0.02738979975166611, 0.04130067836165685, 0.04401377864099765, 0.033973853271555776]"
8022,"[0.03666522729857746, 0.03575563085907707, 0.04309397342816834, 0.040247282816883945, 0.04035390696160268, 0.035219656531823795, 0.038311711780107616, 0.03657877761918105, 0.042730634284043556, 0.035885068190792735]"
8023,"[0.040014382665296444, 0.03695316432024376, 0.035888093358401485, 0.036702628027817985, 0.03557882652358302, 0.039229559591132945, 0.04035184469323505, 0.039677601787386774, 0.0416888832518848, 0.03856935543507867]"
8024,"[0.03624309148916249, 0.04334078360779803, 0.04390353266398728, 0.03958781813413348, 0.04045050789740501, 0.034693937637890415, 0.0356919173584157, 0.04009917006219155, 0.03457375800758722, 0.035852411309008514]"
8025,"[0.03850503402034822, 0.03802501521180224, 0.03864753182918235, 0.03603318970701341, 0.039950426033162345, 0.04394325289876866, 0.03695704183728954, 0.038617560908828286, 0.037683026060538416, 0.03662298607231662]"
8026,"[0.038675639522678606, 0.041585427777164785, 0.03182288508106579, 0.04087942807153733, 0.04313713945712605, 0.037097985072934714, 0.032935505252458364, 0.038481876919165936, 0.040654669634578755, 0.03950811791292008]"
8027,"[0.0390070076650707, 0.039960743963034506, 0.03758468322898101, 0.03584507251763713, 0.04254789144633642, 0.0291600463484325, 0.041058260467552565, 0.040007418082280366, 0.041308977285910764, 0.03805881421017043]"
8028,"[0.04055571104927225, 0.042600908638279256, 0.04303576967914524, 0.03518269729618184, 0.033081548065525324, 0.03618277047294438, 0.0388256411292347, 0.04028483031748664, 0.042446375836240335, 0.032575869973535454]"
8029,"[0.0367111529884, 0.03845091446538873, 0.038894399990468065, 0.03321162416851964, 0.038933483225162324, 0.03668736839809561, 0.035905189577098096, 0.038817236230938246, 0.04815665437502792, 0.03907472950177493]"
8030,"[0.036173236625093086, 0.03759232976214544, 0.0436257932616112, 0.03858716198858447, 0.03440829808739343, 0.03707199488971946, 0.04016596792100313, 0.041592121318466346, 0.03663382843106233, 0.03859266199143896]"
8031,"[0.03644910729665585, 0.03641182931550113, 0.036015110687148355, 0.03388992911102073, 0.04062906360176932, 0.04019015734843234, 0.0364106845023523, 0.040332237339835375, 0.03905270549590445, 0.04548966288141787]"
8032,"[0.03232667820574775, 0.03738188581498303, 0.03806562322088647, 0.03466150742540963, 0.04164142594530662, 0.04347006237418061, 0.03663941104568502, 0.041232384669247835, 0.04166784044195504, 0.03691263213650342]"
8033,"[0.03454236516704279, 0.03696556996370148, 0.04007901820947746, 0.04096939794122434, 0.03915504479265386, 0.03606617586494132, 0.04086588465517105, 0.03905715667918086, 0.0367198938317671, 0.04023567526372851]"
8034,"[0.03986102270218517, 0.03328542491716757, 0.038327373768721196, 0.041163483528523725, 0.038100512023047206, 0.03921533259589649, 0.038532748799294025, 0.0356654272477227, 0.04460533362597685, 0.03564406537874765]"
8035,"[0.034655694351929056, 0.044284345669851066, 0.03694207611700029, 0.03846332553212173, 0.031005550268338844, 0.04127161644245403, 0.040200922999521715, 0.036516861985070315, 0.040174346066755295, 0.04108363959788808]"
8036,"[0.0396995426836122, 0.03889398157177271, 0.040183846283653124, 0.041322607821350554, 0.03859603803358902, 0.041201028795394, 0.03317178624618411, 0.03511512248081183, 0.03776909856521771, 0.03851543284361192]"
8037,"[0.03811387282502465, 0.03478886712181839, 0.03680009853724164, 0.04176594211595119, 0.0352793337750944, 0.041999347421526556, 0.038851123164224455, 0.03901794204600384, 0.042825164370732804, 0.03582968126414576]"
8038,"[0.03983421445975088, 0.03404483004819203, 0.03888273056126468, 0.03978187215196294, 0.03947424948838796, 0.03545856334003661, 0.04220508964873404, 0.035735552714582064, 0.040409307666852246, 0.038686799608150135]"
8039,"[0.039724039194592886, 0.0394943486436109, 0.0335635071139998, 0.043167983530912446, 0.040115577162440186, 0.034774249989719674, 0.037038183703272276, 0.03927610270268733, 0.038106773305285446, 0.03979443133106764]"
8040,"[0.03214501135608905, 0.036061983069272, 0.04288622513084195, 0.04309348672891955, 0.033527671102404066, 0.038800015773280294, 0.0373992168240912, 0.043690357150185655, 0.03535097303320045, 0.04142533870261289]"
8041,"[0.041195562236959304, 0.036522453763000895, 0.0440041318431299, 0.031157953364550517, 0.03706553504157051, 0.036129698223806295, 0.03948543606373511, 0.03791223291871271, 0.03905987643225295, 0.04217573045212708]"
8042,"[0.04015880457265886, 0.03652574307153611, 0.037577986711541334, 0.034267146196510945, 0.03940530065891834, 0.03840375937125817, 0.041477894940974314, 0.03981167970424648, 0.03793751069644369, 0.039004850110005984]"
8043,"[0.03475735592652929, 0.037735097617315305, 0.039417826846814275, 0.03814332652094943, 0.046159564932007124, 0.040595904871928656, 0.03895120494275084, 0.038293037188162016, 0.035961046858617896, 0.03460684631968103]"
8044,"[0.04306717801912885, 0.0287644419295916, 0.04016867824579162, 0.04029655224109063, 0.041521288222044594, 0.044342170803687964, 0.03516953103348697, 0.03863807300349997, 0.036692146876292187, 0.03515306053625533]"
8045,"[0.04094648707399684, 0.037313316322466594, 0.0364261574418252, 0.04345294161007851, 0.03955654980448675, 0.04276914688625977, 0.03550296775999573, 0.042333097826347754, 0.031701989333003056, 0.034716399324861036]"
8046,"[0.043379752725947296, 0.03538300106191816, 0.04235600917698412, 0.03718617893900944, 0.03977214569973597, 0.031257521552513934, 0.03521523187732101, 0.03813445781480218, 0.040733328884277276, 0.04043177999834102]"
8047,"[0.037273072605135904, 0.034364047071988035, 0.03797804715526654, 0.03527900691283947, 0.040046991201490356, 0.033374779932862864, 0.03828755634764569, 0.04363226064450587, 0.04283925726008919, 0.041221001225175136]"
8048,"[0.03843679254969368, 0.037699498395059594, 0.04242861204259796, 0.03171457786980747, 0.037308398633578155, 0.03553975084233363, 0.0408764547337489, 0.03759625801514099, 0.04239892883718421, 0.04024312353109927]"
8049,"[0.038362874587174356, 0.03679836347950327, 0.03944581877709086, 0.044091643803243374, 0.03938141059867606, 0.036298838229326336, 0.037993895577109305, 0.04049084302087058, 0.03417681730905886, 0.03759068950920463]"
8050,"[0.040504877859418476, 0.037404177831726226, 0.03886429614037579, 0.03819387458065615, 0.04232478827316888, 0.036813317401613976, 0.03658075188303189, 0.040161022653780076, 0.035083578330755705, 0.03921701701643576]"
8051,"[0.03546014046795343, 0.04325366385607887, 0.034023726048758474, 0.03589880945606316, 0.03847301767598077, 0.04150730096985822, 0.034857238393651846, 0.04045836968264871, 0.037728019105299326, 0.04310679319635902]"
8052,"[0.04028415766643334, 0.03756883927975596, 0.038569477364970295, 0.04351732214664705, 0.042140627720052004, 0.03369988948577629, 0.03634412208815774, 0.03685491215582626, 0.03410429211060062, 0.04135422111003195]"
8053,"[0.03873965432890558, 0.04341621148324937, 0.037221277444855816, 0.03625589162688547, 0.038451130704737047, 0.03804862662478936, 0.040921512286342, 0.038695515382291434, 0.03857748035487152, 0.03429400944228411]"
8054,"[0.038044388503812976, 0.041397489448603664, 0.03840572386682173, 0.03598952695261126, 0.03788804482043173, 0.037093518508017675, 0.03782756190774039, 0.03819192541583827, 0.039666111319573316, 0.04061096124420305]"
8055,"[0.03798387406633219, 0.036856692268314895, 0.03803023051182419, 0.039947873765600606, 0.03544736817859084, 0.039042023811532434, 0.03898728668955742, 0.043820508563006344, 0.03909857850303433, 0.035372420204949795]"
8056,"[0.03858589686167779, 0.03955560089580745, 0.0436118706594959, 0.030655523191173373, 0.0418330821831967, 0.03858660107764389, 0.03608877524135301, 0.04170063120917977, 0.03764094143295538, 0.03692227138754034]"
8057,"[0.03957021098056479, 0.04606531458949492, 0.03206279539345791, 0.036170258396956756, 0.03771146600530195, 0.03543454605541607, 0.04266224502583771, 0.03949185301992508, 0.036279282914813415, 0.039144661544453285]"
8058,"[0.03794163130851558, 0.03888727215094412, 0.04228171806123637, 0.04575079057673748, 0.03714164705823664, 0.03266969099409334, 0.037219852890822414, 0.03557545714235755, 0.039378399286489896, 0.038002840495040324]"
8059,"[0.038410622961938534, 0.03168605202880359, 0.036671040130162424, 0.040225435542124766, 0.04598696752337306, 0.03870400163371246, 0.04082321350602347, 0.0368394531570827, 0.03969484763150677, 0.035194343034395614]"
8060,"[0.0388160555026007, 0.0399642031062698, 0.03767765658535105, 0.03217102014199391, 0.04285671995668283, 0.04145333543777663, 0.03563717464932159, 0.03764454755988256, 0.03738212037570998, 0.0410866823152678]"
8061,"[0.041591836269425864, 0.04083249098872699, 0.03452321331852504, 0.040259251376488336, 0.04158600812378643, 0.038087538547862954, 0.041902565113127066, 0.037415260948961304, 0.03310597903715262, 0.035042736743253644]"
8062,"[0.033304062139571156, 0.03961686630179484, 0.0373101965120497, 0.04198622268223595, 0.03783400349016619, 0.0451591181467943, 0.029077604872595142, 0.04346344509100719, 0.03763475287571261, 0.03928185525828731]"
8063,"[0.03826058254838571, 0.03914445513252862, 0.038156919901600084, 0.04145192091526129, 0.04182733718144416, 0.035542477156348506, 0.04503114752385484, 0.03976252554408777, 0.034168288456926876, 0.031021129199520492]"
8064,"[0.0397405993894272, 0.04160728912851741, 0.040217512081493934, 0.03913584804741521, 0.03959024925934862, 0.037442401371119205, 0.03802015973460937, 0.030822037469117047, 0.037558313418524336, 0.040537229745438386]"
8065,"[0.03535352671950176, 0.035259507102204934, 0.03934456547288878, 0.04020169672654339, 0.04149459326000804, 0.037004858342759794, 0.03774019747607338, 0.04135588547797331, 0.04361937282792838, 0.03341757156916969]"
8066,"[0.04135204257786018, 0.03391467237208756, 0.03437625299149272, 0.03271932865238647, 0.03878897086339361, 0.03927084915226642, 0.04071510674632539, 0.04172186763310859, 0.0429745804809083, 0.039000554245983365]"
8067,"[0.03780458046873536, 0.03974710514909363, 0.03763258615952192, 0.03799742333533329, 0.04333702438390252, 0.03455915104213625, 0.03964877140176337, 0.03622598027369561, 0.039627195236948576, 0.038126639164126175]"
8068,"[0.03260946002402776, 0.03262514340408318, 0.04417343663349549, 0.03713126449272652, 0.04330846313839254, 0.03315684668413654, 0.039237225875085935, 0.04028291617588586, 0.040718884556474766, 0.04091820940714175]"
8069,"[0.04114112792598523, 0.035323099861240714, 0.033674205020898684, 0.038994223950902906, 0.0399200576370603, 0.03492900736037485, 0.03990554494544729, 0.03882743815333478, 0.03983822557913452, 0.0420106099600801]"
8070,"[0.039156695383722906, 0.04057780937819011, 0.04370763210688389, 0.03432054900341086, 0.04078194604776386, 0.04061356711141362, 0.03802527406323275, 0.03227867877324053, 0.039846943461065876, 0.03539630563102203]"
8071,"[0.04698914730604553, 0.03808908033878933, 0.036414628286302486, 0.036306084593741184, 0.03710000999223084, 0.040170521189576425, 0.03811694377487085, 0.04163163621673449, 0.03466415913748677, 0.03507383599823721]"
8072,"[0.04252962290182649, 0.04143464621627846, 0.04044001127925256, 0.041258729500685876, 0.03655813731365576, 0.03157090037070642, 0.03820399724326595, 0.03749352221747637, 0.03422360731547491, 0.040728429559401036]"
8073,"[0.03816105735301312, 0.03765143324125031, 0.03493630651413471, 0.03867650299839176, 0.041974144491658594, 0.041563805460122394, 0.03805151168121346, 0.03795734353004776, 0.03957983724543279, 0.036017634380229646]"
