,roc_auc
9421,"[0.6692845873336943, 0.6749227944540611, 0.6671906406193084, 0.6788100927614217, 0.6786794866712601, 0.6794463122576656, 0.6752829202390437, 0.6665060130192243, 0.6798742089122678, 0.6701100258289746]"
9422,"[0.6695753265052379, 0.6787587246947466, 0.665212913304559, 0.6644797141671032, 0.6798026881510818, 0.6804073422767914, 0.678485195981954, 0.6631884576194792, 0.6769706291875985, 0.6833532564592055]"
9423,"[0.6706170790690879, 0.6758476466452299, 0.6653081587344173, 0.6715012635500245, 0.6691821644479445, 0.6871842498234783, 0.6831064833555025, 0.6681236236286316, 0.6817904957788309, 0.6674405588798308]"
9424,"[0.677481641466094, 0.6726638888293164, 0.6687093013054943, 0.6696071188667868, 0.6737093322670686, 0.677102334940351, 0.6741429441232197, 0.6791427844123417, 0.6882427664920029, 0.6596477052788011]"
9425,"[0.678840078274492, 0.6699623007874647, 0.6781120726914572, 0.6721987751601155, 0.6817725661165355, 0.6754941126793205, 0.6705559231498494, 0.664410754296772, 0.6721891834320782, 0.6766690982907796]"
9426,"[0.6847778817558042, 0.671444538495397, 0.6743356277161404, 0.670835648717349, 0.6729241294880961, 0.6786035445573102, 0.6672666553703832, 0.6682667414635354, 0.6712606526535554, 0.6807713308846697]"
9427,"[0.6771419357928131, 0.6721656662506799, 0.679806147494149, 0.6821341628032946, 0.6734196871922171, 0.6825605109469686, 0.6681857692286949, 0.6753998614701076, 0.6598817680981575, 0.6697161123505893]"
9428,"[0.6747784962658797, 0.6764937266311616, 0.6693935203217519, 0.6765249242762514, 0.6760175948180968, 0.6671137088245337, 0.670289871521088, 0.6764693160174176, 0.6702746949876123, 0.6825844310126736]"
9429,"[0.6718644173951459, 0.6771154414015521, 0.6685702874681402, 0.6744500992849618, 0.6758313713894605, 0.6741461991743738, 0.6722833565520929, 0.6681308737216479, 0.6820457354725279, 0.675953299047294]"
9430,"[0.673945139613003, 0.6794632548670188, 0.6724567050503629, 0.6768133708385442, 0.6695016860801791, 0.6717380197184007, 0.6807392848573623, 0.6746155666551942, 0.6667027425900648, 0.6744867811979365]"
9431,"[0.6619667965170279, 0.682242814322494, 0.6747285537027782, 0.6752267989805162, 0.6850873567657187, 0.6702940844743248, 0.6712183646481361, 0.6766034540877712, 0.672686392644301, 0.6694139229406287]"
9432,"[0.6792107092036448, 0.6778145646478491, 0.6713746116433426, 0.6678960151981562, 0.6762787842993184, 0.6721064669939902, 0.6723718830479096, 0.6758989148358584, 0.6784243809649483, 0.669086078766964]"
9433,"[0.668186014378991, 0.6755497708761774, 0.6806538045809657, 0.6730760727336595, 0.6705962912319419, 0.6680740941891771, 0.6666449996176563, 0.6739201887606435, 0.6831144160134701, 0.680304794760437]"
9434,"[0.6661957843991401, 0.6720638970990531, 0.6763279687124302, 0.6740185530470466, 0.6701015143769118, 0.670574422917565, 0.6771456130472546, 0.68123737578121, 0.6783184648029541, 0.6742845767902256]"
9435,"[0.6704694713519089, 0.6740359087800469, 0.6794486820438612, 0.677345855440972, 0.6790344824593056, 0.6709474826505775, 0.6742379943408052, 0.6742552184190169, 0.669684335685403, 0.6703203549264122]"
9436,"[0.6805844497462685, 0.6780438437321942, 0.6745916281827613, 0.6704695757677758, 0.6734075159339975, 0.6864485583246785, 0.6703595986210495, 0.6673105826715895, 0.6738800544380551, 0.6651652642728592]"
9437,"[0.6745049720929075, 0.6731691027312121, 0.6730665845092361, 0.6758035195919305, 0.6742291371514033, 0.6709959906304647, 0.6747993340410489, 0.6820268868496461, 0.6754916268373699, 0.666178547963445]"
9438,"[0.6752004771024267, 0.6661345740020581, 0.68669178373698, 0.6761554510012746, 0.667593486113298, 0.6753696943642253, 0.6727509898215593, 0.6682617975992303, 0.6845930822949232, 0.667559322860292]"
9439,"[0.6683100468093607, 0.6742455894601643, 0.6748667912308612, 0.6767079471315772, 0.6687561522509727, 0.6754990111454224, 0.671721676365327, 0.6748706863966772, 0.6785570600093126, 0.6765670332952964]"
9440,"[0.677070374605451, 0.6732266494933135, 0.6681126009449473, 0.6728292563235021, 0.6675933726177906, 0.6700735263847728, 0.6847544835219869, 0.6752394106013049, 0.6666337213298821, 0.6848666604442473]"
9441,"[0.6783364850884427, 0.6740998657684093, 0.6725380313911868, 0.6788725879276482, 0.6738656564392201, 0.6742885633991079, 0.6800471166157622, 0.6678607135555166, 0.6688629699731086, 0.6715960447502642]"
9442,"[0.6782355603433913, 0.6845851164461182, 0.6743435270034595, 0.6732674079999516, 0.6731802616095054, 0.6691528008902552, 0.6831869153517274, 0.6709782217738172, 0.6688074368786543, 0.6644870139028565]"
9443,"[0.6738361930054845, 0.6671841668355631, 0.6766005486027805, 0.6770953345374512, 0.6733497966587251, 0.6809143403280646, 0.6776627575968944, 0.6661735256602174, 0.6678627566330168, 0.6797610400227756]"
9444,"[0.671103534433511, 0.6721083419397732, 0.6785808499956391, 0.6783673331673696, 0.6652898950373571, 0.6800960558785779, 0.6741316853688802, 0.6692605035870117, 0.6776967693581428, 0.6733549061027474]"
9445,"[0.6713317194211643, 0.6732425252448964, 0.6629898087026866, 0.6830883785521529, 0.6748271132014542, 0.6759235978388202, 0.683601936643757, 0.6722010042118818, 0.6715960856234936, 0.6714510537808865]"
9446,"[0.6664762045591455, 0.6702872338854947, 0.6746148402839465, 0.6689591321563298, 0.6808487308451135, 0.6721659840381008, 0.6728985657599961, 0.6760539043008424, 0.6774892332647197, 0.6804009603864652]"
9447,"[0.6762334314945385, 0.6751102345545373, 0.6769493883945014, 0.673431540663016, 0.6650515317725954, 0.6761365108709901, 0.672654173613878, 0.6721291524760208, 0.6767613718770673, 0.6760396778055967]"
9448,"[0.6749232847546534, 0.6742870198602067, 0.6721431351225396, 0.6744516609831446, 0.6761560911159366, 0.6780453918109159, 0.6720359318060155, 0.6689783219767308, 0.669452616264537, 0.6795725372298806]"
9449,"[0.678098080965298, 0.6676443048617171, 0.6762823662175337, 0.678594760005033, 0.6809438173812614, 0.6677519303815287, 0.6757757722102673, 0.6698380686050016, 0.6734501952250768, 0.6720947435646281]"
9450,"[0.6681589752092942, 0.679901052437485, 0.673188564940831, 0.6718705506923689, 0.6781731922921332, 0.6683676344298446, 0.6769145089551496, 0.6756314059247814, 0.6697848656640457, 0.6778012458741653]"
9451,"[0.6705422537509311, 0.6672783953456746, 0.6733099597356075, 0.677679827321216, 0.6717560836633677, 0.6761471522097694, 0.6775796107881312, 0.6743857155534916, 0.6747185596579116, 0.6771706128165076]"
9452,"[0.6803553522547353, 0.6690926618907637, 0.6700708024925939, 0.6769344115273372, 0.6676789936286165, 0.6760231379386809, 0.675961396382624, 0.6684295121805104, 0.6751262973708013, 0.6806016933579148]"
9453,"[0.6835130333428555, 0.6644929749821944, 0.6743291902509576, 0.680381083956186, 0.6731102167221231, 0.6748168713668613, 0.6669361292137456, 0.6706702222054994, 0.6823256898456509, 0.6695859901538027]"
9454,"[0.6749170878999461, 0.6805809767837403, 0.66735944475746, 0.6643281658859054, 0.6784529314790939, 0.6782715293396144, 0.674939932275687, 0.6722233355879291, 0.6665855408752641, 0.6829234653682761]"
9455,"[0.6798912509654609, 0.6627815716854241, 0.6886815461153402, 0.6736724734660671, 0.6688820323882039, 0.6724791363024569, 0.6621453067909774, 0.678081751231685, 0.6754691283952755, 0.6777208845635363]"
9456,"[0.678006049728211, 0.6771905981265907, 0.671801441007968, 0.6755608344182444, 0.6699842598982474, 0.6750533460663792, 0.6670549953286158, 0.680965835509708, 0.675437701423275, 0.6694386557859346]"
9457,"[0.669433379943971, 0.6774607265139796, 0.6704721271467835, 0.6785180642809137, 0.6733466414836176, 0.6718390261802175, 0.6730455379023331, 0.6773831818434645, 0.6761762988458708, 0.6724460353476049]"
9458,"[0.6743470544438314, 0.6648175267353196, 0.6835132421745893, 0.6718153737164634, 0.6780693166638879, 0.6800165318464126, 0.6724479931352106, 0.67821347411764, 0.6687927225160414, 0.6683330576358313]"
9459,"[0.6728121048824149, 0.669871844868021, 0.682129327894677, 0.6643199805899076, 0.6724223885487284, 0.6729137469190737, 0.6678436574506559, 0.6740173545344879, 0.6805574049430376, 0.6830336868437756]"
9460,"[0.6832298393526478, 0.6706090889853626, 0.6777067666148662, 0.6699578563033924, 0.6749548955233904, 0.67387463166395, 0.676857502431664, 0.670954691885211, 0.662248137343352, 0.6796742479907084]"
9461,"[0.6738486184936407, 0.6716198708951377, 0.679624368549585, 0.6714023181666231, 0.6752724559532562, 0.678809212036284, 0.6726388698796525, 0.6749931435094034, 0.6715055105469645, 0.6703181659379]"
9462,"[0.6774948614228025, 0.6760749191290032, 0.6651386554639398, 0.6749098741254922, 0.6761974534186745, 0.6698835530645704, 0.6830019630727749, 0.6704043113111675, 0.6689776057573922, 0.6783223068865251]"
9463,"[0.671158125772598, 0.6754331201936128, 0.6683784619012559, 0.6851894573242273, 0.6674224483835598, 0.6724423501385798, 0.677576932294155, 0.6762363097406077, 0.6707411493653859, 0.6755307879326823]"
9464,"[0.6758615748139049, 0.6747116610314483, 0.674429629235237, 0.6658538269749912, 0.6837935170603451, 0.6632101897392471, 0.675570445217816, 0.6770527691823341, 0.6713628629760768, 0.6781485411635928]"
9465,"[0.6716745984288336, 0.6754240450928364, 0.6707447024973134, 0.6716153446943003, 0.6826378377061095, 0.6735399878903017, 0.6690981459936839, 0.666912181661672, 0.6801322189026296, 0.6787702865645735]"
9466,"[0.66940718518085, 0.6783088421226464, 0.6696386569983991, 0.6604376488459534, 0.6787193644527604, 0.6856982440646979, 0.6677092696901857, 0.6778605394080099, 0.6812352556636855, 0.6712503934729559]"
9467,"[0.6838509866455013, 0.6663470693707603, 0.6729373494448044, 0.6734386681808845, 0.6702834567550064, 0.670242144390292, 0.6700413345190376, 0.6763902777460243, 0.669453324733848, 0.6871365234531681]"
9468,"[0.6602636556932007, 0.6802250639519946, 0.6732724698995841, 0.668512740706039, 0.6807214842219727, 0.6789065457834794, 0.6780786959326243, 0.6667818525005484, 0.6725658484076226, 0.6803671718500947]"
9469,"[0.6711166726734542, 0.6762753930535557, 0.6719408361902273, 0.6738628326709948, 0.6656538161121092, 0.6739351066101436, 0.6745851680184769, 0.6790908988061527, 0.6803845111823343, 0.6735340262187416]"
9470,"[0.6690368901983991, 0.6744703514233126, 0.6698122370275044, 0.6761230593834463, 0.6822835183512884, 0.6687612277700663, 0.6726139689653163, 0.6802992900138718, 0.6705938467878074, 0.6760667631323325]"
9471,"[0.6737504131009481, 0.680414415316816, 0.6756718829625611, 0.6693198753568729, 0.6665822275223917, 0.678841049796036, 0.6813406703124572, 0.6768653472411393, 0.6694042405267117, 0.6679366917636774]"
9472,"[0.669430914821549, 0.6755838603867974, 0.6725329740313742, 0.6699450086119483, 0.6713969566388508, 0.6824951783930557, 0.6685203449050386, 0.6726635755817157, 0.6776513955319493, 0.6800027870092741]"
9473,"[0.6760347190202618, 0.6783433765356557, 0.6682459763254911, 0.670957901538162, 0.6642295609890263, 0.6794629506990588, 0.6814590869851178, 0.6753439535831339, 0.6730559184290962, 0.6731092443691586]"
9474,"[0.6779900423218392, 0.6662276539376342, 0.665013084034489, 0.6842585036145776, 0.6771558412623868, 0.6785028014050708, 0.6715329333364253, 0.6772884857318623, 0.6679352793665252, 0.6741994968923265]"
9475,"[0.679895999617493, 0.6702281935225154, 0.6655927464494564, 0.6818681883514784, 0.6755712760049306, 0.6673034460740804, 0.6749248419130157, 0.6730327946267558, 0.6786218894927389, 0.6735068954773064]"
9476,"[0.6729553225933654, 0.6737535410371337, 0.6763364854153098, 0.679481096360791, 0.6687323363536878, 0.675144156091806, 0.6685768565881118, 0.6856831991002295, 0.6713358593957999, 0.6683661059126016]"
9477,"[0.6667650188468823, 0.6820512248262651, 0.6773314142726032, 0.6778811184134219, 0.6759379345913222, 0.6758239170045307, 0.6702879511771018, 0.6846931096913742, 0.6624862647783064, 0.6672814575633421]"
9478,"[0.6766034177692088, 0.6694981813389088, 0.6838738764194453, 0.6832518711005553, 0.6612513344574775, 0.6768871111396494, 0.6626147605283834, 0.6768953009754676, 0.6818725419748084, 0.6677626399281387]"
9479,"[0.6632902449303871, 0.6671357087936991, 0.6714829226760193, 0.6713823565767715, 0.677096260660792, 0.6678208720925788, 0.680593860793747, 0.6794641038134145, 0.6769983503201263, 0.6849585570885297]"
9480,"[0.6746061783068175, 0.6802862834287172, 0.6775540334405704, 0.6675942442632878, 0.6645185977279581, 0.6729959721443164, 0.6766865691177925, 0.67375531156705, 0.6781311609581238, 0.6741171600422727]"
9481,"[0.680176964555934, 0.6663438914965517, 0.6819283545898919, 0.675617441437544, 0.6729161121654491, 0.6763698667139632, 0.6626981479476226, 0.665698528802227, 0.6810516667412679, 0.6774036538051269]"
9482,"[0.6692180471875822, 0.6827530311063584, 0.6774641449986643, 0.6751723619953193, 0.6759928164789086, 0.6765044723858076, 0.67442495776015, 0.6703749886118607, 0.6711939884162723, 0.6666786955067205]"
9483,"[0.6739487079117573, 0.6783791820983481, 0.679631078403986, 0.6699779041498298, 0.6754051322014738, 0.6754512068376811, 0.6712024253390688, 0.6637164432599912, 0.6823406676135209, 0.6703677905799595]"
9484,"[0.6792245783546561, 0.6781315712196385, 0.6722304676456178, 0.6657369946996144, 0.6824838787803333, 0.6717627072611829, 0.6772970115143825, 0.6629226466011937, 0.676553935695983, 0.6735659754597856]"
9485,"[0.67026189714841, 0.676071141998515, 0.6761132760707036, 0.6701533318857964, 0.6691724219935844, 0.6837260280917906, 0.6738370374120598, 0.6685323345704465, 0.6704382106128848, 0.6820035270508842]"
9486,"[0.6817780774583775, 0.6693307845450498, 0.6674773665897082, 0.6731587882594945, 0.6818748119492938, 0.6655251076668324, 0.6800475025004876, 0.6666017305903933, 0.6877749042585475, 0.6664194184462447]"
9487,"[0.6662945118711671, 0.6698121189921765, 0.6864767733078324, 0.6683116675252073, 0.6689162853323545, 0.6794292425333439, 0.6804731151932731, 0.6675585930544854, 0.6721346267536615, 0.6810198355784424]"
9488,"[0.6711926057077636, 0.6725953602419136, 0.6762988957032398, 0.6734348774309354, 0.6778715484722334, 0.6805257725689129, 0.6716382753266269, 0.6729112454780892, 0.6776210494297947, 0.6661151989992199]"
9489,"[0.6702914422989112, 0.6741262194252409, 0.6753519436668588, 0.6852628798379116, 0.6737516978700924, 0.6668951391762721, 0.668974690120492, 0.6818924945493555, 0.6650362320288584, 0.6785461059838117]"
9490,"[0.6733248004081624, 0.6739202523181276, 0.6727055779991157, 0.6779164291357023, 0.6726212644565357, 0.6732282929082614, 0.6774226147225756, 0.6752325327735529, 0.6758734282154188, 0.6681314663265626]"
9491,"[0.6696904381887213, 0.670465971150459, 0.6737940316943741, 0.6804864804242314, 0.672260194388931, 0.6774711454015642, 0.6746347655552357, 0.6725848550977432, 0.6796253817741293, 0.66913047617712]"
9492,"[0.6692016675159462, 0.6735275805614265, 0.6825782888832567, 0.6747290530830111, 0.6672598637992169, 0.6751159728873941, 0.6791652656024589, 0.6827341636131988, 0.6684534974187012, 0.6674659729456278]"
9493,"[0.6696294774817559, 0.6696415488639289, 0.678138199357274, 0.6797985069765871, 0.6808394378329629, 0.6756554760520029, 0.6757557743018532, 0.6669882281914886, 0.6739457422593007, 0.6698973805818662]"
9494,"[0.6721467170407549, 0.6839574454314963, 0.6637009715524147, 0.677328445230128, 0.6706988684715818, 0.6699382261204228, 0.6725865030525118, 0.6787391535294407, 0.6688520522793674, 0.6821102743018779]"
9495,"[0.6760975864517527, 0.6790490462028226, 0.6737508035254937, 0.6795971023888734, 0.6732469288705859, 0.6684469859488384, 0.6750332619013795, 0.6669829347610208, 0.6764346085732488, 0.6711268427831756]"
9496,"[0.6818127934641988, 0.6762335086714835, 0.6774567178526563, 0.6723479264161955, 0.6717375838956522, 0.6891563250619562, 0.6672025077095682, 0.6666995137797983, 0.665751390925082, 0.6719016629700313]"
9497,"[0.673114602188531, 0.6799144085888025, 0.6657929343653302, 0.6748308222346379, 0.6756193981000924, 0.6800704376726346, 0.6849369842979784, 0.6696675711138789, 0.6676679457383718, 0.6683089060986782]"
9498,"[0.6779842903695212, 0.6793016872024228, 0.6793452967162082, 0.6795854168914256, 0.6785693233919017, 0.66451299558971, 0.6786949901575788, 0.6623779725812651, 0.6698624112633105, 0.6700311722863663]"
9499,"[0.6741357984460704, 0.6777137715575864, 0.6759363411143977, 0.6725817544004796, 0.6820707959915712, 0.6705420585386584, 0.6746074176777588, 0.6687006847265682, 0.669307416387542, 0.6749477449385499]"
9500,"[0.6751417272879465, 0.6792886760774478, 0.6730644598733364, 0.6817328290694645, 0.6602093367433316, 0.6769869100092668, 0.6782066870862942, 0.6751037698504323, 0.670575699073918, 0.6696229577191329]"
9501,"[0.6684059096547795, 0.6669821221331874, 0.6649977666808023, 0.6643303359200079, 0.6753969923036789, 0.6851743170235326, 0.6773365034111573, 0.6784412369020055, 0.6819158040174786, 0.677250011335509]"
9502,"[0.6840277490886355, 0.6814315847537509, 0.6727947945476177, 0.6778834064828525, 0.6686593224238304, 0.6731977535371148, 0.6672756850729563, 0.6703929072825782, 0.6739653977412108, 0.6709056595725759]"
9503,"[0.6777925919176054, 0.6821166073182012, 0.6802257630843205, 0.6709014851913151, 0.6755775772755045, 0.6647552767193894, 0.6682733968400926, 0.6677402085655185, 0.6759098598872961, 0.6769115492051191]"
9504,"[0.6851149225545701, 0.6745256373549052, 0.6792830557799187, 0.6771334826474177, 0.6671161467080338, 0.6769238836840656, 0.6687839904290421, 0.6613744861627096, 0.6795878737738758, 0.67066761842555]"
9505,"[0.6685187423484734, 0.6734076112702239, 0.6723839317309814, 0.6749110000009262, 0.6713949318789976, 0.6696830065028929, 0.6761645034029495, 0.6778049765473791, 0.67088485964024, 0.6848518416278255]"
9506,"[0.668949348843587, 0.6708289070842063, 0.6701368432584731, 0.6833027170878964, 0.671149999494264, 0.6757553112401828, 0.6691121467994839, 0.6728601180218899, 0.677831337654003, 0.6803203447535195]"
9507,"[0.6731074065733582, 0.6702403602409149, 0.6790286987282456, 0.6683434326478345, 0.6754663244392746, 0.680428275388187, 0.672838036335959, 0.6647717971254548, 0.6827818260037157, 0.6730107444275799]"
9508,"[0.6793418918509845, 0.6740489153652014, 0.6799534964415709, 0.6754766706897343, 0.6693209376748227, 0.6725788171367465, 0.6663422117630412, 0.6768661780282539, 0.6777749643876094, 0.6684071653423499]"
9509,"[0.674231611353466, 0.674058526164773, 0.6715690067485157, 0.6676042818059673, 0.6753102363377785, 0.6742919001670272, 0.6743272245087684, 0.6813375378364513, 0.6735855673611167, 0.6742652301282714]"
9510,"[0.6746526569870313, 0.6834541291744851, 0.6816792410306634, 0.6788883320244428, 0.670783581518348, 0.665947606042893, 0.6701199051889402, 0.6724417009442772, 0.6692942188758896, 0.6728124593084295]"
9511,"[0.6715968812451472, 0.6686643434650803, 0.667710277530292, 0.6838526300604493, 0.6662367108791292, 0.6787881291108185, 0.6769130471330136, 0.6739616645588887, 0.6740216256805664, 0.6786064167046455]"
9512,"[0.6733238016476969, 0.6732361422575572, 0.6762825614298067, 0.6723416024465202, 0.6734298109914824, 0.6729844410007587, 0.6679986196767179, 0.6694933418904708, 0.680834420985108, 0.6805911571476487]"
9513,"[0.6679842829242161, 0.6750518161469387, 0.6772373855145848, 0.665322690699192, 0.679079127052119, 0.6641348557977836, 0.6752202480198258, 0.6840810511187579, 0.6716092604277963, 0.6804519383865677]"
9514,"[0.6804417132562699, 0.6716705352896666, 0.6713491023930864, 0.684640892678303, 0.6791535029280662, 0.6728613029149878, 0.6763573867479631, 0.678853652337184, 0.66746187653974, 0.657071942478977]"
9515,"[0.6732546284058119, 0.681513678324205, 0.6735665095204844, 0.6710365176062676, 0.6754137215414783, 0.6683193171224099, 0.6779070407873254, 0.6723822429178303, 0.6720921004291216, 0.6745419827650851]"
9516,"[0.6799578773681586, 0.6710972967204211, 0.6754522646158108, 0.6776232793195804, 0.659811376095983, 0.6718300327962066, 0.6795984370960411, 0.6758275216218474, 0.6821590224402385, 0.6667834763012292]"
9517,"[0.6778251742078863, 0.678262767486439, 0.6725412682830594, 0.6787083962469197, 0.6797498401029892, 0.6698680813569937, 0.6663098383044942, 0.6767860728990907, 0.6721285593498185, 0.6677334791496392]"
9518,"[0.6771818044946727, 0.6775182051787765, 0.6769858340718561, 0.6716807771242596, 0.6764811104705527, 0.671200800083402, 0.6794428665340592, 0.6719562125615774, 0.6737480793215319, 0.6641286465097096]"
9519,"[0.6772938608790956, 0.6737294709099121, 0.6867056619676318, 0.6767996787405246, 0.6656304496570338, 0.6759893480562006, 0.6637472550203558, 0.667057510389061, 0.6788951497391671, 0.6743047636241191]"
9520,"[0.6765925222004929, 0.6663869698513621, 0.6754886966737046, 0.6841126301087527, 0.6661561835466779, 0.6611393280110781, 0.6749709256288637, 0.6686136064334266, 0.6864889416296858, 0.6801903860496505]"
9521,"[0.6630368820993597, 0.6796017057666559, 0.6791121633244298, 0.6762563575870447, 0.6789874090626327, 0.6677380067526739, 0.6808052666055776, 0.6740724588732685, 0.6731084041972193, 0.667568996191269]"
9522,"[0.6866653256642814, 0.6809418289399707, 0.67216414541088, 0.6682715582128717, 0.6740914035433735, 0.6720370486018088, 0.6718968816500991, 0.6698389311708582, 0.6724015879812796, 0.672031776083878]"
9523,"[0.6783628387452741, 0.667935779484149, 0.6795345028067802, 0.667635093566332, 0.6750143308507357, 0.6734462996188058, 0.668131908800676, 0.6687781386006773, 0.6832290699636333, 0.6783734211307256]"
9524,"[0.67498867632623, 0.6744897773143692, 0.6727961882724491, 0.6757925468462694, 0.673623911008336, 0.6689446410499377, 0.670115002183018, 0.6782279743036728, 0.6770986986399715, 0.6743530485325456]"
9525,"[0.6754902583718871, 0.6686523946580553, 0.6731812149717682, 0.6735607848070881, 0.6754281082320035, 0.677765648084135, 0.6790081106431928, 0.677370588381957, 0.675217072272008, 0.6648031365426001]"
9526,"[0.6715967268912568, 0.6709619737569695, 0.6676574794202228, 0.6632976766162155, 0.6770779788044508, 0.6786450158157353, 0.6801603079552597, 0.677144523490383, 0.6868773008903316, 0.6667819821576181]"
9527,"[0.6717428546270185, 0.6757980854270335, 0.6718700921705189, 0.6669431477759266, 0.681524165309094, 0.6727138540915194, 0.6771997731034135, 0.6735043457611399, 0.6756363316941412, 0.6729112090308548]"
9528,"[0.6789330764933026, 0.6727037075931527, 0.6719127347025808, 0.673807882686104, 0.6766634932112164, 0.6737603008295577, 0.6733896154225614, 0.6735856040046589, 0.6655736196256609, 0.6798339487812293]"
9529,"[0.672126233371569, 0.6748313760927144, 0.6632287485246264, 0.66287982701614, 0.6836336926867436, 0.6702834204364442, 0.687390847965613, 0.6694554707095425, 0.6751314428562459, 0.6810943565587255]"
9530,"[0.6777238091002659, 0.6716954225845418, 0.6709306308376302, 0.6722569075590351, 0.6766539686682305, 0.6732069557528593, 0.6655963238278515, 0.6714960836150637, 0.6807356349309233, 0.6800439009366619]"
9531,"[0.6716883132259548, 0.6819753508096198, 0.6736232345751115, 0.6680248053601985, 0.670666513172316, 0.6807813054340431, 0.6829797043338522, 0.667224267068258, 0.6713634442842296, 0.6716475995170493]"
9532,"[0.6745329010673826, 0.6689532440094029, 0.6734568229222572, 0.6694434311061114, 0.6664339615312697, 0.6817884055495562, 0.6731799665211861, 0.6753012202546661, 0.6740483658555868, 0.6831834327321833]"
9533,"[0.6764879338204609, 0.6775964898400002, 0.6662408738943427, 0.6758297960718171, 0.675952416618074, 0.6795610425962441, 0.6669336913302452, 0.6661028542776338, 0.675763465603706, 0.6797916041154873]"
9534,"[0.6685051773654223, 0.6817835888002197, 0.6752845818132729, 0.6676646523362942, 0.6742695778706206, 0.6734118469225622, 0.6684072125832052, 0.6739785708496795, 0.6826187509010276, 0.6741989700818134]"
9535,"[0.6779145360306378, 0.6728873751029607, 0.6716045989396542, 0.673201303676588, 0.6717243276203811, 0.6725877651225546, 0.6767776197536951, 0.6729106189828881, 0.6787077005672987, 0.6722016951817691]"
9536,"[0.6819867185196467, 0.6756580047319092, 0.6815016478004144, 0.6779488570720932, 0.6696200755139182, 0.6751916562315872, 0.6668242589619549, 0.6634185992696808, 0.6744770306619705, 0.6739243246870528]"
9537,"[0.6655650762447384, 0.66786609324257, 0.679726460028453, 0.6759266395184202, 0.6805889169294421, 0.6732025067289671, 0.6710577912041855, 0.6797031480512213, 0.6719846220014672, 0.6744595051294632]"
9538,"[0.6711108117654491, 0.6762698862515338, 0.6714138810889226, 0.6690064007652757, 0.6706662907211212, 0.6828208287826931, 0.673965700459134, 0.6665209263289039, 0.6765236713402872, 0.6821885828680929]"
9539,"[0.6722032968211324, 0.6815218318414605, 0.6754424495243257, 0.675695031506262, 0.6811606482783484, 0.6717667386216077, 0.6689963359836744, 0.6722517775620981, 0.6706368454252212, 0.670417978364292]"
9540,"[0.6759924941516672, 0.6676718888098496, 0.6737716413006629, 0.6705180020308976, 0.67168291537962, 0.6751116010404469, 0.6812425284772486, 0.6675240768007574, 0.6800676982391595, 0.6765174540679364]"
9541,"[0.6719293731439738, 0.6783897190212606, 0.6765354021814998, 0.6682182743420307, 0.6741412371507879, 0.6751040740183925, 0.6802710023935928, 0.6696761332149613, 0.6714493280223084, 0.6743985631443075]"
9542,"[0.6736086799112352, 0.670282063030175, 0.667483540745314, 0.6693881224754173, 0.6800496997735119, 0.6711042335658368, 0.6765440550789884, 0.6661142356071217, 0.6863585651105822, 0.6794310886070578]"
9543,"[0.6701842117434654, 0.6657501147802767, 0.682378877276654, 0.674906355764761, 0.6739704082527832, 0.6772863747154237, 0.6759471776654498, 0.6782060061132494, 0.6697133148051048, 0.6721510623333825]"
9544,"[0.6799727997574792, 0.6786370075727289, 0.6706807727478726, 0.6701458275628435, 0.6659531718625787, 0.6715806877061431, 0.6699317841154193, 0.6763265023504739, 0.6777856050516842, 0.6788328634789084]"
9545,"[0.6724157694907332, 0.6826077069187897, 0.6681558654323899, 0.6868224216058837, 0.6689603851467321, 0.672947264412336, 0.6761331377845085, 0.6646644031364782, 0.6702473144653303, 0.677421283791443]"
9546,"[0.677885163393308, 0.6780985031685858, 0.6887518543122999, 0.6700895020124024, 0.6651749240883029, 0.6731964097503065, 0.6658217077463807, 0.6684054057347265, 0.6784783154619831, 0.6743843347189782]"
9547,"[0.6848437636279731, 0.6688431987653723, 0.6860603900697133, 0.6736795555857323, 0.6815287187488531, 0.6655339194580312, 0.6647773538655001, 0.6610714713170793, 0.6846498370447921, 0.6694464943630549]"
9548,"[0.677827194427919, 0.6821703224719706, 0.6704400079181729, 0.6767665516718079, 0.6692048680892564, 0.6781905707242352, 0.6601143546230506, 0.666721699881596, 0.67380176403772, 0.6850516163491174]"
9549,"[0.6790257206061301, 0.6610750032972715, 0.6734186067149862, 0.6690346429873515, 0.6839511850193047, 0.6662067753040821, 0.6765406638332256, 0.6761037106693351, 0.6801661482245687, 0.6747169474360822]"
9550,"[0.677731009255259, 0.6713468869607807, 0.6730900236014362, 0.6738995961357703, 0.6732350436210449, 0.6788110506635047, 0.6684138634199422, 0.6737970415952318, 0.6709446208432106, 0.6785095335263663]"
9551,"[0.6817015406279686, 0.6799636020815548, 0.6749083986838951, 0.6659848144100579, 0.676456064281967, 0.6750397765435076, 0.6765235033124981, 0.6773241596397664, 0.6658897286409946, 0.666765705529345]"
9552,"[0.678327936606821, 0.6751696154040389, 0.6811517865491261, 0.6676098748645751, 0.6787458361449197, 0.6661855198654455, 0.6661579449969537, 0.6736738989696407, 0.6703452194743463, 0.6830268246826929]"
9553,"[0.673754140293413, 0.6703653233344458, 0.6813350772538497, 0.6783346373815813, 0.6665201273205313, 0.6740628662329781, 0.6805591720268476, 0.6632760761512363, 0.6764227507952295, 0.6759433259793007]"
