,roc_auc
4400,"[0.7540528613898179, 0.7146739130434783, 0.7549470457079153, 0.7482175311058297, 0.700987930472063, 0.7335150752597978, 0.7107390838342885, 0.7179738105223915, 0.7311501001910621, 0.6692995945757025]"
4401,"[0.7550747863247864, 0.6602447974730583, 0.7341485507246376, 0.7312782515494665, 0.6964443823104525, 0.6899203131553193, 0.6978540472529008, 0.7817465865138171, 0.7564192180437112, 0.7298802367305093]"
4402,"[0.7608231140839837, 0.7584076551467855, 0.7311756781865478, 0.6904096183419545, 0.7347150379794026, 0.6993569131832797, 0.7224241576960715, 0.6998112679994408, 0.6878349410503751, 0.7618132252201874]"
4403,"[0.7597547380156077, 0.7636101820884429, 0.7335098476402824, 0.6504263945197819, 0.7813271820681299, 0.6751363064448485, 0.7616035229973438, 0.7503495037047393, 0.6634046320891, 0.6997180670115103]"
4404,"[0.743798773690078, 0.7453897250092902, 0.701377276105537, 0.6964443823104524, 0.7123817512465632, 0.7393634372524349, 0.732128710564332, 0.6943706603289995, 0.7544503471736801, 0.7119040961834197]"
4405,"[0.7573392790784095, 0.7265073392790784, 0.7396065589000371, 0.6987511067617316, 0.6823477328859685, 0.7446409431939979, 0.6676569271634278, 0.737371266135421, 0.7294724824083135, 0.7581900368143902]"
4406,"[0.7003437383872166, 0.7690101263470829, 0.7369240059457449, 0.6959434270003262, 0.6936833030430123, 0.7620112773195395, 0.7152593317489165, 0.7189757211426441, 0.689186355375367, 0.7589356447178341]"
4407,"[0.724800260126347, 0.7259267001114827, 0.7285976402824229, 0.7097721235845099, 0.7276434130201781, 0.7356470478587073, 0.7096556223495969, 0.6929260450160771, 0.7301947900647748, 0.7554406076704413]"
4408,"[0.7073926978818282, 0.7250209030100335, 0.6932483277591973, 0.7011160818304674, 0.7642015005359057, 0.7835873060254439, 0.7128011556922502, 0.7435924320797801, 0.7289598769746959, 0.675579011137518]"
4409,"[0.7331034002229655, 0.6738549795615012, 0.7674191750278707, 0.7531804837131273, 0.6985996551563447, 0.7205950883079362, 0.7102381285241625, 0.7091663171629619, 0.7256395917796727, 0.7512931637075353]"
4410,"[0.7336259754738016, 0.7357743403939054, 0.707694630248978, 0.7524698261801575, 0.7149913789086165, 0.7407381518244094, 0.7057644811034997, 0.7290064774686612, 0.6898853627848454, 0.7140477189058205]"
4411,"[0.748780657748049, 0.7266466926793014, 0.6836329431438126, 0.7254764900507945, 0.7583414884197773, 0.7147350761918077, 0.7255580409152337, 0.7092362179039099, 0.7195116268232443, 0.7328277179738105]"
4412,"[0.7153126161278335, 0.7209332032701598, 0.7168571163136379, 0.6712568153222424, 0.7293676312968917, 0.7094808704972273, 0.7853348245491403, 0.7492427419730648, 0.7411808565170792, 0.7040169625798034]"
4413,"[0.6797310479375697, 0.7138145670754366, 0.7177280750650316, 0.7167272473088215, 0.7471340696211379, 0.738804231324852, 0.7320704599468755, 0.7427070226944406, 0.7281676685772869, 0.7155505848361994]"
4414,"[0.7065449646971387, 0.7896460423634336, 0.769532701597919, 0.717764108299548, 0.7131157090265157, 0.755498858287898, 0.7074071485157742, 0.7058227317209563, 0.6851321124003915, 0.6839088494338041]"
4415,"[0.7201435340022297, 0.7029101635079896, 0.7049075622445188, 0.7228552122652501, 0.7232746167109372, 0.7308704972272706, 0.7483922829581993, 0.7242182767137332, 0.7545784985320845, 0.7071624959224567]"
4416,"[0.6983347268673356, 0.682367149758454, 0.7107255667038277, 0.7318724078475232, 0.7285521226525, 0.7045761685073862, 0.7307772962393402, 0.7719022321636609, 0.718707768302344, 0.7563493173027634]"
4417,"[0.7695210888145669, 0.7374581939799333, 0.6639841137123745, 0.7410294049116922, 0.7404818491076005, 0.6980520993522532, 0.7349363903257375, 0.7102730788946362, 0.7171233515075259, 0.7292744303089613]"
4418,"[0.7360762727610554, 0.7367033630620586, 0.7106558900037162, 0.749475744442891, 0.7430914767696537, 0.7443846404771891, 0.7349596905727199, 0.7174146045948088, 0.6732140360687823, 0.6949997669975302]"
4419,"[0.7185641954663695, 0.636450204384987, 0.714975845410628, 0.7703993662332822, 0.7048557714711776, 0.724474579430542, 0.7399575935504916, 0.7089100144461532, 0.7634092921384966, 0.7581550864439164]"
4420,"[0.7035488665923448, 0.7449716648086213, 0.7168338907469344, 0.7739526538981314, 0.7072556969103873, 0.7647490563399971, 0.6933221492147817, 0.7260123957313946, 0.7246260310359289, 0.6741693461950695]"
4421,"[0.678070419918246, 0.6952457264957265, 0.7203990152359718, 0.698273451698588, 0.7447923947993849, 0.7336082762477283, 0.7351227923015984, 0.7775758423039285, 0.7309170977212358, 0.7155505848361993]"
4422,"[0.7294105351170568, 0.7120726495726495, 0.7495354886659235, 0.6635677338179785, 0.7382100750267953, 0.770247914627895, 0.7569318234773288, 0.7077450020970223, 0.6974579430541964, 0.7094342700032621]"
4423,"[0.7716694537346711, 0.7373769044964698, 0.6826806949089558, 0.751165012349131, 0.6989491588610839, 0.7063003867840998, 0.6670627708653711, 0.7368353604548208, 0.6926813924227597, 0.7883522065333893]"
4424,"[0.7514515979189893, 0.6858393719806763, 0.7234647900408769, 0.7233678176988676, 0.7259308448669556, 0.6867980800596486, 0.7152360315019339, 0.7167272473088215, 0.7309403979682184, 0.7685353464746726]"
4425,"[0.7211073950204385, 0.7036185432924562, 0.6810432924563359, 0.7308937974742533, 0.6977375460179877, 0.7776224427978937, 0.7092478680274011, 0.7218416515215061, 0.7398061419451047, 0.7591919474346428]"
4426,"[0.7468297101449276, 0.6800445930880713, 0.7218157748049052, 0.7453865510974417, 0.736847010578312, 0.686961181788527, 0.7379537723099865, 0.7396197399692437, 0.7294608322848223, 0.7155039843422341]"
4427,"[0.7250673541434411, 0.7047914344109998, 0.6968134522482349, 0.7457943054196374, 0.7468428165338552, 0.7276783633906521, 0.7232047159699894, 0.7015587865231371, 0.7176010065706698, 0.7418682138030663]"
4428,"[0.73112922705314, 0.6707311408398364, 0.7334866220735786, 0.7571065753296985, 0.7177874085465306, 0.7630481383102661, 0.743813784426115, 0.7285637727759915, 0.675089705950883, 0.711962346800876]"
4429,"[0.7322556670382758, 0.7415923448532145, 0.7232209215904868, 0.7145836245864206, 0.6935901020550818, 0.7135118132252202, 0.7153991332308122, 0.7758166736567408, 0.7060790344377651, 0.7217135001631017]"
4430,"[0.707299795615013, 0.7014585655890004, 0.7282028056484577, 0.7590637960762384, 0.7079896546903397, 0.7101798779067059, 0.7381052239153736, 0.7041451139382077, 0.7552775059415631, 0.7281443683303043]"
4431,"[0.739211724266072, 0.7291550538833147, 0.6508036046079525, 0.7523300246982618, 0.7463884617176941, 0.6936134023020645, 0.7234377184398155, 0.7089100144461532, 0.7679295400531245, 0.7190805722540659]"
4432,"[0.7619495540691192, 0.7033514492753622, 0.7350659606094389, 0.7015704366466284, 0.6975278437951442, 0.7342956335337155, 0.7602404585488607, 0.6776760333659536, 0.7267696537583299, 0.7306491448809358]"
4433,"[0.7199461166852471, 0.7406168710516536, 0.6803929765886287, 0.7471806701151033, 0.7407498019479007, 0.6984831539214316, 0.7621860291719091, 0.6925182906938814, 0.7201523836152663, 0.7321520108113145]"
4434,"[0.7295847268673354, 0.774375232255667, 0.6901477146042363, 0.6977375460179878, 0.7193951255883313, 0.7426371219534927, 0.7562677664383242, 0.7332937229134628, 0.7149564285381426, 0.6714199170511208]"
4435,"[0.7619379412857674, 0.7278544221479004, 0.7209796544035675, 0.7227736614008109, 0.6975045435481616, 0.6933570995852556, 0.7809194277459341, 0.7184281653385527, 0.7070925951815088, 0.7042150146791556]"
4436,"[0.6907980304719435, 0.7161835748792271, 0.7375743218134522, 0.7800223682371034, 0.7436157323267628, 0.7236823710331328, 0.7095391211146839, 0.7380935737918822, 0.6891397548814018, 0.7114730416142411]"
4437,"[0.6912277034559643, 0.696523132664437, 0.7176119472315123, 0.7652034111561581, 0.7598210541031735, 0.7069411435761219, 0.6986579057738012, 0.7225057085605108, 0.7603919101542478, 0.7266415023999254]"
4438,"[0.7087397807506503, 0.7460981047937569, 0.7476193794128576, 0.7210727433710796, 0.7065566895009088, 0.7583764387902512, 0.7620462276900135, 0.6929842956335338, 0.680064308681672, 0.7118924460599282]"
4439,"[0.7036533816425122, 0.703920475659606, 0.7446697324414715, 0.7230998648585675, 0.759122046693695, 0.7510252108672353, 0.7686518477095856, 0.6734470385386085, 0.699333612936297, 0.7258958944964817]"
4440,"[0.7269370122630991, 0.7282840951319213, 0.7149177814938685, 0.7160864905167994, 0.6928561442751294, 0.7331888718020412, 0.7131856097674635, 0.7320821100703667, 0.7519222703760661, 0.7245211799245073]"
4441,"[0.7763029542920847, 0.746214232627276, 0.6941192865105908, 0.7518873200055922, 0.7315462043897665, 0.7243930285661029, 0.7303811920406357, 0.6982385013281138, 0.7085022601239572, 0.6716063190269816]"
4442,"[0.7249860646599776, 0.7398039762170198, 0.7495122630992197, 0.6734819889090826, 0.7251502865930379, 0.7056596299920779, 0.7072440467868959, 0.7266881028938907, 0.6999860198518104, 0.7803485716948599]"
4443,"[0.7194467670011148, 0.7401988108509847, 0.7189125789669268, 0.7368237103313295, 0.6534204762570484, 0.7464350622116596, 0.7121370986532456, 0.7307889463628314, 0.7530872827251969, 0.7237406216505896]"
4444,"[0.7127810293571164, 0.7540760869565217, 0.7393626904496471, 0.6981103499697098, 0.7713430262360781, 0.7157835873060254, 0.691900834148842, 0.7302996411761964, 0.7077217018500397, 0.7134069621137985]"
4445,"[0.6963257153474546, 0.7076249535488667, 0.7357162764771461, 0.745095298010159, 0.6754275595321311, 0.7659606691830935, 0.7264900507945384, 0.7235309194277458, 0.7267696537583299, 0.7306840952514096]"
4446,"[0.7277382943143813, 0.6951295986622074, 0.7518580453363062, 0.7242881774546811, 0.7647723565869798, 0.6526632182301133, 0.7719488326576261, 0.7186728179318701, 0.7170301505195955, 0.7184165152150613]"
4447,"[0.7389910813823857, 0.7117591044221478, 0.7214790040876997, 0.7534484365534275, 0.7122069993941936, 0.7430332261521974, 0.7446059928235239, 0.7290064774686612, 0.6872291346288271, 0.6967938860151915]"
4448,"[0.7673378855444074, 0.7022714604236344, 0.6997166480862134, 0.7378256209515821, 0.7576424810102987, 0.7374411668763688, 0.7503495037047393, 0.6628803765319912, 0.7439186355375366, 0.6770702269444056]"
4449,"[0.7357859531772576, 0.7507199925678187, 0.7475148643626905, 0.7653781630085279, 0.6911785264923809, 0.7280977678363391, 0.6825457849853208, 0.6917843329139288, 0.7051936250524256, 0.7385246283610607]"
4450,"[0.7311989037532516, 0.6490268487551096, 0.6755968970642884, 0.7294608322848222, 0.7625238827531573, 0.7255929912857078, 0.7505009553101263, 0.7778787455147025, 0.7392702362645044, 0.6962929307050656]"
4451,"[0.7165087328130807, 0.7143603678929766, 0.7749094202898552, 0.6836874970874692, 0.7230066638706371, 0.7351111421781072, 0.7174845053357565, 0.6938231045249079, 0.7767137331655716, 0.7164592944685214]"
4452,"[0.7001230955035302, 0.7349730583426236, 0.7461561687105166, 0.7515378163008526, 0.7267813038818212, 0.6999394193578452, 0.7029684514655855, 0.748869938021343, 0.6937532037839601, 0.7294258819143483]"
4453,"[0.6772226867335565, 0.7365175585284282, 0.7469226124117428, 0.7654247635024933, 0.7294258819143482, 0.6850156111654784, 0.7105060813644624, 0.7146768255743511, 0.7291695791975396, 0.7399109930565264]"
4454,"[0.7105513749535488, 0.7211306205871424, 0.7300260126347082, 0.7268745048697517, 0.7333985740248847, 0.721305745840906, 0.7338296285940631, 0.7425206207185796, 0.7062421361666433, 0.7138147164359944]"
4455,"[0.7424284652545522, 0.7326969528056485, 0.7501974173169825, 0.7300782888298616, 0.739782841698122, 0.7224241576960715, 0.6743440980474392, 0.7279463162309521, 0.6697306491448809, 0.7471690199916119]"
4456,"[0.7315821256038647, 0.6907167409884801, 0.7167758268301746, 0.7144321729810336, 0.726396849806608, 0.7298336362365442, 0.7222960063376672, 0.7356353977352161, 0.7487767370334125, 0.7288666759867655]"
4457,"[0.7532980304719437, 0.6871748420661464, 0.7288647342995169, 0.7498368982711218, 0.7437555338086583, 0.7288317256162915, 0.7032713546763596, 0.706603289994874, 0.7136283144601333, 0.7227853115243021]"
4458,"[0.7161951876625791, 0.7278544221479004, 0.7522761055369751, 0.7320588098233841, 0.7394915886108393, 0.6574164686145672, 0.702793699613216, 0.7218882520154712, 0.7129409571741461, 0.7769816860058716]"
4459,"[0.6941425120772946, 0.7058830360460796, 0.7740152359717576, 0.7121836991472109, 0.7260706463488514, 0.713989468288364, 0.7080246050608137, 0.7788806561349552, 0.7412973577519922, 0.6802390605340416]"
4460,"[0.694630248978075, 0.7249280007432182, 0.7131410256410255, 0.7088867141991705, 0.763420942261988, 0.7028053497367073, 0.7179738105223917, 0.7442448389952934, 0.7245794305419636, 0.7406799012069528]"
4461,"[0.749860646599777, 0.7379575436640652, 0.752845131921219, 0.6908290227876416, 0.7325481150100193, 0.7131390092734983, 0.7494990446898737, 0.7070343445640525, 0.6960366279882567, 0.7131506593969896]"
4462,"[0.7337537160906724, 0.7283886101820884, 0.6669802118171684, 0.7236241204156764, 0.7509669602497786, 0.6909571741460461, 0.7051936250524256, 0.7738361526632181, 0.7163777436040821, 0.750034950370474]"
4463,"[0.6603609253065773, 0.7785558342623559, 0.7020856558900037, 0.7077566522205134, 0.6964443823104526, 0.7140943193997857, 0.7261288969663079, 0.7334684747658324, 0.7582482874318468, 0.7553474066825108]"
4464,"[0.6920522110739503, 0.7044198253437384, 0.7114571720549981, 0.6964560324339438, 0.761463721515448, 0.7687450486975161, 0.7098420243254578, 0.7419847150379795, 0.7373246656414558, 0.7215270981872407]"
4465,"[0.7435316796729841, 0.734775641025641, 0.755910906726124, 0.7283424204296565, 0.7268512046227691, 0.7031082529474814, 0.7021995433151591, 0.6781536884290974, 0.7439069854140453, 0.7221212544852975]"
4466,"[0.6945721850613154, 0.7024572649572649, 0.7189009661835749, 0.7426604222004753, 0.6878815415443404, 0.721422247075819, 0.7522135234633487, 0.7550678037187195, 0.7628267859639312, 0.7028519502306726]"
4467,"[0.7389097918989224, 0.7221409327387589, 0.7110158862876255, 0.7206766391723753, 0.7463651614707115, 0.7399226431800177, 0.727154107833543, 0.6905377697003588, 0.7244629293070506, 0.711962346800876]"
4468,"[0.6775478446674098, 0.7466671311780008, 0.7131642512077294, 0.7054965282631996, 0.7304394426580922, 0.7717158301878, 0.7293559811734005, 0.7438603849200801, 0.7023975954145116, 0.7209911925066408]"
4469,"[0.762657933853586, 0.7193422519509476, 0.6671427907840952, 0.7400624446619133, 0.7043198657905774, 0.7501980520993523, 0.7082110070366746, 0.6989608089845752, 0.7522717740808053, 0.7266648026469081]"
4470,"[0.7524502972872538, 0.7683133593459679, 0.7107720178372352, 0.7005918262733585, 0.7311034996970969, 0.7117759448250152, 0.6876951395684794, 0.7225872594249501, 0.7235425695512373, 0.7267230532643646]"
4471,"[0.7349846711259754, 0.7078223708658491, 0.7539599591230026, 0.6974928934246704, 0.7248823337527378, 0.7500582506174566, 0.6953842210727432, 0.6698937508737592, 0.75445034717368, 0.7508388088913741]"
4472,"[0.7063475473801559, 0.7133152173913044, 0.7133036046079524, 0.7354373456358638, 0.7511184118551656, 0.745060347639685, 0.7257444428910946, 0.733375273777902, 0.7100517265483015, 0.7045645183838949]"
4473,"[0.7424052396878484, 0.7350195094760312, 0.6691169639539205, 0.7413556083694487, 0.7074886993802134, 0.7444079407241717, 0.7231115149820588, 0.7611025676872175, 0.7042965655435948, 0.7094925206207187]"
4474,"[0.7041875696767, 0.7540993125232255, 0.6877206428836864, 0.757316277552542, 0.6899436134023023, 0.7908802833310032, 0.6890698541404539, 0.7168553986672259, 0.7281327182068129, 0.7166806468148562]"
4475,"[0.7450994054254925, 0.7401175213675213, 0.7472129319955407, 0.7138263665594856, 0.7100983270422666, 0.7107507339577799, 0.7262570483247122, 0.7470408686332075, 0.740085744908896, 0.6632648306072044]"
4476,"[0.6886612783351913, 0.7112016908212561, 0.7538786696395392, 0.6756955123724311, 0.6924367398294423, 0.7309170977212359, 0.7674751852369636, 0.7131157090265156, 0.7516426674122745, 0.7459807073954984]"
4477,"[0.6584564288368636, 0.7021437198067633, 0.7724242846525455, 0.7148399273032294, 0.7350761918076332, 0.7259308448669557, 0.7121370986532456, 0.7300666387063703, 0.7358917004520248, 0.7414954098513444]"
4478,"[0.7254505759940542, 0.7397691378669639, 0.7172287253808994, 0.7251386364695465, 0.7540076424810102, 0.7336781769886761, 0.7269444056106995, 0.6708723612470292, 0.7106808332168322, 0.73495969057272]"
4479,"[0.6984856930509105, 0.7098546079524342, 0.7205499814195466, 0.7541008434689407, 0.7414604594808705, 0.7317442564891188, 0.7175544060767044, 0.6927163427932336, 0.7838319586187613, 0.6869728319120183]"
4480,"[0.7044895020438499, 0.7290273132664439, 0.712293292456336, 0.6932755487208164, 0.7818747378722214, 0.6838971993103127, 0.730882147350762, 0.7660771704180063, 0.7027936996132159, 0.7216668996691366]"
4481,"[0.7121074879227053, 0.7528451319212189, 0.7047217577108881, 0.7926977025956475, 0.6734353884151173, 0.7418216133091011, 0.6923901393354771, 0.684130201780139, 0.6904911692063936, 0.7863134349224101]"
4482,"[0.7074043106651802, 0.7449484392419174, 0.7073810850984764, 0.7190223216366093, 0.7221329046087889, 0.7114380912437672, 0.705473228016217, 0.7339344797054849, 0.7755137704459666, 0.715166130760986]"
4483,"[0.6750278706800446, 0.7473522853957636, 0.7536580267558528, 0.706871242835174, 0.7276900135141433, 0.6873339857402488, 0.7561046647094459, 0.6954657719371825, 0.7513980148189572, 0.7443729903536977]"
4484,"[0.7103887959866221, 0.7483393719806765, 0.7372723894463026, 0.658197026888485, 0.7257094925206208, 0.7617899249732046, 0.7362528542802554, 0.7109138356866582, 0.715993289528869, 0.7359266508224989]"
4485,"[0.713477796358231, 0.7412787997027127, 0.6792200854700855, 0.7044130667785079, 0.7985344144647932, 0.7493825434549606, 0.714595274709912, 0.7660538701710238, 0.6948599655156344, 0.6805070133743419]"
4486,"[0.7097268673355629, 0.706486900780379, 0.710667502787068, 0.7327578172328628, 0.7367887599608556, 0.7302064401882662, 0.7097488233375273, 0.7289948273451698, 0.7189873712661354, 0.752597977538562]"
4487,"[0.7095642883686362, 0.7489664622816797, 0.7583612040133779, 0.7224125075725802, 0.7164126939745562, 0.7381401742858474, 0.6949065660095997, 0.705508178386691, 0.697819096882427, 0.7440933873899064]"
4488,"[0.7416271832032701, 0.7009824414715721, 0.7039204756596061, 0.7551843049536325, 0.7423342187427187, 0.7592152476816254, 0.7136399645836247, 0.6929260450160772, 0.6900135141432499, 0.7370800130481383]"
4489,"[0.7564218691936083, 0.7485600148643627, 0.6922496283909327, 0.7529707814902838, 0.7056130294981127, 0.671466517545086, 0.7327228668623886, 0.7396430402162263, 0.6625192227037606, 0.7777389440328067]"
4490,"[0.754714790040877, 0.6986947231512448, 0.7620772946859904, 0.7260240458548861, 0.7051936250524256, 0.7016170371405935, 0.7244978796775245, 0.7518640197586096, 0.7085255603709398, 0.6925532410643553]"
4491,"[0.7240918803418802, 0.7308040691192865, 0.7550515607580826, 0.7352276434130202, 0.7329442192087237, 0.715690386318095, 0.679761405470898, 0.7328859685912671, 0.7268628547462603, 0.7066964909828044]"
4492,"[0.711724266072092, 0.7280634522482349, 0.761577945001858, 0.7082459574071486, 0.7319539587119623, 0.7268978051167343, 0.701745188498998, 0.6843515541264737, 0.7440584370194324, 0.7410527051586746]"
4493,"[0.698276662950576, 0.7191680602006689, 0.7218273875882572, 0.767568386224894, 0.7185446665734656, 0.7451651987511068, 0.761650123491309, 0.7267696537583298, 0.6881378442611491, 0.6945687124283518]"
4494,"[0.7160790598290598, 0.7088675213675213, 0.7049888517279821, 0.7026189477608463, 0.7084207092595182, 0.7357984994640944, 0.7510601612377092, 0.729227829814996, 0.7570017242182767, 0.7278997157369868]"
4495,"[0.7479445373467111, 0.695605722779636, 0.7483393719806763, 0.6875087375926184, 0.73246656414558, 0.7324665641455799, 0.7362528542802554, 0.7294258819143483, 0.7445593923295586, 0.6905377697003588]"
4496,"[0.7363433667781494, 0.7605676328502415, 0.7261241174284652, 0.7179272100284262, 0.7177641082995478, 0.7425089705950882, 0.7013723845472761, 0.7041451139382077, 0.7226222097954238, 0.7107973344517452]"
4497,"[0.740442679301375, 0.7383059271646228, 0.7065914158305462, 0.6924367398294422, 0.746831166410364, 0.7029801015890768, 0.748415583205182, 0.7283424204296565, 0.7242765273311897, 0.7117409944545412]"
4498,"[0.7260544407283538, 0.7271576551467855, 0.676444630248978, 0.727911365860478, 0.7033412554173074, 0.7189174705251875, 0.7641199496714666, 0.6899319632788107, 0.7317442564891188, 0.7678013886947203]"
4499,"[0.7138494054254925, 0.7372375510962468, 0.740024619100706, 0.7352625937834941, 0.7093876695092969, 0.6842700032620346, 0.6949298662565825, 0.7243930285661028, 0.7686518477095857, 0.7305792441399879]"
4500,"[0.744460702341137, 0.7773945559271646, 0.699600520252694, 0.6998345682464235, 0.7138613169299595, 0.7062421361666433, 0.6809147676965377, 0.7689314506733772, 0.7178689594109697, 0.7242299268372245]"
4501,"[0.7169848569305091, 0.7011217948717948, 0.7373072277963582, 0.7583531385432686, 0.7470292185097162, 0.7268046041288037, 0.6830933407894123, 0.7351344424250896, 0.7235658697982199, 0.7152243813784426]"
4502,"[0.7031888703084356, 0.7251834819769603, 0.7375046451133408, 0.7362179039097815, 0.6987860571322055, 0.7475418239433338, 0.7363810056386599, 0.6705112074187987, 0.7541124935924322, 0.734878139708281]"
4503,"[0.7172287253808993, 0.7835028799702712, 0.7067075436640653, 0.6917493825434549, 0.7115662426021717, 0.7107274337107974, 0.7203154853441446, 0.7152826319958991, 0.7219348525094367, 0.7580968358264598]"
4504,"[0.7157190635451505, 0.7007269602378298, 0.722640282422891, 0.7388624819423085, 0.7628617363344052, 0.6890698541404539, 0.7628850365813878, 0.718707768302344, 0.7092362179039098, 0.7152826319958991]"
4505,"[0.751207729468599, 0.7403962281679672, 0.7126532887402452, 0.7297287851251224, 0.7374411668763688, 0.7112050887739411, 0.6991122605899622, 0.750640756792022, 0.710564331981919, 0.7025956475138636]"
4506,"[0.7514748234856932, 0.7600334448160536, 0.659757060572278, 0.7302646908057226, 0.7112749895148888, 0.7891211146838155, 0.7009296798546065, 0.7535299874178666, 0.7163194929866256, 0.6747635024931266]"
4507,"[0.7092855815681902, 0.7602192493496842, 0.6946650873281308, 0.73789552169253, 0.7589006943473601, 0.6847243580781956, 0.7457477049256722, 0.7152942821193906, 0.722063003867841, 0.7022111934386505]"
4508,"[0.7247189706428836, 0.7541109253065775, 0.7068120587142326, 0.7650752597977537, 0.6801342094226198, 0.7077450020970223, 0.759273498299082, 0.6743673982944219, 0.7083158581480964, 0.7540192926045016]"
4509,"[0.7075088257153475, 0.7362736900780379, 0.6969063545150502, 0.7124167016170372, 0.7009413299780978, 0.7448389952933501, 0.7634442425089706, 0.708374108765553, 0.7132904608788854, 0.7506524069155133]"
4510,"[0.7472477703455964, 0.7536812523225567, 0.6966857116313638, 0.7516892679062398, 0.6736916911319261, 0.7412973577519922, 0.7236590707861504, 0.6880679435202014, 0.7114963418612238, 0.7562910666853069]"
4511,"[0.7544825343738387, 0.7183203270159791, 0.6735530471943516, 0.7237289715270983, 0.7204436367025493, 0.7499300992590521, 0.7357052984761641, 0.7102381285241623, 0.7514912158068876, 0.6978540472529009]"
4512,"[0.69611668524712, 0.7118520066889631, 0.6617428465254553, 0.697294841325318, 0.7361946036627989, 0.7416934619506966, 0.749172841232117, 0.7667994780744677, 0.7519455706230487, 0.7299268372244745]"
4513,"[0.6880922519509476, 0.7387588257153475, 0.6863619472315124, 0.7269677058576821, 0.6789225965795238, 0.735821799711077, 0.7579570343445641, 0.7394333379933828, 0.7349713406962114, 0.7457826552961462]"
4514,"[0.7288182831661092, 0.7477819583797845, 0.6816007060572278, 0.7192203737359615, 0.7596463022508039, 0.7313132019199403, 0.6937182534134861, 0.6938930052658558, 0.7523067244512792, 0.7318607577240319]"
4515,"[0.7039785395763656, 0.7034095131921219, 0.7233718877740616, 0.753390185935971, 0.7417983130621184, 0.7642364509063796, 0.7388857821892912, 0.6997996178759496, 0.7072207465399133, 0.7031082529474812]"
4516,"[0.7393510776662952, 0.7271460423634335, 0.7276105536975102, 0.6889883032760148, 0.723647420662659, 0.754823151125402, 0.7521785730928747, 0.7502912530872827, 0.6821962812805815, 0.6980520993522531]"
4517,"[0.7071952805648458, 0.6910767372723894, 0.747305834262356, 0.7328160678503193, 0.7082925579011137, 0.7543454960622583, 0.7273055594389302, 0.7406566009599701, 0.6974346428072139, 0.7383265762617084]"
4518,"[0.7242544593088072, 0.6894044964697139, 0.7358556298773691, 0.6894776084626498, 0.7390255836711872, 0.742042965655436, 0.7150845798965468, 0.7041218136912251, 0.7349713406962113, 0.7557318607577241]"
4519,"[0.7125255481233742, 0.7465277777777778, 0.7426955592716462, 0.7421594668903491, 0.7370567128011558, 0.7423342187427187, 0.6675054755580409, 0.7323850132811408, 0.6991472109604362, 0.7128827065566896]"
4520,"[0.7521715904868078, 0.7522993311036789, 0.6891954663693795, 0.7521203224754182, 0.7463069108532551, 0.6752877580502353, 0.6984016030569924, 0.7543804464327324, 0.7039703620858381, 0.718323314227131]"
4521,"[0.7485019509476031, 0.7263563730955035, 0.776535209959123, 0.6960482781117481, 0.717542755953213, 0.7040635630737685, 0.7264201500535905, 0.7364975068735728, 0.706265436413626, 0.7062188359196608]"
4522,"[0.7214209401709402, 0.7031308063916759, 0.7561431623931624, 0.7351810429190548, 0.7416468614567314, 0.7542755953213104, 0.6770352765739318, 0.7135351134722029, 0.7080595554312876, 0.7283540705531479]"
4523,"[0.750801282051282, 0.711596525455221, 0.7220364176885916, 0.7091546670394706, 0.7742206067384314, 0.6786313434922411, 0.7848105689920314, 0.7443729903536977, 0.7204086863320752, 0.6441469779579664]"
4524,"[0.7455639167595689, 0.7489548494983278, 0.6801142697881828, 0.7044480171489818, 0.6958269257654132, 0.7150146791555992, 0.7446642434409805, 0.7008830793606413, 0.7465515634465726, 0.7549280022368237]"
4525,"[0.6844226124117427, 0.7384452805648458, 0.699751486436269, 0.6950580176149868, 0.7311034996970968, 0.729146278950557, 0.7245211799245073, 0.7550212032247541, 0.7806980753995992, 0.6946619134162821]"
4526,"[0.7144764957264959, 0.7480838907469342, 0.7202945001858045, 0.693147397362412, 0.7438953352905541, 0.7437205834381845, 0.7223309567081412, 0.7104361806235145, 0.7562095158208678, 0.6834894449881168]"
4527,"[0.6856419546636938, 0.7288995726495726, 0.7154751950947603, 0.6984948040449229, 0.7506174565450394, 0.7328393680973018, 0.7135001631017288, 0.7481709306118645, 0.7307889463628313, 0.7347150379794025]"
4528,"[0.7279937755481234, 0.6923309178743962, 0.7529496469713862, 0.7140943193997856, 0.7195116268232443, 0.7266881028938905, 0.7860687823290927, 0.7170651008900694, 0.683233142271308, 0.7301598396943009]"
4529,"[0.7317447045707915, 0.6967437755481234, 0.7427884615384616, 0.7205368376904795, 0.7091779672864533, 0.6917610326669463, 0.7186378675613961, 0.7299734377184398, 0.7337480777296239, 0.7601938580548955]"
4530,"[0.7589766815310294, 0.6992056856187291, 0.7174725938312896, 0.7196164779346662, 0.7290647280861177, 0.7140127685353465, 0.6981569504636749, 0.7333869239013934, 0.739025583671187, 0.7306491448809357]"
4531,"[0.7492800074321814, 0.7249163879598661, 0.6970224823485693, 0.7165408453329606, 0.735786849340603, 0.6862621743790485, 0.7371499137890861, 0.7104827811174798, 0.7505825061745655, 0.7365091569970642]"
4532,"[0.7587792642140468, 0.7025385544407283, 0.7324414715719062, 0.7078964537024093, 0.7797427652733118, 0.693182347732886, 0.707663451232583, 0.7446176429470153, 0.6753110582972179, 0.7410876555291486]"
