,r2
7759,"[0.03090344766064479, 0.03455222564426341, 0.03261721904403947, 0.032791372679727204, 0.029829823273029743, 0.026732855021325497, 0.03071214800193256, 0.030427479328455576, 0.037677819274841706, 0.037168065074768886]"
7760,"[0.029362526546341305, 0.03183652528601377, 0.033773186815222456, 0.030880545812764226, 0.02821296096168513, 0.03483059851491854, 0.029801333304421362, 0.03555710797107148, 0.03410479620932039, 0.034994176796089405]"
7761,"[0.031069114146726418, 0.033851726506895274, 0.031147517293986793, 0.0405302761373294, 0.029375914712404194, 0.03284280905756165, 0.029575720045796006, 0.033790972368968, 0.03064521563417355, 0.030536731462562305]"
7762,"[0.03214749821057794, 0.035189102823957374, 0.03110649091240414, 0.031033295130743932, 0.030772022998793336, 0.031622871734900304, 0.03330918534747829, 0.03406608341467998, 0.03389444442558942, 0.030189177129883227]"
7763,"[0.03403048300130729, 0.029644494872484328, 0.032881656934743986, 0.03331864509672122, 0.03376555055241304, 0.03376673918230655, 0.02909485312476001, 0.038349865716780895, 0.02715472944789421, 0.031378564922742824]"
7764,"[0.033589152823697344, 0.03609418503472772, 0.034402739974233376, 0.030246401775357312, 0.02652854557715789, 0.033677708770767034, 0.03279880949502756, 0.028221423057705586, 0.03205402357254972, 0.0358448638257125]"
7765,"[0.029216083375051216, 0.03298690697579143, 0.03311528308829115, 0.030410723954519492, 0.03017185976515835, 0.03321559847465483, 0.0328806286312483, 0.02919065469628368, 0.03558197746922309, 0.03649317036923727]"
7766,"[0.030515862037986285, 0.03485025133552966, 0.025833118812526812, 0.034018650903400616, 0.03351620798066823, 0.03395346533950683, 0.03516589764606093, 0.034102755628303116, 0.02781678950267341, 0.03344293041868118]"
7767,"[0.03452670216465559, 0.03552177421710767, 0.03128190824974697, 0.03468074913371577, 0.029959475022159343, 0.03354310179200404, 0.03163027359140802, 0.030960037510099903, 0.03171870357391737, 0.029542226890990064]"
7768,"[0.03026908418271379, 0.0345156373087625, 0.029408113708187633, 0.034692020192223394, 0.03342045190806342, 0.033890425035902894, 0.030245225200303483, 0.03435764240400874, 0.03078882084488721, 0.03198280089763217]"
7769,"[0.035179094947946465, 0.03122340189546391, 0.031132370034244627, 0.03333881502572189, 0.03551406933396761, 0.027694863980340045, 0.02872562253195976, 0.02967839466503419, 0.03277713678310812, 0.038041550952392256]"
7770,"[0.03337747728675866, 0.03293546169891426, 0.03132885130424945, 0.030536068915577586, 0.026307023795508866, 0.035053411306039006, 0.0319150907577449, 0.03149363796538074, 0.03281587514502682, 0.03766958745469462]"
7771,"[0.03205424035610416, 0.03259454744861612, 0.030952090219416473, 0.03568653476566164, 0.033716430022968646, 0.03563954305865402, 0.029555366566672014, 0.028741278761308164, 0.03212089442625887, 0.03230152199609804]"
7772,"[0.029369837367289042, 0.033774015534389745, 0.033487598598902046, 0.032456259698115386, 0.027703727232499697, 0.03642881358391992, 0.03427770120834328, 0.02940099959411191, 0.03595380722570751, 0.030517951791995457]"
7773,"[0.03510882999206966, 0.03273117541734227, 0.03194009719701596, 0.033135530545390424, 0.032685678330768186, 0.03146473245018744, 0.028432697684931396, 0.028551949702573465, 0.03401355951678209, 0.03536619777840744]"
7774,"[0.031083303159955, 0.026259595596763052, 0.03585009907916359, 0.03560593184734662, 0.03164941699974422, 0.03215287742586137, 0.028006516976515572, 0.031192292822616263, 0.03544160119836859, 0.03603837943686472]"
7775,"[0.03250021452279217, 0.027574241504755403, 0.033007781367752176, 0.036190332510565026, 0.033221308909071046, 0.031836515439695456, 0.027925017213663583, 0.03388697328978685, 0.03410155335158915, 0.0331049210005927]"
7776,"[0.031397445379996114, 0.037434740312315085, 0.03176481406988796, 0.02713852708533937, 0.03209889435988922, 0.03515516225026116, 0.035303836910485, 0.02899518886511787, 0.03368998539962065, 0.03040278502590099]"
7777,"[0.030279252991122996, 0.03736120201297399, 0.032999766324056545, 0.032352051385614256, 0.0288065308289549, 0.03253246672029053, 0.03286416324683672, 0.033956274650005835, 0.03259545694707, 0.02959675824469843]"
7778,"[0.03196576924015626, 0.03443773359447733, 0.03462943057176304, 0.02779607531017403, 0.03479852234294911, 0.03244506833133021, 0.0337146874383516, 0.030509474448985552, 0.03346801073277805, 0.02959038560611915]"
7779,"[0.02961470318337389, 0.031908037576222625, 0.026914210491744694, 0.03173030082577144, 0.03794127006864989, 0.04024817479853149, 0.0333400265006254, 0.02699833065317614, 0.03563355950617797, 0.029076029779112722]"
7780,"[0.02835244937796877, 0.033596693955542434, 0.0286172144309359, 0.033476094478792184, 0.035156913073574825, 0.036235101805360936, 0.030942929496124316, 0.03144647803649514, 0.028376863616349057, 0.0373086742356582]"
7781,"[0.029759145475336535, 0.03417585884877283, 0.033416873581371465, 0.03180160044502445, 0.03331966634069761, 0.034063470182818856, 0.03150785122421629, 0.03139205116131061, 0.031479554920738506, 0.03254976476393512]"
7782,"[0.030430887442547738, 0.03846506558508189, 0.03348633392613676, 0.031133041938374406, 0.035629115993984106, 0.028517061642370667, 0.03735279315511608, 0.026913786000128614, 0.030503927451675072, 0.030920789232832036]"
7783,"[0.030903384382267474, 0.03215178605222635, 0.03179192848651646, 0.032501201407980296, 0.03454195563999651, 0.030392332779274, 0.03151721673336738, 0.027044129323548494, 0.036631163113476584, 0.036029373301330825]"
7784,"[0.03264811840206361, 0.03369717860211707, 0.03485821237224229, 0.026970471092961357, 0.031890278890811974, 0.031012701473308035, 0.03435879152924615, 0.03530178545473617, 0.031324504187050684, 0.031221574107205274]"
7785,"[0.034391441594182726, 0.02985235258709429, 0.034936274571509385, 0.028453243270029405, 0.03614626630600237, 0.031189698220532636, 0.03377888129988427, 0.03045263620987093, 0.0336433770271356, 0.03048273038061533]"
7786,"[0.032187557452143745, 0.0348419202016883, 0.03271181203750584, 0.031902107941683244, 0.032511781053364386, 0.03531385134503373, 0.029243951684935876, 0.033941298068780545, 0.025394608292252596, 0.03521575874927663]"
7787,"[0.030077501586412758, 0.03453433455024446, 0.035998808605774535, 0.02785612169779972, 0.02957410890628065, 0.032250334113988255, 0.03625656524345933, 0.031202225395199013, 0.03278305549755334, 0.03292818207319381]"
7788,"[0.03435772344489896, 0.027397178689977486, 0.03142347480305829, 0.031892512228937964, 0.033129198857613895, 0.03926658020064411, 0.03517761332109082, 0.02993195857583497, 0.03364684907576876, 0.027225408704611875]"
7789,"[0.037614760199749186, 0.031055850347334935, 0.030834994854622932, 0.030747497485022812, 0.030415951686199705, 0.033608341372017514, 0.030646687657471805, 0.030578325153526098, 0.030449946136104522, 0.03752277127392012]"
7790,"[0.032625599311884246, 0.03419494681457114, 0.03103022322372828, 0.03420188432267646, 0.033889186533747395, 0.030750260773797722, 0.034123791759652855, 0.031665185975045196, 0.02696713888694835, 0.03391897062111038]"
7791,"[0.028686567245730377, 0.03021426363961277, 0.03426107774886056, 0.03165729421486607, 0.029382458159112224, 0.034444665178712364, 0.0316539235665656, 0.03466603699824533, 0.035541558013955865, 0.03296529935423975]"
7792,"[0.033031524732677564, 0.029673390911392095, 0.03378587921030951, 0.03009491629575023, 0.030309118348545216, 0.028637446388857568, 0.03373253889299521, 0.03381363671578086, 0.03518797724449063, 0.03508125874538848]"
7793,"[0.031666143838120275, 0.033453530232757434, 0.03380294348631774, 0.03396266729659303, 0.03375656502561919, 0.029470792834029647, 0.031173236391530912, 0.024510784484628734, 0.03736986448416335, 0.03408336236842646]"
7794,"[0.03256008151971279, 0.03384262487021905, 0.034434485429862605, 0.03630604096081058, 0.03333578936843118, 0.029500513164019804, 0.031953768463129806, 0.031019864072241, 0.03279039569368758, 0.027671355751799243]"
7795,"[0.03236951268468191, 0.03393048468684101, 0.028986078032665175, 0.029975244731744954, 0.03316151875993134, 0.03255618847835462, 0.03493623145595359, 0.03442557429406412, 0.03136387748863212, 0.03183627986884785]"
7796,"[0.03124187572865378, 0.030170512374113723, 0.03429415970299732, 0.03592459799335568, 0.036179526638342674, 0.027188632168869242, 0.0339193556235422, 0.029978539851733266, 0.030795878357325557, 0.033788390014587]"
7797,"[0.03007277980087819, 0.038074872564578977, 0.029401431412375945, 0.03302872677997393, 0.029657232902533637, 0.03387701487445871, 0.031074277535319217, 0.034159346365231436, 0.030694221474199423, 0.03331344887051091]"
7798,"[0.03281973403036509, 0.03494430090060019, 0.03133462148320498, 0.030233987928418804, 0.03595675845185675, 0.0345921540979649, 0.029369012663172156, 0.031040106617590935, 0.031380016575773606, 0.031768973921429966]"
7799,"[0.033458387655754485, 0.033776737058699435, 0.037333972561135687, 0.03170927994705397, 0.030137545914429964, 0.030366289244358913, 0.030551483033748772, 0.03035926979504644, 0.03381789558446946, 0.032025342714045]"
7800,"[0.03065121446967989, 0.03415571417318175, 0.035485500255006186, 0.029686922674478033, 0.03130949418940088, 0.02827801711499467, 0.029275153450256663, 0.035545238472292295, 0.03502191915701347, 0.03408347741960638]"
7801,"[0.03455980860165775, 0.032882792373695735, 0.033317666897626275, 0.03346905876851569, 0.0339527412803351, 0.03264132664950481, 0.030416456632160305, 0.03260920715619231, 0.03340464671686316, 0.026161931619913648]"
7802,"[0.026616520184376324, 0.03479693329737632, 0.03652295711433162, 0.03101738558221978, 0.033775596814938136, 0.03442342662369924, 0.033777005702245955, 0.03517827039067489, 0.029857334026243243, 0.027306418006671218]"
7803,"[0.030001307192676796, 0.033536675273674765, 0.03675089451182678, 0.03462416073810348, 0.031230022596321794, 0.03172852799188208, 0.032467204020744544, 0.03280185914202083, 0.031916241295664616, 0.028505553776013937]"
7804,"[0.0304779253954105, 0.03087671385862123, 0.03757320082458471, 0.031188452688149293, 0.027934131834145393, 0.03312139058452934, 0.032382477968586176, 0.03220401087768299, 0.03502109054019731, 0.03271195795319415]"
7805,"[0.033873585327229616, 0.0345611734727701, 0.03362294340937533, 0.0297383649497156, 0.03367406946277163, 0.03360691250504766, 0.0335441822302458, 0.03257332568779714, 0.029406920669193926, 0.028808087704888963]"
7806,"[0.03300753876734952, 0.03645886500822282, 0.03292199573331123, 0.029147217791416935, 0.03014947174909688, 0.037407672964481, 0.029338069502609088, 0.02754552302231572, 0.033391197601640665, 0.03395367916070946]"
7807,"[0.0314738579749666, 0.03182139787613658, 0.03689400018043332, 0.03187424828868257, 0.033176841407664526, 0.030193599637060364, 0.0330256929899444, 0.0366849775555107, 0.030772951427119888, 0.027414277061572845]"
7808,"[0.03832173023394836, 0.03051251052320547, 0.028603446178906866, 0.03185220638920483, 0.030814154444843922, 0.030068666125576793, 0.03204647555663909, 0.034562186530718186, 0.030241387967328892, 0.03647335506120353]"
7809,"[0.03174113828539915, 0.04001886399942567, 0.03080892255687817, 0.030135360700466962, 0.037312602769289605, 0.0299097198510484, 0.026901590777149487, 0.030972562902322642, 0.03173163313538396, 0.03384260132521755]"
7810,"[0.031992958939046745, 0.03181763006180094, 0.02982704596277208, 0.037315066515636985, 0.029900194942911074, 0.033641873984857074, 0.03538088186018096, 0.030889077527671116, 0.033449846719944554, 0.029008711111946472]"
7811,"[0.031380185369653146, 0.03333682751613165, 0.0344774082970315, 0.03266960698607213, 0.028517631295926993, 0.033765515319042705, 0.02911570545991793, 0.03530111095214028, 0.035749393023972065, 0.028947444618761642]"
7812,"[0.03357992241506125, 0.033551728165845396, 0.03370724418043347, 0.02974160457200614, 0.032717589124362845, 0.031791075631749544, 0.0332646684455743, 0.03244414689127573, 0.03026320054363074, 0.03240428469478751]"
7813,"[0.03311129429109405, 0.034209351250019115, 0.03279845901721279, 0.03253644500657615, 0.029223904037892434, 0.030144552563282856, 0.02999579413470932, 0.03520527639590654, 0.03445493829728741, 0.03183071216678823]"
7814,"[0.0348445865648116, 0.031545752187623566, 0.030345299867178488, 0.03150269709749465, 0.032837157709498466, 0.028855100524144306, 0.028609755662955094, 0.03302364706988703, 0.035048188711821915, 0.03665585483833922]"
7815,"[0.028087867883777262, 0.03161039718057712, 0.030360321998083917, 0.035106701423724296, 0.03682158027054716, 0.03506866349087878, 0.03454067291284013, 0.029606129186463326, 0.03264934480987369, 0.029611818581411042]"
7816,"[0.03574905216128388, 0.02932635369249703, 0.03461533636618175, 0.02761151099294945, 0.03792417017015337, 0.031335781570008714, 0.03602286035499469, 0.03230894657178818, 0.031738060141898394, 0.026644360292729763]"
7817,"[0.0354893693279672, 0.02905104252843671, 0.03200161554274927, 0.032357375850765924, 0.03058564437836131, 0.03436914495322052, 0.035829140885772714, 0.03194581054468926, 0.02942163631997674, 0.03226872303076134]"
7818,"[0.03486073816061108, 0.03135046837616573, 0.03250360014848541, 0.03530723028102334, 0.035089839203151785, 0.028942268532926363, 0.03531886696911346, 0.031221084231893403, 0.03323406614848312, 0.025577888809717564]"
7819,"[0.031335814667599604, 0.03083746110624852, 0.03521716437755107, 0.030355432484723166, 0.032895874786326273, 0.03202248767413729, 0.033575715449656096, 0.031748500663420276, 0.0338780957925372, 0.03169048238032213]"
7820,"[0.03022729792558765, 0.027939131302626152, 0.0357975260643284, 0.034071201862670875, 0.02899197615551541, 0.03016251236061729, 0.0316904275833223, 0.036931975191230815, 0.03372728739073794, 0.03383542235384762]"
7821,"[0.033379923714080384, 0.033024975391541145, 0.03115032891688585, 0.03522178464220049, 0.03400827532319195, 0.03167269012072804, 0.0299854780767439, 0.03309533339288662, 0.031062744666165876, 0.030875223479663982]"
7822,"[0.02807096276906551, 0.0309462535225008, 0.03427300118982557, 0.03148287931623772, 0.03125906468078765, 0.03551087882053905, 0.038316523172821526, 0.029517333780961552, 0.034982281702905405, 0.02895473795535708]"
7823,"[0.03150489989929106, 0.02999483289892857, 0.029459613934323614, 0.031391653462436775, 0.030544447698901744, 0.03655949311470774, 0.03444125030728451, 0.03446264107308172, 0.03343599757611426, 0.03148246969479995]"
7824,"[0.031024860208726968, 0.032253002117202056, 0.032312315984103, 0.031620801000396104, 0.032353148934139764, 0.032003070284428614, 0.031012850779290058, 0.03620630158295557, 0.03223361722273799, 0.032547308363030214]"
7825,"[0.03247705315332938, 0.03366638398062616, 0.026700408664748765, 0.03123088048172873, 0.0337517554607486, 0.035351180698542706, 0.03315843558127929, 0.028883217277775874, 0.03166107333691082, 0.036458525119476115]"
7826,"[0.029498308285977104, 0.0321258465223514, 0.03435961480879235, 0.03379017896089176, 0.030701630751288067, 0.0338663363451418, 0.032552640597738436, 0.027822265249199063, 0.03389198767643642, 0.034599499130893774]"
7827,"[0.031045367155916104, 0.03438255194316331, 0.027049337687731323, 0.0347000905194097, 0.032855187922967266, 0.03082114253785395, 0.03316146319967561, 0.033604372180450426, 0.03144989816753152, 0.034414886031017944]"
7828,"[0.028845172672787966, 0.03324896034623048, 0.02842018652900946, 0.03181578884103675, 0.028778517352064492, 0.036456205103995054, 0.03594318153406306, 0.034673649806380324, 0.034116076477279544, 0.031057931947902073]"
7829,"[0.03545042772654239, 0.032495437676244854, 0.031995794333502636, 0.03036697266579691, 0.029818702349038384, 0.027372172269850115, 0.03389477515542283, 0.030399692793675825, 0.037125983305819066, 0.034503981878059364]"
7830,"[0.03460648850696435, 0.02863010692620027, 0.029757757998281176, 0.03241219555698793, 0.0341683638786785, 0.03370164498307349, 0.03112616006626867, 0.03671788052491265, 0.030932416489477532, 0.03150030754381472]"
7831,"[0.03257368027741092, 0.02370297289688672, 0.033264976028425375, 0.030589116224877477, 0.03508101672980346, 0.03256552155382286, 0.032700179926462236, 0.031156299915105934, 0.033736367865480954, 0.03796323154575776]"
7832,"[0.035345177039721176, 0.03248561527854832, 0.030762624023493723, 0.03246892479408725, 0.03167992782234108, 0.03266825771839599, 0.03044068279454004, 0.03532508011250479, 0.03285851637087489, 0.029381316091885767]"
7833,"[0.031782166555044955, 0.033923089311275856, 0.03099666996064465, 0.037605690944853776, 0.030007239537300667, 0.03291061504332016, 0.027436305507840375, 0.03391941133807408, 0.03570273502351362, 0.0289926476999538]"
7834,"[0.03234363108690752, 0.024904664461777748, 0.03886409898968579, 0.03261605741755369, 0.03489565081147272, 0.028198591516052973, 0.03324863424064428, 0.02870940095803154, 0.03443134155100813, 0.03482229461899289]"
7835,"[0.03318426046882739, 0.03899528915740602, 0.026731453196732535, 0.0331447415223598, 0.034860503648942, 0.0315133798291628, 0.032859683493427605, 0.03296490786571016, 0.029955133126640887, 0.0292147381569402]"
7836,"[0.03213354257990231, 0.027634675120825514, 0.03540960088855216, 0.031933360495962515, 0.031898417446274085, 0.031403112015287005, 0.032988169214001495, 0.028598261641408773, 0.03666405734399736, 0.03471192398976053]"
7837,"[0.033007891758619845, 0.03280006939861946, 0.03500005603318357, 0.03487246757537932, 0.027652521165466015, 0.031587980633170254, 0.033549069078797844, 0.030827486726164643, 0.031500519612648104, 0.03260214253875893]"
7838,"[0.032636636327476154, 0.034594238952898926, 0.03067504145863753, 0.029877179981395496, 0.03539202377852391, 0.031253380098537065, 0.03220139727155935, 0.03179127491176614, 0.031837174762436415, 0.03297857936393622]"
7839,"[0.036492591662986795, 0.0335153657168048, 0.02719403431907108, 0.034118269489164854, 0.03699330389510713, 0.03439014292872755, 0.026524003568846988, 0.03037879016163947, 0.03680950037015873, 0.026858899798465896]"
7840,"[0.03860554975111019, 0.0307504437492907, 0.03050903072078015, 0.028644106440458006, 0.02977864013238718, 0.03508195663179936, 0.032079271370130114, 0.029841315295209503, 0.033902309423442745, 0.0339324919435543]"
7841,"[0.03426031107711214, 0.03163151701380751, 0.032955216119676445, 0.031014914107210134, 0.03188875455854778, 0.03007966500802106, 0.0356595649945769, 0.028019084078410916, 0.031455740926460196, 0.036532357931211346]"
7842,"[0.027096774443384763, 0.03183573222222169, 0.03616736591446257, 0.03841794701342016, 0.029965616786721938, 0.03609310413385902, 0.0307383266320147, 0.034424513436589144, 0.030155666602296072, 0.02835971513430602]"
7843,"[0.03448161692822016, 0.029916013242956785, 0.0315731025500533, 0.03319717384848708, 0.0280014650933339, 0.028995265635466172, 0.027411448074877387, 0.038118648906519725, 0.03291736190153349, 0.03863454046524295]"
7844,"[0.03437239176692841, 0.029061708451037838, 0.0304369228624497, 0.03968530504657164, 0.035017532298808995, 0.034263159657841324, 0.02877779721411966, 0.025781556056394872, 0.031246019387040525, 0.03449032972824584]"
7845,"[0.031861669054690345, 0.031166518207165983, 0.032713629029388014, 0.033787952024103896, 0.03297111320265933, 0.033561103213885835, 0.02907001510641194, 0.029994818114087995, 0.035507785976812145, 0.03288677901102466]"
7846,"[0.036744841815767315, 0.028024824360580625, 0.03198253376648097, 0.0317447117497085, 0.032708988631534264, 0.030828243903014196, 0.03284469222764286, 0.032125353620331865, 0.03272521432442499, 0.03384394510026911]"
7847,"[0.03315074960548059, 0.030102909629974195, 0.03492233576173298, 0.03663661674998553, 0.032415336156289665, 0.029052514051981615, 0.03620118414858853, 0.026688733179545787, 0.03296488721890345, 0.03126894379209966]"
7848,"[0.03613098740791276, 0.03055726312316276, 0.032308011552825144, 0.03322553712180887, 0.034021004540072175, 0.033873707907393635, 0.030487171591878637, 0.027120914035512422, 0.03304690604592375, 0.03269750486014544]"
7849,"[0.03424135236234027, 0.03140143279102281, 0.03253409677452279, 0.02974063052370557, 0.030351165206918385, 0.03535367015776836, 0.03285532382122458, 0.03547943119321317, 0.026715972417682532, 0.03468778101518366]"
7850,"[0.03339792445582246, 0.035471989362219736, 0.03252783758791866, 0.03191728189283938, 0.029435089098668876, 0.029960577201752714, 0.03434846126833524, 0.03513693999372347, 0.03214849543975706, 0.02904330491846574]"
7851,"[0.028028474012524618, 0.035564134889213506, 0.029680635616499695, 0.031500681484914916, 0.03542885303144139, 0.028173977168033604, 0.03747124203018626, 0.03517533874506029, 0.03463864375244785, 0.027505671675736698]"
7852,"[0.03553659841255086, 0.029909719958373104, 0.03458691328472341, 0.03672539145704945, 0.033822284484410825, 0.03337932116962494, 0.02990053011064575, 0.03253909670555277, 0.03126921861401677, 0.025759697542197424]"
7853,"[0.03690678224184463, 0.03356685736362075, 0.028683038678329775, 0.030869462979035034, 0.027848816491958472, 0.03120576612531123, 0.03252653786191817, 0.03287040602954727, 0.034164236001789194, 0.034662657295773225]"
7854,"[0.031549518993783554, 0.029089787845377524, 0.03483956087255724, 0.03284824222102434, 0.03305535752502031, 0.03010015531992727, 0.03465179299606047, 0.033018922829627595, 0.02750082600408732, 0.03657718675105437]"
7855,"[0.03388645926195488, 0.03164701293186445, 0.03705315344678184, 0.026978647854084548, 0.03409752343261674, 0.03150796731647165, 0.03179977508091214, 0.03341569501363295, 0.03213371566701562, 0.03089947620576028]"
7856,"[0.033184714520800296, 0.03251039288253499, 0.0350989903984783, 0.031006747871484164, 0.030393047632041092, 0.028210327166402593, 0.03225481640646788, 0.033576206466206626, 0.033197857527084484, 0.03375162155306666]"
7857,"[0.029910989344553718, 0.03419137761266611, 0.032777634827869995, 0.030880996464255683, 0.03474325219050378, 0.0317193085233064, 0.03323626049340378, 0.03286036938763026, 0.03344216927747701, 0.029687959263403507]"
7858,"[0.03722804281523251, 0.030955477498398, 0.028460998640897017, 0.0334619632567833, 0.03082610895686877, 0.028002337644622233, 0.03468859655433465, 0.032814054748593224, 0.03389731207491353, 0.032984241826022775]"
7859,"[0.03383954589997418, 0.03202843290132651, 0.0325044304766231, 0.027852549133913662, 0.0264114056040754, 0.036122151012644155, 0.03348936149087012, 0.03458134411707203, 0.03205881742920069, 0.034569174565719174]"
7860,"[0.03171668494014912, 0.03539379667156051, 0.029805918770295148, 0.03124715162063718, 0.030271246172043798, 0.03201355050419241, 0.0315291776312151, 0.030651957629270976, 0.0369055293752647, 0.03380478701155232]"
7861,"[0.03414811822188635, 0.030665183351698544, 0.03329616180677486, 0.03198335583554668, 0.03565325232618477, 0.029753134295679495, 0.03520700754270478, 0.03230165861846468, 0.030094684688659057, 0.030427163772838717]"
7862,"[0.03455079105483694, 0.03108917388437271, 0.030997244461429374, 0.030276370842832967, 0.03416526842483425, 0.028024553838162714, 0.03474313360830572, 0.027895073106206203, 0.036225531608483075, 0.03520163947764554]"
7863,"[0.03152087443054896, 0.03109299856761727, 0.033787462579200955, 0.03145554101946946, 0.0378696715326976, 0.028996162808855086, 0.02834804872951857, 0.03629707841504981, 0.03074158848398434, 0.033392716799139466]"
7864,"[0.03896147562541585, 0.03488413084596109, 0.031089783002506977, 0.03468958891230267, 0.03250522822008406, 0.029785977545980225, 0.029254270415653316, 0.03027901302770697, 0.03147227002613484, 0.030561045112594942]"
7865,"[0.033550582272522056, 0.027965974313106323, 0.0399201750555801, 0.03445470074406498, 0.035232495553555454, 0.034195009517686725, 0.033827799615133824, 0.029316980945763627, 0.030676818018940955, 0.024260662289926405]"
7866,"[0.029880798887959914, 0.031872791408921186, 0.032109968630898544, 0.03159396355884847, 0.031033636335718207, 0.03521482028059342, 0.03429555160948261, 0.03311677503780319, 0.030209328260926482, 0.03423476734280251]"
7867,"[0.03065818250911101, 0.032729500626946684, 0.036188811811017185, 0.03079129902458011, 0.029350027503700415, 0.033909828974253875, 0.032675548248756625, 0.02882941866901212, 0.03718959563547375, 0.03104556570156536]"
7868,"[0.036065318122857626, 0.03431854127173861, 0.03476847547849704, 0.029869421196528023, 0.037974524686203326, 0.032347127141132526, 0.02899537388362583, 0.030342074380196205, 0.03011994329870782, 0.028508443328063904]"
7869,"[0.032220059637337206, 0.031135447842145836, 0.03197747458472444, 0.03237828351906025, 0.03453427959839106, 0.03377970832552446, 0.028882607781928638, 0.03198047294478701, 0.02997885686472823, 0.036510081387711946]"
7870,"[0.03341761154823697, 0.029170159674763996, 0.03052267541139364, 0.036369043472347595, 0.026622357883684833, 0.029515437173601944, 0.0327655130224489, 0.0354800050580375, 0.035102835855745695, 0.034523585071490004]"
7871,"[0.03268609507114795, 0.03164804952797062, 0.034147714994633094, 0.03611023232647215, 0.03032266007137152, 0.03158065645730834, 0.028838977715960556, 0.03483465923861717, 0.03323079200991785, 0.030152721907664715]"
7872,"[0.03162739287973315, 0.0332781189957464, 0.03025115288256075, 0.03387975036485957, 0.03382652263893138, 0.03119745516717709, 0.03285708918294694, 0.033993316628112, 0.03249475509036637, 0.030009749203458114]"
7873,"[0.033836927431550645, 0.034251871504377474, 0.032727966241113626, 0.032759582108335183, 0.030683008965094682, 0.032656132468319776, 0.029548262461306707, 0.03334165579659276, 0.026130375894042435, 0.03734580446743907]"
7874,"[0.03353239272781894, 0.0315151653587582, 0.031967746201222114, 0.03261657117947092, 0.034403508947124184, 0.0289824543427033, 0.033715567493630694, 0.031197466451491462, 0.03480915717962907, 0.03052268206239306]"
7875,"[0.036263641439647, 0.032753579635186214, 0.03227828550454104, 0.034058860909796596, 0.03362615653287593, 0.03133318342698499, 0.02894952162437292, 0.03210956221207517, 0.02851494918180386, 0.03356650634382097]"
7876,"[0.03452014191274455, 0.03258197939638818, 0.03363324913290189, 0.034361370593141816, 0.033938164218199396, 0.034450278785740474, 0.03514239245371942, 0.027268549702141653, 0.02289481395173454, 0.03450804956070308]"
7877,"[0.033840085835145084, 0.024543601773301393, 0.034629013187501556, 0.03507898655432895, 0.028456774656873907, 0.03864933863957243, 0.03023966600380401, 0.03157574398314644, 0.030636292144229693, 0.035489161220411236]"
7878,"[0.03175962498003826, 0.03470044419611751, 0.031687619630387576, 0.03228366987210174, 0.031103159899195876, 0.036953063720141066, 0.03314108945823124, 0.031046299211668016, 0.03184887002118997, 0.028732865429610288]"
7879,"[0.03141805071432069, 0.032353555926903144, 0.033747612580612096, 0.0354008388251853, 0.02744185021371459, 0.03401290234210419, 0.034832264666995405, 0.028633523324648635, 0.03371981760272169, 0.03176178534696805]"
7880,"[0.032679906762643096, 0.03037497851129345, 0.03686564537689763, 0.03173775350956265, 0.035050981546326465, 0.03088859232282426, 0.03017122051706589, 0.03469219439810767, 0.03149283551759763, 0.02954428029295919]"
7881,"[0.033231661301397875, 0.029621180892987597, 0.02877266873776707, 0.035202522658555946, 0.030612872450281436, 0.034168012205278986, 0.033438419848768164, 0.034017158934499414, 0.03253104770410353, 0.0318054126674715]"
7882,"[0.03353040733782142, 0.03343379746299613, 0.029697124799909602, 0.027772660009678818, 0.030775690447618964, 0.03437857033079006, 0.035862814842136714, 0.03671674762734678, 0.0291842012133241, 0.03212901386384093]"
7883,"[0.0293310420376105, 0.03743718127726581, 0.029950588695573876, 0.03227615931669503, 0.0343677123115389, 0.03170991620276842, 0.030114185482625344, 0.03189012790477952, 0.02881775632725625, 0.037498757735506594]"
7884,"[0.03748655048168692, 0.036504559658978586, 0.034351683031716984, 0.031720551936547325, 0.02982004280856332, 0.030141961034925835, 0.031444608448571, 0.03461747188888775, 0.02654061673632735, 0.03071588774130629]"
7885,"[0.027648068080311616, 0.03060950956329156, 0.03049554809066901, 0.031481831109575587, 0.03274042477287631, 0.03494404620290703, 0.031335678263761935, 0.036247241436884736, 0.03489422167809664, 0.03298644181665389]"
7886,"[0.03431214656112791, 0.031023133941986636, 0.03504074025766801, 0.03402354242333283, 0.02795793255866641, 0.031811867272714234, 0.03160314847063583, 0.02955605262815031, 0.037770780002472804, 0.0302801801543775]"
7887,"[0.030703843682576948, 0.03243645659766459, 0.03161532174688275, 0.03338765571760238, 0.03456791167601658, 0.03222472502480678, 0.03215282858864299, 0.031063032090560494, 0.03244872607273641, 0.0330000122149694]"
7888,"[0.033998700501647994, 0.03085563422839732, 0.03317356831583129, 0.029095248516521788, 0.034737099399123395, 0.031981144909858594, 0.0323121040875346, 0.034315358322297373, 0.03114123983479211, 0.03192080229954142]"
7889,"[0.033659472469705576, 0.03369171863275999, 0.03271780635096144, 0.03549066469793438, 0.03394004935313688, 0.028849066607918195, 0.026884744349874423, 0.03150942059984485, 0.035524559759716356, 0.031039556838792115]"
7890,"[0.02997973132613596, 0.032948190782979725, 0.03340542790347323, 0.03665381676887247, 0.03225156166755827, 0.03578124874174371, 0.030463750460119177, 0.03367516075474031, 0.03347545803793939, 0.024598992692028365]"
