,roc_auc
7946,"[0.6668609162573157, 0.6679027638294612, 0.6692890113965476, 0.6812908785183687, 0.6777061850991549, 0.6750009225555562, 0.6808843600640357, 0.6746069913011055, 0.6709201795390997, 0.6760119119748161]"
7947,"[0.6708504531567431, 0.6650234947459074, 0.680238836727114, 0.6756238705593, 0.678010319339051, 0.673659452682063, 0.6797064718762007, 0.6736944599658325, 0.6744700506898706, 0.6691680271663006]"
7948,"[0.6743909861301403, 0.6824331485039231, 0.6714754998059835, 0.6674385444947472, 0.6727849202684336, 0.6764008583149281, 0.6754686198768441, 0.6758533286729805, 0.6751323683482651, 0.6688071154902764]"
7949,"[0.6770700549968135, 0.6726366857380798, 0.6737609969385621, 0.6772051833948923, 0.6782856447651902, 0.6689908480305112, 0.6706340525214722, 0.6729980073601473, 0.6737854465362172, 0.6748792433339593]"
7950,"[0.6754898959452632, 0.6719609616507767, 0.6700571821945666, 0.6745492870158609, 0.6695146227576566, 0.6773672087220864, 0.6692843333199648, 0.6728295406431452, 0.6828923756572035, 0.6763873196016431]"
7951,"[0.6721189943179119, 0.6689693215286486, 0.6777353697952866, 0.6677892982391143, 0.6769493818144877, 0.6771263179935919, 0.6729319910948625, 0.6759364487979763, 0.6807087331914824, 0.6694287844914462]"
7952,"[0.6669879943542496, 0.6723521163627597, 0.6708616744521069, 0.6861905607894977, 0.6775827012668694, 0.6815216980700857, 0.6767197211691486, 0.6716303242774363, 0.6677127276116972, 0.6683404812601875]"
7953,"[0.6718954883665714, 0.667138927334621, 0.6777244647767082, 0.6700176940226391, 0.685582588012786, 0.6755281969413759, 0.6773122629030547, 0.6726318225838311, 0.6742810762514362, 0.6681357710774619]"
7954,"[0.675994315703903, 0.6822704808115769, 0.6817049925787628, 0.6638707204958257, 0.6676227364960485, 0.677284993261936, 0.6704311437781757, 0.6700644078239009, 0.6710541796128017, 0.6792702356324163]"
7955,"[0.6754651133244175, 0.6734467273788333, 0.6759964714226472, 0.6798280118466127, 0.6859513275461956, 0.6648856062850986, 0.6647243628603576, 0.6866971191449642, 0.6663580549812664, 0.6668461459733679]"
7956,"[0.673487885427955, 0.6760724642851411, 0.6718955496607937, 0.667608628757222, 0.6770724046367341, 0.6728331239953403, 0.6749164779894562, 0.6782968710143162, 0.6705229538160188, 0.6776548010867302]"
7957,"[0.6679908485761742, 0.6781804318511008, 0.6774642497088014, 0.6732118975771605, 0.6689443149175801, 0.6780778924096353, 0.6767997732777846, 0.6658481958363645, 0.6756312114173458, 0.6775881765233397]"
7958,"[0.6722227742914424, 0.675632909570509, 0.6650013928708122, 0.6758854790071572, 0.6711381250165317, 0.6634472367160853, 0.6826073323099375, 0.6776949702656638, 0.6783984218215293, 0.6775038978076088]"
7959,"[0.6700711437460644, 0.6790976252754392, 0.6738389812579795, 0.6754359869574613, 0.6725700040832615, 0.6771802750521078, 0.6681313937384599, 0.6693019618310372, 0.6826902620512904, 0.6716357254544811]"
7960,"[0.662720630141367, 0.6823209881003274, 0.6738226392651205, 0.6642155206379525, 0.6797442058630108, 0.6812771783256384, 0.6788642314583063, 0.6662225578330545, 0.6855524444440757, 0.6668011652423126]"
7961,"[0.6805653915691492, 0.6685543510448324, 0.6722238298527531, 0.6793515513082202, 0.6679974155309464, 0.6718776501230016, 0.6748641979928627, 0.668976158957951, 0.6812007452446661, 0.6750388980698183]"
7962,"[0.6717986214117345, 0.6747535643097596, 0.678474298860621, 0.6732551720200178, 0.6762525928281765, 0.6753643758930118, 0.6760247162106775, 0.6614230144632842, 0.6835002703314206, 0.6697101850722511]"
7963,"[0.6748841638280211, 0.6669678859600352, 0.6754876853635751, 0.6765259719815304, 0.6719921121144857, 0.6724238218690202, 0.6751517757022766, 0.6754478359883429, 0.6802803623972621, 0.6709641741718056]"
7964,"[0.6830469262540426, 0.6692018570831644, 0.672390894700804, 0.6715110250201365, 0.6697637469000418, 0.6807148594710654, 0.6717728240217846, 0.6747042458489361, 0.6675451612712152, 0.679526289534549]"
7965,"[0.6757280286861732, 0.6695958763811064, 0.6762434002271801, 0.6734427102210946, 0.67735783256614, 0.6646683716319766, 0.6798055533947487, 0.6783777769592805, 0.673699187910605, 0.6710291245599768]"
7966,"[0.6787355655408729, 0.6715655131519069, 0.680283153111322, 0.6719302566536183, 0.6760902972309536, 0.6717973360031864, 0.6745658331645773, 0.6733036061597397, 0.6674307943435951, 0.6748463742253102]"
7967,"[0.6782833737430646, 0.6714762060667081, 0.6806166960859567, 0.6755655522606101, 0.6683526621044045, 0.6752824296351502, 0.6646635441644544, 0.678329894392625, 0.6791871457687086, 0.6684064435576166]"
7968,"[0.6786868920695116, 0.6751816417987767, 0.6759101545275179, 0.677228033837212, 0.6640438962921936, 0.6817778473378605, 0.6661261074121156, 0.6700477735888796, 0.6756369797344953, 0.6758845952180861]"
7969,"[0.6703278305100384, 0.6751081237651435, 0.679111315243303, 0.6726739762057196, 0.6672605173311306, 0.6755313630496761, 0.6779678219130735, 0.6839469727818044, 0.6732466543771632, 0.6655327150605267]"
7970,"[0.6622901648765289, 0.6739266609337624, 0.6809166449493038, 0.6738947335691032, 0.6717845948060673, 0.681293524920467, 0.6741934367393071, 0.681613863709052, 0.6649890558608655, 0.6754632538945569]"
7971,"[0.6721160633920651, 0.6783352543006828, 0.6697214092207956, 0.6748269654118899, 0.6792901375673882, 0.6725447545680774, 0.6768758602567632, 0.6671976950507877, 0.6729648970548309, 0.6765695700168189]"
7972,"[0.6732628246479766, 0.6595770619004034, 0.6722805405940936, 0.6849859215769657, 0.6744446752890991, 0.6747241839351132, 0.6818788815369142, 0.6706550364652557, 0.6779624531598548, 0.6712842822102957]"
7973,"[0.6774325668649707, 0.6756290985853638, 0.6714203653160303, 0.6632168531166589, 0.6733604549799715, 0.6660727382903805, 0.6650023831840495, 0.6849483857174782, 0.6890425963241025, 0.6741052996687961]"
7974,"[0.6808820521621142, 0.6768851669895879, 0.6682298777785666, 0.6738695972699255, 0.6800118569174141, 0.6788522187333426, 0.6691876112665341, 0.6691928024623016, 0.6710793077408315, 0.6722378538182844]"
7975,"[0.6814671156855813, 0.6683699118340576, 0.6733364399094377, 0.676689604906465, 0.6699034712031944, 0.6695181187066149, 0.6617391888178488, 0.6840859573680368, 0.6797785125555905, 0.6753839078694257]"
7976,"[0.6765371619595338, 0.6684959696456179, 0.6736076865451488, 0.673322528944895, 0.6667522830508998, 0.6682300984619675, 0.676396023795638, 0.674521792897289, 0.6787024281460907, 0.6837355886839235]"
7977,"[0.679804972850231, 0.6756585708272449, 0.6775248492718374, 0.6718338722047007, 0.6786006459856988, 0.6780288758901248, 0.672454476485744, 0.671988675158018, 0.6705919944187176, 0.6639323414492443]"
7978,"[0.6736298233983014, 0.6621801564706316, 0.6811568228504722, 0.6749993685356661, 0.6853032915977831, 0.6700294845206267, 0.6555392786980538, 0.6759856754959548, 0.6776245788806962, 0.6832508036183662]"
7979,"[0.6743578340755905, 0.6684721022313769, 0.677031284862194, 0.6760861362342987, 0.6708271335408498, 0.6752422274042571, 0.6714802602349791, 0.6829922882215559, 0.6682804074968345, 0.6755917601995495]"
7980,"[0.6794271404975815, 0.679537204374649, 0.6600266109748241, 0.6758759050498002, 0.6675395417625415, 0.6737939857285343, 0.6653231419776071, 0.683365755005009, 0.6709082641560444, 0.684772435676839]"
7981,"[0.666776814892176, 0.671255329995433, 0.6752965794083272, 0.6675895123306039, 0.6795955899322808, 0.6778495746650224, 0.6736683807170205, 0.6670789579315509, 0.678230815381765, 0.6831652400938991]"
7982,"[0.6719320817300833, 0.6802543506932335, 0.6752904846958461, 0.6731535710509835, 0.668367649905346, 0.6787771841137167, 0.6778222515589156, 0.6729993491191232, 0.6658177533592129, 0.6756223696040949]"
7983,"[0.6705403038458243, 0.6714745377779674, 0.6749594702745964, 0.6749352957373189, 0.6723249213092661, 0.6774698687355437, 0.6737689924321871, 0.6779329082021485, 0.6707761747237296, 0.6757422924247172]"
7984,"[0.6755063790461127, 0.6720604199972494, 0.6762638049166321, 0.677094870674784, 0.6736988964935253, 0.6647613312292944, 0.6714998506930288, 0.6711863916384522, 0.6772037386598425, 0.6813393996006045]"
7985,"[0.670382920285028, 0.6762087666638642, 0.6650301827876836, 0.6717888687303292, 0.6760243804356452, 0.6752401050510294, 0.6768986848382323, 0.6730605891427149, 0.6759754420833168, 0.6791359682608933]"
7986,"[0.6791957695732129, 0.6631958949169269, 0.6671695344804588, 0.6885368619595544, 0.6808973507438122, 0.664786636947275, 0.6757105018137152, 0.6741247268223024, 0.6816948401812891, 0.6644192213118921]"
7987,"[0.6738570672042481, 0.6683551141229577, 0.6791912712149932, 0.6715379834291278, 0.6748086942732874, 0.6841489819112742, 0.6761984141815385, 0.6741369462543852, 0.6640492803687027, 0.6745610423637125]"
7988,"[0.6783491105503692, 0.6755888484792626, 0.6722597977617459, 0.6775399091026719, 0.6565659964596007, 0.6700082754107599, 0.6809810624811523, 0.6780546770597299, 0.6779122198863564, 0.6726621345562279]"
7989,"[0.6748939352562334, 0.6721389219392411, 0.6749213636127929, 0.6782531910259124, 0.6779663519421772, 0.6627165130205273, 0.6739472988371166, 0.6696967991541584, 0.6732489957902379, 0.6819531828041023]"
7990,"[0.6727178732004532, 0.6730727435551359, 0.6714542069678563, 0.6790170924218482, 0.669828833966903, 0.6758042720453441, 0.6695353154033344, 0.6737234681226634, 0.6836158251818624, 0.6713055891624153]"
7991,"[0.6772019035380951, 0.6693627813965879, 0.6779064778496083, 0.6619776612287346, 0.6826728260462679, 0.6751242252627765, 0.6727661023836073, 0.6760031906766741, 0.669038619457534, 0.6780618435399868]"
7992,"[0.6738132838707693, 0.6721293435154451, 0.6691121994222886, 0.6729260945010259, 0.6800658334067821, 0.6756946972920084, 0.6730632156533253, 0.6770774175025377, 0.6793775467758895, 0.6674630122367774]"
7993,"[0.6730320648284637, 0.6784390346381725, 0.6758706557987281, 0.670073717690001, 0.6767958436624487, 0.674761738812296, 0.6673623949455596, 0.6743376075940409, 0.6750955066653564, 0.6745400532148677]"
7994,"[0.683911726166097, 0.6858877037963472, 0.6703328639863689, 0.674955229228635, 0.6673730231070002, 0.6689068379663137, 0.6784993477804377, 0.6755783920826017, 0.6622159045556437, 0.672585914394864]"
7995,"[0.684456559011202, 0.6763781490235784, 0.675714353492165, 0.6666828725924993, 0.6790524813321953, 0.6787670032949061, 0.6699589813825457, 0.6692926251666239, 0.6752208788195704, 0.664733861680951]"
7996,"[0.6706905872775422, 0.6696584944561627, 0.6715854332639665, 0.6731117371726719, 0.6799869412268393, 0.6713933647985572, 0.6733947941601431, 0.669692619548881, 0.6841360504835383, 0.6770023264093246]"
7997,"[0.6763781304553467, 0.6697686559526302, 0.6692676432744527, 0.6776833322941378, 0.6834476786721964, 0.6842726082272925, 0.6770850196144422, 0.6749768660907219, 0.666300739621735, 0.6606669849304925]"
7998,"[0.6705474802904494, 0.6583844728913519, 0.6776266338410171, 0.6764498013126257, 0.6696409223016759, 0.674966184058915, 0.6751300545721828, 0.6717902846904836, 0.6823444333791586, 0.6821997953081194]"
7999,"[0.6692543046180038, 0.6732114861802457, 0.6762015912711423, 0.674335762937295, 0.6671270409915729, 0.6714128553570805, 0.6819039579395713, 0.6788223199977399, 0.6713715185504574, 0.6764508321342235]"
8000,"[0.6823008443257308, 0.6683214210339402, 0.6792007561625473, 0.6785195971662609, 0.6687060858496536, 0.6781590435385055, 0.661452984375602, 0.67297101454169, 0.6739662432919948, 0.6764425018352914]"
8001,"[0.6762831608147559, 0.6667516464856851, 0.6773631071916333, 0.674361719357361, 0.6745981959885168, 0.6778976534599601, 0.6780819235044411, 0.6714300104035208, 0.6713203531381967, 0.6724676339266078]"
8002,"[0.674815825955891, 0.6741127857907744, 0.6769353087785845, 0.6585033548287536, 0.6742312436280218, 0.6793470955261037, 0.6765985575818738, 0.6677613825152251, 0.6869593944234438, 0.6712624549159486]"
8003,"[0.6654177635713957, 0.680007613250726, 0.6741962858793398, 0.6728728594618197, 0.6728129929216792, 0.6767532393038418, 0.6768821427082514, 0.6749945931267817, 0.6724566841969536, 0.6734552896123067]"
8004,"[0.6705888359951075, 0.6778318254353667, 0.6725493019158524, 0.6710080755531882, 0.6734013884246053, 0.671326726800353, 0.6689113974260432, 0.6816883682841012, 0.680507220356483, 0.6723730639035413]"
8005,"[0.6692869299791888, 0.6762645613420564, 0.6739759291828344, 0.6732639379661429, 0.6712417119380126, 0.6760484260558032, 0.680267784897024, 0.6662587300451176, 0.6755862216987337, 0.6774184378764463]"
8006,"[0.6795742329517903, 0.6768975152780611, 0.6775887631629105, 0.6721019481310277, 0.6818499933028244, 0.6676529760817022, 0.6779678329139962, 0.6662402339064785, 0.6680253838998915, 0.6726214936619721]"
8007,"[0.682452568395862, 0.6652690624445927, 0.6846229956559763, 0.6739304595529679, 0.6651678737473795, 0.6809806578309727, 0.6726699901577061, 0.6753450959172737, 0.6732155606653, 0.6665581639967261]"
8008,"[0.6790024551245634, 0.6758120194536734, 0.6718691969278571, 0.6761589059060221, 0.6698105152207227, 0.672225647142606, 0.6797684292891686, 0.6639775382680899, 0.6824389047255527, 0.6687869108534954]"
8009,"[0.6659496325062828, 0.682284990635862, 0.6708321621956894, 0.6700641377755395, 0.6665513503470055, 0.6805307340361254, 0.6803115030481285, 0.6795348554556475, 0.6738924053152111, 0.670805701961388]"
8010,"[0.6791267223560471, 0.6656908400248079, 0.6701468087421479, 0.6757737414047893, 0.669536183630756, 0.6720578237715752, 0.6776528376093955, 0.6779550598611687, 0.6770989740010531, 0.6757333562045885]"
8011,"[0.670181085164036, 0.6678276644250261, 0.68072923740433, 0.6751488751396421, 0.6750545840698472, 0.6688284360111644, 0.6769348276974068, 0.6719030432497601, 0.6761320946666294, 0.6778224042391837]"
8012,"[0.6771028875236691, 0.6683921122959534, 0.679426699072106, 0.6770435531964563, 0.6658187266572798, 0.685670001160633, 0.6698963096882256, 0.6746594421442657, 0.6776201427091495, 0.6649098679118345]"
8013,"[0.6710000352911034, 0.6800795580128637, 0.6799484384876107, 0.6773450364312905, 0.677021560626627, 0.6664512145768727, 0.6667237540442934, 0.6806838695419525, 0.6676262165999982, 0.6739558784007277]"
8014,"[0.6650491103141943, 0.678305432071255, 0.6786612047905392, 0.6682193699774652, 0.6760618225473151, 0.6822166581020979, 0.6685599779459117, 0.6724953651781306, 0.676112701007876, 0.6754156183852381]"
8015,"[0.6705415543879502, 0.680456974658627, 0.6736144398640803, 0.6828588305808503, 0.669236765373737, 0.6772091483055847, 0.6577524853794612, 0.6828805012474518, 0.6669671755659515, 0.6784429357932518]"
8016,"[0.6725057154442118, 0.667864938594757, 0.6721176649148242, 0.6791868795081976, 0.6763292131382668, 0.673060463764646, 0.6668167784489736, 0.674548660340704, 0.6756355399567319, 0.6821737286467173]"
8017,"[0.6742117249453626, 0.6754368301826806, 0.6719292275659129, 0.6792356237552458, 0.6694019038920411, 0.6726118555100914, 0.6716088735663595, 0.6713525065842713, 0.6771381755690837, 0.6777542987973209]"
8018,"[0.6769573821547814, 0.6759081958030351, 0.6758810498555521, 0.6694250733520586, 0.6795814707408322, 0.6713661161285145, 0.6800170205972996, 0.667038653964483, 0.678757856613699, 0.6653216557523207]"
8019,"[0.6745682020573494, 0.670811424823779, 0.6678618709137735, 0.6735115816079732, 0.6797250283643728, 0.6703792105595201, 0.6814788764426779, 0.6719932571321899, 0.6744176674164539, 0.6751578067927387]"
8020,"[0.6758568738072476, 0.6739625113530444, 0.6737948004841662, 0.6751953201584842, 0.6690542044142023, 0.6696326204575226, 0.6687189112592344, 0.6856541206029919, 0.675569351991785, 0.6726764406060057]"
8021,"[0.6738656940285949, 0.6678731332924216, 0.6812394668395041, 0.6767472454298203, 0.6815478190693588, 0.6731813614068518, 0.6612812794356694, 0.6810239362176708, 0.6744751970749235, 0.6677434374925612]"
8022,"[0.6764889377392156, 0.6685812283199485, 0.6844902510425959, 0.6729008524410369, 0.6782362800332105, 0.6643239895611165, 0.667260275462124, 0.6660786302207706, 0.6827967091361862, 0.6792829792567454]"
8023,"[0.6821498058763598, 0.6795299074660127, 0.6660702457427771, 0.6650619169354378, 0.6748657738827413, 0.6725149665477047, 0.6646163859428332, 0.6729911776069126, 0.6875328900333527, 0.6752984492792179]"
8024,"[0.6736989198336133, 0.6788092517892924, 0.6777005255527364, 0.6738115267937416, 0.6801539706674713, 0.6692715411899961, 0.6680655989488946, 0.6818691241694351, 0.6687642303464776, 0.6677239073216886]"
8025,"[0.6737587175946651, 0.6650467455665741, 0.6687107849928415, 0.6784350538639995, 0.6788099287340631, 0.6778871546595565, 0.6711042276402204, 0.6794466410325256, 0.6754098137369102, 0.6715003734858823]"
8026,"[0.6778533609807886, 0.6864660804067234, 0.662807834284955, 0.6742902773133556, 0.6794366166939257, 0.6689838755647409, 0.664567280091264, 0.6647842342817781, 0.6800023568575203, 0.6805755542132882]"
8027,"[0.6813358999179913, 0.6767368715251859, 0.6747949196099985, 0.6665037388178878, 0.6724496742703225, 0.6611291577121483, 0.6857706814767065, 0.6717425526965267, 0.6778312014099048, 0.671738436965957]"
8028,"[0.6759632831673937, 0.6740471010976687, 0.6761239259568946, 0.6762403737480924, 0.6714815678070288, 0.6734568244542861, 0.6718958260553961, 0.6693020404608981, 0.6783854087978811, 0.6731947025269623]"
8029,"[0.6659826310603596, 0.6766228372456687, 0.676285510377372, 0.6690173330457604, 0.673743768354088, 0.6717390519858455, 0.6776750091615721, 0.6768362143666613, 0.6786455658622601, 0.6735504218507095]"
8030,"[0.6768219052823014, 0.6732252084109946, 0.676360071329211, 0.6679874338235249, 0.6730505936897089, 0.677622883941309, 0.6790018167814426, 0.6753704602470034, 0.6765767115453378, 0.6640073747401164]"
8031,"[0.6732449556535319, 0.6726635600579961, 0.6748744446202479, 0.666573207055073, 0.6754915113099843, 0.6719576351313112, 0.6696281121889515, 0.6807456835578699, 0.6685247995314004, 0.6864945728175661]"
8032,"[0.6698554623828268, 0.6764954903171326, 0.673114040822224, 0.6660203521958945, 0.6739102408130316, 0.6778967516917271, 0.6690384106533084, 0.6768071575928707, 0.676071099493748, 0.6810312660639161]"
8033,"[0.6610778128996126, 0.6668186900867931, 0.6810771203257657, 0.6791749389095169, 0.6690284264651639, 0.6707272992380044, 0.6783957667193201, 0.6770610225756365, 0.6786752569177019, 0.6787756015214185]"
8034,"[0.6821463636889264, 0.6663877257179704, 0.6794405443998905, 0.6781615406083309, 0.672614784274132, 0.6632380020559867, 0.6762643039500487, 0.6703826833816708, 0.6761466630752847, 0.6751222295003156]"
8035,"[0.6704169818779969, 0.6792654004276927, 0.6737995235760224, 0.6768479323326464, 0.6651526535194494, 0.675435702004186, 0.6734873987661101, 0.6712604306230201, 0.6794358499379305, 0.6752579323953677]"
8036,"[0.6733878481357374, 0.6735491254649207, 0.6736451149553708, 0.6812270078540118, 0.6742198928408555, 0.6826994585421633, 0.6680748285186212, 0.6713426581993496, 0.6657747073511704, 0.675899525049148]"
8037,"[0.6721564858500378, 0.6623708884225971, 0.6741358763603859, 0.673888127803659, 0.6626182501168475, 0.6819065824401008, 0.6759361495921029, 0.6726060988392721, 0.6871506981366178, 0.6776516712989722]"
8038,"[0.6779489033770377, 0.6801936484002757, 0.6728590498608563, 0.6762406104731091, 0.6727983259334982, 0.6723174777216832, 0.6742368704921942, 0.6685757923673584, 0.6759389227787734, 0.6695917690666602]"
8039,"[0.6652180795755975, 0.6669728844960509, 0.6754846539666634, 0.676857697242012, 0.6671605436645021, 0.6687237664004729, 0.6811572241260557, 0.6824148028865844, 0.6766262461638388, 0.6791705311627078]"
8040,"[0.6650722047805712, 0.6754091634015638, 0.6777486641315558, 0.6771329323740488, 0.6660712496037144, 0.6791576522290684, 0.6691533709443073, 0.679107298763747, 0.6716678525839475, 0.6796833301074349]"
8041,"[0.6713705297634169, 0.6643570280471024, 0.684866160619766, 0.6611521888052109, 0.6784209360199274, 0.668020082662145, 0.6699659275002194, 0.6757751601965959, 0.6861470947228845, 0.6799324646731804]"
8042,"[0.6815204686563573, 0.6657800368892737, 0.6710942472029121, 0.6705145864257217, 0.6692212220419567, 0.6804528551784027, 0.6736721612278689, 0.6746379091693171, 0.6779645373861245, 0.6754240486287277]"
8043,"[0.6693490126160047, 0.6716775350303984, 0.6840104923761761, 0.6729935197284144, 0.6882725694060519, 0.6750512657850458, 0.6723601369489464, 0.6650408482658556, 0.669757366188664, 0.6713370870019231]"
8044,"[0.6778173370028326, 0.6603792162563303, 0.6701199510453919, 0.6702546746930365, 0.6813238961722282, 0.6833812574043521, 0.6773038453416057, 0.6756771786762003, 0.6690738426874993, 0.6744106402359085]"
8045,"[0.6779740692175538, 0.6716543793440941, 0.668353648332865, 0.6817014760900697, 0.6692195169691793, 0.6888122120095145, 0.6721327257947841, 0.6835928547124517, 0.6680148126821522, 0.6593820893528116]"
8046,"[0.6825741462255768, 0.6684622543415695, 0.6690279446076042, 0.6733930612553211, 0.6818251306515747, 0.6787413210351991, 0.6703788531523595, 0.6687622002477072, 0.6703098437601474, 0.6767224869399815]"
8047,"[0.673724097601335, 0.6670539834634485, 0.6719265653361663, 0.6625656934784443, 0.6847124047344303, 0.673429406392428, 0.674724176872346, 0.6739510706086442, 0.6799200311098674, 0.6780721007155492]"
8048,"[0.6670734481122329, 0.6728614107916143, 0.6788824239470629, 0.6676930113312325, 0.6679323747948989, 0.6712006577735987, 0.6759123406969961, 0.6838888407143057, 0.6759588540007633, 0.6785724026029675]"
8049,"[0.6668575632235529, 0.6715474424521014, 0.6741929978624589, 0.6754995572665445, 0.6804101857078848, 0.668835339481252, 0.6727270341891571, 0.6851561259635974, 0.6715581408595588, 0.6726036603470618]"
8050,"[0.6756597622678903, 0.6682658381858282, 0.6759706762185098, 0.677619414718327, 0.6776543132204667, 0.6737728422535894, 0.6720314935077558, 0.6794166310995738, 0.6746556840411356, 0.6649902589394537]"
8051,"[0.6756948314090082, 0.6787307348946288, 0.6669562482345189, 0.674332144879659, 0.6601964201727847, 0.6751777425952741, 0.6794176970116075, 0.6752304752934984, 0.6687656198731763, 0.6859361820973888]"
8052,"[0.6708794837173445, 0.6718992820029404, 0.6777633037976714, 0.6729251670391363, 0.6894553967834739, 0.6693276628613286, 0.6743133738936742, 0.6694600876578409, 0.6662601198168456, 0.6774619042995601]"
8053,"[0.680558725283007, 0.6712537468882813, 0.6697568864584471, 0.670325224982937, 0.6761581992145279, 0.6701430240458461, 0.6720444112960897, 0.6749871753988251, 0.6794769633537923, 0.6750806883404549]"
8054,"[0.6668160293584632, 0.6732563884078254, 0.6795466534831697, 0.6727708383057902, 0.6674469896613414, 0.6726854874390443, 0.6733917901681494, 0.6776222915356819, 0.6809424325976501, 0.6759767676657878]"
8055,"[0.6808309060033281, 0.6718884164098271, 0.6730643575424152, 0.6673208510882499, 0.6772160837291661, 0.6730409946746666, 0.6741744193209388, 0.68070941630563, 0.6774249152984945, 0.664972610959049]"
8056,"[0.6782845242896006, 0.6766594336588082, 0.6826010674575408, 0.6689359872335869, 0.6683448414940081, 0.6757189177626375, 0.6661469453156412, 0.6740275907130134, 0.6746931240998468, 0.6749884010200613]"
8057,"[0.6827070530633397, 0.6868792374498156, 0.6590120867073889, 0.6722499286840027, 0.6724904237852246, 0.672027424651223, 0.6778717273463215, 0.6696537696422603, 0.6767423354109207, 0.6703961304258383]"
8058,"[0.6810129206335176, 0.6724077298796197, 0.675993157839258, 0.6793425588134532, 0.6683961373949772, 0.6708380081676182, 0.6809950098114147, 0.6727547864602876, 0.6687491353648466, 0.6701935008060902]"
8059,"[0.6732423684858231, 0.6718101997602763, 0.6720234792373648, 0.6790001050796122, 0.683725134778159, 0.6752414318580031, 0.6743844275539232, 0.6758473907058266, 0.6676647937771217, 0.6671922411174959]"
8060,"[0.674278430536096, 0.6700055124274089, 0.6759945515292871, 0.6714099217134321, 0.6788861163787172, 0.6792102031026919, 0.6746286026403235, 0.6696735124784708, 0.6740604563594319, 0.6724035129798391]"
8061,"[0.6747537499410832, 0.6711852439740004, 0.6731994419146166, 0.6697966275079559, 0.6800641463357666, 0.6708037734293109, 0.6801847355378108, 0.6720294904051922, 0.6759835373066895, 0.67211323431114]"
8062,"[0.6700487419050426, 0.6804685541495263, 0.671402022284055, 0.6716431404551084, 0.6733297763195618, 0.6782494314825566, 0.6647745653711811, 0.6795279490415709, 0.6700435617663041, 0.6803003659329055]"
8063,"[0.6778642597291034, 0.6693056933214098, 0.6709147650829741, 0.6746264492444908, 0.680874036077656, 0.6723729099483249, 0.6892496335134781, 0.6734773936413053, 0.6639954669291404, 0.6669514082513484]"
8064,"[0.6795528168340289, 0.6756339424789967, 0.677705229642575, 0.672566556782552, 0.6751480080593292, 0.678163552254067, 0.6732711541387583, 0.671114909335074, 0.6680282364615832, 0.669214935485497]"
8065,"[0.675155157558145, 0.6719454995317932, 0.673970117704284, 0.6753081749768935, 0.6770703137639756, 0.6706217808409659, 0.6690771722947311, 0.6761906583208535, 0.6844907632512417, 0.6665512794546627]"
8066,"[0.6796760619325241, 0.6664211633436078, 0.6733661159540483, 0.6670674352395619, 0.6721025054709905, 0.6732553514158567, 0.6765155957842139, 0.6778713292768069, 0.6806093932904894, 0.673257039669301]"
8067,"[0.6678344586970753, 0.6681780141304968, 0.6759859745323991, 0.6780996634738821, 0.6807523869493003, 0.6697931262362579, 0.6755643918923997, 0.6718193138767908, 0.6775174138019007, 0.6748015768145883]"
8068,"[0.6728397119439549, 0.6682363006765603, 0.6857457842330911, 0.6690747080725294, 0.6788096585674871, 0.6706244490828401, 0.6700332505176837, 0.6725543298212447, 0.6713822090410185, 0.6806794671516212]"
8069,"[0.67125205671596, 0.6705779107542985, 0.6680989461449092, 0.6712224234974447, 0.6790648057700909, 0.6666772967529866, 0.6804766084129443, 0.6698131623767969, 0.6825050952465219, 0.6804069229968798]"
8070,"[0.68489497908434, 0.6699728917810653, 0.682025520674682, 0.6728166721983704, 0.6699514029553176, 0.6783925849678937, 0.6713072020409225, 0.6745687442490729, 0.667941667242658, 0.667785038902565]"
8071,"[0.6851594608027296, 0.678931245560779, 0.6715267520194549, 0.6701022402773625, 0.6722356710270885, 0.6710171681459922, 0.6775037230256644, 0.6765586132521301, 0.6707589080367554, 0.6663948956855082]"
8072,"[0.6773048650430569, 0.674616587700627, 0.667478781045548, 0.6861383677656953, 0.6703809372773966, 0.6707493648774563, 0.6665644897024595, 0.6788457825740685, 0.6702941429663798, 0.6775599750615522]"
8073,"[0.6686761661208181, 0.679686145431285, 0.6726256131014876, 0.6726673952306083, 0.6754813989259794, 0.6756675756619938, 0.6735526018034678, 0.6713607682693797, 0.6815430876633098, 0.6690762765523159]"
8074,"[0.6699520652277203, 0.6748575469799298, 0.6809822684638548, 0.6742546292920532, 0.6662264189113233, 0.6709944896467469, 0.6759759350831313, 0.682571304245601, 0.6736728163225009, 0.6709264410347371]"
8075,"[0.6752993318638378, 0.6785677717737802, 0.6736759857451352, 0.6596730483195163, 0.6765512802157941, 0.6692026820301362, 0.6766601522587526, 0.6844699452717864, 0.6707892758738728, 0.6759133436227488]"
8076,"[0.66819262331839, 0.6851888900910365, 0.6780742287635035, 0.6732320595346252, 0.6703983569320865, 0.6697543826269621, 0.6693008326631078, 0.6801684695288348, 0.6658217604594159, 0.6799770387890747]"
8077,"[0.6723157694252828, 0.6812181686326731, 0.6691495414633786, 0.6885117959404132, 0.6721742196083857, 0.6634568083404982, 0.675626087114708, 0.6760150628122904, 0.6742906279475676, 0.6674763295443071]"
8078,"[0.6623116360217456, 0.6656388431854798, 0.6752311991388661, 0.6668270378313436, 0.6757614267424965, 0.6751955922557857, 0.6817678103315218, 0.6785688200267412, 0.6807298419936362, 0.6777407700304269]"
